t,lead_I,lead_II,v3,v4
9403.1,1168,-15618,-19247,-1272
9405.1,1157,-15656,-19213,-1249
9407.1,1360,-15272,-19170,-1288
9409.1,1567,-14866,-19161,-1349
9411.1,1467,-14972,-19083,-1296
9413.1,1345,-15240,-19004,-1279
9415.1,1607,-15184,-18990,-1370
9417.1,1889,-15080,-18893,-1311
9419.1,1681,-15183,-18778,-1119
9421.1,1344,-15142,-18859,-1092
9423.1,1427,-14890,-19003,-1186
9425.1,1662,-14958,-19064,-1259
9427.1,1573,-15447,-19168,-1384
9429.1,1308,-15839,-19225,-1458
9431.1,1232,-15934,-19149,-1404
9433.1,1389,-16015,-19277,-1546
9435.1,1621,-16242,-19585,-1859
9437.1,1734,-16495,-19544,-1840
9439.1,1677,-16596,-19309,-1629
9441.1,1639,-16487,-19469,-1791
9443.1,1724,-16387,-19797,-2129
9445.2,1774,-16549,-19822,-2201
9447.2,1792,-16799,-19745,-2170
9449.2,1925,-16788,-19725,-2164
9451.2,1977,-16617,-19596,-2028
9453.2,1644,-16628,-19505,-1910
9455.2,1115,-16812,-19557,-1929
9457.2,818,-16913,-19440,-1815
9459.2,848,-16860,-19230,-1620
9461.2,1050,-16790,-19365,-1723
9463.2,1303,-16836,-19677,-1996
9465.2,1487,-16957,-19706,-2061
9467.2,1476,-16971,-19584,-1998
9469.2,1295,-16844,-19604,-2011
9471.2,1126,-16777,-19624,-1992
9473.2,1068,-16852,-19460,-1817
9475.2,993,-16958,-19309,-1619
9477.2,826,-17147,-19478,-1622
9479.2,773,-17516,-19900,-1793
9481.2,919,-17793,-20136,-1774
9483.2,982,-17647,-19971,-1402
9485.2,846,-17209,-19688,-1019
9487.2,843,-16834,-19525,-911
9489.2,1186,-16658,-19384,-964
9491.2,1654,-16636,-19149,-1005
9493.2,2020,-16574,-18691,-880
9495.2,2285,-16135,-17887,-437
9497.2,2501,-15237,-16974,99
9499.2,2621,-14273,-16275,313
9501.2,2502,-13650,-15704,269
9503.2,2035,-13473,-15282,277
9505.2,1328,-13877,-15477,246
9507.2,536,-15122,-16507,-139
9509.2,-384,-17139,-18216,-1126
9511.2,-1460,-19379,-20642,-2929
9513.2,-2443,-21234,-23613,-5411
9515.2,-3034,-22379,-26245,-7874
9517.2,-3176,-22867,-27728,-9582
9519.2,-3115,-23144,-28041,-10235
9521.2,-3200,-23620,-27676,-10058
9523.2,-3382,-24008,-27228,-9708
9525.2,-3150,-23664,-26975,-9602
9527.2,-2407,-22708,-26582,-9350
9529.2,-1786,-21948,-25758,-8563
9531.2,-1592,-21579,-24812,-7593
9533.2,-1402,-21087,-24004,-6801
9535.2,-1006,-20452,-23232,-6070
9537.2,-610,-20105,-22581,-5385
9539.2,-144,-19813,-22133,-4820
9541.2,529,-19031,-21567,-4148
9543.2,1094,-18086,-20817,-3336
9545.2,1290,-17665,-20292,-2746
9547.2,1317,-17618,-20076,-2461
9549.2,1334,-17438,-19911,-2267
9551.2,1280,-17211,-19758,-2115
9553.2,1198,-17152,-19595,-1955
9555.2,1160,-17029,-19363,-1730
9557.2,1107,-16710,-19294,-1665
9559.2,1057,-16519,-19476,-1824
9561.2,1118,-16678,-19561,-1864
9563.2,1283,-16977,-19461,-1723
9565.2,1461,-17069,-19436,-1682
9567.2,1602,-16832,-19426,-1693
9569.2,1661,-16505,-19285,-1574
9571.2,1600,-16426,-19172,-1450
9573.2,1452,-16524,-19127,-1382
9575.2,1343,-16468,-19037,-1298
9577.2,1375,-16329,-19011,-1293
9579.2,1469,-16394,-19052,-1358
9581.2,1499,-16494,-18988,-1324
9583.2,1568,-16329,-18966,-1315
9585.2,1769,-16127,-19112,-1446
9587.2,1884,-16125,-19076,-1407
9589.2,1768,-15995,-18739,-1092
9591.2,1620,-15554,-18495,-852
9593.2,1552,-15281,-18448,-792
9595.2,1520,-15455,-18416,-754
9597.2,1653,-15659,-18443,-773
9599.2,1991,-15574,-18513,-831
9601.2,2236,-15413,-18493,-806
9603.2,2252,-15344,-18536,-833
9605.2,2201,-15275,-18632,-904
9607.2,2085,-15177,-18368,-652
9609.2,1864,-15024,-17883,-190
9611.2,1771,-14752,-17856,-128
9613.2,1932,-14565,-18195,-415
9615.2,2159,-14627,-18162,-403
9617.2,2324,-14539,-17717,-32
9619.2,2421,-14031,-17442,177
9621.2,2416,-13648,-17449,119
9623.2,2394,-13746,-17350,180
9625.3,2450,-13790,-17064,462
9627.3,2476,-13519,-16944,580
9629.3,2505,-13443,-17064,421
9631.3,2835,-13582,-16961,477
9633.3,3416,-13330,-16433,992
9635.3,3783,-12783,-15921,1486
9637.3,3811,-12597,-15684,1659
9639.3,3767,-12749,-15459,1803
9641.3,3718,-12755,-15150,2058
9643.3,3601,-12563,-14931,2250
9645.3,3580,-12317,-14809,2363
9647.3,3763,-11967,-14796,2404
9649.3,3953,-11590,-14955,2309
9651.3,4018,-11414,-15016,2304
9653.3,4106,-11400,-14758,2574
9655.3,4333,-11291,-14488,2832
9657.3,4596,-10997,-14429,2879
9659.3,4777,-10654,-14394,2907
9661.3,4835,-10413,-14334,2953
9663.3,4731,-10326,-14347,2924
9665.3,4484,-10446,-14359,2931
9667.3,4260,-10841,-14416,2949
9669.3,4201,-11324,-14624,2827
9671.3,4195,-11495,-14759,2749
9673.3,4006,-11348,-14723,2848
9675.3,3639,-11325,-14850,2808
9677.3,3385,-11563,-15201,2521
9679.3,3422,-11765,-15492,2256
9681.3,3553,-11883,-15773,2017
9683.3,3481,-12107,-16158,1690
9685.3,3242,-12362,-16430,1446
9687.3,3108,-12528,-16594,1298
9689.3,3128,-12748,-16929,1016
9691.3,3121,-13029,-17352,676
9693.3,3090,-13150,-17648,446
9695.3,3117,-13183,-17893,217
9697.3,3011,-13391,-18099,-17
9699.3,2641,-13684,-18152,-112
9701.3,2310,-13809,-18135,-143
9703.3,2204,-13819,-18122,-190
9705.3,2080,-13871,-18161,-246
9707.3,1907,-13937,-18508,-536
9709.3,1963,-13980,-19087,-1116
9711.3,2180,-14046,-19344,-1534
9713.3,2266,-14133,-19265,-1618
9715.3,2236,-14242,-19352,-1695
9717.3,2142,-14456,-19487,-1749
9719.3,1887,-14791,-19305,-1565
9721.3,1630,-15095,-19155,-1448
9723.3,1602,-15190,-19380,-1688
9725.3,1629,-15076,-19656,-2004
9727.3,1522,-14950,-19759,-2161
9729.3,1475,-14960,-19833,-2249
9731.3,1611,-15021,-19875,-2296
9733.3,1772,-15030,-19872,-2319
9735.3,1868,-15062,-19934,-2385
9737.3,1877,-15110,-19951,-2387
9739.3,1735,-14994,-19845,-2272
9741.3,1563,-14793,-19868,-2261
9743.3,1589,-14871,-20086,-2426
9745.3,1758,-15235,-20261,-2601
9747.3,1817,-15430,-20320,-2702
9749.3,1670,-15267,-20262,-2662
9751.3,1435,-15073,-20062,-2468
9753.3,1308,-15052,-19992,-2422
9755.3,1391,-15013,-20249,-2678
9757.3,1503,-14849,-20420,-2826
9759.3,1392,-14755,-20199,-2639
9761.3,1162,-14822,-20004,-2526
9763.3,1156,-14890,-20174,-2733
9765.3,1408,-14884,-20377,-2924
9767.3,1586,-14874,-20326,-2860
9769.3,1523,-14824,-20271,-2772
9771.3,1478,-14673,-20405,-2846
9773.3,1668,-14524,-20449,-2876
9775.3,1873,-14425,-20243,-2734
9777.3,1821,-14244,-20184,-2756
9779.3,1642,-14018,-20460,-3108
9781.3,1555,-13997,-20550,-3302
9783.3,1494,-14150,-20230,-3086
9785.3,1401,-14136,-20063,-2966
9787.3,1416,-13933,-20252,-3159
9789.3,1550,-13913,-20338,-3239
9791.3,1629,-14182,-20307,-3176
9793.3,1591,-14441,-20507,-3320
9795.3,1496,-14597,-20759,-3550
9797.3,1388,-14851,-20831,-3653
9799.3,1338,-15155,-20952,-3825
9801.3,1381,-15187,-21138,-4061
9803.3,1420,-14911,-21159,-4104
9805.4,1412,-14668,-21163,-4063
9807.4,1452,-14787,-21302,-4114
9809.4,1511,-15360,-21380,-4134
9811.4,1419,-16124,-21393,-4131
9813.4,1172,-16523,-21475,-4231
9815.4,1011,-16359,-21502,-4345
9817.4,1152,-16125,-21513,-4495
9819.4,1474,-16190,-21724,-4797
9821.4,1571,-16252,-21919,-4982
9823.4,1294,-16139,-21865,-4854
9825.4,1041,-16203,-21829,-4734
9827.4,1152,-16426,-21919,-4757
9829.4,1389,-16302,-21936,-4716
9831.4,1456,-15925,-22006,-4713
9833.4,1462,-15930,-22200,-4847
9835.4,1493,-16309,-22186,-4831
9837.4,1398,-16484,-22054,-4745
9839.4,1235,-16384,-22233,-4987
9841.4,1264,-16400,-22472,-5305
9843.4,1468,-16621,-22345,-5243
9845.4,1568,-16846,-22152,-5013
9847.4,1426,-16994,-22232,-4900
9849.4,1184,-17172,-22464,-4791
9851.4,1071,-17465,-22798,-4695
9853.4,1126,-17680,-23117,-4630
9855.4,1169,-17482,-23044,-4360
9857.4,1122,-16978,-22654,-4011
9859.4,1148,-16667,-22362,-3993
9861.4,1349,-16628,-22047,-4172
9863.4,1654,-16485,-21465,-4195
9865.4,1985,-16114,-20847,-4129
9867.4,2233,-15568,-20248,-4026
9869.4,2264,-14738,-19449,-3846
9871.4,2074,-13838,-18748,-3910
9873.4,1678,-13500,-18644,-4376
9875.4,1014,-14055,-19180,-4838
9877.4,201,-15498,-20413,-5252
9879.4,-530,-17802,-22573,-6192
9881.4,-1254,-20369,-25441,-7902
9883.4,-2080,-22093,-28461,-10146
9885.4,-2647,-22686,-31068,-12570
9887.4,-2659,-22890,-32502,-14430
9889.4,-2542,-23172,-32381,-14958
9891.4,-2775,-23321,-31545,-14525
9893.4,-2997,-23196,-31145,-14247
9895.4,-2632,-22932,-31151,-14352
9897.4,-1953,-22620,-30800,-14110
9899.4,-1576,-22189,-29977,-13268
9901.4,-1349,-21529,-29191,-12384
9903.4,-805,-20788,-28593,-11761
9905.4,-226,-20331,-27895,-11095
9907.4,-25,-20100,-27107,-10294
9909.4,244,-19648,-26551,-9643
9911.4,958,-19044,-26132,-9058
9913.4,1475,-18744,-25457,-8200
9915.4,1374,-18590,-24622,-7267
9917.4,1308,-18082,-24046,-6680
9919.4,1640,-17379,-23780,-6341
9921.4,1797,-16968,-23623,-5996
9923.4,1553,-16852,-23472,-5690
9925.4,1355,-16807,-23278,-5458
9927.4,1321,-16776,-23121,-5308
9929.4,1302,-16627,-23136,-5349
9931.4,1442,-16283,-23139,-5439
9933.4,1723,-16081,-22916,-5277
9935.4,1739,-16296,-22674,-4973
9937.4,1455,-16598,-22571,-4804
9939.4,1289,-16602,-22493,-4764
9941.4,1393,-16467,-22516,-4817
9943.4,1601,-16415,-22651,-4904
9945.4,1818,-16304,-22544,-4785
9947.4,1994,-16039,-22268,-4538
9949.4,2056,-15814,-22336,-4551
9951.4,2066,-15762,-22561,-4691
9953.4,2096,-15825,-22434,-4588
9955.4,2071,-15892,-22271,-4471
9957.4,1966,-15818,-22454,-4595
9959.4,1916,-15578,-22558,-4638
9961.4,1937,-15385,-22304,-4451
9963.4,1847,-15371,-22057,-4302
9965.4,1663,-15433,-21974,-4230
9967.4,1700,-15547,-21884,-4138
9969.4,2043,-15697,-21760,-4084
9971.4,2329,-15594,-21639,-4020
9973.4,2351,-15129,-21599,-3929
9975.4,2368,-14743,-21745,-3979
9977.43,2527,-14757,-21820,-4016
9979.45,2602,-14926,-21566,-3748
9981.48,2516,-14983,-21314,-3454
9983.5,2457,-14912,-21283,-3422
9985.5,2417,-14728,-21130,-3374
9987.5,2316,-14577,-20898,-3261
9989.5,2344,-14624,-20968,-3355
9991.5,2634,-14550,-21009,-3369
9993.5,2980,-14019,-20601,-2986
9995.5,3221,-13486,-20185,-2664
9997.5,3375,-13408,-20064,-2665
9999.5,3370,-13327,-19822,-2523
10001.5,3172,-12872,-19391,-2082
10003.5,2964,-12602,-19122,-1665
10005.5,2912,-12807,-18960,-1342
10007.5,3070,-12851,-18784,-1122
10009.5,3443,-12423,-18712,-1114
10011.5,3812,-12019,-18592,-1092
10013.5,3905,-11872,-18268,-881
10015.5,3872,-11706,-18042,-749
10017.5,4012,-11493,-17976,-692
10019.5,4207,-11410,-17744,-384
10021.5,4247,-11331,-17477,-40
10023.5,4280,-11119,-17476,-12
10025.5,4432,-10923,-17491,-1
10027.5,4542,-10787,-17361,232
10029.5,4508,-10564,-17387,355
10031.5,4445,-10353,-17559,236
10033.5,4437,-10444,-17596,124
10035.5,4405,-10737,-17602,59
10037.5,4213,-10797,-17684,31
10039.5,3901,-10547,-17614,180
10041.5,3746,-10420,-17481,348
10043.5,3897,-10723,-17701,204
10045.5,4083,-11238,-18187,-102
10047.5,3969,-11612,-18493,-220
10049.5,3608,-11810,-18650,-266
10051.5,3331,-12004,-18980,-519
10053.5,3305,-12231,-19399,-832
10055.5,3351,-12397,-19659,-982
10057.5,3256,-12539,-19914,-1169
10059.5,3090,-12830,-20356,-1580
10061.5,2949,-13258,-20698,-1916
10063.5,2700,-13548,-20719,-1961
10065.5,2377,-13554,-20719,-2010
10067.5,2323,-13463,-20900,-2257
10069.5,2542,-13430,-21088,-2523
10071.5,2610,-13376,-21332,-2795
10073.5,2425,-13370,-21754,-3158
10075.5,2257,-13675,-22021,-3386
10077.5,2144,-14251,-21972,-3403
10079.5,1979,-14764,-22030,-3532
10081.5,1898,-15083,-22342,-3817
10083.5,2033,-15257,-22559,-4001
10085.5,2238,-15250,-22614,-4114
10087.5,2297,-15121,-22664,-4258
10089.5,2168,-15049,-22701,-4350
10091.5,2023,-15016,-22820,-4471
10093.5,2065,-14962,-23074,-4667
10095.5,2155,-15090,-23170,-4661
10097.5,2000,-15429,-23114,-4556
10099.5,1806,-15562,-23298,-4814
10101.5,1992,-15316,-23533,-5198
10103.5,2313,-15071,-23371,-5168
10105.5,2275,-15066,-23180,-5028
10107.5,2092,-15138,-23379,-5196
10109.5,2138,-15208,-23533,-5285
10111.5,2111,-15296,-23348,-5046
10113.5,1749,-15234,-23189,-4873
10115.5,1515,-14937,-23186,-4913
10117.5,1729,-14612,-23212,-4994
10119.5,1969,-14457,-23380,-5105
10121.5,1869,-14574,-23602,-5118
10123.5,1675,-15008,-23612,-4911
10125.5,1700,-15418,-23607,-4841
10127.5,1844,-15297,-23761,-5099
10129.5,1886,-14837,-23716,-5235
10131.5,1842,-14705,-23413,-5075
10133.5,1802,-14872,-23286,-4979
10135.5,1709,-14783,-23389,-5019
10137.5,1619,-14476,-23495,-5061
10139.5,1786,-14399,-23631,-5205
10141.5,2138,-14548,-23698,-5366
10143.5,2232,-14670,-23488,-5291
10145.5,1997,-14692,-23248,-5150
10147.5,1795,-14486,-23274,-5177
10149.5,1745,-14023,-23388,-5198
10151.5,1751,-13769,-23447,-5131
10153.5,1860,-13989,-23551,-5160
10155.5,2041,-14133,-23639,-5284
10157.53,2102,-13837,-23649,-5410
10159.55,2064,-13640,-23681,-5561
10161.58,2041,-13915,-23700,-5672
10163.6,1995,-14210,-23728,-5738
10165.6,1921,-14261,-23991,-5936
10167.6,1849,-14466,-24346,-6136
10169.6,1703,-14950,-24394,-6054
10171.6,1602,-15270,-24276,-5944
10173.6,1819,-15199,-24352,-6165
10175.6,2164,-15036,-24509,-6479
10177.6,2180,-15142,-24590,-6572
10179.6,1900,-15510,-24695,-6549
10181.6,1676,-15759,-24770,-6522
10183.6,1618,-15659,-24768,-6529
10185.6,1704,-15566,-24885,-6704
10187.6,1875,-15873,-25026,-6922
10189.6,1883,-16275,-24865,-6884
10191.6,1588,-16306,-24591,-6754
10193.6,1290,-16130,-24602,-6897
10195.6,1335,-16072,-24738,-7148
10197.6,1616,-15989,-24673,-7158
10199.6,1809,-15724,-24554,-7050
10201.6,1893,-15482,-24686,-7080
10203.6,2062,-15441,-25028,-7128
10205.6,2190,-15579,-25306,-7006
10207.6,1977,-15872,-25433,-6913
10209.6,1611,-16189,-25539,-7113
10211.6,1541,-16298,-25590,-7383
10213.6,1658,-16256,-25381,-7331
10215.6,1594,-16354,-25044,-7054
10217.6,1489,-16626,-24959,-6875
10219.6,1610,-16868,-25169,-6781
10221.6,1817,-16980,-25438,-6662
10223.6,1941,-16960,-25601,-6512
10225.6,1974,-16854,-25514,-6194
10227.6,1839,-16787,-25212,-5749
10229.6,1676,-16737,-25036,-5681
10231.6,1906,-16460,-25028,-6123
10233.6,2500,-15929,-24726,-6476
10235.6,2911,-15468,-23965,-6426
10237.6,2944,-15240,-23114,-6325
10239.6,2853,-15027,-22503,-6456
10241.6,2650,-14620,-22206,-6866
10243.6,2065,-14117,-22158,-7594
10245.6,1139,-13886,-22325,-8481
10247.6,347,-14390,-23044,-9271
10249.6,-7,-15908,-24741,-10044
10251.6,-308,-18253,-27287,-11120
10253.6,-1066,-20763,-30316,-12796
10255.6,-1941,-22592,-33525,-15078
10257.6,-2201,-23243,-35961,-17244
10259.6,-2009,-23017,-36527,-18323
10261.6,-2054,-22672,-35672,-18329
10263.6,-2211,-22520,-34848,-18042
10265.6,-1905,-22265,-34476,-17742
10267.6,-1268,-21757,-34093,-17278
10269.6,-771,-21304,-33561,-16710
10271.6,-378,-21068,-32850,-16025
10273.6,78,-20749,-31864,-15123
10275.6,425,-20143,-30888,-14225
10277.6,561,-19547,-30142,-13460
10279.6,749,-19253,-29396,-12587
10281.6,1178,-19030,-28659,-11666
10283.6,1616,-18506,-28183,-10996
10285.6,1767,-17826,-27762,-10414
10287.6,1751,-17445,-27155,-9683
10289.6,1853,-17375,-26627,-9027
10291.6,1948,-17211,-26304,-8600
10293.6,1801,-16830,-25947,-8241
10295.6,1679,-16490,-25560,-7919
10297.6,1884,-16261,-25295,-7670
10299.6,2111,-16008,-25104,-7439
10301.6,2021,-15812,-25026,-7311
10303.6,1826,-15794,-25152,-7330
10305.6,1815,-15802,-25261,-7295
10307.6,1952,-15763,-25135,-7191
10309.6,2106,-15822,-24887,-7205
10311.6,2136,-15834,-24664,-7256
10313.6,1984,-15605,-24518,-7195
10315.6,1889,-15550,-24488,-7079
10317.6,2011,-16006,-24488,-6860
10319.6,2048,-16316,-24484,-6558
10321.6,1842,-15888,-24606,-6557
10323.6,1780,-15328,-24696,-6854
10325.6,2068,-15306,-24452,-6859
10327.6,2364,-15429,-24153,-6522
10329.6,2435,-15212,-24171,-6377
10331.6,2402,-14950,-24199,-6424
10333.6,2324,-14989,-24017,-6345
10335.6,2218,-15176,-23992,-6281
10337.63,2255,-15266,-24081,-6299
10339.65,2441,-15163,-23798,-6100
10341.67,2523,-14908,-23397,-5803
10343.7,2437,-14743,-23475,-5830
10345.7,2367,-14823,-23749,-6024
10347.7,2320,-14900,-23662,-5992
10349.7,2237,-14726,-23449,-5858
10351.7,2343,-14455,-23477,-5852
10353.7,2726,-14300,-23457,-5778
10355.7,2962,-14179,-23085,-5474
10357.7,2818,-13979,-22674,-5219
10359.7,2754,-13788,-22568,-5232
10361.7,3065,-13713,-22548,-5243
10363.7,3355,-13753,-22305,-4975
10365.7,3378,-13879,-22002,-4643
10367.7,3388,-13999,-21875,-4527
10369.7,3390,-13934,-21776,-4475
10371.7,3201,-13600,-21507,-4246
10373.7,3126,-13119,-21106,-3843
10375.7,3425,-12699,-20671,-3368
10377.7,3681,-12509,-20346,-3009
10379.7,3631,-12555,-20252,-2939
10381.7,3686,-12586,-20175,-2911
10383.7,3995,-12367,-19887,-2598
10385.7,4154,-12007,-19661,-2242
10387.7,4095,-11721,-19720,-2169
10389.7,4111,-11482,-19754,-2164
10391.7,4206,-11249,-19575,-2022
10393.7,4230,-11140,-19399,-1889
10395.7,4208,-11149,-19291,-1785
10397.7,4174,-11144,-19222,-1655
10399.7,4184,-11132,-19310,-1647
10401.7,4326,-11116,-19420,-1707
10403.7,4421,-10939,-19305,-1604
10405.7,4283,-10637,-19183,-1485
10407.7,4188,-10497,-19292,-1548
10409.7,4351,-10579,-19403,-1587
10411.7,4439,-10697,-19429,-1521
10413.7,4225,-10873,-19593,-1569
10415.7,3935,-11226,-19832,-1718
10417.7,3707,-11546,-20026,-1879
10419.7,3536,-11575,-20357,-2178
10421.7,3578,-11491,-20769,-2527
10423.7,3795,-11575,-21003,-2701
10425.7,3822,-11707,-21197,-2871
10427.7,3546,-11767,-21495,-3144
10429.7,3227,-12070,-21644,-3240
10431.7,2999,-12791,-21685,-3209
10433.7,2828,-13433,-21969,-3426
10435.7,2760,-13483,-22372,-3798
10437.7,2825,-13109,-22631,-4080
10439.7,2871,-12798,-22906,-4403
10441.7,2746,-12855,-23199,-4729
10443.7,2541,-13395,-23268,-4822
10445.7,2492,-14203,-23282,-4886
10447.7,2588,-14639,-23457,-5134
10449.7,2581,-14380,-23523,-5246
10451.7,2470,-13998,-23416,-5108
10453.7,2493,-14185,-23489,-5114
10455.7,2617,-14737,-23750,-5366
10457.7,2626,-14977,-23940,-5604
10459.7,2548,-14832,-24073,-5761
10461.7,2474,-14767,-24175,-5859
10463.7,2376,-14887,-24183,-5920
10465.7,2360,-14843,-24235,-6094
10467.7,2480,-14588,-24327,-6291
10469.7,2463,-14502,-24222,-6187
10471.7,2228,-14710,-24119,-5959
10473.7,2151,-14900,-24394,-6051
10475.7,2332,-14899,-24728,-6307
10477.7,2435,-14869,-24661,-6343
10479.7,2364,-14881,-24432,-6256
10481.7,2253,-14802,-24389,-6220
10483.7,2057,-14612,-24428,-6159
10485.7,1837,-14469,-24458,-6113
10487.7,1882,-14436,-24510,-6154
10489.7,2145,-14408,-24452,-6125
10491.7,2255,-14290,-24290,-6025
10493.7,2208,-14099,-24298,-6118
10495.7,2329,-13931,-24510,-6367
10497.7,2591,-13900,-24624,-6435
10499.7,2632,-14048,-24560,-6305
10501.7,2400,-14214,-24527,-6260
10503.7,2236,-14108,-24519,-6285
10505.7,2274,-13697,-24336,-6126
10507.7,2289,-13351,-24128,-5925
10509.7,2186,-13386,-24277,-6074
10511.7,2123,-13624,-24618,-6406
10513.7,2134,-13722,-24619,-6393
10515.7,2146,-13701,-24326,-6111
10517.72,2166,-13730,-24209,-6046
10519.75,2130,-13693,-24300,-6207
10521.78,2010,-13480,-24344,-6317
10523.8,2079,-13305,-24332,-6344
10525.8,2426,-13272,-24289,-6301
10527.8,2610,-13224,-24218,-6203
10529.8,2474,-13253,-24298,-6273
10531.8,2446,-13500,-24538,-6527
10533.8,2584,-13563,-24700,-6678
10535.8,2455,-13197,-24813,-6737
10537.8,2114,-13099,-24980,-6876
10539.8,1990,-13744,-24996,-6932
10541.8,2035,-14399,-24889,-6880
10543.8,1956,-14446,-24987,-7003
10545.8,1802,-14356,-25142,-7184
10547.8,1753,-14496,-25080,-7161
10549.8,1874,-14513,-25126,-7210
10551.8,2124,-14408,-25417,-7459
10553.8,2279,-14661,-25457,-7466
10555.8,2152,-15204,-25199,-7223
10557.8,1947,-15541,-25165,-7244
10559.8,1931,-15559,-25356,-7501
10561.8,2023,-15413,-25392,-7595
10563.8,2066,-15186,-25292,-7537
10565.8,2048,-15057,-25242,-7489
10567.8,1953,-15186,-25280,-7470
10569.8,1843,-15373,-25441,-7555
10571.8,1865,-15364,-25602,-7689
10573.8,1969,-15236,-25592,-7696
10575.8,2010,-15156,-25571,-7691
10577.8,2056,-15118,-25655,-7802
10579.8,2181,-15097,-25613,-7809
10581.8,2274,-15106,-25445,-7667
10583.8,2282,-15098,-25379,-7580
10585.8,2262,-15086,-25320,-7463
10587.8,2198,-15218,-25264,-7248
10589.8,2085,-15535,-25519,-7178
10591.8,1970,-15891,-25914,-7151
10593.8,1844,-16167,-25977,-6816
10595.8,1770,-16255,-25892,-6428
10597.8,1894,-15965,-25930,-6369
10599.8,2120,-15386,-25682,-6367
10601.8,2244,-14984,-24965,-6199
10603.8,2354,-14911,-24255,-6151
10605.8,2549,-14800,-23712,-6278
10607.8,2644,-14432,-23119,-6359
10609.8,2568,-13863,-22592,-6568
10611.8,2422,-13001,-22301,-7213
10613.8,2087,-11967,-22193,-8193
10615.8,1467,-11529,-22479,-9191
10617.8,804,-12369,-23473,-9999
10619.8,189,-14371,-25120,-10717
10621.8,-581,-16960,-27466,-11916
10623.8,-1382,-19511,-30734,-14090
10625.8,-1814,-21468,-34270,-16794
10627.8,-1882,-22616,-36561,-18901
10629.8,-1851,-23020,-36909,-19720
10631.8,-1734,-22730,-36144,-19511
10633.8,-1472,-22054,-35371,-18965
10635.8,-1204,-21590,-34823,-18428
10637.8,-991,-21411,-34207,-17751
10639.8,-705,-20968,-33432,-16830
10641.8,-319,-20205,-32586,-15845
10643.8,74,-19682,-31683,-14925
10645.8,520,-19443,-30779,-14023
10647.8,1049,-18891,-29957,-13111
10649.8,1416,-17925,-29179,-12204
10651.8,1485,-17170,-28484,-11343
10653.8,1593,-16925,-27987,-10593
10655.8,1957,-16722,-27505,-9869
10657.8,2205,-16228,-26829,-9069
10659.8,2105,-15842,-26272,-8405
10661.8,2018,-15849,-26119,-8100
10663.8,2127,-15769,-26030,-7965
10665.8,2178,-15271,-25723,-7752
10667.8,2160,-14905,-25423,-7478
10669.8,2246,-15093,-25270,-7192
10671.8,2295,-15351,-25150,-6959
10673.8,2192,-15255,-25039,-6869
10675.8,2107,-15130,-24904,-6792
10677.8,2063,-15218,-24727,-6625
10679.8,2010,-15224,-24712,-6609
10681.8,2162,-15002,-24861,-6786
10683.8,2523,-14783,-24819,-6772
10685.8,2684,-14653,-24561,-6527
10687.8,2530,-14527,-24421,-6403
10689.8,2340,-14519,-24415,-6417
10691.8,2220,-14746,-24391,-6383
10693.8,2136,-14962,-24415,-6351
10695.8,2096,-14887,-24439,-6340
10697.83,1998,-14653,-24331,-6273
10699.85,1867,-14494,-24218,-6227
10701.88,2013,-14355,-24115,-6128
10703.9,2382,-14205,-23794,-5739
10705.9,2497,-14164,-23409,-5270
10707.9,2343,-14083,-23338,-5140
10709.9,2308,-13772,-23439,-5231
10711.9,2337,-13601,-23408,-5217
10713.9,2195,-13873,-23331,-5127
10715.9,2137,-14079,-23280,-5048
10717.9,2421,-13798,-23150,-4951
10719.9,2758,-13478,-23014,-4887
10721.9,2842,-13480,-22947,-4825
10723.9,2820,-13475,-22819,-4651
10725.9,2909,-13303,-22627,-4474
10727.9,3033,-13240,-22446,-4375
10729.9,3011,-13293,-22176,-4162
10731.9,2873,-13228,-21870,-3873
10733.9,2797,-13062,-21765,-3778
10735.9,2829,-12869,-21777,-3773
10737.9,2918,-12538,-21691,-3601
10739.9,3109,-12086,-21570,-3356
10741.9,3375,-11779,-21397,-3102
10743.9,3494,-11793,-21011,-2726
10745.9,3451,-11983,-20590,-2394
10747.9,3545,-12064,-20349,-2260
10749.9,3800,-11937,-20106,-2075
10751.9,3918,-11735,-19821,-1784
10753.9,3905,-11559,-19728,-1671
10755.9,4026,-11382,-19700,-1640
10757.9,4235,-11239,-19510,-1425
10759.9,4292,-11156,-19380,-1223
10761.9,4200,-10994,-19395,-1197
10763.9,4133,-10717,-19243,-1099
10765.9,4216,-10547,-18960,-895
10767.9,4459,-10509,-18857,-810
10769.9,4700,-10291,-18835,-765
10771.9,4752,-9867,-18751,-651
10773.9,4661,-9716,-18820,-652
10775.9,4563,-10106,-19012,-753
10777.9,4454,-10630,-18988,-680
10779.9,4354,-10768,-18846,-514
10781.9,4363,-10563,-18984,-589
10783.9,4395,-10413,-19350,-860
10785.9,4172,-10481,-19598,-1026
10787.9,3633,-10680,-19697,-1058
10789.9,3150,-10955,-19830,-1126
10791.9,3165,-11203,-20000,-1242
10793.9,3579,-11235,-20166,-1365
10795.9,3787,-11117,-20465,-1608
10797.9,3502,-11188,-20915,-1987
10799.9,3098,-11563,-21270,-2290
10801.9,2975,-12004,-21451,-2478
10803.9,3072,-12300,-21595,-2687
10805.9,3112,-12437,-21638,-2825
10807.9,2953,-12520,-21574,-2856
10809.9,2732,-12671,-21765,-3106
