t,pcg
7935.7,105
7936.7,104
7937.7,87
7938.7,72
7939.7,55
7940.7,30
7941.7,13
7942.7,16
7943.7,22
7944.7,26
7945.7,40
7946.7,53
7947.7,40
7948.7,27
7949.7,27
7950.7,23
7951.7,11
7952.7,-14
7953.7,-18
7954.7,-35
7955.7,-72
7956.7,-70
7957.7,-93
7958.7,-123
7959.7,-151
7960.7,-247
7961.7,-349
7962.7,-391
7963.7,-363
7964.7,-350
7965.7,-331
7966.7,-227
7967.7,-130
7968.7,-55
7969.7,24
7970.7,89
7971.7,144
7972.7,163
7973.7,165
7974.7,164
7975.7,136
7976.7,145
7977.7,182
7978.7,178
7979.7,189
7980.7,185
7981.7,138
7982.7,113
7983.7,83
7984.7,57
7985.7,39
7986.7,19
7987.7,15
7988.7,21
7989.7,31
7990.7,-1
7991.7,-50
7992.7,-53
7993.7,-30
7994.7,-14
7995.7,-18
7996.7,5
7997.7,15
7998.7,-30
7999.7,-22
8000.7,-34
8001.7,-83
8002.7,-105
8003.7,-56
8004.7,4
8005.7,-26
8006.7,-33
8007.7,20
8008.7,73
8009.7,99
8010.7,99
8011.7,115
8012.7,101
8013.7,28
8014.7,61
8015.7,75
8016.7,-4
8017.7,-2
8018.7,-7
8019.7,-75
8020.7,-67
8021.7,-7
8022.7,12
8023.7,66
8024.7,115
8025.7,86
8026.7,53
8027.7,96
8028.7,154
8029.7,100
8030.7,58
8031.7,100
8032.7,88
8033.7,27
8034.7,-28
8035.7,-113
8036.7,-268
8037.7,-445
8038.7,-596
8039.7,-666
8040.7,-611
8041.7,-422
8042.7,-85
8043.7,376
8044.7,853
8045.7,1229
8046.7,1442
8047.7,1413
8048.7,1153
8049.7,848
8050.7,444
8051.7,-292
8052.7,-1215
8053.7,-2205
8054.7,-3245
8055.7,-3929
8056.7,-3974
8057.7,-3518
8058.7,-2620
8059.7,-1217
8060.7,571
8061.7,2585
8062.7,4573
8063.7,6145
8064.7,7041
8065.7,7064
8066.7,6262
8067.7,4893
8068.7,2775
8069.7,-84
8070.7,-2943
8071.7,-5214
8072.7,-6394
8073.7,-6352
8074.7,-5524
8075.7,-4054
8076.7,-2625
8077.7,-1811
8078.7,-1176
8079.7,-467
8080.7,521
8081.7,1794
8082.7,2776
8083.7,3219
8084.7,3057
8085.7,2154
8086.7,972
8087.7,94
8088.7,-443
8089.7,-778
8090.7,-1075
8091.7,-1554
8092.7,-2118
8093.7,-2499
8094.7,-2612
8095.7,-2351
8096.7,-1672
8097.7,-698
8098.7,459
8099.7,1598
8100.7,2490
8101.7,3004
8102.7,3034
8103.7,2690
8104.7,2103
8105.7,1319
8106.7,576
8107.7,104
8108.7,-124
8109.7,-210
8110.7,-129
8111.7,65
8112.7,272
8113.7,510
8114.7,707
8115.7,812
8116.7,823
8117.7,688
8118.7,527
8119.7,439
8120.7,311
8121.7,154
8122.7,90
8123.7,41
8124.7,-99
8125.7,-312
8126.7,-540
8127.7,-744
8128.7,-874
8129.7,-806
8130.7,-560
8131.7,-340
8132.7,-165
8133.7,-30
8134.7,-81
8135.7,-257
8136.7,-418
8137.7,-653
8138.7,-896
8139.7,-923
8140.7,-864
8141.7,-887
8142.7,-842
8143.7,-656
8144.7,-398
8145.7,-138
8146.7,79
8147.7,249
8148.7,319
8149.7,328
8150.7,357
8151.7,348
8152.7,290
8153.7,195
8154.7,53
8155.7,-89
8156.7,-153
8157.7,-163
8158.7,-211
8159.7,-266
8160.7,-233
8161.71,-148
8162.72,-133
8163.73,-104
8164.74,23
8165.75,178
8166.76,319
8167.77,380
8168.78,385
8169.79,381
8170.8,347
8171.8,323
8172.8,286
8173.8,212
8174.8,166
8175.8,109
8176.8,15
8177.8,-17
8178.8,36
8179.8,78
8180.8,121
8181.8,205
8182.8,147
8183.8,-12
8184.8,-21
8185.8,46
8186.8,79
8187.8,123
8188.8,104
8189.8,12
8190.8,-60
8191.8,-187
8192.8,-314
8193.8,-323
8194.8,-335
8195.8,-345
8196.8,-277
8197.8,-259
8198.8,-248
8199.8,-170
8200.8,-165
8201.8,-168
8202.8,-115
8203.8,-115
8204.8,-123
8205.8,-128
8206.8,-189
8207.8,-217
8208.8,-162
8209.8,-101
8210.8,-78
8211.8,-44
8212.8,-7
8213.8,-42
8214.8,-19
8215.8,118
8216.8,202
8217.8,284
8218.8,385
8219.8,421
8220.8,431
8221.8,361
8222.8,223
8223.8,127
8224.8,4
8225.8,-209
8226.8,-347
8227.8,-350
8228.8,-354
8229.8,-383
8230.8,-342
8231.8,-289
8232.8,-312
8233.8,-55
8234.8,430
8235.8,678
8236.8,790
8237.8,788
8238.8,544
8239.8,293
8240.8,204
8241.8,161
8242.8,43
8243.8,-127
8244.8,-240
8245.8,-299
8246.8,-381
8247.8,-438
8248.8,-418
8249.8,-300
8250.8,-132
8251.8,-44
8252.8,-15
8253.8,45
8254.8,100
8255.8,54
8256.8,-38
8257.8,-31
8258.8,40
8259.8,66
8260.8,57
8261.8,80
8262.8,85
8263.8,109
8264.8,182
8265.8,129
8266.8,58
8267.8,138
8268.8,133
8269.8,-6
8270.8,-14
8271.8,125
8272.8,236
8273.8,272
8274.8,291
8275.8,252
8276.8,231
8277.8,218
8278.8,66
8279.8,-16
8280.8,44
8281.8,22
8282.8,1
8283.8,0
8284.8,-115
8285.8,-95
8286.8,-9
8287.8,-147
8288.8,-216
8289.8,-110
8290.8,-12
8291.8,121
8292.8,232
8293.8,254
8294.8,212
8295.8,132
8296.8,35
8297.8,-51
8298.8,-76
8299.8,-70
8300.8,-108
8301.8,-111
8302.8,23
8303.8,88
8304.8,26
8305.8,35
8306.8,105
8307.8,76
8308.8,-11
8309.8,-17
8310.8,6
8311.8,-4
8312.8,-21
8313.8,-37
8314.8,-49
8315.8,12
8316.8,100
8317.8,83
8318.8,24
8319.8,-39
8320.8,-99
8321.8,-142
8322.8,-221
8323.8,-230
8324.8,-192
8325.8,-185
8326.8,-162
8327.8,-157
8328.8,-95
8329.8,21
8330.8,33
8331.8,34
8332.8,67
8333.8,18
8334.8,-56
8335.8,-75
8336.8,-67
8337.8,-21
8338.8,16
8339.8,-16
8340.8,-32
8341.8,-52
8342.8,-126
8343.8,-103
8344.8,-11
8345.8,-8
8346.8,-32
8347.8,-20
8348.8,11
8349.8,25
8350.8,47
8351.8,63
8352.8,68
8353.8,116
8354.8,121
8355.8,89
8356.8,166
8357.8,223
8358.8,117
8359.8,71
8360.8,145
8361.8,133
8362.8,78
8363.8,73
8364.8,57
8365.8,-2
8366.8,-70
8367.8,-81
8368.8,-46
8369.8,28
8370.8,89
8371.8,43
8372.8,6
8373.8,61
8374.8,31
8375.8,-84
8376.8,-93
8377.8,-33
8378.8,-53
8379.8,-119
8380.8,-94
8381.8,-38
8382.8,8
8383.8,109
8384.8,169
8385.8,132
8386.8,100
8387.8,113
8388.8,85
8389.8,-61
8390.8,-198
8391.8,-236
8392.8,-290
8393.8,-361
8394.8,-385
8395.8,-391
8396.8,-369
8397.8,-285
8398.8,-254
8399.8,-192
8400.8,-14
8401.8,45
8402.8,45
8403.8,49
8404.8,-38
8405.8,-92
8406.8,-79
8407.8,-59
8408.8,-36
8409.8,17
8410.8,92
8411.8,111
8412.8,87
8413.8,50
8414.8,7
8415.8,10
8416.8,72
8417.8,118
8418.8,103
8419.8,131
8420.8,219
8421.8,237
8422.8,211
8423.8,189
8424.8,198
8425.8,222
8426.8,165
8427.8,102
8428.8,97
8429.8,76
8430.8,2
8431.8,-121
8432.8,-185
8433.8,-126
8434.8,-89
8435.8,-99
8436.8,-91
8437.8,-81
8438.8,-76
8439.8,-75
8440.8,-73
8441.8,-53
8442.8,-11
8443.8,44
8444.8,145
8445.8,240
8446.8,256
8447.8,242
8448.8,209
8449.8,223
8450.8,305
8451.8,345
8452.8,318
8453.8,241
8454.8,113
8455.8,-2
8456.8,-79
8457.8,-239
8458.8,-466
8459.8,-511
8460.8,-336
8461.8,-142
8462.8,89
8463.8,496
8464.8,1037
8465.8,1607
8466.8,2210
8467.8,2791
8468.8,3111
8469.8,3141
8470.8,2961
8471.8,2101
8472.8,284
8473.8,-1980
8474.8,-4451
8475.8,-6910
8476.8,-8708
8477.8,-9499
8478.8,-9397
8479.8,-8422
8480.8,-6258
8481.8,-2625
8482.8,1982
8483.8,6235
8484.8,9084
8485.8,10115
8486.8,9266
8487.8,7075
8488.8,4493
8489.8,2255
8490.8,546
8491.8,-558
8492.8,-1172
8493.8,-1865
8494.8,-2463
8495.8,-2911
8496.8,-4039
8497.8,-5362
8498.8,-5963
8499.8,-6090
8500.8,-6008
8501.8,-5176
8502.8,-3140
8503.8,-798
8504.8,966
8505.8,2288
8506.8,3318
8507.8,4049
8508.8,4561
8509.8,4758
8510.8,4257
8511.8,3046
8512.8,1585
8513.8,297
8514.8,-559
8515.8,-1036
8516.8,-1203
8517.8,-852
8518.8,-30
8519.8,1035
8520.8,2329
8521.8,3685
8522.8,4827
8523.8,5682
8524.8,6073
8525.8,5848
8526.8,5308
8527.8,4622
8528.8,3784
8529.8,3018
8530.8,2404
8531.8,1809
8532.8,1194
8533.8,638
8534.8,-58
8535.8,-1049
8536.8,-2053
8537.8,-3042
8538.8,-4229
8539.8,-5399
8540.8,-6155
8541.8,-6532
8542.8,-6599
8543.8,-6138
8544.8,-5290
8545.8,-4285
8546.8,-3158
8547.8,-2149
8548.8,-1287
8549.8,-494
8550.8,7
8551.8,197
8552.8,220
8553.8,152
8554.8,40
8555.8,-73
8556.8,-65
8557.8,16
8558.8,138
8559.8,362
8560.8,528
8561.8,690
8562.8,941
8563.8,1166
8564.8,1431
8565.8,1689
8566.8,1810
8567.8,1832
8568.8,1706
8569.8,1403
8570.8,1122
8571.8,856
8572.8,567
8573.8,441
8574.8,330
8575.8,95
8576.8,37
8577.8,118
8578.8,52
8579.8,104
8580.8,317
8581.8,347
8582.8,301
8583.8,310
8584.8,228
8585.8,92
8586.8,0
8587.8,-92
8588.8,-167
8589.8,-199
8590.8,-260
8591.8,-372
8592.8,-462
8593.8,-524
8594.8,-587
8595.8,-647
8596.8,-689
8597.8,-668
8598.8,-618
8599.8,-604
8600.8,-577
8601.8,-544
8602.8,-565
8603.8,-552
8604.8,-497
8605.8,-439
8606.8,-334
8607.8,-249
8608.8,-215
8609.8,-193
8610.8,-194
8611.8,-209
8612.8,-135
8613.8,22
8614.8,134
8615.8,160
8616.8,134
8617.8,103
8618.8,107
8619.8,171
8620.8,220
8621.8,250
8622.8,331
8623.8,353
8624.8,253
8625.8,192
8626.8,163
8627.8,120
8628.8,94
8629.8,25
8630.8,-49
8631.8,-73
8632.8,-29
8633.8,35
8634.8,64
8635.8,94
8636.8,134
8637.8,142
8638.8,81
8639.8,106
8640.8,187
8641.8,176
8642.8,124
8643.8,97
8644.8,209
8645.8,395
8646.8,590
8647.8,758
8648.8,706
8649.8,471
8650.8,255
8651.8,93
8652.8,-44
8653.8,-100
8654.8,-129
8655.8,-192
8656.8,-234
8657.8,-276
8658.8,-305
8659.8,-289
8660.8,-268
8661.8,-311
8662.8,-367
8663.8,-340
8664.8,-332
8665.8,-364
8666.8,-349
8667.8,-338
8668.8,-340
8669.8,-305
8670.8,-243
8671.8,-173
8672.8,-126
8673.8,-86
8674.8,37
8675.8,183
8676.8,284
8677.8,445
8678.8,577
8679.8,598
8680.8,598
8681.8,532
8682.8,392
8683.8,294
8684.8,271
8685.8,155
8686.8,-73
8687.8,-211
8688.8,-284
8689.8,-345
8690.8,-322
8691.8,-340
8692.8,-453
8693.8,-476
8694.8,-433
8695.8,-442
8696.8,-412
8697.8,-296
8698.8,-192
8699.8,-86
8700.8,6
8701.8,93
8702.8,242
8703.8,311
8704.8,288
8705.8,322
8706.8,354
8707.8,280
8708.8,201
8709.8,144
8710.8,47
8711.8,37
8712.8,28
8713.8,-57
8714.8,-37
8715.8,-25
8716.8,-70
8717.8,-34
8718.8,12
8719.8,29
8720.8,87
8721.8,168
8722.8,235
8723.8,299
8724.8,372
8725.8,385
8726.8,320
8727.8,289
8728.8,278
8729.8,207
8730.8,130
8731.8,58
8732.8,-37
8733.8,-86
8734.8,-121
8735.8,-216
8736.8,-259
8737.8,-201
8738.8,-162
8739.8,-164
8740.8,-145
8741.8,-129
8742.8,-134
8743.8,-128
8744.8,-126
8745.8,-117
8746.8,-96
8747.8,-62
8748.8,-12
8749.8,14
8750.8,61
8751.8,106
8752.8,116
8753.8,134
8754.8,131
8755.8,90
8756.8,52
8757.8,39
8758.8,6
8759.8,-38
8760.8,-9
8761.8,24
8762.8,-27
8763.8,-34
8764.8,17
8765.8,14
8766.8,24
8767.8,85
8768.8,105
8769.8,88
8770.8,96
8771.8,99
8772.8,48
8773.8,-35
8774.8,-80
8775.8,-112
8776.8,-142
8777.8,-171
8778.8,-206
8779.8,-193
8780.8,-171
8781.8,-167
8782.8,-124
8783.8,-61
8784.8,0
8785.8,59
8786.8,105
8787.8,148
8788.8,198
8789.8,229
8790.8,247
8791.8,259
8792.8,224
8793.8,151
8794.8,141
8795.8,179
8796.8,188
8797.8,204
8798.8,243
8799.8,279
8800.8,313
8801.8,323
8802.8,341
8803.8,355
8804.8,320
8805.8,277
8806.8,211
8807.8,127
8808.8,4
8809.8,-140
8810.8,-238
8811.8,-376
8812.8,-524
8813.8,-593
8814.8,-651
8815.8,-735
8816.8,-774
8817.8,-721
8818.8,-653
8819.8,-640
8820.8,-602
8821.8,-512
8822.8,-448
8823.8,-401
8824.8,-376
8825.8,-356
8826.8,-262
8827.8,-151
8828.8,-101
8829.8,-55
8830.8,30
8831.8,107
8832.8,151
8833.8,182
8834.8,187
8835.8,157
8836.8,87
8837.8,30
8838.8,15
8839.8,-72
8840.8,-169
8841.8,-174
8842.8,-176
8843.8,-170
8844.8,-103
8845.8,-30
8846.8,40
8847.8,135
8848.8,247
8849.8,372
8850.8,498
8851.8,599
8852.8,662
8853.8,679
8854.8,657
8855.8,613
8856.8,550
8857.8,479
8858.8,415
8859.8,360
8860.8,327
8861.8,307
8862.8,287
8863.8,282
8864.8,287
8865.8,298
8866.8,319
8867.8,335
8868.8,332
8869.8,298
8870.8,247
8871.8,210
8872.8,194
8873.8,193
8874.8,181
8875.8,155
8876.8,142
8877.8,128
8878.8,89
8879.8,50
8880.8,85
8881.8,279
8882.8,624
8883.8,1058
8884.8,1586
8885.8,2238
8886.8,3003
8887.8,3749
8888.8,4235
8889.8,4439
8890.8,4122
8891.8,2603
8892.8,-80
8893.8,-3968
8894.8,-8353
8895.8,-10324
8896.8,-10179
8897.8,-10285
8898.8,-10307
8899.8,-10110
8900.8,-10348
8901.8,-8352
8902.8,-2600
8903.8,3981
8904.8,8818
8905.8,10322
8906.8,10137
8907.8,10229
8908.8,10373
8909.8,9966
8910.8,8708
8911.8,7514
8912.8,6435
8913.8,5591
8914.8,4586
8915.8,1778
8916.8,-1646
8917.8,-4390
8918.8,-7625
8919.8,-10025
8920.8,-10318
8921.8,-10164
8922.8,-10281
8923.8,-10250
8924.8,-9034
8925.8,-6573
8926.8,-3684
8927.8,-359
8928.8,2922
8929.8,5323
8930.8,6490
8931.8,6429
8932.8,5456
8933.8,4068
8934.8,2752
8935.8,1858
8936.8,1559
8937.8,1972
8938.8,3133
8939.8,4852
8940.8,6753
8941.8,8431
8942.8,9608
8943.8,10132
8944.8,9964
8945.8,9254
8946.8,8151
8947.8,6726
8948.8,5257
8949.8,4018
8950.8,3021
8951.8,2179
8952.8,1301
8953.8,272
8954.8,-906
8955.8,-2213
8956.8,-3598
8957.8,-4966
8958.8,-6205
8959.8,-7205
8960.8,-7806
8961.8,-7871
8962.8,-7424
8963.8,-6596
8964.8,-5352
8965.8,-3983
8966.8,-2806
8967.8,-1725
8968.8,-967
8969.8,-747
8970.8,-888
8971.8,-1218
8972.8,-1707
8973.8,-2273
8974.8,-2716
8975.8,-2935
8976.8,-2951
8977.8,-2763
8978.8,-2407
8979.8,-1918
8980.8,-1297
8981.8,-605
8982.8,45
8983.8,596
8984.8,1041
8985.8,1384
8986.8,1557
8987.8,1524
8988.8,1462
8989.8,1387
8990.8,1122
8991.8,896
8992.8,750
8993.8,564
8994.8,496
8995.8,407
8996.8,376
8997.8,524
8998.8,655
8999.8,707
9000.8,816
9001.8,1021
9002.8,1169
9003.8,1203
9004.8,1351
9005.8,1491
9006.8,1252
9007.8,1013
9008.8,977
9009.8,828
9010.8,633
9011.8,536
9012.8,461
9013.8,299
9014.8,91
9015.8,-83
9016.8,-274
9017.8,-509
9018.8,-745
9019.8,-922
9020.8,-1048
9021.8,-1169
9022.8,-1263
9023.8,-1333
9024.8,-1364
9025.8,-1336
9026.8,-1318
9027.8,-1181
9028.8,-950
9029.8,-856
9030.8,-681
9031.8,-336
9032.8,-126
9033.8,32
9034.8,223
9035.8,354
9036.8,504
9037.8,517
9038.8,475
9039.8,564
9040.8,550
9041.8,473
9042.8,527
9043.8,579
9044.8,590
9045.8,642
9046.8,664
9047.8,640
9048.8,628
9049.8,608
9050.8,571
9051.8,532
9052.8,511
9053.8,553
9054.8,563
9055.8,507
9056.8,484
9057.8,384
9058.8,227
9059.8,86
9060.8,-127
9061.8,-287
9062.8,-412
9063.8,-643
9064.8,-804
9065.8,-737
9066.8,-469
9067.8,-182
9068.8,-76
9069.8,-24
9070.8,-9
9071.8,-196
9072.8,-333
9073.8,-269
9074.8,-247
9075.8,-315
9076.8,-341
9077.8,-326
9078.8,-315
9079.8,-271
9080.8,-165
9081.8,-42
9082.8,84
9083.8,250
9084.8,445
9085.8,609
9086.8,703
9087.8,728
9088.8,690
9089.8,608
9090.8,484
9091.8,353
9092.8,234
9093.8,58
9094.8,-31
9095.8,-63
9096.8,-239
9097.8,-361
9098.8,-382
9099.8,-458
9100.8,-504
9101.8,-491
9102.8,-479
9103.8,-494
9104.8,-485
9105.8,-435
9106.8,-423
9107.8,-518
9108.8,-617
9109.8,-585
9110.8,-662
9111.8,-829
9112.8,-820
9113.8,-790
9114.8,-868
9115.8,-908
9116.8,-853
9117.8,-820
9118.8,-818
9119.8,-751
9120.8,-677
9121.8,-585
9122.8,-442
9123.8,-318
9124.8,-179
9125.8,-30
9126.8,114
9127.8,264
9128.8,381
9129.8,462
9130.8,539
9131.8,588
9132.8,597
9133.8,610
9134.8,599
9135.8,548
9136.8,500
9137.8,473
9138.8,440
9139.8,366
9140.8,299
9141.8,262
9142.8,175
9143.8,88
9144.8,85
9145.8,127
9146.8,158
9147.8,208
9148.8,304
9149.8,321
9150.8,299
9151.8,320
9152.8,263
9153.8,169
9154.8,152
9155.8,117
9156.8,37
9157.8,-20
9158.8,-46
9159.8,-61
9160.8,-82
9161.8,-93
9162.8,-83
9163.8,-113
9164.8,-134
9165.8,-78
9166.8,-52
9167.8,-54
9168.8,-46
9169.8,-89
9170.8,-144
9171.8,-178
9172.8,-201
9173.8,-246
9174.8,-309
9175.8,-314
9176.8,-254
9177.8,-169
9178.8,-119
9179.8,-93
9180.8,-33
9181.8,23
9182.8,43
9183.8,65
9184.8,153
9185.8,269
9186.8,320
9187.8,325
9188.8,297
9189.8,345
9190.8,343
9191.8,229
9192.8,232
9193.8,174
9194.8,-22
9195.8,-53
9196.8,3
9197.8,-72
9198.8,-25
9199.8,165
9200.8,157
9201.8,167
9202.8,276
9203.8,147
9204.8,10
9205.8,50
9206.8,2
9207.8,-189
9208.8,-332
9209.8,-245
9210.8,-268
9211.81,-390
9212.82,-271
9213.83,-184
9214.84,-209
9215.85,-114
9216.86,-48
9217.87,-64
9218.88,11
9219.89,58
9220.9,97
9221.9,134
9222.9,139
9223.9,214
9224.9,259
9225.9,228
9226.9,266
9227.9,356
9228.9,278
9229.9,128
9230.9,145
9231.9,87
9232.9,-64
9233.9,-65
9234.9,-148
9235.9,-273
9236.9,-219
9237.9,-260
9238.9,-357
9239.9,-286
9240.9,-249
9241.9,-286
9242.9,-310
9243.9,-427
9244.9,-597
9245.9,-638
9246.9,-593
9247.9,-561
9248.9,-522
9249.9,-385
9250.9,-123
9251.9,75
9252.9,144
9253.9,259
9254.9,393
9255.9,407
9256.9,368
9257.9,379
9258.9,405
9259.9,336
9260.9,257
9261.9,255
9262.9,206
9263.9,77
9264.9,-48
9265.9,-107
9266.9,-102
9267.9,-117
9268.9,-96
9269.9,-25
9270.9,33
9271.9,171
9272.9,310
9273.9,297
9274.9,314
9275.9,370
9276.9,442
9277.9,514
9278.9,355
9279.9,210
9280.9,239
9281.9,204
9282.9,135
9283.9,64
9284.9,-28
9285.9,-30
9286.9,-4
9287.9,-88
9288.9,-176
9289.9,-136
9290.9,-81
9291.9,-126
9292.9,-243
9293.9,-330
9294.9,-403
9295.9,-532
9296.9,-612
9297.9,-636
9298.9,-624
9299.9,-533
9300.9,-344
9301.9,38
9302.9,474
9303.9,845
9304.9,1211
9305.9,1606
9306.9,2063
9307.9,2297
9308.9,2119
9309.9,1720
9310.9,964
9311.9,-673
9312.9,-3175
9313.9,-5872
9314.9,-8261
9315.9,-9659
9316.9,-9644
9317.9,-8622
9318.9,-6563
9319.9,-3148
9320.9,1000
9321.9,5128
9322.9,8631
9323.9,10219
9324.9,10231
9325.9,10216
9326.9,10278
9327.9,9748
9328.9,8000
9329.9,4885
9330.9,1456
9331.9,-1163
9332.9,-2972
9333.9,-4339
9334.9,-5555
9335.9,-6682
9336.9,-7592
9337.9,-8085
9338.9,-7878
9339.9,-7059
9340.9,-5942
9341.9,-4586
9342.9,-2968
9343.9,-1322
9344.9,213
9345.9,1742
9346.9,2910
9347.9,3665
9348.9,4286
9349.9,4529
9350.9,4103
9351.9,3006
9352.9,1440
9353.9,-78
9354.9,-1239
9355.9,-1941
9356.9,-2065
9357.9,-1790
9358.9,-1138
9359.9,-147
9360.9,909
9361.9,1921
9362.9,2771
9363.9,3195
9364.9,3181
9365.9,2884
9366.9,2340
9367.9,1581
9368.9,820
9369.9,144
9370.9,-431
9371.9,-701
9372.9,-791
9373.9,-743
9374.9,-485
9375.9,-258
9376.9,-141
9377.9,-13
9378.9,109
9379.9,92
9380.9,-133
9381.9,-458
9382.9,-690
9383.9,-883
9384.9,-1152
9385.9,-1369
9386.9,-1390
9387.9,-1316
9388.9,-1268
9389.9,-1105
9390.9,-862
9391.9,-671
9392.9,-479
9393.9,-375
9394.9,-356
9395.9,-294
9396.9,-267
9397.9,-362
9398.9,-453
9399.9,-442
9400.9,-443
9401.9,-470
9402.9,-457
9403.9,-466
9404.9,-492
9405.9,-456
9406.9,-303
9407.9,-117
9408.9,55
9409.9,310
9410.9,623
9411.9,853
9412.9,934
9413.9,921
9414.9,830
9415.9,668
9416.9,616
9417.9,640
9418.9,548
9419.9,446
9420.9,401
9421.9,343
9422.9,309
9423.9,403
9424.9,599
9425.9,765
9426.9,734
9427.9,666
9428.9,417
9429.9,-143
9430.9,1906
9431.9,2788
9432.9,-1519
9433.9,-2863
9434.9,-764
9435.9,-1223
9436.9,-2054
9437.9,-913
9438.9,163
9439.9,543
9440.9,1357
9441.9,1890
9442.9,1268
9443.9,644
9444.9,611
9445.9,-24
9446.9,-809
9447.9,-664
9448.9,-832
9449.9,-1319
9450.9,-1086
9451.9,-954
9452.9,-889
9453.9,-376
9454.9,-385
9455.9,-540
9456.9,198
9457.9,199
9458.9,-498
9459.9,52
9460.9,410
9461.9,-57
9462.9,-2
9463.9,240
9464.9,38
9465.9,-240
9466.9,-298
9467.9,-393
9468.9,-558
9469.9,-492
9470.9,-447
9471.9,-563
9472.9,-342
9473.9,-154
9474.9,-328
9475.9,-275
9476.9,-64
9477.9,27
9478.9,184
9479.9,442
9480.9,560
9481.9,450
9482.9,251
9483.9,180
9484.9,367
9485.9,578
9486.9,507
9487.9,623
9488.9,1056
9489.9,1099
9490.9,1013
9491.9,1093
9492.9,917
9493.9,557
9494.9,380
9495.9,240
9496.9,-114
9497.9,-380
9498.9,-538
9499.9,-764
9500.9,-920
9501.9,-880
9502.9,-696
9503.9,-552
9504.9,-417
9505.9,-270
9506.9,-199
9507.9,-174
9508.9,-145
9509.9,-246
9510.9,-481
9511.9,-567
9512.9,-537
9513.9,-465
9514.9,-214
9515.9,36
9516.9,192
9517.9,361
9518.9,470
9519.9,541
9520.9,646
9521.9,591
9522.9,398
9523.9,323
9524.9,224
9525.9,86
9526.9,1
9527.9,-39
9528.9,-30
9529.9,-86
9530.9,-123
9531.9,-134
9532.9,-241
9533.9,-355
9534.9,-429
9535.9,-544
9536.9,-649
9537.9,-685
9538.9,-596
9539.9,-395
9540.9,-268
9541.9,-173
9542.9,-47
9543.9,145
9544.9,306
9545.9,441
9546.9,574
9547.9,669
9548.9,766
9549.9,783
9550.9,780
9551.9,692
9552.9,602
9553.9,438
9554.9,160
9555.9,49
9556.9,-44
9557.9,-199
9558.9,-241
9559.9,-190
9560.9,-196
9561.9,-238
9562.9,-167
9563.9,-70
9564.9,8
9565.9,107
9566.9,115
9567.9,86
9568.9,110
9569.9,76
9570.9,-34
9571.9,-98
9572.9,-149
9573.9,-216
9574.9,-243
9575.9,-202
9576.9,-159
9577.9,-206
9578.9,-213
9579.9,-220
9580.9,-332
9581.9,-344
9582.9,-235
9583.9,-224
9584.9,-212
9585.9,-66
9586.9,30
9587.9,90
9588.9,141
9589.9,101
9590.9,95
9591.9,123
9592.9,88
9593.9,95
9594.9,111
9595.9,84
9596.9,81
9597.9,65
9598.9,-8
9599.9,-1
9600.9,39
9601.9,-37
9602.9,65
9603.9,149
9604.9,50
9605.9,76
9606.9,28
9607.9,-100
9608.9,-124
9609.9,-194
9610.9,-298
9611.9,-238
9612.9,-134
9613.9,-147
9614.9,-57
9615.9,61
9616.9,78
9617.9,140
9618.9,144
9619.9,105
9620.9,36
9621.9,-103
9622.9,-112
9623.9,-106
9624.9,-183
9625.9,-148
9626.9,-83
9627.9,-64
9628.9,3
9629.9,47
9630.9,45
9631.9,75
9632.9,86
9633.9,74
9634.9,87
9635.9,82
9636.9,41
9637.9,22
9638.9,14
9639.9,-11
9640.9,9
9641.9,18
9642.9,-66
9643.9,-97
9644.9,-77
9645.9,-96
9646.9,-81
9647.9,-37
9648.9,33
9649.9,58
9650.9,73
9651.9,173
9652.9,209
9653.9,214
9654.9,245
9655.9,190
9656.9,110
9657.9,95
9658.9,27
9659.9,-70
9660.9,-43
9661.9,-60
9662.9,-90
9663.9,-46
9664.9,-86
9665.9,-88
9666.9,-67
9667.9,-104
9668.9,-118
9669.9,-142
9670.9,-146
9671.9,-183
9672.9,-208
9673.9,-136
9674.9,-105
9675.9,-30
9676.9,61
9677.9,64
9678.9,99
9679.9,112
9680.9,32
9681.9,-23
9682.9,-29
9683.9,-60
9684.9,-114
9685.9,-133
9686.9,-139
9687.9,-128
9688.9,-85
9689.9,-37
9690.9,4
9691.9,15
9692.9,54
9693.9,119
9694.9,136
9695.9,143
9696.9,176
9697.9,148
9698.9,85
9699.9,67
9700.9,42
9701.9,10
9702.9,0
9703.9,-23
9704.9,-38
9705.9,-21
9706.9,-12
9707.9,-10
9708.9,-4
9709.9,-3
9710.9,-10
9711.9,-20
9712.9,-26
9713.9,-32
9714.9,-48
9715.9,-75
9716.9,-103
9717.9,-128
9718.9,-191
9719.9,-280
9720.9,-353
9721.9,-418
9722.9,-434
9723.9,-348
9724.9,-143
9725.9,172
9726.9,531
9727.9,867
9728.9,1162
9729.9,1361
9730.9,1394
9731.9,1174
9732.9,654
9733.9,-107
9734.9,-1282
9735.9,-2778
9736.9,-4003
9737.9,-4732
9738.9,-4803
9739.9,-4038
9740.9,-2649
9741.9,-826
9742.9,1320
9743.9,3537
9744.9,5580
9745.9,7177
9746.9,7893
9747.9,7681
9748.9,6937
9749.9,5548
9750.9,3200
9751.9,479
9752.9,-1979
9753.9,-4074
9754.9,-5253
9755.9,-5231
9756.9,-4634
9757.9,-3618
9758.9,-2533
