t,pcg
15036.5,-76
15037.5,-17
15038.5,30
15039.5,70
15040.5,78
15041.5,35
15042.5,72
15043.5,93
15044.5,39
15045.5,64
15046.5,138
15047.5,140
15048.5,88
15049.5,81
15050.5,151
15051.5,203
15052.5,154
15053.5,142
15054.5,255
15055.5,296
15056.5,256
15057.5,291
15058.5,354
15059.5,389
15060.5,412
15061.5,410
15062.5,413
15063.5,460
15064.5,463
15065.5,382
15066.5,300
15067.5,237
15068.5,151
15069.5,33
15070.5,-68
15071.5,-152
15072.5,-220
15073.5,-259
15074.5,-321
15075.5,-355
15076.5,-348
15077.5,-389
15078.5,-443
15079.5,-460
15080.5,-518
15081.5,-643
15082.5,-713
15083.5,-725
15084.5,-781
15085.5,-818
15086.5,-781
15087.5,-706
15088.5,-627
15089.5,-571
15090.5,-486
15091.5,-383
15092.5,-271
15093.5,-84
15094.5,108
15095.5,248
15096.5,390
15097.5,534
15098.5,594
15099.5,476
15100.5,250
15101.5,37
15102.5,-192
15103.5,-378
15104.5,-370
15105.5,-123
15106.5,296
15107.5,741
15108.5,1146
15109.5,1477
15110.5,1633
15111.5,1520
15112.5,1110
15113.5,530
15114.5,-71
15115.5,-722
15116.5,-1262
15117.5,-1320
15118.5,-860
15119.5,-227
15120.5,372
15121.5,995
15122.5,1522
15123.5,1530
15124.5,1201
15125.5,888
15126.5,-333
15127.5,-1492
15128.5,-900
15129.5,-1152
15130.5,-3315
15131.5,-4874
15132.5,-6135
15133.5,-8017
15134.5,-9306
15135.5,-9624
15136.5,-8818
15137.5,-6199
15138.5,-2521
15139.5,1239
15140.5,4699
15141.5,7363
15142.5,9369
15143.5,10289
15144.5,10254
15145.5,10320
15146.5,10326
15147.5,10003
15148.5,10324
15149.5,8800
15150.5,1195
15151.5,-7564
15152.5,-10377
15153.5,-10043
15154.5,-10233
15155.5,-10188
15156.5,-10363
15157.5,-8987
15158.5,-3997
15159.5,1470
15160.5,4944
15161.5,6484
15162.5,6482
15163.5,5692
15164.5,4318
15165.5,2634
15166.5,1223
15167.5,167
15168.5,-474
15169.5,-500
15170.5,-167
15171.5,147
15172.5,492
15173.5,876
15174.5,1038
15175.5,951
15176.5,790
15177.5,653
15178.5,534
15179.5,345
15180.5,139
15181.5,69
15182.5,38
15183.5,-79
15184.5,-196
15185.5,-400
15186.5,-825
15187.5,-1260
15188.5,-1532
15189.5,-1744
15190.5,-1816
15191.5,-1602
15192.5,-1340
15193.5,-1171
15194.5,-903
15195.5,-575
15196.5,-381
15197.5,-251
15198.5,-131
15199.5,-93
15200.5,-44
15201.5,83
15202.5,156
15203.5,44
15204.5,-127
15205.5,-213
15206.5,-336
15207.5,-448
15208.5,-404
15209.5,-359
15210.5,-317
15211.5,-122
15212.5,135
15213.5,332
15214.5,452
15215.5,515
15216.5,588
15217.5,720
15218.5,888
15219.5,965
15220.5,833
15221.5,617
15222.5,376
15223.5,42
15224.5,-224
15225.5,-419
15226.5,-683
15227.5,-850
15228.5,-824
15229.5,-717
15230.5,-565
15231.5,-370
15232.5,-156
15233.5,-35
15234.5,-21
15235.5,34
15236.5,144
15237.5,245
15238.5,308
15239.5,345
15240.5,354
15241.5,344
15242.5,434
15243.5,595
15244.5,701
15245.5,768
15246.5,804
15247.5,774
15248.5,709
15249.5,628
15250.5,513
15251.5,394
15252.5,259
15253.5,163
15254.5,195
15255.5,268
15256.5,299
15257.5,356
15258.5,443
15259.5,459
15260.5,400
15261.5,280
15262.5,74
15263.5,-105
15264.5,-185
15265.5,-246
15266.5,-274
15267.5,-244
15268.5,-202
15269.5,-144
15270.5,-46
15271.5,41
15272.5,33
15273.5,-17
15274.5,-49
15275.5,-107
15276.5,-177
15277.5,-254
15278.5,-361
15279.5,-456
15280.5,-478
15281.5,-426
15282.5,-356
15283.5,-272
15284.5,-160
15285.5,-34
15286.5,58
15287.5,103
15288.5,196
15289.5,236
15290.5,90
15291.5,1
15292.5,-21
15293.5,-105
15294.5,-167
15295.5,-394
15296.5,-673
15297.5,-957
15298.5,-1224
15299.5,-748
15300.5,81
15301.5,336
15302.5,503
15303.5,1046
15304.5,1423
15305.5,1463
15306.5,1597
15307.5,1707
15308.5,1369
15309.5,831
15310.5,492
15311.5,122
15312.5,-303
15313.5,-580
15314.5,-971
15315.5,-1466
15316.5,-1774
15317.5,-1927
15318.5,-1923
15319.5,-1729
15320.5,-1506
15321.5,-1299
15322.5,-1060
15323.5,-818
15324.5,-575
15325.5,-377
15326.5,-214
15327.5,0
15328.5,173
15329.5,262
15330.5,343
15331.5,415
15332.5,426
15333.5,362
15334.5,280
15335.5,186
15336.5,72
15337.5,40
15338.5,84
15339.5,95
15340.5,98
15341.5,136
15342.5,135
15343.5,71
15344.5,14
15345.5,15
15346.5,97
15347.5,218
15348.5,303
15349.5,398
15350.5,545
15351.5,627
15352.5,641
15353.5,678
15354.5,642
15355.5,533
15356.5,475
15357.5,420
15358.5,341
15359.5,306
15360.5,301
15361.5,276
15362.5,239
15363.5,263
15364.5,289
15365.5,264
15366.5,270
15367.5,234
15368.5,127
15369.5,61
15370.5,2
15371.5,-99
15372.5,-164
15373.5,-206
15374.5,-275
15375.5,-282
15376.5,-263
15377.5,-306
15378.5,-277
15379.5,-187
15380.5,-153
15381.5,-162
15382.5,-206
15383.5,-206
15384.5,-136
15385.5,-97
15386.5,-132
15387.5,-157
15388.5,-116
15389.5,-69
15390.5,-38
15391.5,-4
15392.5,31
15393.5,92
15394.5,132
15395.5,116
15396.5,104
15397.5,95
15398.5,75
15399.5,52
15400.5,5
15401.5,-63
15402.5,-103
15403.5,-95
15404.5,-44
15405.5,-2
15406.5,-35
15407.5,-59
15408.5,5
15409.5,81
15410.5,118
15411.5,99
15412.5,58
15413.5,50
15414.5,-8
15415.5,-82
15416.5,-73
15417.5,-66
15418.5,-66
15419.5,-48
15420.5,-26
15421.5,15
15422.5,40
15423.5,63
15424.5,96
15425.5,110
15426.5,109
15427.5,126
15428.5,132
15429.5,79
15430.5,20
15431.5,-1
15432.5,-1
15433.5,-35
15434.5,-69
15435.5,-54
15436.5,-9
15437.5,52
15438.5,62
15439.5,44
15440.5,58
15441.5,76
15442.5,71
15443.5,6
15444.5,-72
15445.5,-56
15446.5,-4
15447.5,-3
15448.5,-31
15449.5,-39
15450.5,-17
15451.5,-5
15452.5,-31
15453.5,-34
15454.5,1
15455.5,18
15456.5,21
15457.5,30
15458.5,50
15459.5,56
15460.5,4
15461.5,-45
15462.5,-74
15463.5,-113
15464.5,-124
15465.5,-147
15466.5,-202
15467.5,-229
15468.5,-216
15469.5,-219
15470.5,-233
15471.5,-212
15472.5,-211
15473.5,-192
15474.5,-124
15475.5,-124
15476.5,-134
15477.5,-86
15478.5,-77
15479.5,-86
15480.5,-45
15481.5,2
15482.5,47
15483.5,95
15484.5,84
15485.5,8
15486.5,-61
15487.5,-65
15488.5,-25
15489.5,-19
15490.5,-44
15491.5,-23
15492.5,20
15493.5,38
15494.5,65
15495.5,85
15496.5,87
15497.5,103
15498.5,123
15499.5,142
15500.5,177
15501.5,186
15502.5,145
15503.5,130
15504.5,156
15505.5,182
15506.5,234
15507.5,275
15508.5,258
15509.5,237
15510.5,205
15511.5,131
15512.5,88
15513.5,83
15514.5,51
15515.5,-3
15516.5,-20
15517.5,8
15518.5,3
15519.5,-49
15520.5,-79
15521.5,-110
15522.5,-157
15523.5,-165
15524.5,-148
15525.5,-128
15526.5,-69
15527.5,2
15528.5,67
15529.5,148
15530.5,201
15531.5,224
15532.5,212
15533.5,145
15534.5,123
15535.5,128
15536.5,85
15537.5,49
15538.5,25
15539.5,10
15540.5,37
15541.5,65
15542.5,79
15543.5,90
15544.5,87
15545.5,92
15546.5,99
15547.5,88
15548.5,73
15549.5,54
15550.5,22
15551.5,-6
15552.5,-9
15553.5,-14
15554.5,-39
15555.5,-77
15556.5,-103
15557.5,-83
15558.5,-72
15559.5,-81
15560.5,-64
15561.5,-30
15562.5,24
15563.5,82
15564.5,126
15565.5,193
15566.5,277
15567.5,342
15568.5,405
15569.5,408
15570.5,305
15571.5,130
15572.5,-130
15573.5,-462
15574.5,-851
15575.5,-1201
15576.5,-1313
15577.5,-1224
15578.5,-1047
15579.5,-744
15580.5,-316
15581.5,81
15582.5,270
15583.5,288
15584.5,223
15585.5,34
15586.5,-159
15587.5,-132
15588.5,227
15589.5,945
15590.5,1924
15591.5,2991
15592.5,3815
15593.5,4056
15594.5,3953
15595.5,3668
15596.5,2686
15597.5,1461
15598.5,-278
15599.5,-2998
15600.5,-3975
15601.5,-3595
15602.5,-5050
15603.5,-6753
15604.5,-7077
15605.5,-7573
15606.5,-8235
15607.5,-8201
15608.5,-7402
15609.5,-5412
15610.5,-2707
15611.5,-371
15612.5,1144
15613.5,1887
15614.5,3751
15615.5,7607
15616.5,10169
15617.5,10299
15618.5,10225
15619.5,10050
15620.5,10314
15621.5,9191
15622.5,2198
15623.5,-6691
15624.5,-10263
15625.5,-9960
15626.5,-10173
15627.5,-10054
15628.5,-7184
15629.5,-2804
15630.5,832
15631.5,2905
15632.5,3343
15633.5,2733
15634.5,1642
15635.5,532
15636.5,-212
15637.5,-535
15638.5,-611
15639.5,-582
15640.5,-475
15641.5,-198
15642.5,228
15643.5,629
15644.5,977
15645.5,1347
15646.5,1783
15647.5,2255
15648.5,2551
15649.5,2564
15650.5,2388
15651.5,1969
15652.5,1309
15653.5,594
15654.5,-145
15655.5,-944
15656.5,-1651
15657.5,-2124
15658.5,-2386
15659.5,-2595
15660.5,-2733
15661.5,-2643
15662.5,-2439
15663.5,-2314
15664.5,-2164
15665.5,-1782
15666.5,-1283
15667.5,-746
15668.5,-145
15669.5,454
15670.5,1026
15671.5,1470
15672.5,1762
15673.5,1958
15674.5,1975
15675.5,1775
15676.5,1501
15677.5,1291
15678.5,1077
15679.5,836
15680.5,705
15681.5,689
15682.5,685
15683.5,610
15684.5,563
15685.5,737
15686.5,666
15687.5,318
15688.5,326
15689.5,375
15690.5,269
15691.5,273
15692.5,223
15693.5,53
15694.5,-61
15695.5,-174
15696.5,-360
15697.5,-420
15698.5,-386
15699.5,-439
15700.5,-453
15701.5,-367
15702.5,-379
15703.5,-466
15704.5,-465
15705.5,-431
15706.5,-384
15707.5,-345
15708.5,-357
15709.5,-324
15710.5,-273
15711.5,-237
15712.5,-104
15713.5,69
15714.5,180
15715.5,266
15716.5,348
15717.5,376
15718.5,355
15719.5,310
15720.5,234
15721.5,156
15722.5,15
15723.5,-140
15724.5,-152
15725.5,-140
15726.5,-55
15727.5,113
15728.5,108
15729.5,136
15730.5,258
15731.5,183
15732.5,39
15733.5,-33
15734.5,-148
15735.5,-247
15736.5,-268
15737.5,-263
15738.5,-197
15739.5,-128
15740.5,-114
15741.5,-85
15742.5,-50
15743.5,-70
15744.5,-76
15745.5,-19
15746.5,-1
15747.5,-15
15748.5,-21
15749.5,-31
15750.5,19
15751.5,86
15752.5,103
15753.5,104
15754.5,86
15755.5,31
15756.5,-21
15757.5,-17
15758.5,-40
15759.5,-154
15760.5,-233
15761.5,-268
15762.5,-352
15763.5,-418
15764.5,-438
15765.5,-509
15766.5,-711
15767.5,-918
15768.5,-1097
15769.5,-1159
15770.5,-672
15771.5,138
15772.5,528
15773.5,821
15774.5,1521
15775.5,1890
15776.5,1839
15777.5,2043
15778.5,2120
15779.5,1662
15780.5,1166
15781.5,825
15782.5,300
15783.5,-242
15784.5,-510
15785.5,-770
15786.5,-1130
15787.5,-1421
15788.5,-1580
15789.5,-1544
15790.5,-1359
15791.5,-1152
15792.5,-885
15793.5,-568
15794.5,-335
15795.5,-183
15796.5,-58
15797.5,14
15798.5,38
15799.5,64
15800.5,108
15801.5,143
15802.5,136
15803.5,132
15804.5,198
15805.5,266
15806.5,288
15807.5,324
15808.5,350
15809.5,342
15810.5,340
15811.5,281
15812.5,137
15813.5,-50
15814.5,-325
15815.5,-577
15816.5,-644
15817.5,-579
15818.5,-417
15819.5,-148
15820.5,124
15821.5,347
15822.5,581
15823.5,783
15824.5,837
15825.5,757
15826.5,631
15827.5,480
15828.5,339
15829.5,259
15830.5,209
15831.5,168
15832.5,143
15833.5,116
15834.5,99
15835.5,82
15836.5,43
15837.5,11
15838.5,-17
15839.5,-70
15840.5,-118
15841.5,-143
15842.5,-195
15843.5,-277
15844.5,-326
15845.5,-355
15846.5,-386
15847.5,-386
15848.5,-361
15849.5,-327
15850.5,-248
15851.5,-134
15852.5,-53
15853.5,-30
15854.5,-31
15855.5,-21
15856.5,-16
15857.5,-12
15858.5,-17
15859.5,-67
15860.5,-109
15861.5,-84
15862.5,-61
15863.5,-89
15864.5,-94
15865.5,-68
15866.5,-63
15867.5,-35
15868.5,25
15869.5,56
15870.5,66
15871.5,99
15872.5,155
15873.5,209
15874.5,237
15875.5,229
15876.5,210
15877.5,190
15878.5,156
15879.5,138
15880.5,148
15881.5,133
15882.5,49
15883.5,-30
15884.5,-57
15885.5,-78
15886.5,-91
15887.5,-103
15888.5,-99
15889.5,-68
15890.5,-65
15891.5,-66
15892.5,0
15893.5,56
15894.5,-12
15895.5,-25
15896.5,128
15897.5,138
15898.5,54
15899.5,166
15900.5,243
15901.5,148
15902.5,119
15903.5,273
15904.5,303
15905.5,118
15906.5,86
15907.5,126
15908.5,75
15909.5,96
15910.5,153
15911.5,134
15912.5,98
15913.5,69
15914.5,20
15915.5,-20
15916.5,-54
15917.5,-82
15918.5,-74
15919.5,-50
15920.5,-16
15921.5,28
15922.5,52
15923.5,50
15924.5,39
15925.5,28
15926.5,9
15927.5,-4
15928.5,1
15929.5,9
15930.5,20
15931.5,48
15932.5,80
15933.5,124
15934.5,52
15935.5,92
15936.5,279
15937.5,84
15938.5,-41
15939.5,43
15940.5,-117
15941.5,-229
15942.5,-214
15943.5,-247
15944.5,-263
15945.5,-268
15946.5,-295
15947.5,-251
15948.5,-166
15949.5,-157
15950.5,-173
15951.5,-115
15952.5,-14
15953.5,42
15954.5,38
15955.5,39
15956.5,87
15957.5,138
15958.5,133
15959.5,114
15960.5,128
15961.5,161
15962.5,180
15963.5,164
15964.5,127
15965.5,124
15966.5,109
15967.5,32
15968.5,-27
15969.5,-26
15970.5,7
15971.5,1
15972.5,-51
15973.5,-55
15974.5,7
15975.5,6
15976.5,-85
15977.5,-65
15978.5,-13
15979.5,-117
15980.5,-176
15981.5,-157
15982.5,-177
15983.5,-188
15984.5,-187
15985.5,-205
15986.5,-189
15987.5,-136
15988.5,-111
15989.5,-103
15990.5,-72
15991.5,-38
15992.5,-16
15993.5,25
15994.5,71
15995.5,78
15996.5,95
15997.5,143
15998.5,157
15999.5,137
16000.5,143
16001.5,173
16002.5,166
16003.5,135
16004.5,124
16005.5,112
16006.5,92
16007.5,82
16008.5,86
16009.5,81
16010.5,50
16011.5,40
16012.5,73
16013.5,107
16014.5,126
16015.5,140
16016.5,139
16017.5,124
16018.5,113
16019.5,121
16020.5,140
16021.5,135
16022.5,102
16023.5,66
16024.5,20
16025.5,-34
16026.5,-61
16027.5,-37
16028.5,-7
16029.5,13
16030.5,62
16031.5,121
16032.5,150
16033.5,175
16034.5,214
16035.5,250
16036.5,296
16037.5,347
16038.5,370
16039.5,359
16040.5,294
16041.5,136
16042.5,-132
16043.5,-510
16044.5,-957
16045.5,-1350
16046.5,-1595
16047.5,-1680
16048.5,-1562
16049.5,-1240
16050.5,-808
16051.5,-337
16052.51,123
16053.52,525
16054.53,875
16055.54,1211
16056.55,1515
16057.56,1803
16058.57,2295
16059.58,2988
16060.59,3567
16061.6,4041
16062.6,4314
16063.6,3995
16064.6,3249
16065.6,2260
16066.6,952
16067.6,-295
16068.6,-2907
16069.6,-6338
16070.6,-6143
16071.6,-4967
16072.6,-6619
16073.6,-7175
16074.6,-5948
16075.6,-5532
16076.6,-5420
16077.6,-5088
16078.6,-4303
16079.6,-2331
16080.6,786
16081.6,4514
16082.6,7661
16083.6,9353
16084.6,9665
16085.6,8293
16086.6,5743
16087.6,2747
16088.6,-276
16089.6,-2524
16090.6,-3660
16091.6,-3394
16092.6,-1971
16093.6,-322
16094.6,789
16095.6,766
16096.6,-390
16097.6,-1858
16098.6,-2923
16099.6,-3786
16100.6,-4024
16101.6,-3063
16102.6,-1854
16103.6,-646
16104.6,994
16105.6,2355
16106.6,2912
16107.6,3053
16108.6,2876
16109.6,2184
16110.6,1252
16111.6,525
16112.6,158
16113.6,166
16114.6,500
16115.6,1094
16116.6,1833
16117.6,2544
16118.6,3095
16119.6,3324
16120.6,3082
16121.6,2412
16122.6,1490
16123.6,456
16124.6,-570
16125.6,-1450
16126.6,-2099
16127.6,-2539
16128.6,-2801
16129.6,-2905
16130.6,-2947
16131.6,-2946
16132.6,-2914
16133.6,-2861
16134.6,-2693
16135.6,-2386
16136.6,-1933
16137.6,-1289
16138.6,-493
16139.6,342
16140.6,1089
16141.6,1649
16142.6,1949
16143.6,1975
16144.6,1830
16145.6,1638
16146.6,1446
16147.6,1251
16148.6,1118
16149.6,1034
16150.6,873
16151.6,747
16152.6,661
16153.6,495
16154.6,347
16155.6,280
16156.6,253
16157.6,242
16158.6,214
16159.6,148
16160.6,24
16161.6,-169
16162.6,-358
16163.6,-514
16164.6,-646
16165.6,-722
16166.6,-747
16167.6,-722
16168.6,-648
16169.6,-596
16170.6,-552
16171.6,-472
16172.6,-416
16173.6,-418
16174.6,-456
16175.6,-459
16176.6,-388
16177.6,-305
16178.6,-201
16179.6,-107
16180.6,-113
16181.6,-58
16182.6,71
16183.6,116
16184.6,142
16185.6,194
16186.6,216
16187.6,183
16188.6,147
16189.6,169
16190.6,273
16191.6,430
16192.6,564
16193.6,661
16194.6,733
16195.6,762
16196.6,770
16197.6,760
16198.6,696
16199.6,610
16200.6,543
16201.6,482
16202.6,428
16203.6,417
16204.6,421
16205.6,396
16206.6,378
16207.6,324
16208.6,167
16209.6,-3
16210.6,-135
16211.6,-290
16212.6,-438
16213.6,-504
16214.6,-532
16215.6,-541
16216.6,-479
16217.6,-403
16218.6,-358
16219.6,-294
16220.6,-240
16221.6,-233
16222.6,-223
16223.6,-181
16224.6,-131
16225.6,-82
16226.6,-7
16227.6,74
16228.6,101
16229.6,112
16230.6,138
16231.6,150
16232.6,152
16233.6,176
16234.6,189
16235.6,158
16236.6,132
16237.6,47
16238.6,-85
16239.6,-208
16240.6,-453
16241.6,-777
16242.6,-1078
16243.6,-1276
16244.6,-937
16245.6,-297
16246.6,-4
16247.6,450
16248.6,1136
16249.6,1365
16250.6,1422
16251.6,1603
16252.6,1417
16253.6,885
16254.6,545
16255.6,287
16256.6,-64
16257.6,-235
16258.6,-329
16259.6,-626
16260.6,-997
16261.6,-1297
16262.6,-1521
16263.6,-1616
16264.6,-1564
16265.6,-1416
16266.6,-1224
16267.6,-1005
16268.6,-802
16269.6,-632
16270.6,-430
16271.6,-200
16272.6,14
16273.6,183
16274.6,274
16275.6,295
16276.6,269
16277.6,221
16278.6,143
16279.6,29
16280.6,-57
16281.6,-84
16282.6,-114
16283.6,-135
16284.6,-104
16285.6,-87
16286.6,-99
16287.6,-73
16288.6,1
16289.6,131
16290.6,333
16291.6,574
16292.6,795
16293.6,958
16294.6,1036
16295.6,1018
16296.6,916
16297.6,730
16298.6,524
16299.6,329
16300.6,108
16301.6,-91
16302.6,-214
16303.6,-289
16304.6,-331
16305.6,-325
16306.6,-267
16307.6,-180
16308.6,-67
16309.6,86
16310.6,231
16311.6,320
16312.6,406
16313.6,489
16314.6,477
16315.6,418
16316.6,379
16317.6,300
16318.6,201
16319.6,130
16320.6,53
16321.6,-22
16322.6,-63
16323.6,-86
16324.6,-94
16325.6,-114
16326.6,-139
16327.6,-136
16328.6,-148
16329.6,-200
16330.6,-265
16331.6,-329
16332.6,-380
16333.6,-404
16334.6,-384
16335.6,-331
16336.6,-277
16337.6,-213
16338.6,-138
16339.6,-68
16340.6,-5
16341.6,56
16342.6,94
16343.6,110
16344.6,121
16345.6,126
16346.6,125
16347.6,123
16348.6,102
16349.6,78
16350.6,75
16351.6,78
16352.6,68
16353.6,52
16354.6,37
16355.6,35
16356.6,30
16357.6,16
16358.6,15
16359.6,16
16360.6,7
16361.6,-3
16362.6,-11
16363.6,-9
16364.6,1
16365.6,12
16366.6,14
16367.6,4
16368.6,2
16369.6,19
16370.6,27
16371.6,11
16372.6,-4
16373.6,-8
16374.6,-14
16375.6,-21
16376.6,-27
16377.6,-33
16378.6,-20
16379.6,9
16380.6,26
16381.6,28
16382.6,24
16383.6,3
16384.6,-52
16385.6,-128
16386.6,-194
16387.6,-264
16388.6,-337
16389.6,-368
16390.6,-351
16391.6,-312
16392.6,-251
16393.6,-176
16394.6,-117
16395.6,-74
16396.6,-13
16397.6,52
16398.6,123
16399.6,229
16400.6,352
16401.6,460
16402.6,536
16403.6,578
16404.6,597
16405.6,600
16406.6,571
16407.6,512
16408.6,454
16409.6,403
16410.6,310
16411.6,155
16412.6,-18
16413.6,-181
16414.6,-332
16415.6,-445
16416.6,-485
16417.6,-456
16418.6,-394
16419.6,-308
16420.6,-201
16421.6,-68
16422.6,72
16423.6,184
16424.6,292
16425.6,398
16426.6,452
16427.6,468
16428.6,479
16429.6,463
16430.6,415
16431.6,365
16432.6,310
16433.6,233
16434.6,163
16435.6,106
16436.6,45
16437.6,0
16438.6,-32
16439.6,-76
16440.6,-119
16441.6,-153
16442.6,-186
16443.6,-230
16444.6,-268
16445.6,-303
16446.6,-345
16447.6,-371
16448.6,-369
16449.6,-362
16450.6,-356
16451.6,-343
16452.6,-325
16453.6,-307
16454.6,-295
16455.6,-282
16456.6,-254
16457.6,-224
16458.6,-208
16459.6,-193
16460.6,-170
16461.6,-163
16462.6,-173
16463.6,-189
16464.6,-215
16465.6,-217
16466.6,-195
16467.6,-184
16468.6,-172
16469.6,-145
16470.6,-101
16471.6,-27
16472.6,46
16473.6,104
16474.6,173
16475.6,242
16476.6,284
16477.6,307
16478.6,326
16479.6,323
16480.6,289
16481.6,246
16482.6,205
16483.6,178
16484.6,156
16485.6,139
16486.6,147
16487.6,166
16488.6,186
16489.6,211
16490.6,227
16491.6,231
16492.6,217
16493.6,168
16494.6,105
16495.6,33
16496.6,-74
16497.6,-184
16498.6,-262
16499.6,-337
16500.6,-405
16501.6,-435
16502.6,-460
16503.6,-507
16504.6,-539
16505.6,-524
16506.6,-457
16507.6,-322
16508.6,-138
16509.6,79
16510.6,306
16511.6,486
16512.6,569
16513.6,518
16514.6,337
16515.6,80
16516.6,-186
16517.6,-363
16518.6,-352
16519.6,-136
16520.6,219
16521.6,645
16522.6,1041
16523.6,1308
16524.6,1430
16525.6,1387
16526.6,1179
16527.6,991
16528.6,1043
16529.6,1312
16530.6,1673
16531.6,2142
16532.6,2729
16533.6,3069
16534.6,2962
16535.6,2581
16536.6,1611
16537.6,583
16538.6,-1207
16539.6,-4670
16540.6,-5991
16541.6,-5570
16542.6,-7337
16543.6,-8346
16544.6,-7216
16545.6,-6997
16546.6,-7263
16547.6,-6927
16548.6,-6351
16549.6,-4516
16550.6,-1065
16551.6,3189
16552.6,7618
16553.6,10120
16554.6,10245
16555.6,10140
16556.6,10333
16557.6,9649
16558.6,7427
16559.6,3878
16560.6,-70
16561.6,-2442
16562.6,-3120
16563.6,-3341
16564.6,-3750
16565.6,-4684
16566.6,-5727
16567.6,-6312
16568.6,-5986
16569.6,-4880
16570.6,-3635
16571.6,-2196
16572.6,-555
16573.6,675
16574.6,1435
16575.6,2011
16576.6,2168
16577.6,1807
16578.6,1246
16579.6,693
16580.6,167
16581.6,-339
16582.6,-714
16583.6,-795
16584.6,-526
16585.6,76
16586.6,920
16587.6,1825
16588.6,2626
16589.6,3187
16590.6,3413
16591.6,3264
16592.6,2792
16593.6,2144
16594.6,1410
16595.6,664
16596.6,5
16597.6,-581
16598.6,-1138
16599.6,-1633
16600.6,-2007
16601.6,-2226
16602.6,-2343
16603.6,-2378
16604.6,-2260
16605.6,-1950
16606.6,-1466
16607.6,-902
16608.6,-391
16609.6,-15
16610.6,227
16611.6,323
16612.6,277
16613.6,154
16614.6,23
16615.6,-54
16616.6,-87
16617.6,-155
16618.6,-279
16619.6,-415
16620.6,-539
16621.6,-604
16622.6,-528
16623.6,-320
16624.6,-61
16625.6,214
16626.6,518
16627.6,839
16628.6,1117
16629.6,1297
16630.6,1340
16631.6,1225
16632.6,1009
16633.6,779
16634.6,505
16635.6,133
16636.6,-203
16637.6,-398
16638.6,-544
16639.6,-682
16640.6,-847
16641.6,-1012
16642.6,-1037
16643.6,-983
16644.6,-942
16645.6,-802
16646.6,-550
16647.6,-331
16648.6,-182
16649.6,-13
16650.6,174
16651.6,392
16652.6,679
16653.6,993
16654.6,1298
16655.6,1528
16656.6,1626
16657.6,1600
16658.6,1493
16659.6,1359
16660.6,1173
16661.6,906
16662.6,659
16663.6,391
16664.6,147
16665.6,116
16666.6,59
16667.6,-94
16668.6,-157
16669.6,-249
16670.6,-348
16671.6,-363
16672.6,-338
16673.6,-284
16674.6,-234
16675.6,-190
16676.6,-130
16677.6,-104
16678.6,-85
16679.6,-51
16680.6,-87
16681.6,-140
16682.6,-129
16683.6,-132
16684.6,-176
16685.6,-222
16686.6,-289
16687.6,-378
16688.6,-449
16689.6,-498
16690.6,-567
16691.6,-624
16692.6,-623
16693.6,-621
16694.6,-629
16695.6,-570
16696.6,-448
16697.6,-311
16698.6,-143
16699.6,20
16700.6,146
16701.6,291
16702.6,439
16703.6,514
16704.6,505
16705.6,467
16706.6,437
16707.6,317
16708.6,83
16709.6,-134
16710.6,-452
16711.6,-826
16712.6,-1079
16713.6,-1533
16714.6,-1766
16715.6,-1138
16716.6,-421
16717.6,-107
16718.6,425
16719.6,1209
16720.6,1645
16721.6,1721
16722.6,1778
16723.6,1624
16724.6,1068
16725.6,597
16726.6,389
16727.6,60
16728.6,-331
16729.6,-514
16730.6,-643
16731.6,-855
16732.6,-997
16733.6,-973
16734.6,-841
16735.6,-676
16736.6,-519
16737.6,-361
16738.6,-218
16739.6,-132
16740.6,-83
16741.6,-55
16742.6,-58
16743.6,-105
16744.6,-164
16745.6,-168
16746.6,-107
16747.6,-5
16748.6,112
16749.6,214
16750.6,288
16751.6,319
16752.6,319
16753.6,319
16754.6,317
16755.6,305
16756.6,296
16757.6,287
16758.6,278
16759.6,277
16760.6,289
16761.6,298
16762.6,298
16763.6,298
16764.6,284
16765.6,240
16766.6,155
16767.6,18
16768.6,-145
16769.6,-287
16770.6,-432
16771.6,-630
16772.6,-819
16773.6,-917
16774.6,-923
16775.6,-833
16776.6,-639
16777.6,-381
16778.6,-107
16779.6,166
16780.6,422
16781.6,623
16782.6,748
16783.6,814
16784.6,834
16785.6,801
16786.6,733
16787.6,657
16788.6,565
16789.6,458
16790.6,364
16791.6,289
16792.6,204
16793.6,103
16794.6,17
16795.6,-58
16796.6,-157
16797.6,-245
16798.6,-260
16799.6,-235
16800.6,-213
16801.6,-165
16802.6,-110
16803.6,-85
16804.6,-61
16805.6,-20
16806.6,21
16807.6,43
16808.6,51
16809.6,52
16810.6,41
16811.6,18
16812.6,-31
16813.6,-90
16814.6,-128
16815.6,-151
16816.6,-179
16817.6,-220
16818.6,-262
16819.6,-282
16820.6,-290
16821.6,-296
16822.6,-275
16823.6,-220
16824.6,-138
16825.6,-49
16826.6,28
16827.6,102
16828.6,166
16829.6,212
16830.6,242
16831.6,234
16832.6,196
16833.6,165
16834.6,135
16835.6,99
16836.6,91
16837.6,109
16838.6,126
16839.6,134
16840.6,146
16841.6,144
16842.6,119
16843.6,109
16844.6,96
16845.6,58
16846.6,33
16847.6,23
16848.6,10
16849.6,6
16850.6,9
16851.6,-5
16852.6,-20
16853.6,-5
16854.6,9
16855.6,0
16856.6,-13
16857.6,-13
16858.6,-3
16859.6,11
16860.6,35
