t,pcg
7095.7,1
7096.7,0
7097.7,0
7098.7,1
7099.7,1
7100.7,-1
7101.7,-1
7102.7,-2
7103.7,-4
7104.7,-6
7105.7,-5
7106.7,-4
7107.7,-3
7108.7,-2
7109.7,1
7110.7,5
7111.7,8
7112.7,6
7113.7,4
7114.7,3
7115.7,2
7116.7,1
7117.7,1
7118.7,1
7119.7,0
7120.7,-3
7121.7,-5
7122.7,-5
7123.7,-10
7124.7,-12
7125.7,-7
7126.7,-6
7127.7,-5
7128.7,1
7129.7,8
7130.7,8
7131.7,9
7132.7,8
7133.7,4
7134.7,1
7135.7,-1
7136.7,-4
7137.7,-6
7138.7,-7
7139.7,-8
7140.7,-8
7141.7,-5
7142.7,-3
7143.7,-3
7144.7,0
7145.7,1
7146.7,-2
7147.7,-1
7148.7,-2
7149.7,-7
7150.7,-7
7151.7,-7
7152.7,-9
7153.7,-9
7154.7,-8
7155.7,-8
7156.7,-6
7157.7,-5
7158.7,-5
7159.7,-4
7160.7,-3
7161.7,-2
7162.7,-1
7163.7,2
7164.7,1
7165.7,0
7166.7,1
7167.7,3
7168.7,3
7169.7,1
7170.7,-2
7171.7,-5
7172.7,-9
7173.7,-10
7174.7,-9
7175.7,-7
7176.7,-3
7177.7,3
7178.7,7
7179.7,6
7180.7,6
7181.7,5
7182.7,0
7183.7,-4
7184.7,-7
7185.7,-12
7186.7,-13
7187.7,-11
7188.7,-10
7189.7,-8
7190.7,-2
7191.7,7
7192.7,13
7193.7,16
7194.7,17
7195.7,17
7196.7,14
7197.7,10
7198.7,6
7199.7,2
7200.7,0
7201.7,0
7202.7,1
7203.7,1
7204.7,2
7205.7,3
7206.7,4
7207.7,6
7208.7,6
7209.7,4
7210.7,2
7211.7,4
7212.7,5
7213.7,2
7214.7,2
7215.7,4
7216.7,5
7217.7,2
7218.7,1
7219.7,0
7220.7,-1
7221.7,-3
7222.7,-6
7223.7,-10
7224.7,-12
7225.7,-10
7226.7,-9
7227.7,-6
7228.7,-1
7229.7,1
7230.7,-1
7231.7,2
7232.7,9
7233.7,11
7234.7,14
7235.7,17
7236.7,13
7237.7,6
7238.7,2
7239.7,0
7240.7,-4
7241.7,-5
7242.7,-3
7243.7,0
7244.7,3
7245.7,3
7246.7,1
7247.7,2
7248.7,1
7249.7,-1
7250.7,-4
7251.7,-8
7252.7,-11
7253.7,-14
7254.7,-17
7255.7,-17
7256.7,-14
7257.7,-12
7258.7,-12
7259.7,-8
7260.7,-2
7261.7,2
7262.7,4
7263.7,5
7264.7,3
7265.7,1
7266.7,3
7267.7,6
7268.7,6
7269.7,4
7270.7,3
7271.7,0
7272.7,-3
7273.7,-3
7274.7,-6
7275.7,-7
7276.7,-5
7277.7,-6
7278.7,-7
7279.7,-6
7280.7,-7
7281.7,-9
7282.7,-11
7283.7,-12
7284.7,-9
7285.7,-4
7286.7,0
7287.7,3
7288.7,7
7289.7,11
7290.7,14
7291.7,14
7292.7,12
7293.7,13
7294.7,17
7295.7,17
7296.7,20
7297.7,22
7298.7,13
7299.7,3
7300.7,-5
7301.7,-19
7302.7,-32
7303.7,-37
7304.7,-48
7305.7,-59
7306.7,-47
7307.7,-23
7308.7,-6
7309.7,8
7310.7,22
7311.7,31
7312.7,33
7313.7,30
7314.7,29
7315.7,23
7316.7,12
7317.7,6
7318.7,15
7319.7,33
7320.7,44
7321.7,32
7322.7,1
7323.7,-25
7324.7,-36
7325.7,-42
7326.7,-38
7327.7,-20
7328.7,-1
7329.7,33
7330.7,77
7331.7,93
7332.7,89
7333.7,77
7334.7,27
7335.7,-47
7336.7,-97
7337.7,-108
7338.7,-94
7339.7,-70
7340.7,-29
7341.7,43
7342.7,110
7343.7,138
7344.7,136
7345.7,108
7346.7,48
7347.7,-22
7348.7,-80
7349.7,-125
7350.7,-150
7351.7,-144
7352.7,-111
7353.7,-72
7354.7,-37
7355.7,-14
7356.7,-15
7357.7,-29
7358.7,-41
7359.7,-48
7360.7,-43
7361.7,-30
7362.7,-16
7363.7,3
7364.7,16
7365.7,17
7366.7,12
7367.7,1
7368.7,-11
7369.7,-20
7370.7,-23
7371.7,-21
7372.7,-12
7373.7,-2
7374.7,7
7375.7,16
7376.7,24
7377.7,30
7378.7,35
7379.7,39
7380.7,40
7381.7,42
7382.7,43
7383.7,40
7384.7,37
7385.7,35
7386.7,32
7387.7,29
7388.7,25
7389.7,21
7390.7,15
7391.7,10
7392.7,5
7393.7,2
7394.7,3
7395.7,5
7396.7,10
7397.7,16
7398.7,23
7399.7,31
7400.7,36
7401.7,36
7402.7,33
7403.7,29
7404.7,23
7405.7,14
7406.7,7
7407.7,2
7408.7,-1
7409.7,1
7410.7,1
7411.7,-1
7412.7,0
7413.7,-2
7414.7,-6
7415.7,-11
7416.7,-14
7417.7,-16
7418.7,-17
7419.7,-17
7420.7,-16
7421.7,-15
7422.7,-12
7423.7,-12
7424.7,-14
7425.7,-18
7426.7,-22
7427.7,-23
7428.7,-21
7429.7,-20
7430.7,-21
7431.7,-23
7432.7,-23
7433.7,-22
7434.7,-24
7435.7,-25
7436.7,-26
7437.7,-24
7438.7,-22
7439.7,-21
7440.7,-20
7441.7,-21
7442.7,-21
7443.7,-20
7444.7,-18
7445.7,-13
7446.7,-7
7447.7,-3
7448.7,-2
7449.7,-3
7450.7,-4
7451.7,-4
7452.7,-2
7453.7,0
7454.7,2
7455.7,3
7456.7,3
7457.7,4
7458.7,4
7459.7,5
7460.7,6
7461.7,7
7462.7,6
7463.7,3
7464.7,3
7465.7,5
7466.7,8
7467.7,11
7468.7,10
7469.7,11
7470.7,12
7471.7,10
7472.7,6
7473.7,2
7474.7,-3
7475.7,-5
7476.7,-4
7477.7,0
7478.7,2
7479.7,6
7480.7,9
7481.7,10
7482.7,9
7483.7,5
7484.7,2
7485.7,-1
7486.7,-1
7487.7,0
7488.7,3
7489.7,4
7490.7,3
7491.7,0
7492.7,-1
7493.7,1
7494.7,2
7495.7,3
7496.7,2
7497.7,-1
7498.7,-1
7499.7,2
7500.7,4
7501.7,4
7502.7,3
7503.7,3
7504.7,1
7505.7,-2
7506.7,-3
7507.7,-3
7508.7,-3
7509.7,-5
7510.7,-8
7511.7,-8
7512.7,-5
7513.7,-6
7514.7,0
7515.7,14
7516.7,13
7517.7,6
7518.7,14
7519.7,20
7520.7,16
7521.7,15
7522.7,25
7523.7,33
7524.7,20
7525.7,-2
7526.7,-18
7527.7,-28
7528.7,-27
7529.7,-16
7530.7,-3
7531.7,9
7532.7,15
7533.7,11
7534.7,-3
7535.7,-17
7536.7,-27
7537.7,-34
7538.7,-35
7539.7,-30
7540.7,-21
7541.7,-12
7542.7,-6
7543.7,-2
7544.7,0
7545.7,4
7546.7,13
7547.7,20
7548.7,23
7549.7,22
7550.7,18
7551.7,15
7552.7,9
7553.7,1
7554.7,-2
7555.7,-2
7556.7,0
7557.7,0
7558.7,1
7559.7,4
7560.7,7
7561.7,9
7562.7,11
7563.7,10
7564.7,5
7565.7,2
7566.7,-1
7567.7,-5
7568.7,-6
7569.7,-7
7570.7,-7
7571.7,-5
7572.7,-4
7573.7,-5
7574.7,-5
7575.7,-4
7576.7,-4
7577.7,-5
7578.7,-4
7579.7,-2
7580.7,-1
7581.7,1
7582.7,2
7583.7,2
7584.7,3
7585.7,4
7586.7,3
7587.7,1
7588.7,-1
7589.7,-5
7590.7,-8
7591.7,-8
7592.7,-7
7593.7,-4
7594.7,-1
7595.7,0
7596.7,-1
7597.7,-1
7598.7,0
7599.7,3
7600.7,4
7601.7,3
7602.7,1
7603.7,2
7604.7,2
7605.7,0
7606.7,0
7607.7,0
7608.7,1
7609.7,1
7610.7,2
7611.7,1
7612.7,0
7613.7,-3
7614.7,-6
7615.7,-5
7616.7,-3
7617.7,0
7618.7,4
7619.7,5
7620.7,2
7621.7,-1
7622.7,-2
7623.7,-2
7624.7,-3
7625.7,-3
7626.7,-4
7627.7,-4
7628.7,-4
7629.7,-4
7630.7,-4
7631.7,-4
7632.7,-2
7633.7,-1
7634.7,-2
7635.7,-2
7636.7,0
7637.7,1
7638.7,2
7639.7,3
7640.7,1
7641.7,-1
7642.7,-1
7643.7,-2
7644.7,-4
7645.7,-6
7646.7,-7
7647.7,-9
7648.7,-11
7649.7,-12
7650.7,-10
7651.7,-9
7652.7,-8
7653.7,-7
7654.7,-7
7655.7,-4
7656.7,-2
7657.7,-1
7658.7,1
7659.7,4
7660.7,5
7661.7,4
7662.7,3
7663.7,5
7664.7,6
7665.7,6
7666.7,4
7667.7,3
7668.7,3
7669.7,2
7670.7,-1
7671.7,-2
7672.7,-2
7673.7,-2
7674.7,-1
7675.7,-2
7676.7,-3
7677.7,-4
7678.7,-2
7679.7,1
7680.7,2
7681.7,4
7682.7,4
7683.7,5
7684.7,5
7685.7,3
7686.7,2
7687.7,2
7688.7,1
7689.7,1
7690.7,-1
7691.7,-1
7692.7,1
7693.7,2
7694.7,1
7695.7,0
7696.7,-2
7697.7,-3
7698.7,-6
7699.7,-8
7700.7,-9
7701.7,-9
7702.7,-7
7703.7,-4
7704.7,-3
7705.7,-4
7706.7,-5
7707.7,-5
7708.7,-5
7709.7,-6
7710.7,-5
7711.7,-3
7712.7,-2
7713.7,0
7714.7,-1
7715.7,-5
7716.7,-10
7717.7,-14
7718.7,-15
7719.7,-11
7720.7,-6
7721.7,-4
7722.7,-2
7723.7,1
7724.7,3
7725.7,4
7726.7,6
7727.7,7
7728.7,5
7729.7,1
7730.7,-6
7731.7,-16
7732.7,-29
7733.7,-42
7734.7,-51
7735.7,-47
7736.7,-34
7737.7,-17
7738.7,3
7739.7,21
7740.7,36
7741.7,46
7742.7,48
7743.7,46
7744.7,40
7745.7,33
7746.7,26
7747.7,16
7748.7,7
7749.7,0
7750.7,-4
7751.7,-5
7752.7,-4
7753.7,-4
7754.7,-3
7755.7,-1
7756.7,4
7757.7,7
7758.7,11
7759.7,13
7760.7,9
7761.7,6
7762.7,0
7763.7,-10
7764.7,-16
7765.7,-20
7766.7,-23
7767.7,-23
7768.7,-19
7769.7,-11
7770.7,2
7771.7,13
7772.7,19
7773.7,20
7774.7,20
7775.7,18
7776.7,13
7777.7,9
7778.7,6
7779.7,3
7780.7,2
7781.7,2
7782.7,2
7783.7,3
7784.7,5
7785.7,4
7786.7,2
7787.7,1
7788.7,0
7789.7,-2
7790.7,-4
7791.7,-4
7792.7,-4
7793.7,-5
7794.7,-6
7795.7,-7
7796.7,-8
7797.7,-10
7798.7,-10
7799.7,-9
7800.7,-8
7801.7,-6
7802.7,-3
7803.7,-2
7804.7,0
7805.7,2
7806.7,3
7807.7,6
7808.7,8
7809.7,7
7810.7,4
7811.7,5
7812.7,6
7813.7,6
7814.7,6
7815.7,5
7816.7,4
7817.7,5
7818.7,2
7819.7,-4
7820.7,-11
7821.71,-20
7822.72,-23
7823.73,-20
7824.74,-16
7825.75,-10
7826.76,-5
7827.77,-2
7828.78,0
7829.79,1
7830.8,4
7831.8,8
7832.8,15
7833.8,24
7834.8,27
7835.8,20
7836.8,8
7837.8,-3
7838.8,-15
7839.8,-27
7840.8,-46
7841.8,-73
7842.8,-81
7843.8,-56
7844.8,-25
7845.8,-7
7846.8,7
7847.8,29
7848.8,44
7849.8,43
7850.8,36
7851.8,31
7852.8,27
7853.8,28
7854.8,46
7855.8,71
7856.8,74
7857.8,57
7858.8,27
7859.8,-5
7860.8,-37
7861.8,-71
7862.8,-93
7863.8,-95
7864.8,-74
7865.8,-43
7866.8,-10
7867.8,31
7868.8,65
7869.8,67
7870.8,43
7871.8,22
7872.8,-1
7873.8,-48
7874.8,-87
7875.8,-70
7876.8,-22
7877.8,26
7878.8,74
7879.8,114
7880.8,133
7881.8,128
7882.8,101
7883.8,54
7884.8,6
7885.8,-25
7886.8,-44
7887.8,-55
7888.8,-60
7889.8,-62
7890.8,-69
7891.8,-88
7892.8,-110
7893.8,-123
7894.8,-128
7895.8,-122
7896.8,-102
7897.8,-70
7898.8,-35
7899.8,-4
7900.8,21
7901.8,36
7902.8,39
7903.8,35
7904.8,29
7905.8,24
7906.8,19
7907.8,16
7908.8,13
7909.8,12
7910.8,15
7911.8,18
7912.8,21
7913.8,24
7914.8,27
7915.8,31
7916.8,37
7917.8,41
7918.8,42
7919.8,40
7920.8,39
7921.8,36
7922.8,32
7923.8,25
7924.8,14
7925.8,6
7926.8,-1
7927.8,-7
7928.8,-9
7929.8,-7
7930.8,-6
7931.8,-4
7932.8,-4
7933.8,-1
7934.8,6
7935.8,10
7936.8,12
7937.8,15
7938.8,16
7939.8,17
7940.8,16
7941.8,13
7942.8,9
7943.8,8
7944.8,8
7945.8,5
7946.8,-1
7947.8,-6
7948.8,-9
7949.8,-12
7950.8,-11
7951.8,-10
7952.8,-11
7953.8,-16
7954.8,-19
7955.8,-19
7956.8,-17
7957.8,-16
7958.8,-19
7959.8,-21
7960.8,-23
7961.8,-27
7962.8,-28
7963.8,-26
7964.8,-22
7965.8,-16
7966.8,-12
7967.8,-10
7968.8,-8
7969.8,-8
7970.8,-12
7971.8,-16
7972.8,-20
7973.8,-21
7974.8,-18
7975.8,-16
7976.8,-12
7977.8,-8
7978.8,-6
7979.8,-7
7980.8,-7
7981.8,-5
7982.8,-4
7983.8,-3
7984.8,-3
7985.8,-3
7986.8,-2
7987.8,0
7988.8,3
7989.8,3
7990.8,2
7991.8,4
7992.8,6
7993.8,4
7994.8,3
7995.8,5
7996.8,6
7997.8,7
7998.8,7
7999.8,9
8000.8,12
8001.8,14
8002.8,16
8003.8,15
8004.8,11
8005.8,9
8006.8,7
8007.8,7
8008.8,11
8009.8,13
8010.8,11
8011.8,8
8012.8,4
8013.8,2
8014.8,2
8015.8,4
8016.8,5
8017.8,4
8018.8,7
8019.8,8
8020.8,7
8021.8,3
8022.8,-3
8023.8,-1
8024.8,3
8025.8,4
8026.8,0
8027.8,-4
8028.8,-3
8029.8,0
8030.8,1
8031.8,1
8032.8,-2
8033.8,-7
8034.8,-9
8035.8,-8
8036.8,-5
8037.8,-4
8038.8,-3
8039.8,-2
8040.8,1
8041.8,5
8042.8,5
8043.8,2
8044.8,-1
8045.8,-4
8046.8,-5
8047.8,-1
8048.8,5
8049.8,11
8050.8,7
8051.8,5
8052.8,13
8053.8,23
8054.8,36
8055.8,43
8056.8,43
8057.8,42
8058.8,20
8059.8,-18
8060.8,-46
8061.8,-55
8062.8,-49
8063.8,-36
8064.8,-19
8065.8,-4
8066.8,5
8067.8,2
8068.8,-10
8069.8,-26
8070.8,-35
8071.8,-32
8072.8,-18
8073.8,-3
8074.8,6
8075.8,9
8076.8,9
8077.8,7
8078.8,5
8079.8,6
8080.8,6
8081.8,3
8082.8,1
8083.8,0
8084.8,-3
8085.8,-6
8086.8,-9
8087.8,-12
8088.8,-11
8089.8,-6
8090.8,2
8091.8,10
8092.8,16
8093.8,18
8094.8,17
8095.8,14
8096.8,10
8097.8,6
8098.8,7
8099.8,9
8100.8,10
8101.8,8
8102.8,4
8103.8,-1
8104.8,-5
8105.8,-7
8106.8,-7
8107.8,-7
8108.8,-7
8109.8,-6
8110.8,-7
8111.8,-9
8112.8,-11
8113.8,-10
8114.8,-6
8115.8,-5
8116.8,-6
8117.8,-3
8118.8,2
8119.8,4
8120.8,5
8121.8,1
8122.8,-4
8123.8,-7
8124.8,-9
8125.8,-8
8126.8,-6
8127.8,-4
8128.8,-3
8129.8,-1
8130.8,2
8131.8,7
8132.8,8
8133.8,4
8134.8,0
8135.8,-2
8136.8,2
8137.8,9
8138.8,13
8139.8,10
8140.8,5
8141.8,3
8142.8,2
8143.8,1
8144.8,0
8145.8,-3
8146.8,-3
8147.8,-3
8148.8,-4
8149.8,-6
8150.8,-6
8151.8,-5
8152.8,-3
8153.8,-1
8154.8,0
8155.8,0
8156.8,1
8157.8,-1
8158.8,-6
8159.8,-7
8160.8,-7
8161.8,-8
8162.8,-9
8163.8,-8
8164.8,-7
8165.8,-7
8166.8,-8
8167.8,-6
8168.8,-2
8169.8,1
8170.8,3
8171.8,2
8172.8,4
8173.8,4
8174.8,2
8175.8,0
8176.8,-1
8177.8,-1
8178.8,-1
8179.8,2
8180.8,7
8181.8,6
8182.8,4
8183.8,6
8184.8,6
8185.8,5
8186.8,5
8187.8,5
8188.8,2
8189.8,0
8190.8,1
8191.8,0
8192.8,0
8193.8,1
8194.8,1
8195.8,2
8196.8,1
8197.8,-4
8198.8,-9
8199.8,-9
8200.8,-9
8201.8,-10
8202.8,-7
8203.8,-3
8204.8,0
8205.8,2
8206.8,3
8207.8,4
8208.8,4
8209.8,2
8210.8,0
8211.8,-1
8212.8,1
8213.8,2
8214.8,2
8215.8,0
8216.8,0
8217.8,2
8218.8,2
8219.8,2
8220.8,0
8221.8,-3
8222.8,-5
8223.8,-5
8224.8,-6
8225.8,-6
8226.8,-4
8227.8,-1
8228.8,1
8229.8,2
8230.8,3
8231.8,3
8232.8,2
8233.8,2
8234.8,5
8235.8,5
8236.8,0
8237.8,-3
8238.8,-2
8239.8,-1
8240.8,-1
8241.8,-3
8242.8,-8
8243.8,-10
8244.8,-12
8245.8,-12
8246.8,-7
8247.8,-4
8248.8,-3
8249.8,-3
8250.8,-4
8251.8,-5
8252.8,-7
8253.8,-5
8254.8,-3
8255.8,1
8256.8,5
8257.8,7
8258.8,7
8259.8,7
8260.8,6
8261.8,6
8262.8,5
8263.8,4
8264.8,5
8265.8,5
8266.8,1
8267.8,0
8268.8,3
8269.8,2
8270.8,-1
8271.8,-4
8272.8,-5
8273.8,-6
8274.8,-3
8275.8,1
8276.8,6
8277.8,7
8278.8,6
8279.8,4
8280.8,3
8281.8,4
8282.8,2
8283.8,1
8284.8,-1
8285.8,-3
8286.8,-6
8287.8,-10
8288.8,-12
8289.8,-12
8290.8,-9
8291.8,-6
8292.8,-3
8293.8,-3
8294.8,-4
8295.8,-3
8296.8,1
8297.8,5
8298.8,8
8299.8,10
8300.8,11
8301.8,11
8302.8,11
8303.8,8
8304.8,4
8305.8,3
8306.8,4
8307.8,3
8308.8,-1
8309.8,-6
8310.8,-8
8311.8,-8
8312.8,-7
8313.8,-6
8314.8,-4
8315.8,-1
8316.8,-1
8317.8,-3
8318.8,-6
8319.8,-8
8320.8,-9
8321.8,-8
8322.8,-6
8323.8,-3
8324.8,-1
8325.8,0
8326.8,-1
8327.8,-2
8328.8,-3
8329.8,-6
8330.8,-6
8331.8,-2
8332.8,4
8333.8,6
8334.8,4
8335.8,2
8336.8,-1
8337.8,-2
8338.8,0
8339.8,2
8340.8,2
8341.8,5
8342.8,8
8343.8,12
8344.8,18
8345.8,21
8346.8,22
8347.8,20
8348.8,14
8349.8,7
8350.8,3
8351.8,-1
8352.8,-6
8353.8,-9
8354.8,-13
8355.8,-21
8356.8,-29
8357.8,-31
8358.8,-32
8359.8,-31
8360.8,-28
8361.8,-22
8362.8,-14
8363.8,-1
8364.8,15
8365.8,33
8366.8,43
8367.8,39
8368.8,26
8369.8,8
8370.8,-8
8371.8,-27
8372.8,-61
8373.8,-90
8374.8,-89
8375.8,-69
8376.8,-53
8377.8,-43
8378.8,-27
8379.8,6
8380.8,40
8381.8,56
8382.8,66
8383.8,67
8384.8,63
8385.8,71
8386.8,72
8387.8,51
8388.8,36
8389.8,5
8390.8,-48
8391.8,-80
8392.8,-87
8393.8,-83
8394.8,-71
8395.8,-41
8396.8,2
8397.8,43
8398.8,71
8399.8,79
8400.8,62
8401.8,30
8402.8,-1
8403.8,-34
8404.8,-57
8405.8,-52
8406.8,-36
8407.8,-23
8408.8,-2
8409.8,44
8410.8,100
8411.8,129
8412.8,131
8413.8,131
8414.8,120
8415.8,90
8416.8,48
8417.8,1
8418.8,-43
8419.8,-80
8420.8,-104
8421.8,-113
8422.8,-112
8423.8,-100
8424.8,-86
8425.8,-70
8426.8,-53
8427.8,-34
8428.8,-12
8429.8,9
8430.8,22
8431.8,30
8432.8,27
8433.8,15
8434.8,-2
8435.8,-19
8436.8,-29
8437.8,-32
8438.8,-29
8439.8,-23
8440.8,-20
8441.8,-15
8442.8,-6
8443.8,4
8444.8,12
8445.8,21
8446.8,27
8447.8,33
8448.8,35
8449.8,35
8450.8,36
8451.8,33
8452.8,25
8453.8,14
8454.8,3
8455.8,-6
8456.8,-12
8457.8,-16
8458.8,-17
8459.8,-14
8460.8,-11
8461.8,-8
8462.8,-1
8463.8,5
8464.8,11
8465.8,19
8466.8,23
8467.8,25
8468.8,25
8469.8,24
8470.8,22
8471.8,18
8472.8,10
8473.8,5
8474.8,4
8475.8,4
8476.8,2
8477.8,-3
8478.8,-10
8479.8,-14
8480.8,-14
8481.8,-15
8482.8,-15
8483.8,-17
8484.8,-16
8485.8,-14
8486.8,-13
8487.8,-14
8488.8,-15
8489.8,-15
8490.8,-14
8491.8,-13
8492.8,-12
8493.8,-13
8494.8,-11
8495.8,-7
8496.8,-6
8497.8,-7
8498.8,-9
8499.8,-11
8500.8,-11
8501.8,-11
8502.8,-14
8503.8,-17
8504.8,-17
8505.8,-12
8506.8,-6
8507.8,-4
8508.8,-6
8509.8,-9
8510.8,-8
8511.8,-6
8512.8,-2
8513.8,0
8514.8,1
8515.8,1
8516.8,3
8517.8,2
8518.8,1
8519.8,2
8520.8,2
8521.8,3
8522.8,4
8523.8,6
8524.8,8
8525.8,11
8526.8,13
8527.8,11
8528.8,9
8529.8,9
8530.8,8
8531.8,6
8532.8,5
8533.8,3
8534.8,1
8535.8,-1
8536.8,2
8537.8,7
8538.8,10
8539.8,9
8540.8,6
8541.8,2
8542.8,1
8543.8,1
8544.8,2
8545.8,4
8546.8,7
8547.8,6
8548.8,1
8549.8,-2
8550.8,-2
8551.8,0
8552.8,1
8553.8,-1
8554.8,0
8555.8,3
8556.8,3
8557.8,-1
8558.8,-5
8559.8,-7
8560.8,-8
8561.8,-8
8562.8,-4
8563.8,0
8564.8,3
8565.8,4
8566.8,8
8567.8,13
8568.8,12
8569.8,8
8570.8,8
8571.8,6
8572.8,5
8573.8,2
8574.8,-1
8575.8,1
8576.8,-1
8577.8,-8
8578.8,-11
8579.8,-12
8580.8,-10
8581.8,0
8582.8,14
8583.8,14
8584.8,15
8585.8,31
8586.8,29
8587.8,10
8588.8,2
8589.8,20
8590.8,35
8591.8,25
8592.8,11
8593.8,-5
8594.8,-28
8595.8,-49
8596.8,-60
8597.8,-57
8598.8,-42
8599.8,-21
8600.8,-12
8601.8,-27
8602.8,-41
8603.8,-33
8604.8,-20
8605.8,-17
8606.8,-14
8607.8,-1
8608.8,14
8609.8,22
8610.8,26
8611.8,22
8612.8,12
8613.8,9
8614.8,9
8615.8,2
8616.8,-3
8617.8,2
8618.8,4
8619.8,-5
8620.8,-11
8621.8,-13
8622.8,-9
8623.8,3
8624.8,10
8625.8,12
8626.8,19
8627.8,20
8628.8,19
8629.8,23
8630.8,24
8631.8,20
8632.8,15
8633.8,10
8634.8,6
8635.8,1
8636.8,2
8637.8,2
8638.8,-3
8639.8,-6
8640.8,-7
8641.8,-7
8642.8,-6
8643.8,-8
8644.8,-12
8645.8,-11
8646.8,-7
8647.8,-8
8648.8,-12
8649.8,-10
8650.8,-2
8651.8,1
8652.8,-3
8653.8,-10
8654.8,-12
8655.8,-6
8656.8,-4
8657.8,-7
8658.8,-7
8659.8,-6
8660.8,-2
8661.8,4
8662.8,3
8663.8,-4
8664.8,-3
8665.8,6
8666.8,6
8667.8,0
8668.8,-6
8669.8,-6
8670.8,-3
8671.8,-1
8672.8,0
8673.8,0
8674.8,3
8675.8,5
8676.8,4
8677.8,4
8678.8,6
8679.8,6
8680.8,3
8681.8,1
8682.8,2
8683.8,5
8684.8,5
8685.8,2
8686.8,-1
8687.8,2
8688.8,3
8689.8,-1
8690.8,-5
8691.8,-5
8692.8,-2
8693.8,0
8694.8,-5
8695.8,-7
8696.8,-6
8697.8,-6
8698.8,-4
8699.8,-4
8700.8,-13
8701.8,-8
8702.8,5
8703.8,7
8704.8,4
8705.8,6
8706.8,7
8707.8,5
8708.8,0
8709.8,-1
8710.8,4
8711.8,7
8712.8,5
8713.8,2
8714.8,1
8715.8,3
8716.8,7
8717.8,8
8718.8,4
8719.8,-1
8720.8,-5
8721.8,-10
8722.8,-11
8723.8,-7
8724.8,-5
8725.8,-5
8726.8,-3
8727.8,1
8728.8,4
8729.8,5
8730.8,4
8731.8,2
8732.8,-1
8733.8,-1
8734.8,0
8735.8,-2
8736.8,-6
8737.8,-6
8738.8,-5
8739.8,-7
8740.8,-9
8741.8,-7
8742.8,-6
8743.8,-3
8744.8,-1
8745.8,-3
8746.8,-7
8747.8,-10
8748.8,-12
8749.8,-10
8750.8,-7
8751.8,-1
8752.8,3
8753.8,2
8754.8,-3
8755.8,-4
8756.8,-1
8757.8,2
8758.8,3
8759.8,4
8760.8,4
8761.8,1
8762.8,-1
8763.8,-5
8764.8,-7
8765.8,-6
8766.8,-7
8767.8,-7
8768.8,-5
8769.8,-6
8770.8,-8
8771.8,-7
8772.8,-5
8773.8,-2
8774.8,1
8775.8,4
8776.8,4
8777.8,5
8778.8,6
8779.8,4
8780.8,1
8781.8,-3
8782.8,-5
8783.8,-5
8784.8,-5
8785.8,0
8786.8,3
8787.8,3
8788.8,6
8789.8,2
8790.8,-2
8791.8,-2
8792.8,-1
8793.8,-1
8794.8,0
8795.8,3
8796.8,5
8797.8,9
8798.8,11
8799.8,10
8800.8,11
8801.8,14
8802.8,13
8803.8,11
8804.8,10
8805.8,7
8806.8,3
8807.8,2
8808.8,0
8809.8,-3
8810.8,-5
8811.8,-3
8812.8,0
8813.8,0
8814.8,-1
8815.8,0
8816.8,0
8817.8,2
8818.8,3
8819.8,6
8820.8,6
8821.8,4
8822.8,5
8823.8,4
8824.8,1
8825.8,-4
8826.8,-5
8827.8,-5
8828.8,-7
8829.8,-10
8830.8,-11
8831.8,-11
8832.8,-10
8833.8,-7
8834.8,-4
8835.8,-6
8836.8,-5
8837.8,-1
8838.8,-1
8839.8,-4
8840.8,-6
8841.8,-8
8842.8,-7
8843.8,-3
8844.8,-1
8845.8,2
8846.8,6
8847.8,5
8848.8,0
8849.8,-2
8850.8,0
8851.8,1
8852.8,3
8853.8,4
8854.8,4
8855.8,4
8856.8,3
8857.8,0
8858.8,-3
8859.8,-4
8860.8,-2
8861.8,1
8862.8,0
8863.8,-3
8864.8,-7
8865.8,-9
8866.8,-12
8867.8,-11
8868.8,-5
8869.8,3
8870.8,13
8871.81,20
8872.82,22
8873.83,24
8874.84,23
8875.85,19
8876.86,12
8877.87,2
8878.88,-5
8879.89,-7
8880.9,-8
8881.9,-11
8882.9,-14
8883.9,-17
8884.9,-21
8885.9,-25
8886.9,-25
8887.9,-20
8888.9,-11
8889.9,-2
8890.9,10
8891.9,19
8892.9,21
8893.9,20
8894.9,16
8895.9,11
8896.9,1
8897.9,-29
8898.9,-66
8899.9,-80
8900.9,-71
8901.9,-57
8902.9,-58
8903.9,-63
8904.9,-44
8905.9,-12
8906.9,13
8907.9,36
8908.9,58
8909.9,64
8910.9,73
8911.9,93
8912.9,93
8913.9,70
8914.9,38
8915.9,4
8916.9,-25
8917.9,-62
8918.9,-92
8919.9,-95
8920.9,-89
8921.9,-69
8922.9,-29
8923.9,13
8924.9,52
8925.9,80
8926.9,89
8927.9,77
8928.9,50
8929.9,20
8930.9,-10
8931.9,-33
8932.9,-39
8933.9,-35
8934.9,-13
8935.9,37
8936.9,85
8937.9,87
8938.9,68
8939.9,72
8940.9,76
8941.9,57
8942.9,37
8943.9,24
8944.9,5
8945.9,-7
8946.9,-11
8947.9,-26
8948.9,-51
8949.9,-72
8950.9,-84
8951.9,-88
8952.9,-86
8953.9,-77
8954.9,-63
8955.9,-44
8956.9,-23
8957.9,-7
8958.9,3
8959.9,7
8960.9,4
8961.9,-2
8962.9,-10
