t,lead_I,lead_II,v3,v4
3711.7,-3679,-2524,15290,41511
3713.7,-3584,-2514,15272,41488
3715.7,-3307,-2445,15230,41443
3717.7,-3067,-2414,15179,41394
3719.7,-3152,-2470,15168,41384
3721.7,-3413,-2480,15217,41430
3723.7,-3521,-2398,15290,41498
3725.7,-3526,-2374,15348,41544
3727.7,-3614,-2444,15374,41557
3729.7,-3607,-2461,15326,41506
3731.7,-3327,-2417,15203,41387
3733.7,-3139,-2448,15157,41342
3735.7,-3435,-2484,15320,41507
3737.7,-3885,-2332,15540,41739
3739.7,-3909,-2120,15580,41796
3741.7,-3580,-2167,15473,41707
3743.7,-3368,-2399,15405,41644
3745.7,-3344,-2442,15391,41615
3747.7,-3266,-2291,15343,41545
3749.7,-3185,-2286,15272,41471
3751.7,-3353,-2452,15249,41460
3753.7,-3670,-2492,15294,41502
3755.7,-3694,-2362,15352,41536
3757.7,-3304,-2297,15329,41495
3759.7,-2987,-2367,15234,41404
3761.7,-3208,-2462,15208,41389
3763.7,-3755,-2554,15288,41478
3765.7,-4059,-2637,15333,41527
3767.7,-3939,-2627,15295,41484
3769.7,-3663,-2511,15288,41476
3771.7,-3509,-2429,15345,41542
3773.7,-3530,-2471,15380,41580
3775.7,-3578,-2543,15377,41561
3777.7,-3493,-2533,15369,41535
3779.7,-3352,-2481,15330,41493
3781.7,-3357,-2483,15253,41416
3783.7,-3461,-2504,15208,41365
3785.7,-3454,-2462,15242,41378
3787.7,-3363,-2409,15305,41411
3789.7,-3353,-2440,15323,41419
3791.7,-3398,-2531,15285,41398
3793.7,-3409,-2626,15234,41366
3795.7,-3420,-2716,15214,41348
3797.7,-3430,-2748,15215,41350
3799.7,-3346,-2666,15199,41329
3801.7,-3224,-2571,15160,41263
3803.7,-3266,-2594,15151,41226
3805.7,-3464,-2666,15201,41290
3807.7,-3544,-2619,15271,41385
3809.7,-3402,-2458,15326,41439
3811.7,-3288,-2332,15390,41495
3813.7,-3339,-2315,15436,41558
3815.7,-3334,-2345,15395,41539
3817.7,-3237,-2303,15369,41504
3819.7,-3395,-2138,15543,41653
3821.7,-3836,-1964,15812,41908
3823.7,-4049,-1976,15848,41950
3825.7,-3782,-2168,15626,41742
3827.7,-3424,-2293,15457,41582
3829.7,-3382,-2238,15491,41611
3831.7,-3544,-2179,15559,41672
3833.7,-3551,-2232,15528,41642
3835.7,-3405,-2273,15494,41606
3837.7,-3466,-2217,15582,41679
3839.7,-3720,-2112,15724,41815
3841.7,-3687,-1961,15783,41889
3843.7,-3392,-1751,15789,41910
3845.7,-3494,-1571,15872,41997
3847.7,-4029,-1479,15996,42132
3849.7,-4192,-1442,15988,42156
3851.7,-3724,-1476,15820,42037
3853.7,-3305,-1575,15653,41911
3855.7,-3366,-1627,15613,41878
3857.7,-3562,-1628,15649,41899
3859.7,-3532,-1723,15640,41895
3861.7,-3407,-1879,15570,41853
3863.7,-3445,-1920,15531,41813
3865.7,-3580,-1883,15553,41791
3867.7,-3547,-1923,15571,41772
3869.7,-3353,-1984,15578,41782
3871.7,-3280,-1940,15631,41853
3873.7,-3375,-1868,15688,41915
3875.7,-3371,-1902,15652,41874
3877.7,-3219,-2046,15552,41764
3879.7,-3179,-2243,15474,41667
3881.7,-3285,-2436,15393,41565
3883.7,-3303,-2587,15244,41413
3885.7,-3261,-2741,15062,41259
3887.7,-3395,-2918,14922,41162
3889.7,-3599,-3028,14831,41104
3891.7,-3614,-3069,14771,41054
3893.7,-3570,-3186,14741,41016
3895.7,-3702,-3360,14725,40993
3897.7,-3864,-3394,14707,40976
3899.7,-3901,-3309,14716,40977
3901.7,-3928,-3313,14743,40986
3903.7,-3898,-3388,14718,40958
3905.7,-3682,-3378,14636,40901
3907.7,-3575,-3323,14585,40879
3909.7,-3796,-3329,14595,40897
3911.7,-3910,-3317,14603,40898
3913.7,-3626,-3227,14588,40882
3915.7,-3368,-3189,14576,40883
3917.7,-3404,-3279,14563,40888
3919.7,-3505,-3389,14569,40903
3921.7,-3680,-3422,14666,40994
3923.7,-4023,-3381,14809,41125
3925.7,-4164,-3303,14840,41139
3927.7,-3948,-3282,14741,41023
3929.7,-3788,-3429,14636,40911
3931.7,-3677,-3676,14526,40813
3933.7,-3233,-3850,14356,40643
3935.7,-2845,-3979,14257,40484
3937.7,-3102,-4209,14374,40469
3939.7,-3558,-4451,14607,40531
3941.7,-3539,-4433,14843,40606
3943.7,-3279,-4091,15196,40846
3945.7,-3151,-3610,15743,41365
3947.7,-3012,-3106,16385,42055
3949.7,-2862,-2492,17087,42867
3951.7,-2905,-1678,17847,43887
3953.7,-2923,-736,18446,45030
3955.7,-2661,196,18649,46041
3957.7,-2409,1084,18512,46830
3959.7,-2398,1945,18182,47497
3961.7,-2389,2726,17689,48053
3963.7,-2338,3335,17073,48360
3965.7,-2530,3735,16330,48247
3967.7,-2926,3948,15257,47548
3969.7,-3380,4013,13788,46253
3971.7,-4209,3982,12297,44664
3973.7,-5493,3849,11128,43152
3975.7,-6425,3512,10230,41846
3977.7,-6422,2905,9576,40777
3979.7,-6003,2125,9399,40079
3981.7,-5745,1351,9729,39773
3983.7,-5466,666,10256,39660
3985.7,-5028,57,10796,39634
3987.7,-4733,-489,11398,39746
3989.7,-4657,-1011,12007,39943
3991.7,-4593,-1553,12508,40097
3993.7,-4549,-2037,12955,40238
3995.7,-4560,-2299,13424,40441
3997.7,-4473,-2369,13830,40630
3999.7,-4329,-2478,14105,40722
4001.7,-4308,-2729,14295,40762
4003.7,-4268,-3009,14435,40799
4005.7,-3997,-3263,14528,40830
4007.7,-3696,-3524,14625,40879
4009.7,-3606,-3730,14742,40961
4011.7,-3592,-3804,14812,41016
4013.7,-3504,-3856,14819,41004
4015.7,-3476,-4010,14829,40977
4017.7,-3566,-4175,14872,40999
4019.7,-3598,-4225,14900,41034
4021.7,-3515,-4239,14878,41006
4023.7,-3477,-4318,14834,40930
4025.7,-3563,-4376,14826,40893
4027.7,-3651,-4336,14849,40915
4029.7,-3634,-4293,14856,40934
4031.7,-3577,-4312,14862,40944
4033.7,-3612,-4320,14944,41014
4035.7,-3730,-4282,15069,41121
4037.7,-3791,-4265,15108,41149
4039.7,-3746,-4270,15059,41094
4041.7,-3647,-4211,15024,41046
4043.7,-3488,-4096,14984,41006
4045.7,-3318,-4060,14899,40939
4047.7,-3378,-4183,14893,40943
4049.7,-3700,-4356,15027,41075
4051.7,-3884,-4403,15114,41176
4053.7,-3723,-4326,15054,41136
4055.7,-3539,-4294,15014,41091
4057.7,-3473,-4334,15060,41117
4059.7,-3218,-4271,15034,41093
4061.7,-2857,-4102,14932,41005
4063.7,-2929,-4048,14935,41010
4065.7,-3376,-4124,15046,41116
4067.7,-3556,-4112,15119,41188
4069.7,-3405,-4029,15129,41198
4071.7,-3393,-4075,15136,41205
4073.7,-3519,-4175,15150,41217
4075.7,-3464,-4128,15173,41237
4077.7,-3344,-4020,15194,41254
4079.7,-3338,-4045,15132,41188
4081.7,-3277,-4156,15013,41055
4083.7,-3183,-4206,15016,41046
4085.7,-3345,-4163,15165,41209
4087.7,-3612,-4081,15237,41314
4089.7,-3590,-4032,15157,41247
4091.7,-3416,-4041,15131,41215
4093.7,-3429,-4034,15258,41346
4095.7,-3483,-3964,15350,41446
4097.7,-3354,-3928,15289,41368
4099.7,-3238,-3970,15211,41257
4101.7,-3323,-3995,15226,41258
4103.7,-3436,-3952,15251,41289
4105.7,-3404,-3910,15224,41257
4107.7,-3330,-3910,15206,41224
4109.7,-3358,-3943,15241,41258
4111.7,-3436,-4012,15291,41325
4113.7,-3410,-4070,15316,41367
4115.7,-3289,-4013,15315,41372
4117.7,-3277,-3853,15308,41368
4119.7,-3404,-3768,15321,41385
4121.7,-3396,-3854,15348,41411
4123.7,-3158,-3977,15349,41405
4125.7,-2990,-3972,15323,41376
4127.7,-3067,-3875,15316,41384
4129.7,-3187,-3832,15338,41426
4131.7,-3217,-3875,15349,41440
4133.7,-3220,-3900,15330,41410
4135.7,-3136,-3829,15307,41383
4137.7,-2921,-3712,15312,41394
4139.7,-2846,-3636,15365,41452
4141.7,-3073,-3615,15448,41540
4143.7,-3253,-3627,15495,41602
4145.7,-3092,-3642,15486,41607
4147.7,-2920,-3616,15503,41627
4149.7,-3155,-3565,15610,41738
4151.7,-3546,-3587,15713,41856
4153.7,-3476,-3667,15660,41812
4155.7,-2924,-3644,15482,41630
4157.7,-2586,-3510,15394,41540
4159.7,-2891,-3437,15490,41639
4161.7,-3370,-3446,15586,41739
4163.7,-3423,-3420,15520,41680
4165.7,-3203,-3401,15424,41585
4167.7,-3143,-3462,15466,41610
4169.7,-3145,-3488,15539,41661
4171.7,-2955,-3407,15485,41606
4173.7,-2825,-3330,15412,41541
4175.7,-3065,-3288,15482,41610
4177.7,-3405,-3212,15600,41721
4179.7,-3433,-3156,15603,41726
4181.7,-3244,-3175,15551,41683
4183.7,-3151,-3174,15568,41710
4185.7,-3119,-3112,15581,41740
4187.7,-2939,-3054,15488,41672
4189.7,-2719,-2980,15405,41604
4191.7,-2769,-2896,15489,41678
4193.7,-3074,-2935,15651,41817
4195.7,-3275,-3066,15706,41865
4197.7,-3221,-3072,15675,41853
4199.7,-3116,-2965,15707,41908
4201.7,-3069,-2948,15786,41992
4203.7,-2971,-2975,15793,41986
4205.7,-2861,-2891,15752,41929
4207.7,-2897,-2822,15782,41945
4209.7,-2993,-2882,15870,42023
4211.7,-2969,-2890,15904,42067
4213.7,-2899,-2794,15865,42059
4215.7,-2919,-2848,15815,42035
4217.7,-2935,-3053,15784,42013
4219.7,-2867,-3080,15772,42011
4221.7,-2856,-2914,15771,42018
4223.7,-3010,-2909,15733,41972
4225.7,-3198,-3151,15633,41867
4227.7,-3203,-3358,15529,41779
4229.7,-2956,-3366,15466,41731
4231.7,-2689,-3269,15425,41687
4233.7,-2809,-3205,15433,41697
4235.7,-3339,-3235,15545,41830
4237.7,-3719,-3292,15663,41968
4239.7,-3533,-3247,15623,41938
4241.7,-3063,-3138,15457,41781
4243.7,-2809,-3133,15355,41678
4245.7,-2917,-3232,15387,41696
4247.7,-3206,-3289,15448,41761
4249.7,-3364,-3280,15442,41780
4251.7,-3260,-3274,15382,41729
4253.7,-3222,-3268,15348,41678
4255.7,-3535,-3258,15382,41699
4257.7,-3829,-3306,15416,41734
4259.7,-3685,-3398,15375,41687
4261.7,-3388,-3427,15306,41606
4263.7,-3305,-3377,15285,41590
4265.7,-3238,-3346,15281,41598
4267.7,-3022,-3357,15252,41568
4269.7,-2913,-3324,15264,41575
4271.7,-3028,-3212,15353,41669
4273.7,-3201,-3115,15447,41772
4275.7,-3411,-3113,15500,41838
4277.7,-3641,-3181,15533,41885
4279.7,-3624,-3232,15513,41874
4281.7,-3285,-3196,15411,41781
4283.7,-3013,-3109,15330,41722
4285.7,-3105,-3104,15372,41778
4287.7,-3358,-3217,15459,41844
4289.7,-3462,-3305,15471,41821
4291.7,-3397,-3281,15437,41771
4293.7,-3304,-3260,15434,41771
4295.7,-3237,-3309,15444,41779
4297.7,-3181,-3324,15418,41740
4299.7,-3164,-3284,15380,41693
4301.7,-3214,-3298,15392,41712
4303.7,-3262,-3332,15451,41791
4305.7,-3226,-3242,15502,41862
4307.7,-3168,-3089,15507,41880
4309.7,-3185,-3055,15475,41863
4311.7,-3201,-3110,15430,41833
4313.7,-3120,-3114,15401,41811
4315.7,-3084,-3105,15420,41824
4317.7,-3218,-3172,15457,41857
4319.7,-3324,-3249,15442,41847
4321.7,-3230,-3261,15386,41800
4323.7,-3109,-3260,15386,41798
4325.7,-3107,-3269,15457,41855
4327.7,-3121,-3229,15506,41894
4329.7,-3151,-3163,15502,41893
4331.7,-3289,-3162,15497,41889
4333.7,-3361,-3207,15496,41875
4335.7,-3206,-3208,15463,41831
4337.7,-3046,-3173,15416,41788
4339.7,-3078,-3191,15376,41758
4341.7,-3165,-3271,15344,41729
4343.7,-3220,-3314,15369,41748
4345.7,-3298,-3259,15461,41823
4347.7,-3296,-3168,15490,41836
4349.7,-3193,-3138,15413,41764
4351.7,-3246,-3174,15391,41770
4353.7,-3456,-3211,15472,41874
4355.7,-3439,-3222,15480,41873
4357.7,-3198,-3252,15382,41752
4359.7,-3166,-3337,15362,41717
4361.7,-3353,-3431,15424,41771
4363.7,-3353,-3451,15400,41747
4365.7,-3170,-3367,15316,41679
4367.7,-3149,-3260,15315,41687
4369.7,-3316,-3235,15368,41714
4371.7,-3430,-3286,15389,41699
4373.7,-3336,-3287,15383,41685
4375.7,-2954,-3178,15324,41633
4377.7,-2461,-3086,15218,41521
4379.7,-2428,-3147,15251,41542
4381.7,-3089,-3271,15502,41792
4383.7,-3793,-3245,15731,42013
4385.7,-3904,-3067,15763,42020
4387.7,-3679,-2940,15747,41987
4389.7,-3602,-2934,15809,42050
4391.7,-3574,-2919,15820,42054
4393.7,-3350,-2856,15696,41905
4395.7,-3143,-2851,15584,41790
4397.7,-3238,-2895,15623,41868
4399.7,-3482,-2854,15743,42032
4401.7,-3551,-2739,15788,42087
4403.7,-3427,-2707,15722,42013
4405.7,-3324,-2795,15663,41951
4407.7,-3352,-2862,15734,42005
4409.7,-3411,-2789,15893,42127
4411.7,-3351,-2589,15992,42206
4413.7,-3212,-2354,16004,42228
4415.7,-3207,-2191,16034,42265
4417.7,-3340,-2134,16079,42309
4419.7,-3355,-2143,16001,42268
4421.7,-3263,-2202,15821,42156
4423.7,-3348,-2321,15719,42095
4425.7,-3478,-2393,15718,42096
4427.7,-3266,-2293,15700,42069
4429.7,-2925,-2154,15684,42045
4431.7,-2950,-2187,15763,42113
4433.7,-3162,-2299,15851,42209
4435.7,-3131,-2309,15823,42210
4437.7,-3008,-2329,15748,42140
4439.7,-3013,-2485,15736,42094
4441.7,-2873,-2588,15740,42065
4443.7,-2529,-2517,15693,42011
4445.7,-2494,-2479,15658,41983
4447.7,-2962,-2607,15705,42032
4449.7,-3424,-2796,15747,42074
4451.7,-3515,-3023,15647,41978
4453.7,-3486,-3338,15442,41778
4455.7,-3581,-3592,15295,41633
4457.7,-3579,-3629,15234,41571
4459.7,-3295,-3570,15138,41480
4461.7,-3025,-3602,14994,41349
4463.7,-3124,-3705,14936,41296
4465.7,-3494,-3804,14990,41338
4467.7,-3786,-3893,15030,41373
4469.7,-3817,-3942,14993,41347
4471.7,-3598,-3920,14915,41275
4473.7,-3334,-3915,14828,41179
4475.7,-3360,-4018,14776,41122
4477.7,-3696,-4130,14820,41164
4479.7,-3883,-4099,14921,41253
4481.7,-3684,-3969,14973,41290
4483.7,-3469,-3911,14962,41281
4485.7,-3476,-3953,14941,41266
4487.7,-3380,-3967,14899,41222
4489.7,-3047,-3880,14844,41162
4491.7,-2919,-3777,14866,41184
4493.7,-3185,-3765,14970,41289
4495.7,-3440,-3826,15017,41345
4497.7,-3508,-3877,14965,41309
4499.7,-3643,-3923,14911,41270
4501.7,-3761,-4051,14867,41233
4503.7,-3489,-4284,14744,41101
4505.7,-3029,-4548,14595,40893
4507.7,-2923,-4779,14574,40744
4509.7,-3100,-4957,14692,40700
4511.7,-3114,-5024,14893,40754
4513.7,-2988,-4861,15253,41012
4515.7,-2956,-4406,15855,41575
4517.7,-2861,-3753,16595,42344
4519.7,-2555,-3058,17325,43178
4521.7,-2288,-2325,17988,44100
4523.7,-2182,-1417,18481,45126
4525.7,-2037,-364,18666,46097
4527.7,-1880,563,18566,46888
4529.7,-1922,1244,18277,47537
4531.7,-2049,1845,17801,48028
4533.7,-2073,2445,17141,48223
4535.7,-2153,2888,16342,48010
4537.7,-2466,3108,15296,47320
4539.7,-3023,3231,13917,46131
4541.7,-3969,3288,12490,44660
4543.7,-5236,3148,11387,43270
4545.7,-6119,2752,10595,42110
4547.7,-6137,2164,9995,41135
4549.7,-5831,1462,9767,40435
4551.7,-5770,731,10056,40136
4553.7,-5601,57,10600,40083
4555.7,-4982,-540,11097,40037
4557.7,-4465,-1091,11598,40041
4559.7,-4527,-1587,12223,40245
4561.7,-4730,-2026,12826,40528
4563.7,-4584,-2439,13228,40660
4565.7,-4285,-2781,13512,40676
4567.7,-4084,-2960,13820,40743
4569.7,-3883,-3050,14104,40841
4571.7,-3709,-3230,14283,40880
4573.7,-3651,-3495,14399,40882
4575.7,-3485,-3707,14481,40881
4577.7,-3202,-3857,14529,40880
4579.7,-3269,-3990,14626,40961
4581.7,-3687,-4042,14808,41137
4583.7,-3839,-4020,14933,41237
4585.7,-3633,-4079,14910,41179
4587.7,-3488,-4213,14835,41088
4589.7,-3292,-4216,14772,41025
4591.7,-2849,-4073,14701,40937
4593.7,-2700,-4015,14680,40889
4595.7,-3145,-4100,14750,40951
4597.7,-3510,-4148,14812,41022
4599.7,-3390,-4098,14806,41020
4601.7,-3251,-4081,14801,41007
4603.7,-3348,-4152,14813,40999
4605.7,-3437,-4207,14798,40962
4607.7,-3507,-4150,14800,40956
4609.7,-3614,-4032,14847,41005
4611.7,-3522,-4013,14846,41000
4613.7,-3259,-4172,14769,40917
4615.7,-3163,-4324,14714,40880
4617.7,-3152,-4226,14714,40915
4619.7,-2960,-3934,14726,40948
4621.7,-2852,-3761,14782,41002
4623.7,-3143,-3863,14911,41127
4625.7,-3513,-4079,15012,41232
4627.7,-3554,-4192,15008,41228
4629.7,-3392,-4171,14966,41180
4631.7,-3306,-4094,14947,41159
4633.7,-3318,-3992,14921,41136
4635.7,-3337,-3890,14885,41099
4637.7,-3317,-3882,14887,41096
4639.7,-3251,-3998,14905,41123
4641.7,-3177,-4092,14888,41120
4643.7,-3111,-4043,14872,41101
4645.7,-3011,-3939,14906,41125
4647.7,-2914,-3901,14954,41178
4649.7,-2934,-3902,14958,41190
4651.7,-3029,-3893,14926,41150
4653.7,-3051,-3895,14890,41106
4655.7,-2999,-3899,14861,41089
4657.7,-2990,-3885,14843,41075
4659.7,-3049,-3891,14852,41060
4661.7,-3130,-3902,14914,41107
4663.7,-3204,-3817,15028,41235
4665.7,-3246,-3684,15122,41340
4667.7,-3235,-3675,15125,41330
4669.7,-3166,-3768,15072,41264
4671.7,-3046,-3776,15036,41239
4673.7,-2963,-3697,15020,41239
4675.7,-3005,-3664,14991,41214
4677.7,-3061,-3676,14956,41175
4679.7,-2963,-3675,14939,41155
4681.7,-2846,-3699,14965,41178
4683.7,-2910,-3731,15026,41230
4685.7,-2996,-3684,15047,41230
4687.7,-2918,-3620,14989,41154
4689.7,-2842,-3656,14944,41105
4691.7,-2873,-3698,14981,41149
4693.7,-2892,-3635,15054,41228
4695.7,-3053,-3596,15175,41351
4697.7,-3532,-3686,15378,41554
4699.7,-3800,-3738,15493,41672
4701.7,-3320,-3640,15353,41542
4703.7,-2673,-3540,15166,41370
4705.7,-2691,-3550,15209,41429
4707.7,-3097,-3587,15357,41592
4709.7,-3212,-3599,15356,41597
4711.7,-3135,-3601,15285,41517
4713.7,-3165,-3548,15310,41533
4715.7,-3079,-3428,15337,41566
4717.7,-2764,-3341,15261,41499
4719.7,-2597,-3359,15200,41436
4721.7,-2748,-3406,15239,41485
4723.7,-2899,-3376,15289,41566
4725.7,-2843,-3265,15295,41598
4727.7,-2772,-3181,15306,41615
4729.7,-2879,-3207,15319,41632
4731.7,-3027,-3264,15277,41601
4733.7,-2970,-3229,15209,41537
4735.7,-2769,-3144,15185,41506
4737.7,-2722,-3137,15180,41504
4739.7,-2880,-3198,15148,41493
4741.7,-2993,-3208,15131,41492
4743.7,-2952,-3130,15170,41532
4745.7,-2886,-3031,15206,41569
4747.7,-2867,-2982,15198,41575
4749.7,-2885,-3001,15216,41606
4751.7,-2975,-3009,15298,41691
4753.7,-3060,-2899,15352,41750
4755.7,-2945,-2706,15309,41715
4757.7,-2683,-2592,15250,41649
4759.7,-2604,-2604,15286,41658
4761.7,-2817,-2656,15404,41748
4763.7,-3041,-2726,15521,41848
4765.7,-3010,-2821,15596,41908
4767.7,-2752,-2836,15629,41924
4769.7,-2488,-2711,15617,41904
4771.7,-2417,-2610,15591,41885
4773.7,-2509,-2658,15596,41895
4775.7,-2570,-2735,15617,41914
4777.7,-2607,-2727,15625,41933
4779.7,-2813,-2721,15657,41988
4781.7,-3063,-2773,15718,42061
4783.7,-3046,-2781,15729,42067
4785.7,-2889,-2705,15683,42017
4787.7,-2941,-2651,15681,42014
4789.7,-3058,-2676,15728,42053
4791.7,-2923,-2743,15712,42024
4793.7,-2732,-2840,15613,41920
4795.7,-2802,-2937,15534,41846
4797.7,-2961,-2933,15518,41843
4799.7,-2953,-2842,15495,41838
4801.7,-2904,-2840,15424,41784
4803.7,-2933,-2980,15356,41712
4805.7,-2901,-3086,15328,41662
4807.7,-2795,-3057,15312,41632
4809.7,-2808,-2996,15293,41620
4811.7,-2991,-3002,15310,41645
4813.7,-3232,-3062,15364,41695
4815.7,-3436,-3130,15384,41717
4817.7,-3466,-3136,15339,41690
4819.7,-3266,-3035,15295,41652
4821.7,-3087,-2923,15287,41631
4823.7,-3154,-2937,15263,41610
4825.7,-3297,-3032,15217,41591
4827.7,-3301,-3076,15216,41614
4829.7,-3216,-3078,15240,41645
4831.7,-3067,-3126,15180,41592
4833.7,-2838,-3196,15052,41470
4835.7,-2721,-3192,15009,41420
4837.7,-2794,-3068,15080,41477
4839.7,-2795,-2881,15140,41535
4841.7,-2682,-2781,15140,41548
4843.7,-2746,-2879,15135,41555
4845.7,-2923,-3050,15113,41535
4847.7,-2925,-3062,15065,41483
4849.7,-2951,-2914,15098,41509
4851.7,-3264,-2777,15246,41653
4853.7,-3510,-2716,15353,41762
4855.7,-3395,-2744,15332,41744
4857.7,-3279,-2920,15307,41717
4859.7,-3382,-3148,15350,41757
4861.7,-3359,-3187,15363,41773
4863.7,-3100,-3030,15303,41716
4865.7,-2944,-2915,15256,41661
4867.7,-2971,-2928,15255,41653
4869.7,-2970,-2942,15263,41666
4871.7,-2942,-2883,15277,41687
4873.7,-2982,-2800,15292,41699
4875.7,-3036,-2784,15263,41665
4877.7,-3098,-2869,15208,41611
4879.7,-3216,-2941,15198,41597
4881.7,-3274,-2879,15235,41626
4883.7,-3191,-2802,15259,41663
4885.7,-3059,-2891,15223,41662
4887.7,-2870,-3032,15108,41566
4889.7,-2625,-3008,14999,41443
4891.7,-2634,-2890,15057,41493
4893.7,-3011,-2862,15257,41708
4895.7,-3288,-2888,15362,41815
4897.7,-3190,-2854,15310,41732
4899.7,-3069,-2799,15283,41669
4901.7,-3080,-2793,15318,41681
4903.7,-2934,-2815,15281,41622
4905.7,-2675,-2843,15200,41525
4907.7,-2643,-2882,15188,41519
4909.7,-2790,-2902,15191,41537
4911.7,-2892,-2872,15162,41500
4913.7,-3002,-2819,15183,41511
4915.7,-3134,-2776,15241,41585
4917.7,-3138,-2751,15219,41584
4919.7,-3077,-2749,15146,41508
4921.7,-3097,-2764,15118,41478
4923.7,-3115,-2788,15100,41478
4925.7,-3082,-2830,15055,41437
4927.7,-3108,-2891,15032,41396
4929.7,-3133,-2922,15024,41390
4931.7,-3004,-2874,15000,41386
4933.7,-2776,-2729,15012,41393
4935.7,-2594,-2532,15071,41426
4937.7,-2573,-2436,15084,41436
4939.7,-2779,-2575,15030,41396
4941.7,-2954,-2815,14973,41329
4943.7,-2752,-2870,14928,41263
4945.7,-2490,-2722,14938,41279
4947.7,-2764,-2590,15084,41444
4949.7,-3302,-2537,15276,41635
4951.7,-3392,-2473,15332,41678
4953.7,-3138,-2399,15305,41633
4955.7,-3077,-2336,15371,41670
4957.7,-3157,-2207,15501,41770
4959.7,-3139,-2074,15545,41804
4961.7,-3157,-2117,15489,41760
4963.7,-3209,-2248,15413,41693
4965.7,-3034,-2217,15346,41630
4967.7,-2766,-2101,15299,41591
4969.7,-2785,-2164,15308,41605
4971.7,-2977,-2311,15372,41668
4973.7,-2992,-2256,15450,41745
4975.7,-2901,-2070,15493,41792
4977.7,-2932,-2006,15490,41791
4979.7,-3009,-2011,15499,41806
4981.68,-3034,-1873,15584,41902
4983.65,-3068,-1625,15693,42021
4985.63,-3049,-1452,15712,42057
4987.6,-2873,-1430,15629,42020
4989.6,-2734,-1548,15529,41977
4991.6,-2840,-1738,15457,41926
4993.6,-3019,-1848,15420,41872
4995.6,-2975,-1776,15423,41860
4997.6,-2683,-1597,15424,41859
4999.6,-2369,-1453,15379,41804
5001.6,-2319,-1441,15343,41751
5003.6,-2579,-1622,15358,41762
5005.6,-2811,-1932,15369,41771
5007.6,-2755,-2123,15379,41763
5009.6,-2621,-2069,15453,41810
5011.6,-2635,-1976,15529,41869
5013.6,-2681,-2043,15518,41861
5015.6,-2705,-2166,15509,41857
5017.6,-2820,-2242,15518,41863
5019.6,-2875,-2401,15352,41697
5021.6,-2661,-2650,15011,41370
5023.6,-2471,-2775,14791,41162
5025.6,-2694,-2769,14797,41157
5027.6,-3112,-2832,14850,41195
5029.6,-3285,-2935,14872,41224
5031.6,-3229,-2967,14872,41237
5033.6,-3196,-3064,14772,41126
5035.6,-3210,-3258,14623,40949
5037.6,-3180,-3292,14606,40907
5039.6,-3084,-3149,14656,40941
5041.6,-2966,-3133,14590,40870
5043.6,-2985,-3249,14518,40811
5045.6,-3252,-3235,14600,40919
5047.6,-3520,-3139,14686,41035
5049.6,-3477,-3159,14647,41019
5051.6,-3282,-3184,14638,41015
5053.6,-3259,-3083,14731,41089
5055.6,-3292,-3052,14750,41089
5057.6,-3137,-3224,14651,40985
5059.6,-2970,-3390,14605,40934
5061.6,-3038,-3363,14654,40972
5063.6,-3161,-3241,14667,40981
5065.6,-3105,-3175,14609,40932
5067.6,-2993,-3210,14556,40881
5069.6,-2938,-3378,14497,40810
5071.6,-2807,-3664,14394,40675
5073.6,-2653,-3945,14337,40540
5075.6,-2730,-4125,14422,40481
5077.6,-2874,-4186,14580,40465
5079.6,-2685,-4060,14767,40515
5081.6,-2311,-3690,15141,40823
5083.6,-2193,-3198,15786,41461
5085.6,-2273,-2750,16531,42248
5087.6,-2306,-2264,17249,43093
5089.6,-2340,-1532,17948,44105
5091.6,-2263,-584,18454,45179
5093.6,-1781,346,18489,45999
5095.6,-1201,1144,18141,46559
5097.6,-1118,1851,17717,47105
5099.6,-1379,2482,17229,47572
5101.6,-1452,3014,16533,47661
5103.6,-1463,3459,15690,47337
5105.6,-1914,3817,14752,46695
5107.6,-2854,4045,13593,45648
5109.6,-3978,4120,12272,44231
5111.6,-5019,4009,11116,42807
5113.6,-5725,3610,10285,41647
5115.6,-5900,2888,9723,40721
5117.6,-5627,2014,9510,40033
5119.6,-5240,1229,9776,39711
5121.6,-4994,638,10382,39713
5123.6,-4800,172,11031,39823
5125.6,-4449,-292,11584,39915
5127.6,-4049,-827,12061,40006
5129.6,-3865,-1365,12479,40107
5131.6,-3757,-1768,12825,40190
5133.6,-3418,-2008,13111,40243
5135.6,-3080,-2214,13389,40308
5137.6,-3154,-2484,13708,40444
5139.6,-3386,-2756,14011,40607
5141.6,-3285,-2941,14172,40665
5143.6,-3027,-3053,14208,40627
5145.6,-3017,-3135,14276,40644
5147.6,-3106,-3196,14407,40738
5149.6,-3029,-3280,14481,40780
5151.6,-2984,-3422,14498,40770
5153.6,-3114,-3513,14556,40807
5155.6,-3109,-3411,14615,40850
5157.6,-2811,-3192,14575,40803
5159.6,-2556,-3084,14509,40740
5161.6,-2621,-3176,14524,40756
5163.6,-2869,-3338,14569,40794
5165.6,-3053,-3414,14564,40786
5167.6,-3051,-3401,14540,40765
5169.6,-2888,-3399,14533,40756
5171.6,-2739,-3441,14522,40734
5173.6,-2711,-3466,14500,40692
5175.6,-2688,-3434,14496,40667
5177.6,-2635,-3368,14539,40694
5179.6,-2697,-3330,14603,40754
5181.6,-2791,-3396,14597,40752
5183.6,-2739,-3553,14517,40681
5185.6,-2687,-3642,14499,40680
5187.6,-2707,-3560,14563,40763
