t,lead_I,lead_II,v3,v4
5892.5,-23494,10719,16261,-5753
5894.5,-23524,10701,16184,-5849
5896.5,-23357,10651,16151,-5905
5898.5,-23132,10500,16240,-5854
5900.5,-22751,10509,16144,-5993
5902.5,-22753,10757,16099,-6057
5904.5,-23344,10936,16344,-5811
5906.5,-23526,10919,16404,-5765
5908.5,-23110,10881,16191,-5993
5910.5,-23111,10843,16257,-5898
5912.5,-23464,10708,16539,-5578
5914.5,-23432,10559,16606,-5524
5916.5,-23272,10538,16571,-5590
5918.5,-23094,10686,16480,-5669
5920.5,-22562,10930,16183,-5934
5922.5,-22387,11073,16075,-6010
5924.5,-23047,10996,16371,-5668
5926.5,-23365,10857,16448,-5553
5928.5,-22918,10813,16160,-5849
5930.5,-22891,10797,16130,-5894
5932.5,-23413,10773,16308,-5694
5934.5,-23536,10818,16161,-5802
5936.5,-23322,10868,15866,-6070
5938.5,-23167,10777,15773,-6139
5940.5,-22937,10608,15743,-6151
5942.5,-22952,10552,15713,-6177
5944.5,-23435,10600,15733,-6167
5946.5,-23606,10524,15610,-6313
5948.5,-23307,10260,15413,-6533
5950.5,-23497,10088,15483,-6455
5952.5,-24140,10187,15644,-6260
5954.5,-24225,10292,15482,-6408
5956.5,-23774,10149,15186,-6730
5958.5,-23589,9937,15150,-6802
5960.5,-23763,9880,15273,-6705
5962.5,-23826,9878,15230,-6771
5964.5,-23568,9826,14985,-7046
5966.5,-23277,9844,14793,-7277
5968.5,-23449,9961,14875,-7225
5970.5,-24091,9939,15146,-6944
5972.5,-24574,9624,15328,-6722
5974.5,-24478,9294,15267,-6750
5976.5,-24081,9375,15028,-6981
5978.5,-23883,9830,14811,-7191
5980.5,-23980,10164,14768,-7222
5982.5,-23966,10076,14794,-7201
5984.5,-23724,9741,14785,-7230
5986.5,-23904,9450,14919,-7081
5988.5,-24547,9348,15135,-6815
5990.5,-24485,9444,14977,-6969
5992.5,-23543,9584,14534,-7486
5994.5,-23187,9593,14455,-7638
5996.5,-23833,9576,14737,-7352
5998.5,-24297,9733,14835,-7216
6000.5,-24164,9937,14722,-7327
6002.5,-23980,9919,14694,-7398
6004.5,-23948,9735,14780,-7362
6006.5,-24182,9631,14960,-7193
6008.5,-24607,9670,15099,-7015
6010.5,-24483,9760,14908,-7159
6012.5,-23774,9818,14602,-7442
6014.5,-23566,9777,14683,-7338
6016.5,-24012,9660,14954,-7035
6018.5,-24211,9621,14952,-7042
6020.5,-24048,9730,14817,-7231
6022.5,-23929,9841,14782,-7316
6024.6,-23901,9796,14795,-7319
6026.6,-24115,9663,14891,-7228
6028.6,-24496,9645,14971,-7172
6030.6,-24378,9759,14773,-7423
6032.6,-23858,9811,14568,-7679
6034.6,-23810,9756,14749,-7513
6036.6,-24193,9772,14989,-7257
6038.6,-24402,9819,14988,-7252
6040.6,-24463,9667,15017,-7221
6042.6,-24441,9418,15095,-7123
6044.6,-24300,9352,15017,-7175
6046.6,-24387,9391,14984,-7201
6048.6,-24525,9390,15004,-7187
6050.6,-24113,9504,14759,-7438
6052.6,-23679,9738,14532,-7653
6054.6,-23930,9819,14717,-7429
6056.6,-24205,9776,14902,-7209
6058.6,-24061,9811,14809,-7303
6060.6,-24110,9803,14831,-7287
6062.6,-24283,9709,14968,-7132
6064.6,-24143,9797,14937,-7150
6066.6,-24138,9948,14986,-7118
6068.6,-24249,9813,15157,-6971
6070.6,-23825,9746,15011,-7128
6072.6,-23492,10221,14747,-7394
6074.6,-23986,10699,14882,-7248
6076.6,-24347,10511,15135,-6967
6078.6,-24051,10035,15157,-6913
6080.6,-24065,9847,15237,-6811
6082.6,-24441,9840,15422,-6629
6084.6,-24392,9920,15403,-6661
6086.6,-24157,10280,15265,-6803
6088.6,-23983,10690,15161,-6917
6090.6,-23526,10701,15048,-7064
6092.6,-23325,10488,15141,-7000
6094.6,-23829,10540,15466,-6671
6096.6,-23999,10808,15505,-6622
6098.6,-23494,10884,15267,-6857
6100.6,-23492,10730,15378,-6723
6102.6,-24017,10693,15744,-6330
6104.6,-23971,10920,15763,-6317
6106.6,-23528,11153,15537,-6559
6108.6,-23393,11148,15465,-6618
6110.6,-23328,11037,15481,-6579
6112.6,-23176,11075,15497,-6554
6114.6,-23167,11249,15559,-6476
6116.6,-23018,11345,15522,-6488
6118.6,-22681,11288,15400,-6615
6120.6,-22835,11211,15472,-6584
6122.6,-23459,11172,15651,-6438
6124.6,-23680,11039,15561,-6521
6126.6,-23383,10795,15231,-6839
6128.6,-23283,10685,14992,-7088
6130.6,-23597,10767,14933,-7134
6132.6,-23850,10680,14893,-7103
6134.6,-23771,10238,14783,-7145
6136.6,-23703,9823,14731,-7193
6138.6,-23979,9783,14867,-7076
6140.6,-24304,9889,15025,-6912
6142.6,-24323,9774,14971,-6969
6144.6,-24256,9502,14790,-7180
6146.6,-24286,9392,14644,-7346
6148.6,-24242,9530,14505,-7482
6150.6,-24250,9695,14409,-7581
6152.6,-24459,9657,14428,-7565
6154.6,-24456,9429,14424,-7559
6156.6,-24171,9275,14356,-7628
6158.6,-24239,9431,14409,-7599
6160.6,-24696,9729,14545,-7473
6162.6,-24901,9719,14560,-7458
6164.6,-24765,9350,14495,-7559
6166.6,-24560,9128,14433,-7683
6168.6,-24295,9294,14347,-7800
6170.6,-24151,9423,14340,-7798
6172.6,-24319,9256,14445,-7686
6174.6,-24404,9170,14417,-7714
6176.6,-24201,9398,14251,-7862
6178.6,-24223,9533,14294,-7787
6180.6,-24680,9293,14571,-7479
6182.6,-25052,9095,14680,-7343
6184.6,-24930,9379,14401,-7609
6186.6,-24490,9837,13995,-8018
6188.6,-24241,9844,13910,-8103
6190.6,-24364,9387,14172,-7832
6192.6,-24447,9030,14321,-7693
6194.7,-24412,9054,14266,-7782
6196.7,-24764,9189,14402,-7660
6198.7,-25150,9209,14581,-7464
6200.7,-24665,9207,14330,-7707
6202.7,-23927,9261,14014,-8038
6204.7,-24117,9330,14178,-7894
6206.7,-24702,9422,14422,-7673
6208.7,-24748,9491,14340,-7783
6210.7,-24572,9423,14245,-7890
6212.7,-24469,9315,14274,-7870
6214.7,-24377,9291,14299,-7875
6216.7,-24694,9174,14480,-7715
6218.7,-25136,8944,14656,-7520
6220.7,-24720,9043,14376,-7787
6222.7,-24020,9521,14000,-8181
6224.7,-24271,9669,14133,-8046
6226.7,-24808,9178,14450,-7690
6228.7,-24639,8732,14512,-7608
6230.7,-24401,8926,14496,-7640
6232.7,-24598,9445,14454,-7698
6234.7,-24820,9656,14348,-7820
6236.7,-25062,9380,14434,-7781
6238.7,-25253,8950,14536,-7751
6240.7,-24956,8765,14257,-8104
6242.7,-24736,8848,14078,-8339
6244.7,-25259,8969,14472,-7962
6246.7,-25639,9123,14825,-7605
6248.7,-25252,9466,14762,-7675
6250.7,-24994,9856,14867,-7581
6252.7,-25149,10035,15258,-7157
6254.7,-24943,10132,15416,-6845
6256.7,-24298,10414,15343,-6585
6258.7,-23466,10812,15276,-6184
6260.7,-22186,11241,15140,-5839
6262.7,-20688,11980,15096,-5398
6264.7,-19615,13119,15323,-4612
6266.7,-18913,14081,15373,-3999
6268.7,-18392,14271,14926,-4036
6270.7,-18273,13808,14294,-4407
6272.7,-18481,13129,13498,-5026
6274.7,-18898,12257,12240,-6324
6276.7,-19848,11011,10830,-8139
6278.7,-21201,9634,9771,-9799
6280.7,-22380,8722,8959,-11116
6282.7,-23449,8483,8273,-12151
6284.7,-24557,8445,8074,-12649
6286.7,-25183,8148,8481,-12484
6288.7,-25242,7807,9078,-12011
6290.7,-25395,7844,9609,-11561
6292.7,-25727,8127,10256,-11063
6294.7,-25720,8336,11123,-10373
6296.7,-25351,8618,11939,-9673
6298.7,-25007,9128,12473,-9218
6300.7,-24865,9488,12920,-8865
6302.7,-24837,9412,13474,-8388
6304.7,-24704,9271,13894,-8010
6306.7,-24458,9452,13992,-7963
6308.7,-24442,9710,14057,-7974
6310.7,-24706,9670,14299,-7791
6312.7,-24851,9511,14505,-7620
6314.7,-24752,9666,14506,-7649
6316.7,-24633,10078,14428,-7745
6318.7,-24578,10262,14431,-7749
6320.7,-24576,10051,14531,-7667
6322.7,-24585,9780,14586,-7642
6324.7,-24484,9692,14499,-7756
6326.7,-24404,9726,14471,-7812
6328.7,-24572,9853,14655,-7650
6330.7,-24745,10054,14799,-7513
6332.7,-24707,10131,14732,-7573
6334.7,-24726,9989,14672,-7615
6336.7,-24825,9843,14694,-7574
6338.7,-24695,9806,14668,-7596
6340.7,-24497,9745,14686,-7591
6342.7,-24465,9672,14779,-7514
6344.7,-24363,9765,14715,-7598
6346.7,-24223,9957,14560,-7787
6348.7,-24382,9994,14634,-7748
6350.7,-24628,9876,14868,-7532
6352.7,-24675,9828,15009,-7402
6354.7,-24747,9932,15049,-7363
6356.7,-24800,10088,14985,-7417
6358.7,-24550,10188,14819,-7575
6360.7,-24352,10182,14777,-7617
6362.7,-24495,10127,14875,-7518
6364.7,-24493,10165,14819,-7576
6366.73,-24248,10254,14680,-7724
6368.75,-24343,10143,14790,-7613
6370.78,-24754,9873,15034,-7338
6372.8,-24938,9844,15111,-7218
6374.8,-24850,10116,15046,-7268
6376.8,-24689,10281,14928,-7405
6378.8,-24511,10236,14796,-7556
6380.8,-24481,10297,14801,-7550
6382.8,-24579,10475,14902,-7448
6384.8,-24495,10469,14860,-7506
6386.8,-24315,10334,14757,-7618
6388.8,-24387,10372,14850,-7513
6390.8,-24608,10489,15048,-7308
6392.8,-24740,10363,15162,-7206
6394.8,-24761,10060,15204,-7177
6396.8,-24624,9926,15167,-7214
6398.8,-24418,10064,15048,-7330
6400.8,-24380,10280,14974,-7409
6402.8,-24405,10389,14989,-7408
6404.8,-24397,10378,15066,-7339
6406.8,-24582,10378,15197,-7189
6408.8,-24685,10521,15184,-7168
6410.8,-24220,10740,14919,-7420
6412.8,-23744,10798,14794,-7550
6414.8,-23957,10616,15040,-7285
6416.8,-24354,10401,15256,-7024
6418.8,-24391,10348,15235,-7020
6420.8,-24353,10422,15257,-7017
6422.8,-24329,10488,15351,-6957
6424.8,-24244,10469,15374,-6954
6426.8,-24405,10382,15456,-6893
6428.8,-24593,10315,15537,-6854
6430.8,-24246,10351,15378,-7063
6432.8,-23851,10462,15231,-7241
6434.8,-24044,10568,15392,-7099
6436.8,-24290,10690,15551,-6976
6438.8,-24213,10917,15472,-7097
6440.8,-24283,11170,15428,-7157
6442.8,-24447,11165,15561,-7024
6444.8,-24337,10769,15750,-6848
6446.8,-24270,10327,15931,-6689
6448.8,-24310,10279,15941,-6701
6450.8,-23995,10534,15710,-6957
6452.8,-23644,10656,15616,-7067
6454.8,-23815,10601,15868,-6821
6456.8,-24029,10676,16068,-6630
6458.8,-23853,10866,16003,-6703
6460.8,-23797,10850,15974,-6722
6462.8,-24106,10648,16114,-6575
6464.8,-24328,10629,16229,-6489
6466.8,-24224,10845,16208,-6554
6468.8,-23954,10954,16104,-6695
6470.8,-23767,10868,16038,-6804
6472.8,-23835,10892,16082,-6792
6474.8,-23953,11076,16137,-6719
6476.8,-23859,11063,16154,-6654
6478.8,-23787,10778,16248,-6528
6480.8,-23929,10631,16359,-6392
6482.8,-24010,10825,16334,-6389
6484.8,-23958,11085,16294,-6411
6486.8,-23916,11180,16306,-6392
6488.8,-23751,11156,16171,-6517
6490.8,-23542,11074,15973,-6717
6492.8,-23657,10971,15992,-6714
6494.8,-23877,10969,16066,-6639
6496.8,-23764,11058,15956,-6715
6498.8,-23604,11040,15884,-6743
6500.8,-23778,10875,15984,-6610
6502.8,-24010,10746,16000,-6562
6504.8,-24015,10717,15852,-6685
6506.8,-23922,10687,15695,-6832
6508.8,-23893,10606,15559,-6972
6510.8,-23930,10464,15423,-7117
6512.8,-23943,10295,15307,-7258
6514.8,-23913,10261,15180,-7429
6516.8,-24034,10414,15076,-7550
6518.8,-24312,10484,15081,-7500
6520.8,-24469,10275,15123,-7390
6522.8,-24568,10005,15117,-7359
6524.8,-24788,9942,15077,-7390
6526.8,-24749,10049,14944,-7522
6528.8,-24323,10173,14733,-7745
6530.8,-24158,10224,14656,-7834
6532.8,-24398,10169,14703,-7772
6534.8,-24476,10106,14653,-7798
6536.83,-24431,10145,14577,-7871
6538.85,-24594,10156,14651,-7812
6540.88,-24683,9995,14738,-7743
6542.9,-24674,9851,14727,-7774
6544.9,-24946,9898,14704,-7811
6546.9,-25065,9927,14615,-7915
6548.9,-24572,9816,14439,-8124
6550.9,-24256,9828,14398,-8197
6552.9,-24604,9983,14478,-8124
6554.9,-24782,9892,14445,-8151
6556.9,-24544,9564,14452,-8147
6558.9,-24684,9524,14681,-7919
6560.9,-25133,9847,14799,-7790
6562.9,-25151,9982,14617,-7964
6564.9,-24857,9717,14485,-8099
6566.9,-24679,9511,14520,-8077
6568.9,-24544,9712,14475,-8143
6570.9,-24515,10043,14395,-8245
6572.9,-24697,10029,14422,-8227
6574.9,-24719,9647,14416,-8226
6576.9,-24571,9400,14385,-8242
6578.9,-24783,9646,14524,-8077
6580.9,-25183,10055,14693,-7868
6582.9,-25119,10122,14660,-7861
6584.9,-24750,9917,14545,-7959
6586.9,-24607,9782,14484,-8032
6588.9,-24663,9711,14439,-8076
6590.9,-24706,9623,14451,-8021
6592.9,-24657,9696,14483,-7946
6594.9,-24484,9908,14377,-8056
6596.9,-24488,9886,14299,-8151
6598.9,-24968,9626,14513,-7920
6600.9,-25421,9620,14747,-7665
6602.9,-25200,9978,14617,-7808
6604.9,-24616,10164,14348,-8101
6606.9,-24371,9912,14342,-8110
6608.9,-24488,9659,14505,-7942
6610.9,-24550,9780,14515,-7932
6612.9,-24506,10023,14400,-8036
6614.9,-24731,10032,14449,-7965
6616.9,-25200,9912,14618,-7778
6618.9,-25197,9920,14525,-7871
6620.9,-24545,10008,14206,-8208
6622.9,-24205,9996,14169,-8264
6624.9,-24649,9909,14461,-7984
6626.9,-25045,9860,14583,-7871
6628.9,-24865,9842,14446,-8016
6630.9,-24635,9849,14387,-8076
6632.9,-24717,9952,14455,-8007
6634.9,-24907,10103,14506,-7963
6636.9,-24995,10136,14520,-7957
6638.9,-24832,10053,14458,-8033
6640.9,-24487,10037,14353,-8179
6642.9,-24364,10151,14412,-8161
6644.9,-24570,10274,14629,-7930
6646.9,-24770,10321,14761,-7733
6648.9,-24813,10317,14764,-7679
6650.9,-24752,10308,14747,-7691
6652.9,-24658,10313,14769,-7676
6654.9,-24695,10330,14892,-7548
6656.9,-24730,10363,15013,-7431
6658.9,-24362,10445,14897,-7573
6660.9,-23886,10586,14694,-7797
6662.9,-23949,10715,14742,-7741
6664.9,-24297,10790,14914,-7545
6666.9,-24358,10845,14931,-7503
6668.9,-24275,10909,14888,-7534
6670.9,-24244,10991,14905,-7527
6672.9,-24162,11089,14956,-7481
6674.9,-24162,11132,15090,-7320
6676.9,-24200,11062,15197,-7181
6678.9,-23872,10982,15061,-7325
6680.9,-23418,11018,14900,-7507
6682.9,-23413,11175,14996,-7390
6684.9,-23583,11424,15066,-7276
6686.9,-23488,11666,14883,-7433
6688.9,-23434,11660,14767,-7538
6690.9,-23657,11360,14885,-7418
6692.9,-23928,11062,14993,-7326
6694.9,-24152,10900,14982,-7357
6696.9,-24260,10694,14892,-7457
6698.9,-24143,10476,14691,-7679
6700.9,-24104,10487,14479,-7920
6702.9,-24313,10570,14400,-8001
6704.9,-24358,10367,14381,-8003
6706.93,-24246,10017,14364,-8020
6708.95,-24534,9891,14402,-7974
6710.98,-25020,9892,14406,-7929
6713.0,-25029,9807,14281,-8024
6715.0,-24724,9837,14134,-8183
6717.0,-24622,10071,14029,-8303
6719.0,-24681,10081,13948,-8368
6721.0,-24776,9680,13970,-8316
6723.0,-24938,9343,14068,-8203
6725.0,-24971,9400,14055,-8217
6727.0,-24863,9573,13993,-8282
6729.0,-24968,9593,14075,-8191
6731.0,-25220,9555,14185,-8073
6733.0,-25197,9568,14159,-8116
6735.0,-24954,9619,14090,-8217
6737.0,-24788,9734,14006,-8326
6739.0,-24722,9862,13853,-8507
6741.0,-24736,9804,13783,-8613
6743.0,-24798,9530,13869,-8548
6745.0,-24766,9291,13922,-8493
6747.0,-24785,9276,13936,-8475
6749.0,-25038,9386,14052,-8350
6751.0,-25201,9404,14145,-8242
6753.0,-25098,9252,14084,-8298
6755.0,-25104,9103,13992,-8411
6757.0,-25201,9159,13894,-8543
6759.0,-25026,9316,13764,-8703
6761.0,-24862,9333,13779,-8697
6763.0,-25031,9268,13902,-8554
6765.0,-25105,9298,13873,-8557
6767.0,-24913,9343,13837,-8583
6769.0,-24904,9364,14029,-8389
6771.0,-25086,9499,14157,-8272
6773.0,-25164,9557,14037,-8431
6775.0,-25245,9245,13988,-8531
6777.0,-25273,8951,14026,-8530
6779.0,-25014,9169,13870,-8700
6781.0,-24827,9488,13736,-8826
6783.0,-25018,9366,13871,-8655
6785.0,-25153,9179,13952,-8528
6787.0,-25082,9338,13857,-8592
6789.0,-25189,9444,13934,-8501
6791.0,-25340,9250,14110,-8322
6793.0,-25201,9224,13993,-8452
6795.0,-25055,9506,13712,-8750
6797.0,-25074,9586,13618,-8841
6799.0,-24983,9358,13670,-8759
6801.0,-24911,9284,13728,-8674
6803.0,-25153,9409,13795,-8617
6805.0,-25400,9284,13815,-8655
6807.0,-25389,8885,13798,-8758
6809.0,-25503,8692,13907,-8724
6811.0,-25891,8859,14068,-8598
6813.0,-26037,9054,14009,-8662
6815.0,-25732,9080,13877,-8804
6817.0,-25490,9116,14104,-8591
6819.0,-25530,9326,14539,-8137
6821.0,-25381,9644,14625,-7991
6823.0,-24952,9999,14486,-8019
6825.0,-24711,10456,14624,-7632
6827.0,-24346,11024,14721,-7110
6829.0,-23017,11530,14291,-7053
6831.0,-21203,11942,13965,-6904
6833.0,-20116,12556,14355,-5984
6835.0,-19661,13424,14673,-5095
6837.0,-19147,13910,14195,-5144
6839.0,-18820,13456,13443,-5668
6841.0,-18970,12401,12716,-6275
6843.0,-19349,11384,11549,-7491
6845.0,-20131,10492,10112,-9287
6847.0,-21414,9627,9021,-10934
6849.0,-22519,8910,8187,-12240
6851.0,-23341,8288,7531,-13211
6853.0,-24498,7635,7531,-13478
6855.0,-25585,7346,8073,-13175
6857.0,-25803,7739,8480,-12913
6859.0,-25665,8187,8819,-12660
6861.0,-25855,8061,9546,-12054
6863.0,-26008,7877,10478,-11280
6865.0,-25860,8277,11248,-10636
6867.0,-25637,8858,11861,-10109
6869.0,-25306,9085,12366,-9701
6871.0,-25008,9229,12794,-9384
6873.0,-25110,9527,13227,-9038
6875.0,-25236,9645,13550,-8772
6877.0,-24952,9487,13653,-8719
6879.0,-24805,9394,13736,-8679
6881.0,-25122,9429,13919,-8530
6883.0,-25276,9435,14050,-8425
6885.0,-25048,9537,14083,-8399
6887.03,-24896,9781,14085,-8388
6889.05,-24858,9835,14027,-8450
6891.08,-24764,9630,13967,-8535
6893.1,-24793,9580,14015,-8506
6895.1,-24971,9783,14097,-8428
6897.1,-25073,9848,14135,-8394
6899.1,-25124,9692,14183,-8356
6901.1,-25191,9666,14215,-8348
6903.1,-25183,9827,14193,-8398
6905.1,-25150,9902,14221,-8372
6907.1,-25129,9897,14289,-8275
6909.1,-24962,10014,14254,-8290
6911.1,-24719,10136,14181,-8376
6913.1,-24689,10031,14212,-8362
6915.1,-24861,9819,14288,-8289
6917.1,-25025,9772,14335,-8249
6919.1,-25117,9918,14349,-8264
6921.1,-25145,10113,14274,-8377
6923.1,-25169,10202,14179,-8481
6925.1,-25239,10051,14259,-8371
6927.1,-25180,9716,14424,-8174
6929.1,-24895,9502,14428,-8173
6931.1,-24704,9632,14335,-8284
6933.1,-24783,9965,14303,-8319
6935.1,-24885,10157,14300,-8318
6937.1,-24919,10023,14337,-8275
6939.1,-24978,9747,14458,-8137
6941.1,-24973,9672,14503,-8081
6943.1,-24948,9846,14405,-8181
6945.1,-25052,10007,14350,-8225
6947.1,-24989,10026,14373,-8183
6949.1,-24570,9965,14365,-8209
6951.1,-24352,9845,14399,-8218
6953.1,-24638,9803,14490,-8136
6955.1,-24916,10069,14460,-8141
6957.1,-24934,10431,14366,-8229
6959.1,-24975,10363,14436,-8172
6961.1,-25031,9911,14610,-7994
6963.1,-24964,9643,14693,-7898
6965.1,-24936,9717,14666,-7940
6967.1,-24935,9819,14565,-8074
6969.1,-24770,9889,14449,-8190
6971.1,-24580,10089,14435,-8173
6973.1,-24549,10290,14496,-8104
6975.1,-24626,10223,14535,-8094
6977.1,-24785,10009,14607,-8029
6979.1,-24902,9993,14721,-7876
6981.1,-24776,10147,14775,-7790
6983.1,-24643,10171,14806,-7757
6985.1,-24723,10095,14822,-7746
6987.1,-24648,10214,14679,-7898
6989.1,-24410,10467,14540,-8055
6991.1,-24578,10513,14697,-7898
6993.1,-24897,10326,14874,-7700
6995.1,-24664,10130,14738,-7835
6997.1,-24342,10003,14638,-7960
6999.1,-24628,10016,14861,-7744
7001.1,-24983,10283,15044,-7547
7003.1,-24815,10587,14963,-7614
7005.1,-24513,10573,14877,-7685
7007.1,-24451,10358,14929,-7626
7009.1,-24541,10343,15054,-7522
7011.1,-24653,10539,15181,-7432
7013.1,-24535,10638,15164,-7468
7015.1,-24179,10523,15043,-7600
7017.1,-24197,10379,15129,-7538
7019.1,-24739,10435,15384,-7304
7021.1,-25034,10688,15432,-7248
7023.1,-24775,10875,15303,-7359
7025.1,-24474,10801,15290,-7379
7027.1,-24384,10585,15385,-7311
7029.1,-24417,10430,15498,-7217
7031.1,-24524,10387,15622,-7104
7033.1,-24434,10415,15611,-7136
7035.1,-24053,10448,15466,-7307
7037.1,-23960,10463,15506,-7290
7039.1,-24456,10560,15764,-7061
7041.1,-24868,10759,15865,-6985
7043.1,-24636,10828,15725,-7128
7045.1,-24163,10677,15638,-7211
7047.1,-24041,10596,15712,-7143
7049.1,-24152,10736,15755,-7096
7051.1,-24050,10851,15680,-7148
7053.1,-23896,10817,15691,-7117
7055.1,-24097,10819,15881,-6914
7057.13,-24261,10882,15892,-6884
7059.15,-23880,10856,15520,-7257
7061.18,-23575,10808,15263,-7536
7063.2,-23930,10858,15498,-7287
7065.2,-24247,10891,15766,-6958
7067.2,-24053,10860,15636,-7046
7069.2,-23994,10916,15365,-7316
7071.2,-24250,10962,15232,-7435
7073.2,-24303,10714,15190,-7444
7075.2,-24272,10309,15178,-7450
7077.2,-24448,10112,15092,-7549
7079.2,-24449,10041,14837,-7788
7081.2,-24185,9871,14618,-7966
7083.2,-24168,9825,14616,-7948
7085.2,-24463,10054,14658,-7917
7087.2,-24705,10186,14625,-7964
7089.2,-24760,10067,14571,-8027
7091.2,-24641,10061,14438,-8175
7093.2,-24527,10179,14311,-8325
7095.2,-24700,10053,14411,-8243
7097.2,-24913,9810,14518,-8143
7099.2,-24756,9792,14306,-8341
7101.2,-24563,9796,14059,-8552
7103.2,-24742,9634,14099,-8480
7105.2,-25004,9589,14186,-8374
7107.2,-25116,9658,14156,-8375
7109.2,-25157,9509,14158,-8340
7111.2,-25049,9344,14150,-8364
7113.2,-24953,9519,14065,-8510
7115.2,-25181,9725,14045,-8564
7117.2,-25293,9673,14010,-8592
7119.2,-24925,9673,13815,-8803
7121.2,-24820,9789,13719,-8942
7123.2,-25267,9628,13870,-8809
7125.2,-25340,9282,13957,-8711
7127.2,-24875,9250,13906,-8755
7129.2,-24752,9438,13952,-8701
7131.2,-25029,9359,14055,-8570
7133.2,-25193,9034,14095,-8501
7135.2,-25299,8899,14122,-8473
7137.2,-25321,9107,14039,-8585
7139.2,-25059,9421,13807,-8849
7141.2,-24927,9573,13732,-8931
7143.2,-25114,9521,13865,-8789
7145.2,-25046,9442,13854,-8803
7147.2,-24743,9508,13714,-8944
7149.2,-24831,9651,13749,-8887
7151.2,-25151,9680,13890,-8719
7153.2,-25214,9597,13929,-8682
7155.2,-25140,9580,13879,-8743
7157.2,-25041,9621,13786,-8840
7159.2,-24857,9503,13739,-8896
7161.2,-24869,9204,13870,-8780
7163.2,-25121,9016,14007,-8639
7165.2,-25186,9122,13932,-8691
7167.2,-25065,9364,13851,-8743
7169.2,-25069,9494,13950,-8632
7171.2,-25119,9452,14024,-8583
7173.2,-25136,9351,13978,-8673
7175.2,-25246,9322,13953,-8715
7177.2,-25285,9379,13937,-8714
7179.2,-25139,9451,13891,-8753
7181.2,-25062,9525,13877,-8778
7183.2,-25068,9612,13823,-8829
7185.2,-24983,9618,13704,-8929
7187.2,-24989,9479,13728,-8898
7189.2,-25166,9336,13894,-8743
7191.2,-25234,9339,13955,-8697
7193.2,-25194,9430,13919,-8745
7195.2,-25214,9489,13915,-8752
7197.2,-25178,9504,13875,-8773
7199.2,-25086,9488,13834,-8785
7201.2,-25065,9468,13907,-8702
7203.2,-24916,9534,13937,-8696
7205.2,-24662,9698,13825,-8838
7207.2,-24756,9798,13840,-8822
7209.2,-25070,9751,14089,-8549
7211.2,-25053,9726,14309,-8311
7213.2,-24855,9879,14348,-8272
7215.2,-24865,10092,14279,-8354
7217.2,-24919,10128,14222,-8436
7219.2,-24925,9936,14289,-8399
7221.2,-24999,9722,14370,-8330
7223.2,-24892,9753,14236,-8459
7225.2,-24556,10046,14074,-8613
7227.23,-24466,10319,14245,-8432
7229.25,-24627,10334,14559,-8094
7231.28,-24590,10202,14627,-7992
7233.3,-24444,10210,14529,-8051
7235.3,-24435,10437,14460,-8088
7237.3,-24385,10682,14394,-8150
7239.3,-24270,10738,14351,-8203
7241.3,-24252,10625,14364,-8189
7243.3,-24138,10532,14322,-8224
7245.3,-23842,10543,14284,-8265
7247.3,-23737,10547,14440,-8110
7249.3,-23946,10500,14678,-7849
7251.3,-24111,10505,14741,-7750
7253.3,-23947,10544,14617,-7848
7255.3,-23589,10491,14440,-8014
7257.3,-23490,10422,14296,-8159
7259.3,-23838,10488,14184,-8289
7261.3,-24229,10545,14074,-8431
7263.3,-24434,10365,14061,-8466
7265.3,-24689,10057,14180,-8338
7267.3,-24786,9889,14125,-8367
7269.3,-24407,9916,13767,-8713
7271.3,-24164,10026,13561,-8921
7273.3,-24522,10120,13704,-8776
7275.3,-24820,10062,13768,-8717
7277.3,-24734,9745,13637,-8885
7279.3,-24811,9309,13641,-8938
7281.3,-25067,9064,13756,-8870
7283.3,-25159,9081,13770,-8876
7285.3,-25249,9146,13743,-8906
7287.3,-25265,9156,13644,-9009
7289.3,-24927,9204,13395,-9265
7291.3,-24733,9270,13271,-9371
7293.3,-25035,9244,13407,-9197
7295.3,-25154,9177,13501,-9091
7297.3,-24838,9170,13488,-9132
7299.3,-24746,9167,13562,-9091
7301.3,-25034,9128,13625,-9050
7303.3,-25314,9133,13567,-9126
7305.3,-25467,9181,13518,-9191
7307.3,-25380,9168,13436,-9281
7309.3,-25042,9080,13268,-9453
7311.3,-24904,9009,13265,-9451
7313.3,-25081,9017,13460,-9238
7315.3,-25181,9014,13550,-9138
7317.3,-25239,8854,13522,-9172
7319.3,-25424,8646,13548,-9148
7321.3,-25493,8644,13554,-9130
7323.3,-25514,8745,13534,-9145
7325.3,-25678,8682,13570,-9126
7327.3,-25519,8665,13484,-9234
7329.3,-24985,8993,13252,-9470
7331.3,-24940,9323,13221,-9495
7333.3,-25379,9244,13394,-9328
7335.3,-25423,8996,13448,-9295
7337.3,-25223,8876,13438,-9307
7339.3,-25419,8763,13524,-9190
7341.3,-25653,8643,13523,-9161
7343.3,-25579,8675,13394,-9279
7345.3,-25593,8735,13370,-9305
7347.3,-25673,8677,13409,-9272
7349.3,-25413,8674,13351,-9341
7351.3,-25023,8788,13295,-9407
7353.3,-24874,8798,13317,-9386
7355.3,-24918,8693,13340,-9354
7357.3,-25109,8701,13354,-9328
7359.3,-25371,8834,13345,-9339
7361.3,-25466,8898,13283,-9423
