t,az
7765.28,1346
7767.25,1350
7769.23,1354
7771.20,1366
7773.20,1358
7775.18,1354
7777.15,1352
7779.13,1334
7781.10,1302
7783.10,1300
7785.08,1284
7787.05,1310
7789.03,1310
7791.00,1318
7793.00,1330
7794.98,1338
7796.95,1326
7798.93,1302
7800.90,1298
7802.90,1288
7804.88,1292
7806.85,1286
7808.83,1276
7810.80,1270
7812.80,1284
7814.78,1298
7816.75,1306
7818.73,1292
7820.70,1298
7822.60,1302
7824.60,1294
7826.60,1304
7828.60,1290
7830.60,1306
7832.50,1328
7834.48,1318
7836.45,1334
7838.43,1352
7840.40,1370
7842.40,1356
7844.38,1382
7846.35,1410
7848.33,1430
7850.30,1420
7852.30,1400
7854.28,1390
7856.25,1376
7858.23,1360
7860.20,1374
7862.20,1378
7864.18,1358
7866.15,1370
7868.13,1356
7870.10,1350
7872.10,1362
7874.08,1354
7876.05,1334
7878.03,1334
7880.00,1362
7882.00,1398
7883.98,1406
7885.95,1412
7887.93,1414
7889.90,1434
7891.80,1476
7893.80,1488
7895.80,1484
7897.80,1484
7899.80,1468
7901.70,1454
7903.68,1440
7905.65,1416
7907.63,1382
7909.60,1340
7911.60,1308
7913.58,1302
7915.55,1286
7917.53,1264
7919.50,1268
7921.50,1284
7923.48,1302
7925.45,1320
7927.43,1342
7929.40,1370
7931.40,1386
7933.38,1436
7935.35,1478
7937.33,1480
7939.30,1480
7941.30,1490
7943.28,1486
7945.25,1494
7947.23,1490
7949.20,1472
7951.20,1456
7953.18,1446
7955.15,1416
7957.13,1370
7959.10,1348
7961.00,1314
7962.98,1280
7964.95,1276
7966.93,1256
7968.90,1246
7970.90,1254
7972.88,1262
7974.85,1268
7976.83,1280
7978.80,1278
7980.80,1318
7982.78,1380
7984.75,1422
7986.73,1458
7988.70,1474
7990.70,1492
7992.68,1514
7994.65,1524
7996.63,1534
7998.60,1528
8000.60,1514
8002.58,1510
8004.55,1492
8006.53,1466
8008.50,1444
8010.50,1442
8012.48,1446
8014.45,1420
8016.43,1410
8018.40,1388
8020.40,1386
8022.38,1398
8024.35,1410
8026.33,1392
8028.30,1386
8030.20,1370
8032.20,1362
8034.20,1356
8036.20,1356
8038.20,1370
8040.10,1376
8042.08,1350
8044.05,1344
8046.03,1336
8048.00,1364
8050.00,1406
8051.98,1398
8053.95,1378
8055.93,1394
8057.90,1404
8059.90,1392
8061.88,1408
8063.85,1416
8065.83,1420
8067.80,1406
8069.80,1424
8071.78,1420
8073.75,1442
8075.73,1464
8077.70,1460
8079.70,1412
8081.68,1396
8083.65,1392
8085.63,1362
8087.60,1326
8089.60,1326
8091.58,1332
8093.55,1294
8095.53,1254
8097.50,1274
8099.40,1258
8101.38,1256
8103.35,1254
8105.33,1252
8107.30,1256
8109.30,1242
8111.28,1234
8113.25,1218
8115.23,1210
8117.20,1194
8119.20,1198
8121.18,1216
8123.15,1218
8125.13,1208
8127.10,1236
8129.10,1260
8131.08,1282
8133.05,1320
8135.03,1332
8137.00,1362
8139.00,1366
8140.98,1374
8142.95,1384
8144.93,1388
8146.90,1378
8148.90,1384
8150.88,1406
8152.85,1420
8154.83,1424
8156.80,1406
8158.80,1408
8160.78,1412
8162.75,1404
8164.73,1404
8166.70,1452
8168.60,1472
8170.60,1494
8172.60,1502
8174.60,1532
8176.60,1512
8178.50,1538
8180.48,1540
8182.45,1524
8184.43,1468
8186.40,1402
8188.40,1328
8190.38,1288
8192.35,1264
8194.33,1248
8196.30,1234
8198.30,1216
8200.28,1196
8202.25,1172
8204.23,1144
8206.20,1148
8208.20,1160
8210.18,1154
8212.15,1146
8214.13,1180
8216.10,1182
8218.10,1188
8220.08,1206
8222.05,1210
8224.03,1218
8226.00,1242
8228.00,1288
8229.98,1324
8231.95,1358
8233.93,1426
8235.90,1478
8237.80,1522
8239.78,1576
8241.75,1618
8243.73,1642
8245.70,1682
8247.70,1716
8249.68,1726
8251.65,1716
8253.63,1706
8255.60,1698
8257.60,1676
8259.58,1642
8261.55,1580
8263.53,1520
8265.50,1440
8267.50,1364
8269.48,1256
8271.45,1170
8273.43,1078
8275.40,978
8277.40,898
8279.38,860
8281.35,856
8283.33,868
8285.30,908
8287.30,970
8289.28,1040
8291.25,1100
8293.23,1154
8295.20,1254
8297.20,1334
8299.18,1408
8301.15,1496
8303.13,1558
8305.10,1596
8307.00,1648
8308.98,1680
8310.95,1682
8312.93,1666
8314.90,1636
8316.90,1592
8318.88,1544
8320.85,1482
8322.83,1432
8324.80,1390
8326.80,1370
8328.78,1354
8330.75,1328
8332.73,1322
8334.70,1314
8336.70,1312
8338.68,1298
8340.65,1300
8342.63,1308
8344.60,1334
8346.60,1338
8348.58,1372
8350.55,1388
8352.53,1408
8354.50,1404
8356.50,1404
8358.48,1436
8360.45,1440
8362.43,1426
8364.40,1438
8366.40,1428
8368.38,1424
8370.35,1408
8372.33,1382
8374.30,1354
8376.20,1338
8378.18,1300
8380.15,1276
8382.13,1264
8384.10,1274
8386.10,1268
8388.08,1274
8390.05,1260
8392.03,1264
8394.00,1270
8396.00,1278
8397.98,1284
8399.95,1286
8401.93,1300
8403.90,1302
8405.90,1322
8407.88,1318
8409.85,1342
8411.83,1362
8413.80,1362
8415.80,1362
8417.78,1354
8419.75,1356
8421.73,1358
8423.70,1358
8425.70,1362
8427.68,1346
8429.65,1334
8431.63,1338
8433.60,1356
8435.60,1360
8437.58,1362
8439.55,1362
8441.53,1358
8443.50,1368
8445.40,1414
8447.38,1434
8449.35,1458
8451.33,1496
8453.30,1524
8455.30,1556
8457.28,1550
8459.25,1542
8461.23,1532
8463.20,1524
8465.20,1534
8467.18,1514
8469.15,1484
8471.13,1456
8473.10,1422
8475.10,1376
8477.08,1328
8479.05,1300
8481.03,1278
8483.00,1266
8485.00,1252
8486.98,1226
8488.95,1236
8490.93,1256
8492.90,1276
8494.90,1306
8496.88,1334
8498.85,1356
8500.83,1396
8502.80,1396
8504.80,1400
8506.78,1438
8508.75,1460
8510.73,1444
8512.70,1428
8514.60,1396
8516.58,1374
8518.55,1360
8520.53,1332
8522.50,1304
8524.50,1246
8526.48,1222
8528.45,1228
8530.43,1204
8532.40,1160
8534.40,1152
8536.38,1146
8538.35,1150
8540.33,1144
8542.30,1176
8544.30,1190
8546.28,1196
8548.25,1198
8550.23,1220
8552.20,1290
8554.20,1324
8556.18,1358
8558.15,1414
8560.13,1426
8562.10,1438
8564.10,1472
8566.08,1464
8568.05,1440
8570.03,1464
8572.00,1488
8574.00,1492
8575.98,1510
8577.95,1490
8579.93,1488
8581.90,1508
8583.80,1496
8585.78,1476
8587.75,1490
8589.73,1486
8591.70,1486
8593.70,1500
8595.68,1514
8597.65,1514
8599.63,1496
8601.60,1474
8603.60,1464
8605.58,1430
8607.55,1424
8609.53,1432
8611.50,1458
8613.50,1456
8615.48,1448
8617.45,1450
8619.43,1440
8621.40,1402
8623.40,1398
8625.38,1406
8627.35,1394
8629.33,1390
8631.30,1398
8633.30,1402
8635.28,1406
8637.25,1410
8639.23,1416
8641.20,1408
8643.20,1398
8645.18,1402
8647.15,1422
8649.13,1428
8651.10,1436
8653.00,1422
8654.98,1428
8656.95,1434
8658.93,1442
8660.90,1434
8662.90,1398
8664.88,1384
8666.85,1360
8668.83,1348
8670.80,1332
8672.80,1358
8674.78,1332
8676.75,1320
8678.73,1302
8680.70,1294
8682.70,1280
8684.68,1268
8686.65,1262
8688.63,1282
8690.60,1288
8692.60,1262
8694.58,1266
8696.55,1292
8698.53,1296
8700.50,1312
8702.50,1314
8704.48,1332
8706.45,1316
8708.43,1334
8710.40,1356
8712.40,1366
8714.38,1362
8716.35,1356
8718.33,1364
8720.30,1358
8722.20,1360
8724.18,1374
8726.15,1362
8728.13,1352
8730.10,1380
8732.10,1382
8734.08,1370
8736.05,1380
8738.03,1378
8740.00,1406
8742.00,1404
8743.98,1406
8745.95,1444
8747.93,1464
8749.90,1488
8751.90,1500
8753.88,1484
8755.85,1454
8757.83,1416
8759.80,1376
8761.80,1328
8763.78,1314
8765.75,1284
8767.73,1252
8769.70,1240
8771.70,1232
8773.68,1218
8775.65,1172
8777.63,1152
8779.60,1114
8781.60,1094
8783.58,1106
8785.55,1122
8787.53,1124
8789.50,1138
8791.40,1164
8793.38,1184
8795.35,1184
8797.33,1220
8799.30,1274
8801.30,1308
8803.28,1326
8805.25,1352
8807.23,1410
8809.20,1458
8811.20,1508
8813.18,1542
8815.15,1600
8817.13,1650
8819.10,1696
8821.10,1690
8823.08,1704
8825.05,1720
8827.03,1710
8829.00,1674
8831.00,1616
8832.98,1548
8834.95,1476
8836.93,1392
8838.90,1304
8840.90,1218
8842.88,1128
8844.85,1048
8846.83,970
8848.80,916
8850.80,910
8852.78,900
8854.75,898
8856.73,924
8858.70,966
8860.60,1012
8862.58,1088
8864.55,1182
8866.53,1272
8868.50,1372
8870.50,1438
8872.48,1502
8874.45,1576
8876.43,1640
8878.40,1674
8880.40,1676
8882.38,1698
8884.35,1704
8886.33,1678
8888.30,1644
8890.30,1578
8892.28,1534
8894.25,1464
8896.23,1428
8898.20,1390
8900.20,1342
8902.18,1290
8904.15,1252
8906.13,1216
8908.10,1188
8910.10,1176
8912.08,1146
8914.05,1134
8916.03,1152
8918.00,1174
8920.00,1188
8921.98,1236
8923.95,1278
8925.93,1306
8927.90,1314
8929.80,1338
8931.78,1360
8933.75,1360
8935.73,1374
8937.70,1388
8939.70,1384
8941.68,1384
8943.65,1394
8945.63,1394
8947.60,1394
8949.60,1398
8951.58,1384
8953.55,1366
8955.53,1350
8957.50,1310
8959.50,1270
8961.48,1248
8963.45,1278
8965.43,1258
8967.40,1270
8969.40,1276
8971.38,1290
8973.35,1314
8975.33,1330
8977.30,1376
8979.30,1372
8981.28,1358
8983.25,1374
8985.23,1374
8987.20,1384
8989.10,1400
8991.10,1412
8993.10,1396
8995.10,1406
8997.10,1390
8999.00,1360
9000.98,1352
9002.95,1336
9004.93,1322
9006.90,1302
9008.90,1278
9010.88,1302
9012.85,1312
9014.83,1338
9016.80,1360
9018.80,1394
9020.78,1428
9022.75,1472
9024.73,1480
9026.70,1486
9028.70,1496
9030.68,1480
9032.65,1480
9034.63,1470
9036.60,1444
9038.60,1398
9040.58,1358
9042.55,1322
9044.53,1292
9046.50,1284
9048.50,1240
9050.48,1200
9052.45,1186
9054.43,1164
9056.40,1138
9058.40,1124
9060.38,1140
9062.35,1172
9064.33,1200
9066.30,1246
9068.20,1286
9070.18,1338
9072.15,1388
9074.13,1444
9076.10,1464
9078.10,1472
9080.08,1480
9082.05,1494
9084.03,1486
9086.00,1502
9088.00,1476
9089.98,1452
9091.95,1432
9093.93,1416
9095.90,1382
9097.90,1368
9099.88,1358
9101.85,1356
9103.83,1352
9105.80,1338
9107.80,1346
9109.78,1334
9111.75,1312
9113.73,1330
9115.70,1346
9117.70,1366
9119.68,1374
9121.65,1378
9123.63,1378
9125.60,1368
9127.50,1352
9129.50,1382
9131.50,1384
9133.50,1372
9135.50,1374
9137.40,1366
9139.38,1340
9141.35,1328
9143.33,1328
9145.30,1314
9147.30,1316
9149.28,1322
9151.25,1332
9153.23,1328
9155.20,1326
9157.20,1314
9159.18,1316
9161.15,1320
9163.13,1332
9165.10,1332
9167.10,1336
9169.08,1310
9171.05,1306
9173.03,1310
9175.00,1300
9177.00,1278
9178.98,1290
9180.95,1302
9182.93,1306
9184.90,1318
9186.90,1314
9188.88,1334
9190.85,1356
9192.83,1342
9194.80,1326
9196.80,1292
9198.78,1284
9200.75,1306
9202.73,1322
9204.70,1302
9206.60,1308
9208.58,1330
9210.55,1316
9212.53,1310
9214.50,1328
9216.50,1340
9218.48,1324
9220.45,1308
9222.43,1316
9224.40,1286
9226.40,1308
9228.38,1320
9230.35,1314
9232.33,1300
9234.30,1300
9236.30,1290
9238.28,1286
9240.25,1292
9242.23,1292
9244.20,1282
9246.20,1290
9248.18,1264
9250.15,1270
9252.13,1252
9254.10,1262
9256.10,1256
9258.08,1228
9260.05,1236
9262.03,1244
9264.00,1246
9265.90,1248
9267.90,1260
9269.90,1268
9271.90,1266
9273.90,1260
9275.80,1268
9277.78,1290
9279.75,1286
9281.73,1258
9283.70,1246
9285.70,1244
9287.68,1254
9289.65,1264
9291.63,1266
9293.60,1296
9295.60,1294
9297.58,1294
9299.55,1298
9301.53,1300
9303.50,1278
9305.50,1260
9307.48,1288
9309.45,1310
9311.43,1322
9313.40,1346
9315.40,1400
9317.38,1420
9319.35,1430
9321.33,1452
9323.30,1462
9325.30,1472
9327.28,1450
9329.25,1414
9331.23,1390
9333.20,1344
9335.10,1296
9337.10,1268
9339.10,1228
9341.10,1218
9343.10,1202
9345.00,1194
9346.98,1154
9348.95,1138
9350.93,1134
9352.90,1162
9354.90,1182
9356.88,1216
9358.85,1266
9360.83,1286
9362.80,1310
9364.80,1304
9366.78,1300
9368.75,1306
9370.73,1328
9372.70,1354
9374.70,1412
9376.68,1466
9378.65,1516
9380.63,1550
9382.60,1568
9384.60,1600
9386.58,1636
9388.55,1680
9390.53,1702
9392.50,1676
9394.50,1658
9396.48,1666
9398.45,1650
9400.43,1616
9402.40,1596
9404.30,1582
9406.30,1508
9408.30,1442
9410.30,1338
9412.30,1210
9414.20,1112
9416.18,1030
9418.15,964
9420.13,882
9422.10,846
9424.10,824
9426.08,832
9428.05,834
9430.03,870
9432.00,904
9434.00,956
9435.98,1004
9437.95,1090
9439.93,1170
9441.90,1274
9443.90,1382
9445.88,1468
9447.85,1536
9449.83,1566
9451.80,1586
9453.80,1600
9455.78,1624
9457.75,1604
9459.73,1596
9461.70,1590
9463.70,1542
9465.68,1482
9467.65,1434
9469.63,1364
9471.60,1326
9473.50,1278
9475.50,1264
9477.50,1238
9479.50,1178
9481.50,1182
9483.40,1182
9485.38,1182
9487.35,1206
9489.33,1220
9491.30,1238
9493.30,1222
9495.28,1230
9497.25,1238
9499.23,1242
9501.20,1274
9503.20,1272
9505.18,1262
9507.15,1264
9509.13,1242
9511.10,1242
9513.10,1266
9515.08,1256
9517.05,1234
9519.03,1210
9521.00,1196
9523.00,1170
9524.98,1170
9526.95,1164
9528.93,1132
9530.90,1118
9532.90,1124
9534.88,1132
9536.85,1140
9538.83,1172
9540.80,1184
9542.70,1168
9544.70,1154
9546.70,1172
9548.70,1186
9550.70,1186
9552.60,1184
9554.58,1200
9556.55,1190
9558.53,1188
9560.50,1184
9562.50,1200
9564.48,1188
9566.45,1190
9568.43,1170
9570.40,1156
9572.40,1180
9574.38,1206
9576.35,1226
9578.33,1232
9580.30,1238
9582.30,1272
9584.28,1320
9586.25,1340
9588.23,1388
9590.20,1426
9592.20,1450
9594.18,1482
9596.15,1482
9598.13,1470
9600.10,1462
9602.10,1466
9604.08,1480
9606.05,1448
9608.03,1382
9610.00,1332
9611.90,1286
9613.90,1264
9615.90,1194
9617.90,1146
9619.90,1106
9621.80,1082
9623.78,1050
9625.75,1030
9627.73,1036
9629.70,1036
9631.70,1070
9633.68,1102
9635.65,1126
9637.63,1156
9639.60,1212
9641.60,1242
9643.58,1272
9645.55,1316
9647.53,1356
9649.50,1390
9651.50,1374
9653.48,1370
9655.45,1356
9657.43,1350
9659.40,1342
9661.40,1312
9663.38,1302
9665.35,1294
9667.33,1284
9669.30,1250
9671.30,1202
9673.28,1170
9675.25,1154
9677.23,1164
9679.20,1200
9681.10,1198
9683.10,1186
9685.10,1202
9687.10,1218
9689.10,1232
9691.00,1250
9692.98,1276
9694.95,1258
9696.93,1244
9698.90,1268
9700.90,1288
9702.88,1312
9704.85,1302
9706.83,1272
9708.80,1256
9710.80,1244
9712.78,1248
9714.75,1230
9716.73,1228
9718.70,1216
9720.70,1208
9722.68,1190
9724.65,1178
9726.63,1154
9728.60,1164
9730.60,1160
9732.58,1144
9734.55,1130
9736.53,1096
9738.50,1072
9740.50,1090
9742.48,1112
9744.45,1130
9746.43,1128
9748.40,1118
9750.30,1106
9752.30,1136
9754.30,1158
9756.30,1144
9758.30,1158
9760.20,1178
9762.18,1196
9764.15,1174
9766.13,1194
9768.10,1204
9770.10,1216
9772.08,1222
9774.05,1230
9776.03,1244
9778.00,1268
9780.00,1260
9781.98,1260
9783.95,1272
9785.93,1278
9787.90,1276
9789.90,1272
9791.88,1276
9793.85,1262
9795.83,1230
9797.80,1238
9799.80,1234
9801.78,1216
9803.75,1198
9805.73,1190
9807.70,1180
9809.70,1174
9811.68,1164
9813.65,1154
9815.63,1142
9817.60,1138
9819.50,1144
9821.50,1172
9823.50,1124
9825.50,1122
9827.50,1130
9829.40,1152
9831.38,1184
9833.35,1198
9835.33,1224
9837.30,1230
9839.30,1178
9841.28,1184
9843.25,1198
9845.23,1204
9847.20,1190
9849.20,1190
9851.18,1206
9853.15,1224
9855.13,1222
9857.10,1188
9859.10,1176
9861.08,1166
9863.05,1160
9865.03,1146
9867.00,1164
9869.00,1194
9870.98,1198
9872.95,1176
9874.93,1198
9876.90,1222
9878.90,1258
9880.88,1254
9882.85,1246
9884.83,1244
9886.80,1230
9888.70,1198
9890.70,1162
9892.70,1144
9894.70,1134
9896.70,1126
9898.60,1084
9900.58,1044
9902.55,1016
9904.53,976
9906.50,964
9908.50,952
9910.48,946
9912.45,964
9914.43,990
9916.40,1050
9918.40,1084
9920.38,1118
9922.35,1168
9924.33,1168
9926.30,1180
9928.30,1194
9930.28,1214
9932.25,1240
9934.23,1260
9936.20,1294
9938.20,1320
9940.18,1362
9942.15,1404
9944.13,1434
9946.10,1484
9948.10,1538
9950.08,1550
9952.05,1600
9954.03,1640
9956.00,1650
9957.90,1658
9959.90,1666
9961.90,1632
9963.90,1612
9965.90,1562
9967.80,1464
9969.78,1352
9971.75,1232
9973.73,1118
9975.70,992
9977.70,878
9979.68,776
9981.65,698
9983.63,646
9985.60,612
9987.60,606
9989.58,620
9991.55,620
9993.53,660
9995.50,758
9997.50,850
9999.48,942
10001.45,1042
10003.42,1166
10005.40,1274
10007.40,1354
10009.38,1428
10011.35,1510
10013.33,1616
10015.30,1646
10017.30,1692
10019.28,1648
10021.25,1640
10023.22,1616
10025.20,1600
10027.10,1560
10029.10,1508
10031.10,1466
10033.10,1444
10035.10,1432
10037.00,1408
10038.97,1410
10040.95,1406
10042.92,1404
10044.90,1420
10046.90,1426
10048.88,1450
10050.85,1446
10052.83,1426
10054.80,1410
10056.80,1386
10058.78,1360
10060.75,1324
10062.72,1292
10064.70,1236
10066.70,1180
10068.67,1140
10070.65,1120
10072.63,1096
10074.60,1096
10076.60,1076
10078.58,1066
10080.55,1080
10082.53,1076
10084.50,1090
10086.50,1086
10088.47,1086
10090.45,1090
10092.42,1092
10094.40,1100
10096.30,1114
10098.30,1134
10100.30,1134
10102.30,1154
10104.30,1184
10106.20,1202
10108.17,1172
10110.15,1154
10112.13,1158
10114.10,1182
10116.10,1184
10118.08,1212
10120.05,1218
10122.03,1196
10124.00,1186
10126.00,1178
10127.97,1196
10129.95,1220
10131.92,1268
10133.90,1276
10135.90,1294
10137.88,1360
10139.85,1390
10141.83,1412
10143.80,1456
10145.80,1490
10147.78,1496
10149.75,1502
10151.72,1512
10153.70,1496
10155.70,1480
10157.67,1474
10159.65,1460
10161.63,1426
10163.60,1388
10165.50,1348
10167.50,1336
10169.50,1294
10171.50,1238
10173.50,1210
10175.40,1170
10177.38,1142
10179.35,1096
10181.33,1076
10183.30,1052
10185.30,1068
10187.28,1096
10189.25,1106
10191.22,1112
10193.20,1152
10195.20,1194
10197.17,1226
10199.15,1276
10201.13,1326
10203.10,1350
10205.10,1348
10207.08,1350
10209.05,1354
10211.03,1386
10213.00,1386
10215.00,1358
10216.97,1382
10218.95,1400
10220.92,1370
10222.90,1322
10224.90,1294
10226.88,1290
10228.85,1262
10230.83,1262
10232.80,1260
10234.70,1284
10236.70,1284
10238.70,1322
10240.70,1342
10242.70,1350
10244.60,1384
10246.58,1404
10248.55,1430
10250.53,1438
10252.50,1430
10254.50,1440
10256.47,1458
10258.45,1450
10260.42,1450
10262.40,1424
10264.40,1394
10266.38,1374
10268.35,1334
10270.33,1326
10272.30,1324
10274.30,1340
10276.28,1360
10278.25,1334
10280.22,1308
10282.20,1284
10284.20,1288
10286.17,1272
10288.15,1272
10290.13,1268
10292.10,1268
10294.10,1252
10296.08,1252
10298.05,1272
10300.03,1272
10302.00,1290
10303.90,1298
10305.90,1312
10307.90,1330
10309.90,1348
10311.90,1356
10313.80,1370
10315.78,1384
10317.75,1392
10319.72,1398
10321.70,1356
10323.70,1324
10325.67,1316
10327.65,1306
10329.63,1320
10331.60,1322
10333.60,1324
10335.58,1340
10337.55,1344
10339.53,1332
10341.50,1312
10343.50,1308
10345.47,1298
10347.45,1300
10349.42,1314
10351.40,1308
10353.40,1308
10355.38,1302
10357.35,1294
10359.33,1278
10361.30,1266
10363.30,1250
10365.28,1256
10367.25,1240
10369.22,1252
10371.20,1266
10373.10,1290
10375.10,1318
10377.10,1328
10379.10,1340
10381.10,1344
10383.00,1364
10384.97,1372
10386.95,1396
10388.92,1416
10390.90,1380
10392.90,1358
10394.88,1362
10396.85,1356
10398.83,1346
10400.80,1336
10402.80,1340
10404.78,1340
10406.75,1352
10408.72,1378
10410.70,1366
10412.70,1340
10414.67,1350
10416.65,1370
10418.63,1358
10420.60,1346
10422.60,1360
10424.58,1390
10426.55,1398
10428.53,1404
10430.50,1406
10432.50,1454
10434.47,1470
10436.45,1470
10438.42,1470
10440.40,1436
10442.30,1394
10444.30,1346
10446.30,1310
10448.30,1288
10450.30,1246
10452.20,1202
10454.17,1188
10456.15,1180
10458.13,1180
10460.10,1140
10462.10,1160
10464.08,1160
10466.05,1166
10468.03,1206
10470.00,1262
10472.00,1296
10473.97,1324
10475.95,1344
10477.92,1340
10479.90,1330
10481.90,1326
10483.88,1330
10485.85,1362
10487.83,1406
10489.80,1456
10491.80,1504
10493.78,1544
10495.75,1556
10497.72,1560
10499.70,1568
10501.70,1620
10503.67,1678
10505.65,1730
10507.63,1760
10509.60,1782
10511.50,1764
10513.47,1764
10515.45,1734
10517.42,1636
10519.40,1568
10521.40,1472
10523.38,1370
10525.35,1252
10527.33,1144
10529.30,1068
10531.30,994
10533.28,944
10535.25,900
10537.22,856
10539.20,848
10541.20,894
10543.17,964
10545.15,1044
10547.13,1112
10549.10,1186
10551.10,1264
10553.08,1360
10555.05,1464
10557.03,1570
10559.00,1654
10561.00,1738
10562.97,1812
10564.95,1894
10566.92,1926
10568.90,1958
10570.90,1958
10572.88,1944
10574.85,1918
10576.83,1874
10578.80,1832
10580.70,1784
10582.70,1746
10584.70,1724
10586.70,1702
10588.70,1686
10590.60,1662
10592.58,1640
10594.55,1658
10596.53,1684
10598.50,1652
10600.50,1630
10602.47,1592
10604.45,1562
10606.42,1538
10608.40,1514
10610.40,1502
10612.38,1476
10614.35,1430
10616.33,1360
10618.30,1326
10620.30,1312
10622.28,1322
10624.25,1292
10626.22,1266
10628.20,1258
10630.20,1266
10632.17,1262
10634.15,1260
10636.13,1268
10638.10,1290
10640.10,1316
10642.08,1356
10644.05,1392
10646.03,1382
10648.00,1396
10649.90,1414
10651.88,1448
10653.85,1488
10655.83,1534
10657.80,1558
10659.80,1560
10661.78,1560
10663.75,1566
10665.72,1562
10667.70,1512
10669.70,1516
10671.67,1496
10673.65,1484
10675.63,1446
10677.60,1428
10679.60,1416
10681.58,1426
10683.55,1446
10685.53,1468
10687.50,1494
10689.50,1526
10691.47,1546
10693.45,1594
10695.42,1638
10697.40,1654
10699.40,1666
10701.38,1700
10703.35,1746
10705.33,1774
10707.30,1768
10709.30,1750
10711.28,1726
10713.25,1708
10715.22,1682
10717.20,1626
10719.10,1600
10721.10,1556
10723.10,1472
10725.10,1420
10727.10,1380
10729.00,1350
10730.97,1336
10732.95,1310
10734.92,1300
10736.90,1270
10738.90,1262
10740.88,1304
10742.85,1338
10744.83,1340
10746.80,1382
10748.80,1408
10750.78,1466
10752.75,1496
10754.72,1494
10756.70,1530
10758.70,1586
10760.67,1604
10762.65,1626
10764.63,1638
10766.60,1632
10768.60,1600
10770.58,1572
10772.55,1548
10774.53,1528
10776.50,1518
10778.50,1506
10780.47,1492
10782.45,1480
10784.42,1488
10786.40,1460
10788.30,1454
10790.28,1452
10792.25,1472
10794.22,1454
10796.20,1452
10798.20,1442
10800.17,1456
10802.15,1444
10804.13,1452
10806.10,1462
10808.10,1452
10810.08,1468
10812.05,1458
10814.03,1454
10816.00,1440
10818.00,1436
10819.97,1416
10821.95,1392
10823.92,1388
10825.90,1396
10827.90,1394
10829.88,1400
10831.85,1420
10833.83,1436
10835.80,1444
10837.80,1478
10839.78,1490
10841.75,1480
10843.72,1504
10845.70,1522
10847.70,1552
10849.67,1582
10851.65,1628
10853.63,1646
10855.60,1664
10857.50,1654
10859.47,1640
10861.45,1644
10863.42,1646
10865.40,1626
10867.40,1618
10869.38,1602
10871.35,1592
10873.33,1582
10875.30,1574
10877.30,1568
10879.28,1566
10881.25,1564
10883.22,1554
10885.20,1540
10887.20,1522
10889.17,1522
10891.15,1552
10893.13,1572
10895.10,1580
10897.10,1564
10899.08,1594
10901.05,1602
10903.03,1574
10905.00,1574
10907.00,1554
10908.97,1548
10910.95,1524
10912.92,1500
10914.90,1462
10916.90,1444
10918.88,1452
10920.85,1424
10922.83,1418
10924.80,1390
10926.70,1382
10928.67,1390
10930.65,1376
10932.63,1370
10934.60,1356
10936.60,1346
10938.58,1360
10940.55,1340
10942.53,1350
10944.50,1354
10946.50,1344
10948.47,1378
10950.45,1380
10952.42,1356
10954.40,1346
10956.40,1354
10958.38,1358
10960.35,1366
10962.33,1368
10964.30,1390
10966.30,1412
10968.28,1416
10970.25,1426
10972.22,1456
10974.20,1486
10976.20,1492
10978.17,1516
10980.15,1494
10982.13,1518
10984.10,1532
10986.10,1504
10988.08,1472
10990.05,1412
10992.03,1394
10994.00,1358
10995.90,1326
10997.88,1314
10999.85,1304
11001.83,1300
11003.80,1270
11005.80,1236
11007.78,1230
11009.75,1256
11011.72,1316
11013.70,1352
11015.70,1396
11017.67,1418
11019.65,1444
11021.63,1444
11023.60,1446
11025.60,1480
11027.58,1488
11029.55,1520
11031.53,1568
11033.50,1604
11035.50,1632
11037.47,1662
11039.45,1706
11041.42,1746
11043.40,1796
11045.40,1850
11047.38,1884
11049.35,1914
11051.33,1956
11053.30,1958
11055.30,1952
11057.28,1908
11059.25,1860
11061.22,1752
11063.20,1626
11065.10,1502
11067.08,1358
11069.05,1198
11071.03,1040
11073.00,924
11075.00,832
11076.97,780
11078.95,762
11080.92,784
11082.90,830
11084.90,892
11086.88,988
11088.85,1118
11090.83,1238
11092.80,1384
11094.80,1524
11096.78,1696
11098.75,1834
11100.72,1964
11102.70,2062
11104.70,2152
11106.67,2226
11108.65,2268
11110.63,2272
11112.60,2232
11114.60,2156
11116.58,2090
11118.55,2010
11120.53,1916
11122.50,1820
11124.50,1744
11126.47,1650
11128.45,1580
11130.42,1554
11132.40,1504
11134.30,1468
11136.28,1472
11138.25,1480
11140.22,1476
11142.20,1492
11144.20,1478
11146.17,1482
11148.15,1488
11150.13,1488
11152.10,1522
11154.10,1550
11156.08,1540
11158.05,1532
11160.03,1514
11162.00,1468
11164.00,1428
11165.97,1386
11167.95,1338
11169.92,1312
11171.90,1274
11173.90,1248
11175.88,1246
11177.85,1238
11179.83,1248
11181.80,1242
11183.80,1266
11185.78,1298
11187.75,1316
11189.72,1314
11191.70,1344
11193.70,1390
11195.67,1442
11197.65,1464
11199.63,1496
11201.60,1502
11203.50,1502
11205.47,1548
11207.45,1586
11209.42,1604
11211.40,1596
11213.40,1588
11215.38,1582
11217.35,1588
11219.33,1556
11221.30,1526
11223.30,1522
11225.28,1518
11227.25,1518
11229.22,1518
11231.20,1510
11233.20,1518
11235.17,1520
