t,lead_I,lead_II,v3,v4
8096.5,-9163,6644,4115,4957
8098.5,-9464,6270,4002,4843
8100.5,-9855,6159,3847,4739
8102.5,-9944,6529,3937,4861
8104.5,-9675,6835,4088,4987
8106.5,-9545,6604,4091,4965
8108.5,-9755,6174,4047,4944
8110.5,-9877,6079,4025,4935
8112.5,-9678,6225,3861,4729
8114.5,-9441,6291,3600,4424
8116.5,-9338,6374,3637,4480
8118.5,-9267,6614,4042,4956
8120.5,-9249,6719,4256,5237
8122.5,-9350,6469,3935,4918
8124.5,-9442,6166,3563,4474
8126.5,-9482,6114,3690,4538
8128.5,-9600,6175,4085,4960
8130.5,-9738,6189,4196,5147
8132.5,-9737,6233,3956,4940
8134.5,-9747,6257,3689,4670
8136.5,-9959,6097,3628,4622
8138.5,-10118,5944,3785,4802
8140.5,-9957,6093,3970,5000
8142.5,-9754,6329,3919,4967
8144.5,-9796,6267,3677,4751
8146.5,-9836,6065,3626,4703
8148.5,-9700,6060,3858,4927
8150.5,-9702,6151,3985,5058
8152.5,-9885,6139,3788,4865
8154.5,-9808,6131,3538,4606
8156.5,-9495,6213,3503,4569
8158.5,-9496,6285,3649,4736
8160.5,-9776,6377,3835,4953
8162.5,-9760,6557,3918,5047
8164.5,-9458,6664,3795,4894
8166.5,-9389,6543,3575,4640
8168.5,-9614,6299,3503,4576
8170.5,-9800,6127,3618,4739
8172.5,-9844,6118,3742,4897
8174.5,-9791,6187,3701,4860
8176.5,-9651,6097,3476,4624
8178.5,-9583,5824,3329,4451
8180.5,-9697,5756,3580,4677
8182.5,-9752,6113,4016,5138
8184.5,-9574,6534,4032,5216
8186.5,-9412,6659,3590,4791
8188.5,-9442,6614,3319,4476
8190.5,-9484,6612,3497,4638
8192.5,-9489,6600,3736,4922
8194.5,-9627,6506,3703,4925
8196.5,-9819,6378,3497,4699
8198.5,-9862,6231,3392,4550
8200.5,-9810,6070,3554,4681
8202.5,-9728,5980,3803,4930
8204.5,-9554,6010,3737,4884
8206.5,-9466,6104,3385,4525
8208.5,-9675,6213,3310,4391
8210.5,-9880,6319,3694,4736
8212.5,-9769,6353,3992,5090
8214.5,-9658,6283,3817,4997
8216.5,-9810,6210,3454,4621
8218.5,-9840,6223,3287,4365
8220.5,-9553,6250,3359,4409
8222.5,-9439,6190,3547,4673
8224.5,-9718,6106,3713,4912
8226.5,-9892,6157,3735,4916
8228.5,-9700,6333,3608,4727
8230.5,-9531,6411,3462,4564
8232.5,-9605,6339,3488,4617
8234.5,-9638,6375,3767,4918
8236.5,-9537,6520,4017,5165
8238.5,-9609,6364,3846,4976
8240.5,-9888,5953,3497,4590
8242.5,-9958,5948,3584,4638
8244.5,-9667,6459,3972,5021
8246.5,-9390,6806,3952,5025
8248.5,-9406,6705,3524,4602
8250.5,-9593,6487,3328,4383
8252.5,-9835,6244,3517,4565
8254.5,-10113,5965,3743,4833
8256.5,-10168,6010,3823,4957
8258.5,-9814,6385,3714,4828
8260.5,-9467,6459,3468,4500
8262.5,-9576,6128,3418,4397
8264.5,-9810,6055,3715,4727
8266.5,-9628,6386,3905,4982
8268.5,-9266,6547,3651,4727
8270.5,-9315,6354,3341,4338
8272.5,-9792,6095,3434,4355
8274.5,-10235,5883,3768,4702
8276.5,-10284,5832,3924,4948
8278.5,-9899,6161,3799,4888
8280.5,-9402,6549,3611,4670
8282.5,-9258,6417,3588,4582
8284.5,-9527,5994,3725,4704
8286.5,-9785,5985,3830,4821
8288.5,-9741,6339,3799,4761
8290.5,-9584,6443,3692,4607
8292.5,-9636,6209,3614,4522
8294.5,-9873,6062,3658,4582
8296.5,-9922,6213,3798,4729
8298.5,-9580,6509,3803,4747
8300.5,-9221,6732,3558,4519
8302.5,-9337,6788,3360,4300
8304.5,-9759,6713,3498,4400
8306.5,-9902,6534,3753,4666
8308.5,-9715,6247,3744,4709
8310.5,-9600,6001,3489,4465
8312.5,-9533,6025,3285,4203
8314.5,-9234,6234,3327,4180
8316.5,-9016,6306,3620,4473
8318.5,-9338,6188,3968,4880
8320.5,-9848,6096,4039,4993
8322.5,-9950,6099,3779,4702
8324.5,-9819,6124,3603,4455
8326.5,-9895,6190,3820,4651
8328.5,-10053,6335,4142,5032
8330.5,-10009,6519,4144,5088
8332.5,-9852,6676,3909,4808
8334.5,-9773,6721,3857,4650
8336.5,-9808,6620,4117,4875
8338.5,-9890,6590,4342,5182
8340.5,-9830,6835,4185,5121
8342.5,-9542,7083,3823,4771
8344.5,-9306,6940,3759,4678
8346.5,-9359,6616,4120,5067
8348.5,-9430,6632,4494,5525
8350.5,-9253,6907,4490,5581
8352.5,-9075,6954,4174,5257
8354.5,-9094,6802,3935,4971
8356.5,-9056,6857,4039,5043
8358.5,-8868,7031,4299,5308
8360.5,-8849,6936,4294,5324
8362.5,-9039,6710,3963,4996
8364.5,-9117,6717,3663,4669
8366.5,-9122,6817,3639,4607
8368.5,-9356,6753,3805,4778
8370.5,-9669,6716,3966,5007
8372.5,-9670,6831,3914,5031
8374.5,-9398,6780,3577,4711
8376.5,-9143,6501,3256,4363
8378.5,-9001,6440,3300,4396
8380.5,-8996,6756,3552,4666
8382.5,-9113,7040,3600,4726
8384.5,-9105,7029,3413,4518
8386.5,-8876,6891,3276,4335
8388.5,-8842,6763,3335,4362
8390.5,-9222,6634,3502,4547
8392.5,-9452,6613,3550,4645
8394.5,-9114,6753,3319,4430
8396.5,-8780,6801,3067,4130
8398.5,-9083,6584,3266,4281
8400.5,-9681,6370,3804,4833
8402.5,-9922,6427,3982,5066
8404.5,-9821,6558,3594,4685
8406.5,-9708,6425,3215,4232
8408.5,-9618,6089,3228,4165
8410.5,-9493,5929,3382,4316
8412.5,-9477,6113,3424,4406
8414.5,-9688,6348,3396,4393
8416.5,-9982,6310,3334,4307
8418.5,-10052,6158,3269,4235
8420.5,-9811,6207,3328,4317
8422.5,-9600,6298,3477,4476
8424.5,-9740,6124,3488,4469
8426.5,-10020,5865,3364,4318
8428.5,-10090,5818,3368,4293
8430.5,-10036,5860,3526,4442
8432.5,-10000,5912,3590,4544
8434.5,-9790,6220,3487,4492
8436.5,-9459,6644,3388,4398
8438.5,-9483,6575,3362,4344
8440.5,-9858,6023,3354,4337
8442.5,-10005,5782,3427,4436
8444.5,-9815,6148,3601,4623
8446.5,-9667,6521,3623,4646
8448.5,-9502,6531,3361,4380
8450.5,-9162,6455,3187,4182
8452.5,-9149,6401,3416,4394
8454.5,-9767,6141,3682,4701
8456.5,-10316,5790,3534,4616
8458.5,-10248,5724,3267,4344
8460.5,-10016,5923,3425,4440
8462.5,-10063,6069,3836,4832
8464.5,-10205,6047,3906,4947
8466.5,-10282,5933,3559,4619
8468.5,-10333,5799,3232,4241
8470.5,-10253,5741,3210,4172
8472.5,-10031,5836,3417,4397
8474.5,-9858,6075,3637,4654
8476.5,-9741,6423,3701,4715
8478.5,-9589,6737,3608,4626
8480.5,-9483,6783,3540,4622
8482.5,-9424,6627,3653,4803
8484.5,-9325,6654,3893,5039
8486.5,-9384,6882,4055,5155
8488.5,-9748,6865,4031,5094
8490.5,-10094,6526,4062,5086
8492.5,-10191,6345,4487,5507
8494.5,-10172,6565,5134,6274
8496.5,-9901,6933,5465,6812
8498.5,-9128,7217,5437,6922
8500.5,-8252,7337,5487,6992
8502.5,-7753,7286,5738,7259
8504.5,-7306,7409,6070,7683
8506.5,-6516,8161,6587,8358
8508.5,-5669,9278,7166,9121
8510.5,-5017,9941,7217,9297
8512.5,-4477,9901,6611,8654
8514.5,-4335,9608,5874,7731
8516.5,-4912,9313,5086,6719
8518.5,-5720,8938,3792,5231
8520.5,-6188,8591,2162,3460
8522.5,-6599,8402,908,2208
8524.5,-7279,8200,112,1615
8526.5,-7897,7916,-734,1066
8528.5,-8265,7843,-1690,309
8530.5,-8639,8080,-2314,-303
8532.5,-8953,8266,-2376,-481
8534.5,-8987,8219,-1930,-144
8536.5,-9016,8276,-1074,709
8538.5,-9259,8650,-157,1701
8540.5,-9382,8911,356,2228
8542.5,-9209,8675,611,2375
8544.5,-8979,8349,1182,2818
8546.5,-8771,8410,2003,3570
8548.5,-8645,8455,2507,3999
8550.5,-8868,7967,2725,4104
8552.5,-9268,7346,3017,4331
8554.5,-9349,7081,3160,4473
8556.5,-9255,6869,2960,4252
8558.5,-9400,6511,2950,4207
8560.5,-9573,6448,3387,4665
8562.5,-9506,6705,3677,4991
8564.5,-9450,6709,3536,4821
8566.5,-9514,6397,3431,4682
8568.5,-9563,6190,3578,4854
8570.5,-9733,6133,3687,4994
8572.5,-9985,6119,3662,4969
8574.5,-9872,6284,3607,4931
8576.5,-9461,6521,3474,4825
8578.5,-9312,6520,3312,4658
8580.5,-9390,6456,3371,4718
8582.5,-9364,6603,3572,4970
8584.5,-9472,6623,3532,4967
8586.5,-9811,6268,3295,4702
8588.5,-9828,6039,3313,4703
8590.5,-9463,6250,3608,5052
8592.5,-9383,6450,3711,5220
8594.5,-9605,6399,3496,5011
8596.5,-9533,6401,3317,4805
8598.5,-9353,6434,3372,4847
8600.5,-9680,6205,3515,5008
8602.5,-10176,5967,3562,5101
8604.5,-10103,6114,3439,5015
8606.5,-9666,6393,3221,4777
8608.5,-9484,6442,3115,4619
8610.5,-9457,6431,3229,4718
8612.5,-9259,6566,3457,4970
8614.5,-9128,6652,3622,5153
8616.5,-9317,6518,3577,5124
8618.5,-9508,6310,3349,4922
8620.5,-9417,6240,3265,4848
8622.5,-9329,6365,3533,5114
8624.5,-9525,6526,3806,5409
8626.5,-9728,6514,3699,5321
8628.5,-9535,6396,3414,4996
8630.5,-9120,6406,3347,4873
8632.5,-9068,6459,3506,5054
8634.5,-9485,6328,3660,5299
8636.5,-9779,6183,3639,5328
8638.5,-9567,6291,3434,5072
8640.5,-9195,6439,3294,4846
8642.5,-9076,6349,3490,5007
8644.5,-9193,6237,3827,5363
8646.5,-9397,6367,3875,5427
8648.5,-9525,6574,3658,5182
8650.5,-9379,6652,3561,5025
8652.5,-9110,6669,3717,5141
8654.5,-9087,6671,3915,5367
8656.5,-9230,6570,3933,5444
8658.5,-9247,6432,3761,5265
8660.5,-9250,6457,3646,5065
8662.5,-9323,6644,3816,5175
8664.5,-9195,6751,4083,5462
8666.5,-8960,6646,4074,5490
8668.5,-9052,6493,3817,5235
8670.5,-9261,6504,3673,5085
8672.5,-9084,6657,3802,5225
8674.5,-8817,6778,4061,5501
8676.5,-8949,6776,4241,5692
8678.5,-9107,6718,4214,5656
8680.5,-8843,6724,4046,5462
8682.5,-8573,6831,3960,5358
8684.5,-8729,6919,4051,5458
8686.5,-8982,6869,4213,5640
8688.5,-8948,6773,4311,5759
8690.5,-8769,6760,4233,5701
8692.5,-8685,6720,3988,5451
8694.53,-8746,6555,3867,5305
8696.55,-8909,6508,4128,5577
8698.58,-9073,6737,4494,6002
8700.6,-9152,6906,4484,6013
8702.6,-9141,6759,4188,5659
8704.6,-8979,6667,4143,5556
8706.6,-8648,6971,4505,5930
8708.6,-8402,7340,4852,6311
8710.6,-8433,7334,4768,6230
8712.6,-8521,7036,4358,5810
8714.6,-8490,6764,4108,5578
8716.6,-8550,6681,4270,5800
8718.6,-8772,6802,4511,6112
8720.6,-8805,6981,4403,6026
8722.6,-8454,7005,4116,5691
8724.6,-8081,6904,4173,5687
8726.6,-8133,6858,4608,6120
8728.6,-8552,6873,4900,6472
8730.6,-8830,6876,4737,6368
8732.6,-8658,6903,4365,5996
8734.6,-8312,6936,4205,5784
8736.6,-8211,6919,4385,5938
8738.6,-8323,6919,4628,6235
8740.6,-8392,6949,4582,6270
8742.6,-8372,6945,4307,6030
8744.6,-8239,7052,4196,5916
8746.6,-7925,7326,4359,6090
8748.6,-7742,7365,4523,6300
8750.6,-8058,7032,4549,6397
8752.6,-8453,6943,4537,6444
8754.6,-8235,7393,4526,6427
8756.6,-7685,7714,4529,6369
8758.6,-7574,7453,4599,6415
8760.6,-7834,7131,4627,6494
8762.6,-7936,7230,4454,6370
8764.6,-7967,7500,4245,6138
8766.6,-8191,7578,4305,6148
8768.6,-8324,7468,4606,6454
8770.6,-8126,7344,4824,6732
8772.6,-7896,7348,4726,6676
8774.6,-7885,7423,4383,6297
8776.6,-7980,7318,4148,5978
8778.6,-8095,7089,4309,6104
8780.6,-8278,7124,4655,6496
8782.6,-8507,7314,4670,6549
8784.6,-8672,7135,4260,6092
8786.6,-8662,6777,3908,5662
8788.6,-8526,6899,3969,5707
8790.6,-8535,7330,4203,5986
8792.6,-8725,7451,4181,6003
8794.6,-8688,7394,3885,5707
8796.6,-8340,7506,3683,5498
8798.6,-8214,7553,3826,5647
8800.6,-8509,7404,4111,5946
8802.6,-8811,7307,4144,5982
8804.6,-8960,7132,3846,5657
8806.6,-9159,6679,3544,5295
8808.6,-9326,6410,3526,5219
8810.6,-9281,6656,3687,5370
8812.6,-9188,6942,3702,5431
8814.6,-9218,6941,3481,5262
8816.6,-9316,6912,3264,5047
8818.6,-9435,6917,3267,5004
8820.6,-9532,6811,3430,5116
8822.6,-9502,6778,3582,5248
8824.6,-9377,6897,3588,5258
8826.6,-9211,6870,3344,5004
8828.6,-8962,6697,2983,4595
8830.6,-8877,6656,2938,4507
8832.6,-9321,6640,3347,4928
8834.6,-9890,6538,3683,5315
8836.6,-9817,6669,3516,5154
8838.6,-9300,7015,3165,4749
8840.6,-9069,7077,3139,4684
8842.6,-9025,6930,3413,4981
8844.6,-8788,7081,3597,5214
8846.6,-8752,7291,3455,5086
8848.6,-9201,7056,3149,4737
8850.6,-9565,6727,3103,4631
8852.6,-9560,6776,3418,4950
8854.6,-9622,6858,3593,5194
8856.6,-9737,6679,3294,4909
8858.6,-9490,6625,2983,4499
8860.6,-9220,6799,3132,4558
8862.6,-9495,6757,3430,4881
8864.6,-9917,6508,3409,4942
8866.6,-9808,6584,3197,4769
8868.6,-9330,7035,3117,4678
8870.6,-9001,7349,3180,4704
8872.6,-8966,7274,3280,4752
8874.6,-9171,7057,3369,4800
8876.6,-9420,6981,3352,4779
8878.6,-9406,7011,3174,4633
8880.6,-9208,6910,2994,4503
8882.6,-9194,6686,3029,4579
8884.6,-9308,6654,3275,4831
8886.6,-9310,6815,3443,4989
8888.6,-9381,6781,3295,4839
8890.6,-9625,6572,3046,4577
8892.6,-9697,6619,3114,4612
8894.6,-9530,6844,3426,4915
8896.6,-9454,6837,3484,5007
8898.6,-9451,6744,3180,4727
8900.6,-9317,6902,2930,4449
8902.6,-9228,7084,2999,4487
8904.6,-9292,7023,3236,4767
8906.6,-9235,6940,3348,4992
8908.6,-9035,6977,3137,4866
8910.6,-9019,6930,2749,4455
8912.6,-9205,6780,2680,4300
8914.6,-9336,6770,3124,4706
8916.6,-9356,6957,3570,5191
8918.6,-9298,7130,3494,5154
8920.6,-9159,7055,3071,4707
8922.6,-9166,6717,2817,4400
8924.6,-9529,6421,2925,4509
8926.6,-9885,6491,3182,4840
8928.6,-9688,6845,3260,4986
8930.6,-9107,7090,3060,4779
8932.6,-8851,7025,2859,4529
8934.6,-9157,6818,2939,4579
8936.6,-9578,6724,3169,4784
8938.6,-9701,6765,3232,4810
8940.6,-9570,6749,3085,4665
8942.6,-9417,6631,2932,4583
8944.6,-9352,6630,2941,4658
8946.6,-9344,6819,3098,4823
8948.6,-9330,6936,3213,4930
8950.6,-9266,6867,3134,4847
8952.6,-9144,6868,2972,4656
8954.6,-8996,7059,2937,4592
8956.6,-8959,7192,3042,4728
8958.6,-9159,7099,3149,4903
8960.6,-9434,6939,3130,4917
8962.6,-9469,6853,2931,4687
8964.6,-9349,6747,2723,4407
8966.6,-9424,6574,2829,4449
8968.6,-9583,6525,3229,4833
8970.6,-9443,6721,3445,5063
8972.6,-9157,6912,3227,4832
8974.6,-9133,6812,2900,4471
8976.6,-9293,6561,2843,4412
8978.6,-9411,6498,3036,4636
8980.6,-9541,6671,3216,4835
8982.6,-9574,6878,3178,4788
8984.6,-9300,6987,2961,4557
8986.6,-9079,6959,2850,4443
8988.6,-9329,6801,2977,4582
8990.6,-9635,6650,3073,4683
8992.6,-9455,6669,2931,4509
8994.6,-9115,6792,2809,4347
8996.6,-9144,6804,2993,4542
8998.6,-9386,6681,3311,4922
9000.6,-9512,6639,3414,5075
9002.6,-9605,6745,3220,4885
9004.6,-9730,6770,2930,4557
9006.6,-9670,6608,2805,4369
9008.6,-9425,6489,2923,4436
9010.6,-9310,6573,3096,4603
9012.6,-9394,6720,3128,4654
9014.6,-9421,6805,3027,4556
9016.6,-9328,6864,2884,4414
9018.6,-9289,6914,2811,4364
9020.6,-9322,6935,2949,4540
9022.6,-9327,6946,3200,4840
9024.6,-9280,6931,3227,4914
9026.6,-9162,6888,3020,4709
9028.6,-9037,6868,2959,4602
9030.6,-9162,6821,3125,4741
9032.6,-9511,6703,3202,4844
9034.6,-9610,6670,3073,4738
9036.6,-9357,6767,2865,4510
9038.6,-9210,6802,2736,4346
9040.6,-9255,6865,2933,4541
9042.6,-9134,7193,3392,5026
9044.6,-8963,7447,3434,5057
9046.6,-9128,7205,2907,4432
9048.6,-9418,6869,2756,4186
9050.6,-9418,6960,3298,4766
9052.6,-9239,7150,3541,5114
9054.6,-9170,7010,3210,4788
9056.6,-9237,6783,3206,4711
9058.6,-9364,6738,3535,5023
9060.6,-9456,6727,3400,4896
9062.6,-9386,6693,3093,4557
9064.6,-9226,6763,3301,4758
9066.6,-9195,6864,3536,5040
9068.6,-9340,6824,3306,4802
9070.6,-9473,6739,3166,4580
9072.6,-9378,6855,3391,4759
9074.6,-9112,7174,3529,4911
9076.6,-9055,7395,3571,4966
9078.6,-9333,7366,3774,5187
9080.6,-9458,7340,3822,5269
9082.6,-9152,7488,3504,4947
9084.6,-8886,7569,3312,4698
9086.6,-8991,7471,3528,4871
9088.6,-9133,7461,3756,5107
9090.6,-9136,7583,3710,5073
9092.6,-9215,7563,3625,4973
9094.6,-9238,7458,3742,5074
9096.6,-8935,7541,3921,5270
9098.6,-8656,7665,3863,5243
9100.6,-8836,7520,3548,4924
9102.6,-9166,7226,3329,4673
9104.6,-9189,7123,3497,4845
9106.6,-9021,7311,3841,5263
9108.6,-8838,7619,3888,5403
9110.6,-8571,7741,3523,5095
9112.6,-8437,7494,3135,4723
9114.6,-8742,7125,3088,4685
9116.6,-9127,7041,3274,4890
9118.6,-9017,7249,3309,4960
9120.6,-8607,7451,3061,4743
9122.6,-8472,7546,2783,4461
9124.6,-8599,7592,2740,4373
9126.6,-8623,7587,2877,4465
9128.6,-8504,7594,2991,4563
9130.6,-8405,7723,3046,4616
9132.6,-8378,7796,3100,4654
9134.6,-8455,7559,3105,4633
9136.6,-8623,7234,3052,4572
9138.6,-8760,7217,3088,4628
9140.6,-8851,7366,3209,4776
9142.6,-8969,7341,3200,4759
9144.6,-8995,7308,3057,4571
9146.6,-8882,7457,3050,4513
9148.6,-8907,7446,3219,4638
9150.6,-9113,7150,3285,4659
9152.6,-9151,7024,3090,4420
9154.6,-9074,7105,2781,4089
9156.6,-9279,6888,2650,3979
9158.6,-9614,6493,2886,4299
9160.6,-9651,6513,3291,4838
9162.6,-9498,6810,3387,5039
9164.6,-9375,6841,3057,4703
9166.6,-9200,6688,2751,4310
9168.6,-9130,6682,2830,4326
9170.6,-9381,6771,3094,4589
9172.6,-9596,6849,3170,4676
9174.6,-9510,6942,3026,4522
9176.6,-9472,6980,2930,4425
9178.6,-9503,6949,3038,4563
9180.6,-9188,6972,3189,4735
9182.6,-8813,7004,3199,4727
9184.6,-8997,6927,3136,4630
9186.6,-9428,6800,3116,4570
9188.6,-9516,6681,3134,4532
9190.6,-9496,6598,3224,4593
9192.6,-9612,6744,3361,4782
9194.6,-9420,7133,3303,4783
9196.6,-8864,7357,3011,4445
9198.6,-8651,7209,2870,4210
9200.6,-8991,7024,3065,4412
9202.6,-9270,7058,3269,4713
9204.6,-9155,7155,3219,4719
9206.6,-8932,7218,3020,4503
9208.6,-8828,7303,2867,4319
9210.6,-8882,7295,2906,4338
9212.6,-9114,7072,3117,4562
9214.6,-9354,6839,3192,4689
9216.6,-9414,6818,2946,4477
9218.6,-9456,6888,2753,4249
9220.6,-9625,6879,2988,4437
9222.6,-9677,6847,3378,4841
9224.6,-9491,6917,3465,4982
9226.6,-9323,7126,3319,4863
9228.6,-9339,7327,3296,4814
9230.6,-9528,7179,3478,4952
9232.6,-9828,6683,3700,5176
9234.6,-9871,6543,3857,5398
9236.6,-9331,7166,3974,5579
9238.6,-8604,7867,4184,5823
9240.6,-8182,8022,4651,6371
9242.6,-7807,8087,5290,7172
9244.6,-7239,8482,5698,7734
9246.6,-6843,8803,5674,7795
9248.6,-6585,8926,5624,7814
9250.6,-5904,9393,6033,8333
9252.6,-4963,10218,6735,9175
9254.6,-4424,10753,7122,9683
9256.6,-4162,10826,6837,9429
9258.6,-3832,10746,5940,8401
9260.6,-3966,10500,4667,6861
9262.6,-4982,9943,3336,5274
9264.6,-6119,9371,2205,4050
9266.6,-6614,9194,1216,3151
9268.6,-6800,9347,129,2241
9270.6,-7245,9385,-997,1269
9272.6,-7918,9077,-1778,597
9274.6,-8567,8777,-2002,465
9276.6,-9013,8998,-1874,666
9278.6,-9076,9587,-1700,843
9280.6,-8804,9911,-1526,945
9282.6,-8492,9914,-1100,1292
9284.6,-8318,10020,-236,2130
9286.6,-8356,10005,720,3090
9288.6,-8666,9267,1116,3448
9290.6,-8963,8213,977,3193
9292.6,-8873,7875,1166,3233
9294.6,-8685,8202,2054,4028
9296.6,-8896,8235,2850,4820
9298.6,-9221,7796,2855,4835
9300.6,-9135,7557,2509,4428
9302.6,-8873,7672,2561,4363
9304.6,-8900,7655,2996,4700
9306.6,-9099,7403,3294,4966
9308.6,-9173,7279,3193,4897
9310.6,-9117,7358,2900,4658
9312.6,-9021,7365,2789,4567
9314.6,-9030,7188,2938,4700
9316.6,-9276,7002,3081,4828
9318.6,-9476,6986,3062,4807
9320.6,-9254,7107,3050,4791
9322.6,-8888,7166,3177,4907
9324.6,-8903,7031,3357,5075
9326.6,-9183,6815,3482,5207
9328.6,-9262,6789,3477,5240
9330.6,-9076,7072,3317,5115
9332.6,-8864,7426,3153,4938
9334.6,-8791,7497,3187,4937
9336.6,-8876,7338,3364,5120
9338.6,-8938,7345,3440,5212
9340.6,-8800,7574,3274,5005
9342.6,-8674,7641,2955,4609
9344.6,-8887,7400,2772,4400
9346.6,-9225,7164,3004,4671
9348.6,-9249,7193,3529,5241
9350.6,-9080,7369,3860,5571
9352.6,-9083,7419,3708,5362
9354.6,-9088,7258,3324,4894
9356.6,-8822,7080,3177,4693
9358.6,-8629,7062,3391,4937
9360.6,-8873,7112,3603,5240
9362.6,-9177,7127,3472,5176
9364.6,-9073,7246,3240,4945
9366.6,-8780,7496,3358,5050
9368.6,-8686,7572,3660,5381
9370.6,-8762,7336,3580,5345
9372.6,-8876,7050,3152,4920
9374.6,-9036,6919,2987,4722
9376.6,-9147,6923,3282,5001
9378.6,-9062,7110,3632,5378
9380.6,-8852,7465,3715,5505
9382.6,-8734,7633,3531,5333
9384.6,-8804,7387,3204,4965
9386.6,-8936,7116,3039,4740
9388.6,-8956,7222,3314,4994
9390.6,-8913,7425,3759,5469
9392.6,-8966,7317,3820,5559
9394.6,-8985,7114,3515,5244
9396.6,-8785,7161,3358,5059
9398.6,-8667,7239,3517,5207
9400.6,-8920,7098,3699,5388
9402.6,-9071,7084,3709,5385
9404.6,-8646,7480,3622,5268
9406.6,-8115,7880,3565,5173
9408.6,-8071,7888,3605,5192
9410.6,-8326,7726,3712,5327
9412.6,-8587,7675,3774,5435
9414.6,-8866,7681,3710,5363
9416.6,-8878,7738,3589,5176
9418.6,-8427,7878,3615,5158
9420.6,-8136,7889,3881,5458
9422.6,-8439,7705,4096,5751
9424.6,-8715,7586,3893,5583
9426.6,-8584,7512,3521,5151
9428.6,-8581,7240,3603,5145
9430.6,-8743,7062,4098,5649
9432.6,-8443,7396,4318,5973
9434.6,-7952,7832,4031,5755
9436.6,-8138,7745,3713,5406
9438.6,-8737,7403,3726,5371
9440.6,-8807,7390,3967,5626
9442.6,-8341,7605,4163,5882
9444.6,-7948,7702,4121,5892
9446.6,-7781,7777,3930,5714
9448.6,-7750,7977,3929,5695
9450.6,-7878,8099,4171,5925
9452.6,-8019,7988,4295,6060
9454.6,-7992,7822,4169,5934
9456.6,-7928,7776,4057,5784
9458.6,-8013,7745,4087,5756
9460.6,-8219,7592,4161,5795
9462.6,-8394,7483,4268,5908
9464.6,-8308,7710,4364,6037
9466.6,-7921,8123,4304,5994
9468.6,-7699,8173,4168,5826
9470.6,-7994,7751,4202,5801
9472.6,-8319,7444,4397,5967
9474.6,-8079,7646,4516,6116
9476.6,-7531,8001,4391,6039
9478.6,-7236,8024,4062,5714
9480.6,-7285,7741,3852,5470
9482.6,-7563,7479,4111,5739
9484.6,-7937,7477,4641,6338
9486.6,-8031,7778,4846,6582
9488.6,-7642,8176,4625,6315
9490.6,-7206,8360,4458,6080
9492.6,-7208,8272,4586,6196
9494.6,-7501,8149,4755,6406
9496.6,-7658,8145,4715,6418
9498.6,-7526,8202,4497,6226
9500.6,-7250,8253,4319,6052
9502.6,-7095,8273,4368,6118
9504.6,-7230,8192,4518,6318
9506.6,-7517,8036,4476,6317
9508.6,-7634,8033,4296,6136
9510.6,-7423,8323,4310,6130
9512.6,-7095,8619,4532,6343
9514.6,-7117,8493,4681,6495
9516.6,-7612,8043,4653,6488
9518.6,-7968,7861,4505,6374
9520.6,-7697,8125,4269,6140
9522.6,-7372,8284,4088,5913
9524.63,-7665,8030,4134,5922
9526.65,-8124,7839,4279,6082
9528.68,-8086,8039,4249,6080
9530.7,-7868,8201,4048,5868
9532.7,-7919,8017,3876,5651
9534.7,-8000,7839,3839,5585
9536.7,-7986,7929,3922,5684
9538.7,-8152,8053,3995,5797
9540.7,-8345,8061,3864,5679
9542.7,-8185,8081,3593,5370
9544.7,-7919,8120,3514,5252
9546.7,-8003,8044,3682,5442
9548.7,-8331,7877,3738,5562
9550.7,-8578,7785,3502,5348
9552.7,-8592,7848,3227,5012
9554.7,-8298,7954,3186,4883
9556.7,-7917,7944,3380,5068
9558.7,-7965,7889,3557,5337
9560.7,-8459,7948,3415,5266
9562.7,-8853,7930,3096,4889
9564.7,-8970,7566,3109,4797
9566.7,-9011,7153,3403,5081
9568.7,-8901,7147,3395,5117
9570.7,-8687,7362,3138,4849
9572.7,-8809,7388,3126,4810
9574.7,-9152,7343,3169,4855
9576.7,-9066,7483,2985,4626
9578.7,-8712,7669,3056,4609
9580.7,-8811,7720,3489,5037
9582.7,-9178,7685,3518,5136
9584.7,-9179,7576,3068,4709
9586.7,-8967,7431,2934,4557
9588.7,-8868,7474,3160,4796
9590.7,-8651,7738,3186,4834
9592.7,-8338,7906,3141,4770
9594.7,-8440,7820,3321,4958
9596.7,-8924,7641,3367,5042
9598.7,-9160,7470,3114,4784
9600.7,-8954,7350,3061,4699
9602.7,-8698,7442,3371,5025
9604.7,-8697,7687,3516,5214
9606.7,-8905,7698,3227,4922
9608.7,-9103,7382,2934,4585
9610.7,-9141,7157,3046,4678
9612.7,-9040,7294,3314,4979
9614.7,-8877,7562,3235,4950
9616.7,-8712,7629,2874,4590
9618.7,-8655,7455,2776,4431
9620.7,-8722,7307,3097,4703
9622.7,-8749,7462,3406,5042
9624.7,-8682,7806,3379,5076
9626.7,-8655,7934,3130,4832
9628.7,-8688,7758,2894,4548
9630.7,-8748,7564,2839,4453
9632.7,-8962,7465,3025,4628
9634.7,-9255,7380,3245,4843
9636.7,-9219,7379,3180,4766
9638.7,-8821,7511,2901,4460
9640.7,-8565,7557,2799,4330
9642.7,-8648,7405,2976,4521
9644.7,-8742,7322,3159,4775
9646.7,-8761,7464,3185,4874
