t,az
14963.85,4058
14965.83,4638
14967.80,4638
14969.80,5082
14971.78,5082
14973.75,5344
14975.72,5410
14977.70,5404
14979.70,5338
14981.67,5266
14983.65,5172
14985.63,5066
14987.60,4960
14989.60,4866
14991.58,4796
14993.55,4784
14995.53,4816
14997.50,4862
14999.50,4942
15001.47,5032
15003.45,5118
15005.42,5186
15007.40,5258
15009.40,5308
15011.38,5358
15013.35,5382
15015.33,5402
15017.30,5432
15019.20,5436
15021.20,5414
15023.20,5374
15025.20,5328
15027.20,5290
15029.10,5256
15031.08,5250
15033.05,5236
15035.03,5234
15037.00,5234
15039.00,5214
15040.97,5206
15042.95,5216
15044.92,5224
15046.90,5210
15048.90,5216
15050.88,5232
15052.85,5234
15054.83,5224
15056.80,5198
15058.80,5172
15060.78,5128
15062.75,5094
15064.72,5044
15066.70,5010
15068.70,4974
15070.67,4940
15072.65,4880
15074.63,4852
15076.60,4806
15078.60,4764
15080.58,4756
15082.55,4756
15084.53,4756
15086.50,4786
15088.50,4804
15090.47,4822
15092.45,4856
15094.42,4880
15096.40,4924
15098.30,4936
15100.28,4996
15102.25,5060
15104.22,5124
15106.20,5190
15108.20,5246
15110.17,5282
15112.15,5284
15114.13,5256
15116.10,5238
15118.10,5198
15120.08,5162
15122.05,5114
15124.03,5060
15126.00,5000
15128.00,4952
15129.97,4924
15131.95,4922
15133.92,4908
15135.90,4866
15137.90,4834
15139.88,4816
15141.85,4796
15143.83,4788
15145.80,4768
15147.80,4778
15149.78,4818
15151.75,4830
15153.72,4818
15155.70,4826
15157.60,4840
15159.60,4850
15161.60,4842
15163.60,4838
15165.60,4830
15167.50,4824
15169.47,4826
15171.45,4846
15173.42,4834
15175.40,4826
15177.40,4858
15179.38,4878
15181.35,4896
15183.33,4918
15185.30,4952
15187.30,5004
15189.28,5048
15191.25,5052
15193.22,5080
15195.20,5110
15197.20,5130
15199.17,5174
15201.15,5198
15203.13,5206
15205.10,5216
15207.10,5226
15209.08,5206
15211.05,5184
15213.03,5178
15215.00,5134
15217.00,5118
15218.97,5118
15220.95,5100
15222.92,5122
15224.90,5122
15226.80,5146
15228.80,5174
15230.80,5138
15232.80,5138
15234.80,5120
15236.70,5120
15238.67,5064
15240.65,5064
15242.63,5050
15244.60,5044
15246.60,5048
15248.58,5038
15250.55,5020
15252.53,5020
15254.50,5038
15256.50,5036
15258.47,5000
15260.45,4980
15262.42,4956
15264.40,4948
15266.40,4956
15268.38,4946
15270.35,4950
15272.33,4942
15274.30,4936
15276.30,4958
15278.28,4992
15280.25,5000
15282.22,4996
15284.20,4994
15286.20,5002
15288.17,4994
15290.15,4974
15292.13,4944
15294.10,4940
15296.00,4914
15298.00,4910
15300.00,4904
15302.00,4894
15304.00,4896
15305.90,4908
15307.88,4918
15309.85,4918
15311.83,4944
15313.80,4962
15315.80,4980
15317.78,5052
15319.75,5118
15321.72,5196
15323.70,5340
15325.70,5486
15327.67,5622
15329.65,5732
15331.63,5800
15333.60,5784
15335.60,5660
15337.58,5456
15339.55,5232
15341.53,5040
15343.50,4860
15345.50,4620
15347.47,4274
15349.45,3822
15351.42,3314
15353.40,2806
15355.40,2488
15357.38,2578
15359.35,3056
15361.33,3794
15363.30,4594
15365.20,5330
15367.20,5874
15369.20,6174
15371.20,6212
15373.20,6080
15375.10,5852
15377.08,5590
15379.05,5310
15381.03,5070
15383.00,4876
15385.00,4696
15386.97,4518
15388.95,4370
15390.92,4196
15392.90,4074
15394.90,4072
15396.88,4144
15398.85,4300
15400.83,4472
15402.80,4684
15404.80,4856
15406.78,4998
15408.75,5156
15410.72,5314
15412.70,5390
15414.70,5410
15416.67,5376
15418.65,5302
15420.63,5202
15422.60,5078
15424.60,4976
15426.58,4914
15428.55,4832
15430.53,4776
15432.50,4760
15434.40,4736
15436.40,4742
15438.40,4744
15440.40,4780
15442.40,4818
15444.30,4880
15446.28,4924
15448.25,4954
15450.22,4978
15452.20,5010
15454.20,5048
15456.17,5046
15458.15,5024
15460.13,4968
15462.10,4916
15464.10,4906
15466.08,4890
15468.05,4856
15470.03,4832
15472.00,4840
15474.00,4824
15475.97,4826
15477.95,4846
15479.92,4850
15481.90,4848
15483.90,4864
15485.88,4864
15487.85,4876
15489.83,4920
15491.80,4934
15493.80,4928
15495.78,4926
15497.75,4926
15499.72,4960
15501.70,4960
15503.60,4992
15505.60,4992
15507.60,4974
15509.60,4996
15511.60,4968
15513.50,4934
15515.47,4932
15517.45,4908
15519.42,4874
15521.40,4830
15523.40,4792
15525.38,4790
15527.35,4748
15529.33,4758
15531.30,4792
15533.30,4816
15535.28,4846
15537.25,4856
15539.22,4872
15541.20,4858
15543.20,4854
15545.17,4856
15547.15,4834
15549.13,4820
15551.10,4804
15553.10,4754
15555.08,4708
15557.05,4642
15559.03,4590
15561.00,4556
15563.00,4538
15564.97,4520
15566.95,4512
15568.92,4550
15570.90,4560
15572.80,4600
15574.80,4682
15576.80,4770
15578.80,4818
15580.80,4874
15582.70,4920
15584.67,4934
15586.65,4956
15588.63,4956
15590.60,4958
15592.60,4944
15594.58,4948
15596.55,4916
15598.53,4904
15600.50,4914
15602.50,4888
15604.47,4862
15606.45,4864
15608.42,4882
15610.40,4874
15612.40,4890
15614.38,4904
15616.35,4890
15618.33,4864
15620.30,4876
15622.30,4884
15624.28,4888
15626.25,4892
15628.22,4878
15630.20,4866
15632.20,4878
15634.17,4898
15636.15,4882
15638.13,4872
15640.10,4866
15642.00,4868
15644.00,4866
15646.00,4870
15648.00,4902
15650.00,4920
15651.90,4932
15653.88,4932
15655.85,4928
15657.83,4930
15659.80,4956
15661.80,4986
15663.78,5038
15665.75,5040
15667.72,5054
15669.70,5074
15671.70,5066
15673.67,5048
15675.65,5036
15677.63,5012
15679.60,4996
15681.60,4966
15683.58,4946
15685.55,4954
15687.53,4950
15689.50,4956
15691.50,4960
15693.47,4946
15695.45,4952
15697.42,4944
15699.40,4924
15701.40,4928
15703.38,4918
15705.35,4904
15707.33,4900
15709.30,4876
15711.20,4838
15713.20,4820
15715.20,4788
15717.20,4740
15719.20,4686
15721.10,4648
15723.08,4610
15725.05,4578
15727.03,4560
15729.00,4546
15731.00,4528
15732.97,4534
15734.95,4554
15736.92,4578
15738.90,4586
15740.90,4606
15742.88,4632
15744.85,4678
15746.83,4682
15748.80,4658
15750.80,4640
15752.78,4622
15754.75,4622
15756.72,4612
15758.70,4644
15760.70,4688
15762.67,4768
15764.65,4956
15766.63,4956
15768.60,5214
15770.60,5214
15772.58,5474
15774.55,5474
15776.53,5458
15778.50,5346
15780.40,5158
15782.40,4926
15784.40,4728
15786.40,4524
15788.40,4322
15790.30,4084
15792.28,3820
15794.25,3520
15796.22,3226
15798.20,3120
15800.20,3312
15802.17,3786
15804.15,4392
15806.13,4974
15808.10,5420
15810.10,5738
15812.08,5826
15814.05,5714
15816.03,5472
15818.00,5152
15820.00,4862
15821.97,4626
15823.95,4496
15825.92,4416
15827.90,4366
15829.90,4286
15831.88,4220
15833.85,4166
15835.83,4154
15837.80,4168
15839.80,4236
15841.78,4324
15843.75,4428
15845.72,4520
15847.70,4610
15849.60,4698
15851.60,4796
15853.60,4894
15855.60,4932
15857.60,4948
15859.50,4936
15861.47,4874
15863.45,4806
15865.42,4732
15867.40,4656
15869.40,4620
15871.38,4612
15873.35,4636
15875.33,4678
15877.30,4740
15879.30,4814
15881.28,4860
15883.25,4930
15885.22,4986
15887.20,5050
15889.20,5114
15891.17,5106
15893.15,5108
15895.13,5096
15897.10,5086
15899.10,5084
15901.08,5050
15903.05,5002
15905.03,4988
15907.00,4960
15909.00,4920
15910.97,4904
15912.95,4936
15914.92,4966
15916.90,4980
15918.80,4972
15920.80,4992
15922.80,4984
15924.80,4988
15926.80,5012
15928.70,5010
15930.67,5014
15932.65,5016
15934.63,5018
15936.60,5020
15938.60,5042
15940.58,5054
15942.55,5064
15944.53,5068
15946.50,5066
15948.50,5068
15950.47,5058
15952.45,5044
15954.42,5014
15956.40,4986
15958.40,4946
15960.38,4916
15962.35,4900
15964.33,4858
15966.30,4806
15968.30,4768
15970.28,4762
15972.25,4770
15974.22,4766
15976.20,4802
15978.20,4802
15980.17,4828
15982.15,4830
15984.13,4828
15986.10,4788
15988.00,4734
15990.00,4726
15992.00,4702
15994.00,4630
15996.00,4550
15997.90,4496
15999.88,4428
16001.85,4400
16003.83,4352
16005.80,4310
16007.80,4278
16009.78,4280
16011.75,4288
16013.72,4278
16015.70,4290
16017.70,4336
16019.67,4392
16021.65,4426
16023.63,4472
16025.60,4534
16027.60,4534
16029.58,4510
16031.55,4510
16033.53,4518
16035.50,4518
16037.50,4534
16039.47,4534
16041.45,4518
16043.42,4518
16045.40,4516
16047.40,4512
16049.38,4534
16051.35,4532
16053.33,4530
16055.30,4566
16057.20,4612
16059.20,4652
16061.20,4690
16063.20,4696
16065.20,4698
16067.10,4716
16069.08,4730
16071.05,4738
16073.03,4746
16075.00,4758
16077.00,4748
16078.97,4778
16080.95,4782
16082.92,4772
16084.90,4774
16086.90,4754
16088.88,4788
16090.85,4820
16092.83,4826
16094.80,4840
16096.80,4832
16098.78,4814
16100.75,4816
16102.72,4820
16104.70,4820
16106.70,4832
16108.67,4846
16110.65,4848
16112.63,4866
16114.60,4878
16116.60,4872
16118.58,4894
16120.55,4904
16122.53,4888
16124.50,4874
16126.40,4852
16128.40,4820
16130.40,4788
16132.40,4752
16134.40,4734
16136.30,4702
16138.28,4658
16140.25,4658
16142.22,4656
16144.20,4644
16146.20,4646
16148.17,4630
16150.15,4618
16152.13,4628
16154.10,4644
16156.10,4644
16158.08,4634
16160.05,4648
16162.03,4646
16164.00,4662
16166.00,4694
16167.97,4704
16169.95,4726
16171.92,4758
16173.90,4768
16175.90,4782
16177.88,4786
16179.85,4776
16181.83,4748
16183.80,4712
16185.80,4678
16187.78,4642
16189.75,4612
16191.72,4578
16193.70,4556
16195.60,4556
16197.60,4566
16199.60,4548
16201.60,4564
16203.60,4576
16205.50,4578
16207.47,4560
16209.45,4558
16211.42,4552
16213.40,4550
16215.40,4570
16217.38,4588
16219.35,4634
16221.33,4734
16223.30,4868
16225.30,5008
16227.28,5162
16229.25,5334
16231.22,5478
16233.20,5570
16235.20,5556
16237.17,5454
16239.15,5266
16241.13,5018
16243.10,4706
16245.10,4324
16247.08,3938
16249.05,3586
16251.03,3288
16253.00,3058
16255.00,2914
16256.97,2952
16258.95,3226
16260.92,3708
16262.90,4270
16264.80,4794
16266.80,5234
16268.80,5522
16270.80,5664
16272.80,5674
16274.70,5558
16276.67,5378
16278.65,5162
16280.63,4978
16282.60,4846
16284.60,4750
16286.58,4676
16288.55,4620
16290.53,4602
16292.50,4558
16294.50,4508
16296.47,4508
16298.45,4576
16300.42,4576
16302.40,4724
16304.40,4724
16306.38,4894
16308.35,4894
16310.33,4966
16312.30,4966
16314.30,4960
16316.28,4922
16318.25,4904
16320.22,4906
16322.20,4900
16324.20,4944
16326.17,5000
16328.15,5092
16330.13,5166
16332.10,5260
16334.00,5322
16336.00,5370
16338.00,5426
16340.00,5500
16342.00,5576
16343.90,5644
16345.88,5696
16347.85,5730
16349.83,5764
16351.80,5788
16353.80,5758
16355.78,5710
16357.75,5644
16359.72,5586
16361.70,5512
16363.70,5460
16365.67,5422
16367.65,5358
16369.63,5308
16371.60,5280
16373.60,5268
16375.58,5262
16377.55,5254
16379.53,5232
16381.50,5224
16383.50,5204
16385.47,5188
16387.45,5156
16389.43,5144
16391.40,5146
16393.40,5160
16395.38,5192
16397.35,5202
16399.32,5250
16401.30,5304
16403.20,5326
16405.20,5328
16407.20,5352
16409.20,5376
16411.20,5420
16413.10,5426
16415.07,5428
16417.05,5416
16419.03,5392
16421.00,5388
16423.00,5398
16424.97,5418
16426.95,5446
16428.93,5454
16430.90,5448
16432.90,5394
16434.88,5352
16436.85,5340
16438.82,5328
16440.80,5314
16442.80,5316
16444.78,5298
16446.75,5262
16448.72,5234
16450.70,5254
16452.70,5234
16454.68,5178
16456.65,5126
16458.63,5060
16460.60,5018
16462.60,5002
16464.57,5002
16466.55,5018
16468.53,5052
16470.50,5066
16472.40,5116
16474.40,5156
16476.40,5180
16478.40,5200
16480.40,5242
16482.30,5266
16484.28,5260
16486.25,5216
16488.22,5186
16490.20,5196
16492.20,5192
16494.18,5214
16496.15,5208
16498.13,5188
16500.10,5168
16502.10,5186
16504.07,5212
16506.05,5240
16508.03,5270
16510.00,5308
16512.00,5360
16513.97,5390
16515.95,5432
16517.93,5500
16519.90,5536
16521.90,5564
16523.88,5596
16525.85,5662
16527.82,5696
16529.80,5722
16531.80,5734
16533.78,5730
16535.75,5694
16537.72,5686
16539.70,5656
16541.60,5628
16543.57,5614
16545.55,5580
16547.53,5542
16549.50,5498
16551.50,5470
16553.47,5454
16555.45,5404
16557.43,5404
16559.40,5398
16561.40,5370
16563.38,5342
16565.35,5342
16567.32,5304
16569.30,5304
16571.30,5290
16573.28,5290
16575.25,5354
16577.22,5380
16579.20,5394
16581.20,5392
16583.18,5400
16585.15,5414
16587.13,5440
16589.10,5448
16591.10,5468
16593.07,5462
16595.05,5476
16597.03,5502
16599.00,5528
16601.00,5530
16602.97,5524
16604.95,5498
16606.93,5442
16608.90,5394
16610.80,5378
16612.80,5392
16614.80,5408
16616.80,5440
16618.80,5444
16620.70,5446
16622.68,5480
16624.65,5512
16626.63,5528
16628.60,5556
16630.60,5578
16632.57,5604
16634.55,5630
16636.53,5648
16638.50,5660
16640.50,5668
16642.47,5620
16644.45,5566
16646.43,5524
16648.40,5484
16650.40,5466
16652.38,5444
16654.35,5430
16656.32,5390
16658.30,5362
16660.30,5350
16662.28,5318
16664.25,5274
16666.22,5234
16668.20,5192
16670.20,5176
16672.18,5186
16674.15,5180
16676.13,5190
16678.10,5214
16680.00,5274
16681.97,5342
16683.95,5440
16685.93,5530
16687.90,5662
16689.90,5822
16691.88,6016
16693.85,6236
16695.82,6428
16697.80,6562
16699.80,6636
16701.78,6606
16703.75,6452
16705.72,6184
16707.70,5828
16709.70,5424
16711.68,5060
16713.65,4784
16715.63,4566
16717.60,4414
16719.60,4284
16721.57,4128
16723.55,4066
16725.53,4212
16727.50,4612
16729.50,5206
16731.47,5842
16733.45,6356
16735.43,6610
16737.40,6650
16739.40,6528
16741.38,6306
16743.35,6056
16745.32,5836
16747.30,5634
16749.20,5412
16751.18,5232
16753.15,5062
16755.13,4914
16757.10,4832
16759.10,4788
16761.07,4766
16763.05,4780
16765.03,4848
16767.00,4958
16769.00,5094
16770.97,5220
16772.95,5326
16774.93,5478
16776.90,5592
16778.90,5688
16780.88,5734
16782.85,5724
16784.82,5646
16786.80,5558
16788.80,5476
16790.78,5400
16792.75,5316
16794.72,5292
16796.70,5290
16798.70,5316
16800.68,5374
16802.65,5464
16804.63,5564
16806.60,5648
16808.60,5740
16810.57,5838
16812.55,5946
16814.53,6064
16816.50,6178
16818.40,6246
16820.38,6326
16822.35,6356
16824.32,6328
16826.30,6328
16828.30,6296
16830.28,6296
16832.25,6244
16834.22,6244
16836.20,6158
16838.20,6158
16840.18,6030
16842.15,5980
16844.13,5920
16846.10,5870
16848.10,5856
16850.07,5818
16852.05,5794
16854.03,5794
16856.00,5814
16858.00,5850
16859.97,5878
16861.95,5898
16863.93,5908
16865.90,5942
16867.90,5946
16869.88,5942
16871.85,5956
16873.82,5950
16875.80,5974
16877.80,5966
16879.78,5936
16881.75,5898
16883.72,5868
16885.70,5884
16887.60,5888
16889.57,5920
16891.55,5972
16893.53,6032
16895.50,6088
16897.50,6148
16899.47,6182
16901.45,6198
16903.43,6188
16905.40,6162
16907.40,6084
16909.38,6046
16911.35,5978
16913.32,5938
16915.30,5920
16917.30,5922
16919.28,5912
16921.25,5902
16923.22,5918
16925.20,5900
16927.20,5882
16929.18,5848
16931.15,5790
16933.13,5742
16935.10,5698
16937.10,5694
16939.07,5684
16941.05,5698
16943.03,5728
16945.00,5730
16947.00,5742
16948.97,5740
16950.95,5778
16952.93,5816
16954.90,5864
16956.80,5896
16958.78,5920
16960.75,5944
16962.72,5954
16964.70,5980
16966.70,5990
16968.68,5970
16970.65,5972
16972.63,5974
16974.60,5990
16976.60,6016
16978.57,6074
16980.55,6104
16982.53,6104
16984.50,6124
16986.50,6158
16988.47,6176
16990.45,6198
16992.43,6206
16994.40,6202
16996.40,6162
16998.38,6142
17000.35,6130
17002.32,6118
17004.30,6104
17006.30,6104
17008.28,6064
17010.25,6038
17012.22,6018
17014.20,6008
17016.20,5970
17018.18,5960
17020.15,5928
17022.13,5914
17024.10,5926
17026.00,5912
17027.97,5902
17029.95,5938
17031.93,5928
17033.90,5922
17035.90,5912
17037.88,5902
17039.85,5894
17041.82,5866
17043.80,5828
17045.80,5814
17047.78,5798
17049.75,5798
17051.72,5782
17053.70,5756
17055.70,5726
17057.68,5692
17059.65,5696
17061.63,5682
17063.60,5688
17065.60,5692
17067.57,5698
17069.55,5744
17071.53,5738
17073.50,5740
17075.50,5720
17077.47,5728
17079.45,5744
17081.43,5758
17083.40,5790
17085.40,5834
17087.38,5834
17089.35,5840
17091.32,5836
17093.30,5872
17095.20,5872
17097.18,5898
17099.15,5898
17101.13,5864
17103.10,5864
17105.10,5856
17107.07,5856
17109.05,5828
17111.03,5812
17113.00,5822
17115.00,5778
17116.97,5774
17118.95,5774
17120.93,5748
17122.90,5710
17124.90,5674
17126.88,5636
17128.85,5642
17130.82,5662
17132.80,5700
17134.80,5738
17136.78,5794
17138.75,5848
17140.72,5896
17142.70,5956
17144.70,6020
17146.68,6106
17148.65,6174
17150.63,6316
17152.60,6462
17154.60,6610
17156.57,6756
17158.55,6920
17160.53,7022
17162.50,7008
17164.40,6868
17166.38,6622
17168.35,6304
17170.32,5952
17172.30,5634
17174.30,5374
17176.28,5198
17178.25,5070
17180.22,4922
17182.20,4678
17184.20,4314
17186.18,4016
17188.15,4092
17190.13,4672
17192.10,5578
17194.10,6438
17196.07,6998
17198.05,7206
17200.03,7172
17202.00,7094
17204.00,7010
17205.97,6846
17207.95,6568
17209.93,6182
17211.90,5794
17213.90,5450
17215.88,5154
17217.85,4918
17219.82,4760
17221.80,4668
17223.80,4652
17225.78,4680
17227.75,4752
17229.72,4888
17231.70,5098
17233.60,5352
17235.57,5614
17237.55,5850
17239.53,6000
17241.50,6062
17243.50,6040
17245.47,5942
17247.45,5788
17249.43,5604
17251.40,5452
17253.40,5360
17255.38,5276
17257.35,5268
17259.32,5304
17261.30,5360
17263.30,5404
17265.28,5482
17267.25,5572
17269.22,5654
17271.20,5728
17273.20,5782
17275.18,5838
17277.15,5880
17279.13,5934
17281.10,5962
17283.10,5982
17285.07,5988
17287.05,5978
17289.03,5954
17291.00,5946
17293.00,5928
17294.97,5916
17296.95,5912
17298.93,5904
17300.90,5878
17302.80,5868
17304.78,5870
17306.75,5818
17308.72,5764
17310.70,5744
17312.70,5750
17314.68,5752
17316.65,5738
17318.63,5748
17320.60,5770
17322.60,5786
17324.57,5778
17326.55,5792
17328.53,5820
17330.50,5818
17332.50,5788
17334.47,5774
17336.45,5744
17338.43,5692
17340.40,5644
17342.40,5610
17344.38,5594
17346.35,5584
17348.32,5570
17350.30,5624
17352.30,5708
17354.28,5952
17356.25,5952
17358.22,6104
17360.20,6226
17362.20,6396
17364.18,6396
17366.15,6350
17368.13,6350
17370.10,6142
17372.00,6142
17373.97,5974
17375.95,5974
17377.93,5874
17379.90,5838
17381.90,5830
17383.88,5828
17385.85,5814
17387.82,5806
17389.80,5810
17391.80,5810
17393.78,5814
17395.75,5804
17397.72,5806
17399.70,5794
17401.70,5762
17403.68,5742
17405.65,5744
17407.63,5756
17409.60,5762
17411.60,5762
17413.57,5756
17415.55,5762
17417.53,5792
17419.50,5812
17421.50,5850
17423.47,5868
17425.45,5880
17427.43,5900
17429.40,5928
17431.40,5988
17433.38,6012
17435.35,6056
17437.32,6072
17439.30,6064
17441.20,6038
17443.18,6024
17445.15,6008
17447.13,5988
17449.10,5968
17451.10,5956
17453.07,5976
17455.05,5936
17457.03,5900
17459.00,5902
17461.00,5884
17462.97,5852
17464.95,5836
17466.93,5818
17468.90,5826
17470.90,5838
17472.88,5856
17474.85,5840
17476.82,5812
17478.80,5770
17480.80,5748
17482.78,5736
17484.75,5710
17486.72,5688
17488.70,5672
17490.70,5674
17492.68,5670
17494.65,5650
17496.63,5646
17498.60,5678
17500.60,5652
17502.57,5634
17504.55,5626
17506.53,5628
17508.50,5622
17510.40,5636
17512.38,5638
17514.35,5614
17516.32,5572
17518.30,5572
17520.30,5580
17522.28,5556
17524.25,5566
17526.22,5540
17528.20,5526
17530.20,5522
17532.18,5542
17534.15,5570
17536.13,5582
17538.10,5588
17540.10,5572
17542.07,5554
17544.05,5564
17546.03,5542
17548.00,5538
17550.00,5550
17551.97,5538
17553.95,5504
17555.93,5508
17557.90,5476
17559.90,5470
17561.88,5462
17563.85,5430
17565.82,5420
17567.80,5422
17569.70,5366
17571.70,5332
17573.70,5292
17575.70,5288
17577.70,5254
17579.60,5230
17581.57,5240
17583.55,5256
17585.53,5282
17587.50,5286
17589.50,5300
17591.47,5334
17593.45,5342
17595.43,5378
17597.40,5406
17599.40,5486
17601.38,5542
17603.35,5604
17605.32,5706
17607.30,5800
17609.30,5940
17611.28,6070
17613.25,6232
17615.22,6390
17617.20,6534
17619.20,6560
17621.18,6472
17623.15,6272
17625.13,5966
17627.10,5606
17629.10,5276
17631.07,5000
17633.05,4820
17635.03,4598
17637.00,4598
17639.00,4072
17640.97,4072
17642.95,3420
17644.93,3420
17646.90,4468
17648.80,4468
17650.78,6368
17652.75,6368
17654.72,7222
17656.70,7166
17658.70,6930
17660.68,6610
17662.65,6234
17664.63,5844
17666.60,5490
17668.60,5160
17670.57,4878
17672.55,4632
17674.53,4456
17676.50,4404
17678.50,4484
17680.47,4670
17682.45,4890
17684.43,5066
17686.40,5200
17688.40,5326
17690.38,5462
17692.35,5590
17694.32,5696
17696.30,5740
17698.30,5788
17700.28,5792
17702.25,5728
17704.22,5608
17706.20,5462
17708.10,5308
17710.10,5160
17712.10,5042
17714.10,4978
17716.10,4974
17718.00,4996
17719.97,5094
17721.95,5232
17723.93,5380
17725.90,5518
17727.90,5626
17729.88,5724
17731.85,5796
17733.82,5854
17735.80,5884
17737.80,5892
17739.78,5844
17741.75,5792
17743.72,5726
17745.70,5674
17747.70,5628
17749.68,5600
17751.65,5584
17753.63,5588
17755.60,5574
17757.60,5552
17759.57,5526
17761.55,5482
17763.53,5448
17765.50,5422
17767.50,5414
17769.47,5414
17771.45,5428
17773.43,5434
17775.40,5454
17777.40,5466
17779.38,5436
17781.35,5408
17783.32,5392
17785.30,5384
17787.20,5352
17789.18,5364
17791.15,5392
17793.13,5410
17795.10,5428
17797.10,5396
17799.07,5376
17801.05,5350
17803.03,5348
17805.00,5360
17807.00,5392
17808.97,5450
17810.95,5516
17812.93,5558
17814.90,5626
17816.90,5696
17818.88,5804
17820.85,5856
17822.82,5878
17824.80,5828
17826.80,5770
17828.78,5682
17830.75,5600
17832.72,5520
17834.70,5440
17836.70,5368
17838.68,5304
17840.65,5284
17842.63,5298
17844.60,5332
17846.50,5354
17848.50,5390
17850.50,5418
17852.50,5450
17854.50,5488
17856.40,5512
17858.38,5514
17860.35,5506
17862.32,5512
17864.30,5476
17866.30,5438
17868.28,5378
17870.25,5336
17872.22,5326
17874.20,5366
17876.20,5422
17878.18,5480
17880.15,5518
17882.13,5552
17884.10,5584
17886.10,5578
17888.07,5598
17890.05,5632
17892.03,5656
17894.00,5684
17896.00,5702
17897.97,5724
17899.95,5730
17901.93,5722
17903.90,5684
17905.90,5684
17907.88,5652
17909.85,5616
17911.82,5584
17913.80,5560
17915.70,5504
17917.70,5504
17919.70,5452
17921.70,5452
17923.70,5428
17925.60,5428
17927.57,5396
17929.55,5412
17931.53,5436
17933.50,5452
17935.50,5464
17937.47,5480
17939.45,5500
17941.43,5520
17943.40,5522
17945.40,5544
17947.38,5524
17949.35,5516
17951.32,5524
17953.30,5532
17955.30,5516
17957.28,5512
17959.25,5538
17961.22,5548
17963.20,5548
17965.20,5558
17967.18,5560
17969.15,5596
17971.13,5610
17973.10,5630
17975.10,5638
17977.07,5642
17979.05,5624
17981.03,5582
17983.00,5574
17984.90,5538
17986.90,5522
17988.90,5544
17990.90,5524
17992.90,5520
17994.80,5518
17996.78,5500
17998.75,5492
18000.72,5472
18002.70,5470
18004.70,5492
18006.68,5502
18008.65,5500
18010.63,5494
18012.60,5490
18014.60,5442
18016.57,5420
18018.55,5420
18020.53,5402
18022.50,5382
18024.50,5338
18026.47,5320
18028.45,5296
18030.43,5276
18032.40,5260
18034.40,5254
18036.38,5234
18038.35,5228
18040.32,5240
18042.30,5264
18044.30,5286
18046.28,5286
18048.25,5278
18050.22,5320
18052.20,5370
18054.10,5428
18056.10,5520
18058.10,5604
18060.10,5710
18062.10,5852
18064.00,6020
18065.97,6210
18067.95,6370
18069.93,6488
18071.90,6492
18073.90,6354
18075.88,6098
18077.85,5770
18079.82,5400
18081.80,5030
18083.80,4704
18085.78,4458
18087.75,4300
18089.72,4098
18091.70,3750
18093.70,3284
18095.68,2980
18097.65,3142
18099.63,3880
18101.60,4946
18103.60,5978
18105.57,6772
18107.55,7272
18109.53,7458
18111.50,7398
18113.50,7092
18115.47,6656
18117.45,6222
18119.43,5826
18121.40,5440
18123.30,5026
18125.30,4610
18127.30,4212
18129.30,3904
18131.30,3744
18133.20,3730
18135.18,3886
18137.15,4162
18139.13,4464
18141.10,4770
18143.10,5036
18145.07,5248
18147.05,5452
18149.03,5570
18151.00,5650
18153.00,5686
18154.97,5630
18156.95,5516
18158.93,5384
18160.90,5266
18162.90,5116
18164.88,4952
18166.85,4814
18168.82,4736
18170.80,4704
18172.80,4820
18174.78,4820
18176.75,4920
18178.72,5052
18180.70,5174
18182.70,5292
18184.68,5508
18186.65,5508
18188.63,5668
18190.60,5668
18192.50,5738
18194.50,5738
18196.50,5700
18198.50,5682
18200.50,5680
18202.40,5646
18204.38,5612
18206.35,5570
18208.32,5538
18210.30,5508
18212.30,5506
18214.28,5484
18216.25,5466
18218.22,5428
18220.20,5416
18222.20,5386
18224.18,5340
18226.15,5302
18228.13,5236
18230.10,5192
18232.10,5170
18234.07,5156
18236.05,5166
18238.03,5164
18240.00,5160
18242.00,5154
18243.97,5160
18245.95,5156
18247.93,5120
18249.90,5094
18251.90,5040
18253.88,5012
18255.85,4986
18257.82,4980
18259.80,4976
18261.70,5032
18263.70,5098
18265.70,5162
18267.70,5264
18269.70,5366
18271.60,5458
18273.57,5494
18275.55,5492
18277.53,5430
18279.50,5336
18281.50,5242
18283.47,5164
18285.45,5100
18287.43,5064
18289.40,5042
18291.40,5036
18293.38,5032
18295.35,5034
18297.32,5082
18299.30,5096
18301.30,5128
18303.28,5144
18305.25,5168
18307.22,5176
18309.20,5174
18311.20,5166
18313.18,5120
18315.15,5086
18317.13,5066
18319.10,5050
18321.10,5056
18323.07,5084
18325.05,5100
18327.03,5124
18329.00,5168
18330.90,5190
18332.90,5198
18334.90,5208
18336.90,5220
18338.90,5238
18340.80,5228
18342.78,5214
18344.75,5206
18346.72,5224
18348.70,5236
18350.70,5234
18352.68,5250
18354.65,5238
18356.63,5236
18358.60,5240
18360.60,5258
18362.57,5274
18364.55,5278
18366.53,5274
18368.50,5306
18370.50,5340
18372.47,5348
18374.45,5344
18376.43,5292
18378.40,5280
18380.40,5280
18382.38,5254
18384.35,5232
18386.32,5258
18388.30,5256
18390.30,5260
18392.28,5268
18394.25,5296
18396.22,5282
18398.20,5278
18400.10,5310
18402.10,5322
18404.10,5348
18406.10,5352
18408.10,5344
18410.00,5344
18411.97,5340
18413.95,5316
18415.93,5310
18417.90,5324
18419.90,5342
