t,pcg
7508.7,-27
7509.7,-15
7510.7,-12
7511.7,-9
7512.7,2
7513.7,13
7514.7,12
7515.7,7
7516.7,6
7517.7,-3
7518.7,-19
7519.7,-26
7520.7,-33
7521.7,-49
7522.7,-61
7523.7,-60
7524.7,-55
7525.7,-51
7526.7,-47
7527.7,-41
7528.7,-29
7529.7,-10
7530.7,7
7531.7,22
7532.7,37
7533.7,42
7534.7,46
7535.7,54
7536.7,59
7537.7,55
7538.7,53
7539.7,53
7540.7,51
7541.7,44
7542.7,33
7543.7,25
7544.7,20
7545.7,14
7546.7,14
7547.7,18
7548.7,15
7549.7,7
7550.7,6
7551.7,7
7552.7,0
7553.7,-11
7554.7,-13
7555.7,-15
7556.7,-24
7557.7,-34
7558.7,-37
7559.7,-40
7560.7,-43
7561.7,-43
7562.7,-49
7563.7,-54
7564.7,-47
7565.7,-39
7566.7,-39
7567.7,-38
7568.7,-31
7569.7,-24
7570.7,-17
7571.7,-7
7572.7,-3
7573.7,-3
7574.7,-2
7575.7,-4
7576.7,-10
7577.7,-9
7578.7,-4
7579.7,-10
7580.7,-18
7581.7,-15
7582.7,-11
7583.7,-8
7584.7,-4
7585.7,-5
7586.7,0
7587.7,10
7588.7,13
7589.7,10
7590.7,6
7591.7,7
7592.7,11
7593.7,9
7594.7,1
7595.7,-3
7596.7,4
7597.7,5
7598.7,-8
7599.7,-16
7600.7,-15
7601.7,-8
7602.7,-7
7603.7,-20
7604.7,-24
7605.7,-11
7606.7,-5
7607.7,-11
7608.7,-11
7609.7,-8
7610.7,-5
7611.7,-1
7612.7,1
7613.7,2
7614.7,4
7615.7,5
7616.7,6
7617.7,14
7618.7,22
7619.7,27
7620.7,31
7621.7,28
7622.7,30
7623.7,41
7624.7,46
7625.7,42
7626.7,43
7627.7,47
7628.7,48
7629.7,47
7630.7,44
7631.7,41
7632.7,41
7633.7,31
7634.7,18
7635.7,16
7636.7,13
7637.7,3
7638.7,-5
7639.7,-17
7640.7,-20
7641.7,-14
7642.7,-15
7643.7,-26
7644.7,-32
7645.7,-34
7646.7,-33
7647.7,-30
7648.7,-29
7649.7,-34
7650.7,-39
7651.7,-41
7652.7,-41
7653.7,-36
7654.7,-33
7655.7,-38
7656.7,-41
7657.7,-34
7658.7,-20
7659.7,-13
7660.7,-17
7661.7,-23
7662.7,-19
7663.7,-8
7664.7,-3
7665.7,-6
7666.7,-9
7667.7,-9
7668.7,-9
7669.7,-12
7670.7,-14
7671.7,-10
7672.7,-2
7673.7,-3
7674.7,-7
7675.7,-4
7676.7,5
7677.7,11
7678.7,14
7679.7,10
7680.7,9
7681.7,17
7682.7,23
7683.7,22
7684.7,21
7685.7,19
7686.7,19
7687.7,24
7688.7,26
7689.7,22
7690.7,15
7691.7,8
7692.7,1
7693.7,2
7694.7,2
7695.7,-4
7696.7,-10
7697.7,-17
7698.7,-21
7699.7,-12
7700.7,-6
7701.7,-15
7702.7,-24
7703.7,-22
7704.7,-10
7705.7,-7
7706.7,-18
7707.7,-21
7708.7,-5
7709.7,5
7710.7,-3
7711.7,-9
7712.7,-3
7713.7,5
7714.7,8
7715.7,7
7716.7,11
7717.7,18
7718.7,17
7719.7,13
7720.7,13
7721.7,10
7722.7,4
7723.7,-1
7724.7,4
7725.7,10
7726.7,4
7727.7,0
7728.7,8
7729.7,17
7730.7,20
7731.7,23
7732.7,24
7733.7,26
7734.7,33
7735.7,37
7736.7,36
7737.7,38
7738.7,39
7739.7,31
7740.7,19
7741.7,13
7742.7,12
7743.7,4
7744.7,-6
7745.7,-11
7746.7,-16
7747.7,-21
7748.7,-24
7749.7,-23
7750.7,-24
7751.7,-30
7752.7,-31
7753.7,-28
7754.7,-30
7755.7,-35
7756.7,-35
7757.7,-34
7758.7,-39
7759.7,-45
7760.7,-38
7761.7,-29
7762.7,-34
7763.7,-44
7764.7,-38
7765.7,-15
7766.7,-4
7767.7,-12
7768.7,-21
7769.7,-16
7770.7,-7
7771.7,-2
7772.7,-3
7773.7,-3
7774.7,-6
7775.7,-6
7776.7,-1
7777.7,1
7778.7,2
7779.7,7
7780.7,17
7781.7,30
7782.7,43
7783.7,54
7784.7,59
7785.7,63
7786.7,75
7787.7,93
7788.7,105
7789.7,108
7790.7,102
7791.7,93
7792.7,80
7793.7,60
7794.7,42
7795.7,24
7796.7,1
7797.7,-23
7798.7,-40
7799.7,-44
7800.7,-39
7801.7,-49
7802.7,-79
7803.7,-96
7804.7,-81
7805.7,-66
7806.7,-66
7807.7,-71
7808.7,-75
7809.7,-60
7810.7,-32
7811.7,-9
7812.7,10
7813.7,25
7814.7,22
7815.7,5
7816.7,-26
7817.7,-73
7818.7,-122
7819.7,-169
7820.7,-219
7821.7,-248
7822.7,-242
7823.7,-223
7824.7,-208
7825.7,-188
7826.7,-149
7827.7,-90
7828.7,-22
7829.7,40
7830.7,96
7831.7,157
7832.7,221
7833.7,276
7834.7,315
7835.7,345
7836.7,364
7837.7,371
7838.7,353
7839.7,309
7840.7,265
7841.7,226
7842.7,164
7843.7,78
7844.7,0
7845.7,-63
7846.7,-127
7847.7,-188
7848.7,-239
7849.7,-273
7850.7,-284
7851.7,-274
7852.7,-248
7853.7,-221
7854.7,-188
7855.7,-141
7856.7,-87
7857.7,-38
7858.7,1
7859.7,29
7860.7,52
7861.7,64
7862.7,66
7863.7,72
7864.7,81
7865.7,83
7866.7,74
7867.7,73
7868.7,84
7869.7,95
7870.7,103
7871.7,115
7872.7,134
7873.7,151
7874.7,162
7875.7,170
7876.7,181
7877.7,190
7878.7,186
7879.7,169
7880.7,145
7881.7,120
7882.7,97
7883.7,71
7884.7,38
7885.7,5
7886.7,-23
7887.7,-45
7888.7,-55
7889.7,-65
7890.7,-80
7891.7,-85
7892.7,-71
7893.7,-51
7894.7,-43
7895.7,-42
7896.7,-41
7897.7,-40
7898.7,-43
7899.7,-47
7900.7,-51
7901.7,-64
7902.7,-91
7903.7,-117
7904.7,-139
7905.7,-164
7906.7,-186
7907.7,-202
7908.7,-226
7909.7,-248
7910.7,-252
7911.7,-240
7912.7,-230
7913.7,-224
7914.7,-213
7915.7,-188
7916.7,-155
7917.7,-129
7918.7,-109
7919.7,-84
7920.7,-54
7921.7,-31
7922.7,-16
7923.7,1
7924.7,22
7925.7,33
7926.7,26
7927.7,24
7928.7,33
7929.7,41
7930.7,44
7931.7,42
7932.7,38
7933.7,48
7934.7,66
7935.7,67
7936.7,60
7937.7,65
7938.7,74
7939.7,82
7940.7,86
7941.7,80
7942.7,74
7943.7,77
7944.7,85
7945.7,87
7946.7,75
7947.7,70
7948.7,77
7949.7,76
7950.7,64
7951.7,52
7952.7,45
7953.7,43
7954.7,41
7955.7,38
7956.7,37
7957.7,42
7958.7,47
7959.7,41
7960.7,32
7961.7,31
7962.7,30
7963.7,26
7964.7,26
7965.7,28
7966.7,24
7967.7,23
7968.7,29
7969.7,29
7970.7,28
7971.7,33
7972.7,35
7973.7,27
7974.7,25
7975.7,33
7976.7,39
7977.7,41
7978.7,43
7979.7,42
7980.7,33
7981.7,25
7982.7,23
7983.7,23
7984.7,12
7985.7,3
7986.7,5
7987.7,-1
7988.7,-12
7989.7,-15
7990.7,-17
7991.7,-19
7992.7,-17
7993.7,-18
7994.7,-18
7995.7,-8
7996.7,-2
7997.7,-8
7998.7,-11
7999.7,-8
8000.7,-6
8001.7,0
8002.7,3
8003.7,-4
8004.7,-11
8005.7,-12
8006.7,-8
8007.7,-8
8008.7,-22
8009.7,-32
8010.7,-25
8011.7,-20
8012.7,-26
8013.7,-28
8014.7,-22
8015.7,-22
8016.7,-25
8017.7,-29
8018.7,-32
8019.7,-30
8020.7,-25
8021.7,-27
8022.7,-30
8023.7,-28
8024.7,-20
8025.7,-17
8026.7,-22
8027.7,-24
8028.7,-18
8029.7,-9
8030.7,-8
8031.7,-12
8032.7,-14
8033.7,-11
8034.7,-2
8035.7,4
8036.7,0
8037.7,0
8038.7,13
8039.7,19
8040.7,11
8041.7,8
8042.7,12
8043.7,14
8044.7,11
8045.7,2
8046.7,-2
8047.7,5
8048.7,5
8049.7,-6
8050.7,-15
8051.7,-20
8052.7,-21
8053.7,-23
8054.7,-29
8055.7,-34
8056.7,-31
8057.7,-28
8058.7,-32
8059.7,-35
8060.7,-28
8061.7,-21
8062.7,-23
8063.7,-29
8064.7,-27
8065.7,-24
8066.7,-43
8067.7,-61
8068.7,-50
8069.7,-66
8070.7,-124
8071.71,-147
8072.72,-88
8073.73,-9
8074.74,11
8075.75,21
8076.76,74
8077.77,137
8078.78,173
8079.79,179
8080.8,168
8081.8,157
8082.8,142
8083.8,117
8084.8,90
8085.8,65
8086.8,38
8087.8,13
8088.8,-5
8089.8,-26
8090.8,-48
8091.8,-61
8092.8,-57
8093.8,-51
8094.8,-53
8095.8,-55
8096.8,-54
8097.8,-57
8098.8,-64
8099.8,-69
8100.8,-65
8101.8,-62
8102.8,-68
8103.8,-72
8104.8,-62
8105.8,-50
8106.8,-52
8107.8,-54
8108.8,-36
8109.8,-15
8110.8,-6
8111.8,2
8112.8,18
8113.8,37
8114.8,49
8115.8,50
8116.8,52
8117.8,65
8118.8,75
8119.8,74
8120.8,76
8121.8,82
8122.8,78
8123.8,76
8124.8,76
8125.8,73
8126.8,70
8127.8,63
8128.8,49
8129.8,35
8130.8,21
8131.8,8
8132.8,-5
8133.8,-17
8134.8,-19
8135.8,-12
8136.8,-7
8137.8,-11
8138.8,-12
8139.8,-1
8140.8,12
8141.8,19
8142.8,24
8143.8,26
8144.8,29
8145.8,26
8146.8,17
8147.8,11
8148.8,3
8149.8,-16
8150.8,-34
8151.8,-45
8152.8,-51
8153.8,-54
8154.8,-57
8155.8,-64
8156.8,-67
8157.8,-56
8158.8,-40
8159.8,-34
8160.8,-32
8161.8,-24
8162.8,-7
8163.8,7
8164.8,7
8165.8,3
8166.8,10
8167.8,18
8168.8,13
8169.8,3
8170.8,-1
8171.8,-1
8172.8,-5
8173.8,-19
8174.8,-28
8175.8,-23
8176.8,-21
8177.8,-27
8178.8,-29
8179.8,-21
8180.8,-13
8181.8,-11
8182.8,-12
8183.8,-6
8184.8,6
8185.8,8
8186.8,10
8187.8,22
8188.8,28
8189.8,25
8190.8,30
8191.8,35
8192.8,32
8193.8,28
8194.8,24
8195.8,19
8196.8,20
8197.8,14
8198.8,0
8199.8,-6
8200.8,-4
8201.8,-6
8202.8,-14
8203.8,-14
8204.8,-4
8205.8,2
8206.8,-3
8207.8,-5
8208.8,1
8209.8,0
8210.8,-7
8211.8,-7
8212.8,-9
8213.8,-16
8214.8,-17
8215.8,-15
8216.8,-22
8217.8,-27
8218.8,-28
8219.8,-30
8220.8,-34
8221.8,-38
8222.8,-43
8223.8,-43
8224.8,-43
8225.8,-43
8226.8,-34
8227.8,-26
8228.8,-28
8229.8,-26
8230.8,-19
8231.8,-14
8232.8,-10
8233.8,-6
8234.8,-9
8235.8,-11
8236.8,3
8237.8,10
8238.8,10
8239.8,17
8240.8,17
8241.8,15
8242.8,25
8243.8,33
8244.8,32
8245.8,35
8246.8,32
8247.8,31
8248.8,42
8249.8,45
8250.8,25
8251.8,6
8252.8,3
8253.8,4
8254.8,1
8255.8,-10
8256.8,-22
8257.8,-22
8258.8,-12
8259.8,-4
8260.8,2
8261.8,8
8262.8,13
8263.8,18
8264.8,23
8265.8,27
8266.8,35
8267.8,37
8268.8,24
8269.8,12
8270.8,12
8271.8,17
8272.8,15
8273.8,4
8274.8,-1
8275.8,8
8276.8,17
8277.8,18
8278.8,20
8279.8,24
8280.8,32
8281.8,41
8282.8,41
8283.8,32
8284.8,29
8285.8,33
8286.8,32
8287.8,23
8288.8,13
8289.8,7
8290.8,2
8291.8,-7
8292.8,-20
8293.8,-32
8294.8,-32
8295.8,-27
8296.8,-34
8297.8,-41
8298.8,-37
8299.8,-36
8300.8,-37
8301.8,-31
8302.8,-24
8303.8,-22
8304.8,-23
8305.8,-22
8306.8,-17
8307.8,-14
8308.8,-18
8309.8,-20
8310.8,-21
8311.8,-21
8312.8,-18
8313.8,-19
8314.8,-29
8315.8,-35
8316.8,-39
8317.8,-43
8318.8,-41
8319.8,-43
8320.8,-48
8321.8,-44
8322.8,-37
8323.8,-31
8324.8,-20
8325.8,-8
8326.8,3
8327.8,10
8328.8,14
8329.8,23
8330.8,34
8331.8,36
8332.8,28
8333.8,29
8334.8,39
8335.8,42
8336.8,34
8337.8,27
8338.8,29
8339.8,33
8340.8,27
8341.8,18
8342.8,19
8343.8,28
8344.8,27
8345.8,13
8346.8,8
8347.8,14
8348.8,15
8349.8,14
8350.8,8
8351.8,3
8352.8,10
8353.8,10
8354.8,-2
8355.8,-11
8356.8,-11
8357.8,-12
8358.8,-17
8359.8,-24
8360.8,-28
8361.8,-22
8362.8,-14
8363.8,-15
8364.8,-14
8365.8,-1
8366.8,7
8367.8,5
8368.8,9
8369.8,22
8370.8,36
8371.8,38
8372.8,30
8373.8,29
8374.8,35
8375.8,31
8376.8,18
8377.8,10
8378.8,4
8379.8,0
8380.8,-1
8381.8,-1
8382.8,-1
8383.8,-4
8384.8,-13
8385.8,-20
8386.8,-18
8387.8,-15
8388.8,-23
8389.8,-34
8390.8,-38
8391.8,-34
8392.8,-30
8393.8,-33
8394.8,-35
8395.8,-31
8396.8,-23
8397.8,-17
8398.8,-12
8399.8,-11
8400.8,-7
8401.8,4
8402.8,9
8403.8,3
8404.8,-1
8405.8,4
8406.8,6
8407.8,-2
8408.8,-13
8409.8,-12
8410.8,-9
8411.8,-14
8412.8,-20
8413.8,-14
8414.8,4
8415.8,19
8416.8,21
8417.8,21
8418.8,36
8419.8,51
8420.8,52
8421.8,49
8422.8,42
8423.8,32
8424.8,19
8425.8,10
8426.8,13
8427.8,11
8428.8,-5
8429.8,-24
8430.8,-39
8431.8,-51
8432.8,-57
8433.8,-65
8434.8,-76
8435.8,-76
8436.8,-70
8437.8,-68
8438.8,-68
8439.8,-52
8440.8,-18
8441.8,11
8442.8,32
8443.8,62
8444.8,78
8445.8,88
8446.8,106
8447.8,105
8448.8,89
8449.8,76
8450.8,49
8451.8,16
8452.8,-11
8453.8,-44
8454.8,-83
8455.8,-133
8456.8,-193
8457.8,-236
8458.8,-259
8459.8,-263
8460.8,-244
8461.8,-207
8462.8,-155
8463.8,-85
8464.8,-12
8465.8,50
8466.8,107
8467.8,163
8468.8,204
8469.8,229
8470.8,250
8471.8,270
8472.8,288
8473.8,292
8474.8,275
8475.8,252
8476.8,234
8477.8,216
8478.8,184
8479.8,138
8480.8,92
8481.8,52
8482.8,5
8483.8,-52
8484.8,-100
8485.8,-142
8486.8,-182
8487.8,-215
8488.8,-240
8489.8,-256
8490.8,-263
8491.8,-262
8492.8,-248
8493.8,-223
8494.8,-194
8495.8,-170
8496.8,-139
8497.8,-101
8498.8,-70
8499.8,-42
8500.8,-9
8501.8,28
8502.8,54
8503.8,70
8504.8,90
8505.8,110
8506.8,114
8507.8,114
8508.8,124
8509.8,140
8510.8,139
8511.8,129
8512.8,134
8513.8,145
8514.8,139
8515.8,126
8516.8,120
8517.8,120
8518.8,114
8519.8,88
8520.8,61
8521.8,52
8522.8,41
8523.8,16
8524.8,-5
8525.8,-12
8526.8,-18
8527.8,-21
8528.8,-17
8529.8,-11
8530.8,-3
8531.8,4
8532.8,9
8533.8,17
8534.8,30
8535.8,33
8536.8,24
8537.8,17
8538.8,14
8539.8,6
8540.8,-8
8541.8,-37
8542.8,-72
8543.8,-94
8544.8,-110
8545.8,-135
8546.8,-169
8547.8,-203
8548.8,-217
8549.8,-220
8550.8,-232
8551.8,-243
8552.8,-237
8553.8,-222
8554.8,-203
8555.8,-181
8556.8,-156
8557.8,-127
8558.8,-91
8559.8,-62
8560.8,-44
8561.8,-17
8562.8,8
8563.8,24
8564.8,44
8565.8,63
8566.8,79
8567.8,92
8568.8,102
8569.8,113
8570.8,124
8571.8,128
8572.8,126
8573.8,119
8574.8,116
8575.8,117
8576.8,107
8577.8,81
8578.8,60
8579.8,59
8580.8,58
8581.8,38
8582.8,15
8583.8,8
8584.8,16
8585.8,22
8586.8,19
8587.8,12
8588.8,16
8589.8,18
8590.8,12
8591.8,11
8592.8,10
8593.8,7
8594.8,4
8595.8,2
8596.8,4
8597.8,11
8598.8,19
8599.8,24
8600.8,31
8601.8,31
8602.8,28
8603.8,35
8604.8,40
8605.8,34
8606.8,30
8607.8,29
8608.8,27
8609.8,26
8610.8,26
8611.8,24
8612.8,27
8613.8,29
8614.8,31
8615.8,45
8616.8,52
8617.8,43
8618.8,40
8619.8,44
8620.8,41
8621.8,34
8622.8,25
8623.8,23
8624.8,23
8625.8,16
8626.8,3
8627.8,-5
8628.8,-4
8629.8,-10
8630.8,-30
8631.8,-42
8632.8,-30
8633.8,-14
8634.8,-21
8635.8,-41
8636.8,-36
8637.8,-13
8638.8,-6
8639.8,-14
8640.8,-20
8641.8,-15
8642.8,-8
8643.8,-16
8644.8,-29
8645.8,-23
8646.8,-10
8647.8,-13
8648.8,-25
8649.8,-39
8650.8,-37
8651.8,-26
8652.8,-33
8653.8,-54
8654.8,-63
8655.8,-60
8656.8,-57
8657.8,-64
8658.8,-76
8659.8,-80
8660.8,-76
8661.8,-72
8662.8,-70
8663.8,-66
8664.8,-53
8665.8,-34
8666.8,-22
8667.8,-14
8668.8,-1
8669.8,11
8670.8,19
8671.8,20
8672.8,16
8673.8,22
8674.8,32
8675.8,28
8676.8,17
8677.8,17
8678.8,29
8679.8,40
8680.8,32
8681.8,21
8682.8,25
8683.8,32
8684.8,31
8685.8,26
8686.8,22
8687.8,23
8688.8,26
8689.8,25
8690.8,20
8691.8,23
8692.8,32
8693.8,33
8694.8,26
8695.8,25
8696.8,25
8697.8,16
8698.8,10
8699.8,2
8700.8,-15
8701.8,-27
8702.8,-31
8703.8,-38
8704.8,-54
8705.8,-81
8706.8,-103
8707.8,-96
8708.8,-86
8709.8,-114
8710.8,-139
8711.8,-88
8712.8,-8
8713.8,11
8714.8,15
8715.8,64
8716.8,122
8717.8,152
8718.8,155
8719.8,142
8720.8,127
8721.8,121
8722.8,117
8723.8,106
8724.8,92
8725.8,75
8726.8,54
8727.8,34
8728.8,17
8729.8,-4
8730.8,-23
8731.8,-30
8732.8,-35
8733.8,-46
8734.8,-58
8735.8,-70
8736.8,-82
8737.8,-95
8738.8,-110
8739.8,-120
8740.8,-123
8741.8,-123
8742.8,-127
8743.8,-132
8744.8,-132
8745.8,-123
8746.8,-111
8747.8,-100
8748.8,-79
8749.8,-48
8750.8,-19
8751.8,1
8752.8,21
8753.8,47
8754.8,76
8755.8,105
8756.8,125
8757.8,131
8758.8,136
8759.8,145
8760.8,144
8761.8,132
8762.8,124
8763.8,106
8764.8,74
8765.8,63
8766.8,57
8767.8,34
8768.8,27
8769.8,28
8770.8,14
8771.8,5
8772.8,8
8773.8,11
8774.8,9
8775.8,-4
8776.8,-18
8777.8,-23
8778.8,-27
8779.8,-34
8780.8,-48
8781.8,-67
8782.8,-72
8783.8,-65
8784.8,-57
8785.8,-56
8786.8,-53
8787.8,-48
8788.8,-41
8789.8,-27
8790.8,-16
8791.8,-12
8792.8,-6
8793.8,2
8794.8,7
8795.8,15
8796.8,22
8797.8,24
8798.8,28
8799.8,30
8800.8,34
8801.8,34
8802.8,26
8803.8,24
8804.8,32
8805.8,27
8806.8,12
8807.8,3
8808.8,2
8809.8,-2
8810.8,-12
8811.8,-23
8812.8,-24
8813.8,-16
8814.8,-15
8815.8,-20
8816.8,-16
8817.8,-5
8818.8,-2
8819.8,0
8820.8,13
8821.8,22
8822.8,25
8823.8,24
8824.8,24
8825.8,33
8826.8,32
8827.8,19
8828.8,15
8829.8,13
8830.8,6
8831.8,6
8832.8,6
8833.8,-8
8834.8,-25
8835.8,-29
8836.8,-29
8837.8,-27
8838.8,-28
8839.8,-38
8840.8,-40
8841.8,-29
8842.8,-33
8843.8,-46
8844.8,-45
8845.8,-38
8846.8,-41
8847.8,-53
8848.8,-59
8849.8,-54
8850.8,-46
8851.8,-45
8852.8,-47
8853.8,-43
8854.8,-28
8855.8,-7
8856.8,5
8857.8,10
8858.8,13
8859.8,9
8860.8,9
8861.8,21
8862.8,22
8863.8,8
8864.8,0
8865.8,7
8866.8,13
8867.8,6
8868.8,0
8869.8,-1
8870.8,-8
8871.8,-10
8872.8,-8
8873.8,-10
8874.8,-14
8875.8,-24
8876.8,-38
8877.8,-45
8878.8,-47
8879.8,-46
8880.8,-42
8881.8,-37
8882.8,-30
8883.8,-18
8884.8,-2
8885.8,16
8886.8,34
8887.8,45
8888.8,53
8889.8,69
8890.8,78
8891.8,78
8892.8,77
8893.8,77
8894.8,76
8895.8,68
8896.8,56
8897.8,51
8898.8,43
8899.8,26
8900.8,15
8901.8,12
8902.8,12
8903.8,12
8904.8,5
8905.8,-3
8906.8,1
8907.8,7
8908.8,3
8909.8,-7
8910.8,-16
8911.8,-17
8912.8,-6
8913.8,-2
8914.8,-12
8915.8,-18
8916.8,-11
8917.8,2
8918.8,6
8919.8,4
8920.8,7
8921.8,12
8922.8,15
8923.8,16
8924.8,16
8925.8,17
8926.8,16
8927.8,11
8928.8,3
8929.8,4
8930.8,4
8931.8,0
8932.8,-4
8933.8,-9
8934.8,-10
8935.8,-5
8936.8,-2
8937.8,-5
8938.8,-12
8939.8,-12
8940.8,-4
8941.8,-1
8942.8,-4
8943.8,-7
8944.8,-7
8945.8,-13
8946.8,-22
8947.8,-24
8948.8,-26
8949.8,-35
8950.8,-42
8951.8,-46
8952.8,-43
8953.8,-32
8954.8,-30
8955.8,-33
8956.8,-31
8957.8,-29
8958.8,-29
8959.8,-29
8960.8,-27
8961.8,-29
8962.8,-40
8963.8,-39
8964.8,-31
8965.8,-31
8966.8,-34
8967.8,-26
8968.8,-14
8969.8,-10
8970.8,-10
8971.8,-4
8972.8,4
8973.8,9
8974.8,10
8975.8,10
8976.8,15
8977.8,22
8978.8,25
8979.8,22
8980.8,17
8981.8,18
8982.8,20
8983.8,16
8984.8,14
8985.8,14
8986.8,11
8987.8,10
8988.8,13
8989.8,16
8990.8,16
8991.8,14
8992.8,15
8993.8,26
8994.8,36
8995.8,36
8996.8,39
8997.8,45
8998.8,46
8999.8,50
9000.8,59
9001.8,60
9002.8,54
9003.8,45
9004.8,36
9005.8,33
9006.8,28
9007.8,16
9008.8,7
9009.8,0
9010.8,-7
9011.8,-10
9012.8,-11
9013.8,-14
9014.8,-15
9015.8,-18
9016.8,-18
9017.8,-18
9018.8,-21
9019.8,-22
9020.8,-22
9021.8,-27
9022.8,-34
9023.8,-36
9024.8,-33
9025.8,-32
9026.8,-33
9027.8,-30
9028.8,-25
9029.8,-23
9030.8,-24
9031.8,-27
9032.8,-30
9033.8,-31
9034.8,-34
9035.8,-38
9036.8,-40
9037.8,-42
9038.8,-43
9039.8,-43
9040.8,-41
9041.8,-35
9042.8,-22
9043.8,-13
9044.8,-8
9045.8,2
9046.8,7
9047.8,6
9048.8,14
9049.8,22
9050.8,22
9051.8,23
9052.8,27
9053.8,25
9054.8,27
9055.8,33
9056.8,31
9057.8,26
9058.8,25
9059.8,24
9060.8,26
9061.8,30
9062.8,27
9063.8,23
9064.8,23
9065.8,23
9066.8,24
9067.8,26
9068.8,20
9069.8,13
9070.8,13
9071.8,10
9072.8,-4
9073.8,-22
9074.8,-30
9075.8,-22
9076.8,-17
9077.8,-17
9078.8,-5
9079.8,15
9080.8,31
9081.8,44
9082.8,59
9083.8,78
9084.8,91
9085.8,90
9086.8,75
9087.8,57
9088.8,44
9089.8,25
9090.8,-3
9091.8,-28
9092.8,-48
9093.8,-70
9094.8,-93
9095.8,-106
9096.8,-107
9097.8,-107
9098.8,-108
9099.8,-100
9100.8,-82
9101.8,-65
9102.8,-55
9103.8,-38
9104.8,-15
9105.8,3
9106.8,22
9107.8,49
9108.8,76
9109.8,89
9110.8,97
9111.8,101
9112.8,86
9113.8,60
9114.8,18
9115.8,-32
9116.8,-78
9117.8,-125
9118.8,-178
9119.8,-228
9120.8,-273
9121.81,-295
9122.82,-282
9123.83,-247
9124.84,-197
9125.85,-131
9126.86,-56
9127.87,35
9128.88,130
9129.89,205
9130.9,256
9131.9,293
9132.9,314
9133.9,317
9134.9,312
9135.9,301
9136.9,278
9137.9,253
9138.9,223
9139.9,187
9140.9,160
9141.9,136
9142.9,100
9143.9,60
9144.9,29
9145.9,6
9146.9,-22
9147.9,-64
9148.9,-111
9149.9,-141
9150.9,-166
9151.9,-196
9152.9,-219
9153.9,-234
9154.9,-239
9155.9,-231
9156.9,-216
9157.9,-195
9158.9,-165
9159.9,-132
9160.9,-105
9161.9,-77
9162.9,-41
9163.9,-5
9164.9,19
9165.9,38
9166.9,54
9167.9,65
9168.9,79
9169.9,92
9170.9,95
9171.9,98
9172.9,108
9173.9,120
9174.9,120
9175.9,118
9176.9,122
9177.9,130
9178.9,135
9179.9,133
9180.9,132
9181.9,128
9182.9,114
9183.9,94
9184.9,66
9185.9,41
9186.9,29
9187.9,10
9188.9,-22
9189.9,-43
9190.9,-47
9191.9,-50
9192.9,-59
9193.9,-67
9194.9,-62
9195.9,-42
9196.9,-26
9197.9,-15
9198.9,4
9199.9,24
9200.9,27
9201.9,20
9202.9,15
9203.9,13
9204.9,6
9205.9,-17
9206.9,-51
9207.9,-76
9208.9,-92
9209.9,-116
9210.9,-141
9211.9,-161
9212.9,-175
9213.9,-182
9214.9,-182
9215.9,-180
9216.9,-175
9217.9,-166
9218.9,-154
9219.9,-139
9220.9,-125
9221.9,-100
9222.9,-67
9223.9,-43
9224.9,-26
9225.9,-4
9226.9,18
9227.9,33
9228.9,38
9229.9,40
9230.9,42
9231.9,47
9232.9,49
9233.9,46
9234.9,51
9235.9,58
9236.9,57
9237.9,53
9238.9,55
9239.9,65
9240.9,71
9241.9,67
9242.9,70
9243.9,80
9244.9,85
9245.9,83
9246.9,76
9247.9,73
9248.9,78
9249.9,80
9250.9,75
9251.9,70
9252.9,65
9253.9,58
9254.9,57
9255.9,66
9256.9,69
9257.9,67
9258.9,68
9259.9,60
9260.9,52
9261.9,53
9262.9,57
9263.9,51
9264.9,37
9265.9,25
9266.9,21
9267.9,21
9268.9,12
9269.9,-4
9270.9,-7
9271.9,-4
9272.9,-11
9273.9,-22
9274.9,-26
9275.9,-31
9276.9,-47
9277.9,-57
9278.9,-46
9279.9,-33
9280.9,-32
9281.9,-41
9282.9,-43
9283.9,-39
9284.9,-42
9285.9,-46
9286.9,-40
9287.9,-32
9288.9,-29
9289.9,-32
9290.9,-41
9291.9,-47
9292.9,-49
9293.9,-50
9294.9,-52
9295.9,-65
9296.9,-73
9297.9,-63
9298.9,-55
9299.9,-66
9300.9,-80
9301.9,-76
9302.9,-61
9303.9,-52
9304.9,-57
9305.9,-55
9306.9,-42
9307.9,-42
9308.9,-59
9309.9,-66
9310.9,-59
9311.9,-52
9312.9,-55
9313.9,-64
9314.9,-65
9315.9,-53
9316.9,-46
9317.9,-47
9318.9,-42
9319.9,-28
9320.9,-15
9321.9,-6
9322.9,-5
9323.9,-7
9324.9,-5
9325.9,2
9326.9,5
9327.9,11
9328.9,20
9329.9,20
9330.9,24
9331.9,31
9332.9,24
9333.9,18
9334.9,26
9335.9,39
9336.9,44
9337.9,47
9338.9,48
9339.9,39
9340.9,38
9341.9,37
9342.9,25
9343.9,32
9344.9,43
9345.9,37
9346.9,33
9347.9,30
9348.9,30
9349.9,41
9350.9,46
9351.9,40
9352.9,47
9353.9,59
9354.9,53
9355.9,47
9356.9,40
9357.9,17
9358.9,3
9359.9,8
9360.9,1
9361.9,-15
9362.9,-22
9363.9,-20
9364.9,-20
9365.9,-35
9366.9,-74
9367.9,-99
9368.9,-81
9369.9,-61
9370.9,-83
9371.9,-132
9372.9,-146
9373.9,-82
