t,az
7768.63,400
7770.60,386
7772.60,380
7774.58,372
7776.55,360
7778.53,378
7780.50,368
7782.50,354
7784.48,336
7786.45,308
7788.43,312
7790.40,328
7792.40,308
7794.38,320
7796.35,336
7798.33,340
7800.30,344
7802.30,354
7804.28,344
7806.25,346
7808.23,326
7810.20,322
7812.20,342
7814.18,332
7816.15,344
7818.13,348
7820.10,356
7822.00,356
7823.98,344
7825.95,346
7827.93,324
7829.90,326
7831.90,360
7833.88,376
7835.85,364
7837.83,322
7839.80,312
7841.80,318
7843.78,340
7845.75,352
7847.73,364
7849.70,364
7851.70,368
7853.68,352
7855.65,318
7857.63,306
7859.60,320
7861.60,344
7863.58,348
7865.55,346
7867.53,350
7869.50,330
7871.50,292
7873.48,266
7875.45,254
7877.43,250
7879.40,256
7881.40,288
7883.38,288
7885.35,298
7887.33,296
7889.30,300
7891.20,292
7893.18,280
7895.15,292
7897.13,296
7899.10,290
7901.10,292
7903.08,288
7905.05,302
7907.03,306
7909.00,328
7911.00,382
7912.98,392
7914.95,418
7916.93,440
7918.90,462
7920.90,460
7922.88,436
7924.85,434
7926.83,388
7928.80,350
7930.80,310
7932.78,274
7934.75,202
7936.73,202
7938.70,158
7940.70,158
7942.68,86
7944.65,86
7946.63,68
7948.60,68
7950.60,48
7952.58,56
7954.55,44
7956.53,56
7958.50,66
7960.40,84
7962.38,108
7964.35,104
7966.33,124
7968.30,204
7970.30,294
7972.28,344
7974.25,438
7976.23,502
7978.20,526
7980.20,522
7982.18,506
7984.15,482
7986.13,450
7988.10,450
7990.10,428
7992.08,438
7994.05,460
7996.03,478
7998.00,496
8000.00,542
8001.98,598
8003.95,624
8005.93,658
8007.90,676
8009.90,662
8011.88,612
8013.85,586
8015.83,542
8017.80,480
8019.80,430
8021.78,364
8023.75,298
8025.73,220
8027.70,138
8029.60,50
8031.58,-42
8033.55,-124
8035.53,-218
8037.50,-238
8039.50,-248
8041.48,-284
8043.45,-318
8045.43,-340
8047.40,-360
8049.40,-358
8051.38,-300
8053.35,-250
8055.33,-166
8057.30,-90
8059.30,-30
8061.28,18
8063.25,114
8065.23,214
8067.20,288
8069.20,350
8071.18,402
8073.15,424
8075.13,454
8077.10,486
8079.10,522
8081.08,516
8083.05,514
8085.03,492
8087.00,478
8089.00,456
8090.98,472
8092.95,476
8094.93,490
8096.90,462
8098.80,444
8100.78,434
8102.75,402
8104.73,396
8106.70,398
8108.70,404
8110.68,372
8112.65,366
8114.63,368
8116.60,354
8118.60,344
8120.58,348
8122.55,348
8124.53,352
8126.50,332
8128.50,324
8130.48,298
8132.45,292
8134.43,282
8136.40,270
8138.40,270
8140.38,260
8142.35,258
8144.33,252
8146.30,244
8148.30,250
8150.28,242
8152.25,226
8154.23,236
8156.20,234
8158.10,228
8160.10,228
8162.10,246
8164.10,204
8166.10,204
8168.00,194
8169.98,200
8171.95,206
8173.93,206
8175.90,222
8177.90,222
8179.88,212
8181.85,212
8183.83,200
8185.80,200
8187.80,200
8189.78,200
8191.75,206
8193.73,216
8195.70,236
8197.70,256
8199.68,272
8201.65,268
8203.63,282
8205.60,298
8207.60,300
8209.58,276
8211.55,270
8213.53,282
8215.50,266
8217.50,246
8219.48,212
8221.45,218
8223.43,244
8225.40,252
8227.40,246
8229.38,270
8231.35,276
8233.33,282
8235.30,276
8237.20,276
8239.18,282
8241.15,282
8243.13,284
8245.10,272
8247.10,254
8249.08,264
8251.05,282
8253.03,274
8255.00,256
8257.00,266
8258.98,290
8260.95,316
8262.93,330
8264.90,352
8266.90,374
8268.88,410
8270.85,414
8272.83,422
8274.80,414
8276.80,414
8278.78,398
8280.75,360
8282.73,330
8284.70,316
8286.70,298
8288.68,292
8290.65,302
8292.63,302
8294.60,298
8296.50,306
8298.50,320
8300.50,306
8302.50,312
8304.50,298
8306.40,298
8308.38,302
8310.35,300
8312.33,294
8314.30,284
8316.30,276
8318.28,276
8320.25,284
8322.23,274
8324.20,262
8326.20,246
8328.18,266
8330.15,244
8332.13,240
8334.10,224
8336.10,234
8338.08,260
8340.05,268
8342.03,280
8344.00,292
8346.00,292
8347.98,298
8349.95,280
8351.93,276
8353.90,260
8355.90,266
8357.88,256
8359.85,240
8361.83,232
8363.80,222
8365.80,234
8367.78,244
8369.75,250
8371.73,242
8373.70,232
8375.60,226
8377.58,210
8379.55,210
8381.53,220
8383.50,212
8385.50,200
8387.48,220
8389.45,218
8391.43,184
8393.40,160
8395.40,154
8397.38,152
8399.35,140
8401.33,166
8403.30,178
8405.30,162
8407.28,170
8409.25,182
8411.23,202
8413.20,202
8415.20,202
8417.18,200
8419.15,200
8421.13,170
8423.10,142
8425.10,142
8427.08,142
8429.05,166
8431.03,166
8433.00,156
8434.90,156
8436.90,192
8438.90,228
8440.90,300
8442.90,340
8444.80,354
8446.78,378
8448.75,398
8450.73,420
8452.70,388
8454.70,346
8456.68,288
8458.65,216
8460.63,188
8462.60,168
8464.60,134
8466.58,102
8468.55,74
8470.53,48
8472.50,32
8474.50,18
8476.48,28
8478.45,34
8480.43,32
8482.40,46
8484.40,80
8486.38,104
8488.35,108
8490.33,98
8492.30,78
8494.30,58
8496.28,74
8498.25,86
8500.23,92
8502.20,124
8504.10,162
8506.10,182
8508.10,204
8510.10,234
8512.10,258
8514.00,292
8515.98,290
8517.95,262
8519.93,274
8521.90,282
8523.90,312
8525.88,350
8527.85,380
8529.83,456
8531.80,514
8533.80,562
8535.78,606
8537.75,594
8539.73,558
8541.70,494
8543.70,456
8545.68,414
8547.65,388
8549.63,358
8551.60,284
8553.60,214
8555.58,98
8557.55,40
8559.53,-12
8561.50,-78
8563.50,-164
8565.48,-222
8567.45,-288
8569.43,-326
8571.40,-376
8573.30,-410
8575.30,-420
8577.30,-404
8579.30,-396
8581.30,-346
8583.20,-286
8585.18,-212
8587.15,-130
8589.13,-74
8591.10,2
8593.10,60
8595.08,108
8597.05,164
8599.03,252
8601.00,310
8603.00,362
8604.98,386
8606.95,414
8608.93,432
8610.90,440
8612.90,438
8614.88,436
8616.85,440
8618.83,416
8620.80,386
8622.80,364
8624.78,380
8626.75,384
8628.73,348
8630.70,302
8632.70,264
8634.68,270
8636.65,264
8638.63,246
8640.60,212
8642.50,216
8644.50,180
8646.50,182
8648.50,186
8650.50,198
8652.40,204
8654.38,210
8656.35,210
8658.33,202
8660.30,182
8662.30,158
8664.28,132
8666.25,154
8668.23,154
8670.20,160
8672.20,160
8674.18,152
8676.15,152
8678.13,120
8680.10,138
8682.10,152
8684.08,158
8686.05,146
8688.03,148
8690.00,142
8692.00,144
8693.98,146
8695.95,112
8697.93,74
8699.90,60
8701.90,60
8703.88,48
8705.85,30
8707.83,44
8709.80,46
8711.70,34
8713.70,64
8715.70,94
8717.70,88
8719.70,104
8721.60,110
8723.58,110
8725.55,110
8727.53,124
8729.50,142
8731.50,150
8733.48,144
8735.45,180
8737.43,220
8739.40,234
8741.40,248
8743.38,236
8745.35,248
8747.33,250
8749.30,240
8751.30,246
8753.28,240
8755.25,220
8757.23,238
8759.20,240
8761.20,222
8763.18,218
8765.15,196
8767.13,188
8769.10,190
8771.10,168
8773.08,158
8775.05,162
8777.03,156
8779.00,168
8780.90,172
8782.90,176
8784.90,176
8786.90,160
8788.90,208
8790.80,254
8792.78,284
8794.75,302
8796.73,330
8798.70,332
8800.70,322
8802.68,302
8804.65,286
8806.63,274
8808.60,282
8810.60,274
8812.58,272
8814.55,254
8816.53,236
8818.50,218
8820.50,214
8822.48,216
8824.45,216
8826.43,228
8828.40,212
8830.40,212
8832.38,218
8834.35,218
8836.33,214
8838.30,218
8840.30,232
8842.28,222
8844.25,198
8846.23,196
8848.20,224
8850.10,234
8852.10,210
8854.10,206
8856.10,208
8858.10,178
8860.00,172
8861.98,178
8863.95,188
8865.93,198
8867.90,200
8869.90,190
8871.88,200
8873.85,212
8875.83,232
8877.80,232
8879.80,226
8881.78,250
8883.75,254
8885.73,246
8887.70,232
8889.70,224
8891.68,216
8893.65,220
8895.63,208
8897.60,208
8899.60,212
8901.58,202
8903.55,166
8905.53,162
8907.50,158
8909.50,158
8911.48,160
8913.45,160
8915.43,156
8917.40,156
8919.30,148
8921.30,132
8923.30,114
8925.30,106
8927.30,130
8929.20,140
8931.18,134
8933.15,102
8935.13,86
8937.10,56
8939.10,46
8941.08,52
8943.05,60
8945.03,46
8947.00,52
8949.00,58
8950.98,68
8952.95,62
8954.93,66
8956.90,100
8958.90,126
8960.88,118
8962.85,144
8964.83,174
8966.80,212
8968.80,262
8970.78,272
8972.75,300
8974.73,358
8976.70,364
8978.70,354
8980.68,326
8982.65,294
8984.63,236
8986.60,184
8988.50,144
8990.50,116
8992.50,96
8994.50,70
8996.50,32
8998.40,-4
9000.38,-30
9002.35,-16
9004.33,4
9006.30,14
9008.30,38
9010.28,60
9012.25,92
9014.23,106
9016.20,114
9018.20,102
9020.18,76
9022.15,50
9024.13,12
9026.10,12
9028.10,30
9030.08,66
9032.05,106
9034.03,138
9036.00,198
9038.00,234
9039.98,258
9041.95,272
9043.93,300
9045.90,296
9047.90,304
9049.88,328
9051.85,372
9053.83,400
9055.80,452
9057.70,486
9059.70,542
9061.70,592
9063.70,624
9065.70,606
9067.60,596
9069.58,528
9071.55,476
9073.53,398
9075.50,344
9077.50,308
9079.48,238
9081.45,170
9083.43,120
9085.40,60
9087.40,-36
9089.38,-122
9091.35,-196
9093.33,-266
9095.30,-308
9097.30,-346
9099.28,-374
9101.25,-392
9103.23,-406
9105.20,-422
9107.20,-412
9109.18,-366
9111.15,-298
9113.13,-230
9115.10,-180
9117.10,-112
9119.08,-52
9121.05,4
9123.03,40
9125.00,98
9126.90,162
9128.90,234
9130.90,284
9132.90,320
9134.90,354
9136.80,390
9138.78,390
9140.75,398
9142.73,404
9144.70,380
9146.70,380
9148.68,358
9150.65,358
9152.63,350
9154.60,350
9156.60,326
9158.58,296
9160.55,298
9162.53,304
9164.50,286
9166.50,288
9168.48,302
9170.45,320
9172.43,346
9174.40,370
9176.40,344
9178.38,318
9180.35,302
9182.33,310
9184.30,298
9186.30,264
9188.28,236
9190.25,246
9192.23,236
9194.20,226
9196.10,198
9198.10,192
9200.10,204
9202.10,202
9204.10,170
9206.00,160
9207.98,144
9209.95,126
9211.93,130
9213.90,154
9215.90,142
9217.88,148
9219.85,160
9221.83,184
9223.80,218
9225.80,234
9227.78,208
9229.75,218
9231.73,216
9233.70,202
9235.70,170
9237.68,150
9239.65,142
9241.63,162
9243.60,174
9245.60,150
9247.58,144
9249.55,144
9251.53,144
9253.50,166
9255.50,192
9257.48,218
9259.45,244
9261.43,272
9263.40,276
9265.30,264
9267.30,252
9269.30,242
9271.30,220
9273.30,228
9275.20,250
9277.18,236
9279.15,244
9281.13,244
9283.10,258
9285.10,262
9287.08,282
9289.05,272
9291.03,286
9293.00,272
9295.00,280
9296.98,278
9298.95,262
9300.93,242
9302.90,232
9304.90,240
9306.88,236
9308.85,254
9310.83,278
9312.80,280
9314.80,282
9316.78,308
9318.75,316
9320.73,340
9322.70,346
9324.70,380
9326.68,396
9328.65,404
9330.63,394
9332.60,380
9334.50,392
9336.50,374
9338.50,352
9340.50,342
9342.50,346
9344.40,356
9346.38,372
9348.35,372
9350.33,366
9352.30,360
9354.30,364
9356.28,378
9358.25,402
9360.23,420
9362.20,420
9364.20,402
9366.18,396
9368.15,400
9370.13,400
9372.10,404
9374.10,406
9376.08,420
9378.05,404
9380.03,404
9382.00,388
9384.00,358
9385.98,340
9387.95,340
9389.93,390
9391.90,390
9393.90,382
9395.88,382
9397.85,360
9399.83,354
9401.80,338
9403.70,342
9405.70,352
9407.70,352
9409.70,370
9411.70,364
9413.60,376
9415.58,392
9417.55,394
9419.53,386
9421.50,376
9423.50,362
9425.48,368
9427.45,346
9429.43,338
9431.40,348
9433.40,332
9435.38,328
9437.35,342
9439.33,330
9441.30,310
9443.30,316
9445.28,284
9447.25,284
9449.23,278
9451.20,260
9453.20,254
9455.18,244
9457.15,240
9459.13,230
9461.10,218
9463.10,246
9465.08,264
9467.05,266
9469.03,260
9471.00,248
9472.90,248
9474.90,238
9476.90,252
9478.90,266
9480.90,270
9482.80,252
9484.78,258
9486.75,256
9488.73,256
9490.70,272
9492.70,312
9494.68,338
9496.65,398
9498.63,470
9500.60,516
9502.60,534
9504.58,532
9506.55,534
9508.53,504
9510.50,460
9512.50,424
9514.48,358
9516.45,296
9518.43,244
9520.40,234
9522.40,210
9524.38,200
9526.35,204
9528.33,182
9530.30,164
9532.30,160
9534.28,178
9536.25,210
9538.23,244
9540.20,276
9542.10,320
9544.10,344
9546.10,330
9548.10,320
9550.10,296
9552.00,280
9553.98,296
9555.95,330
9557.93,386
9559.90,410
9561.90,456
9563.88,482
9565.85,488
9567.83,470
9569.80,442
9571.80,454
9573.78,446
9575.75,472
9577.73,490
9579.70,534
9581.70,586
9583.68,646
9585.65,692
9587.63,752
9589.60,794
9591.60,796
9593.58,778
9595.55,744
9597.53,714
9599.50,672
9601.50,604
9603.48,522
9605.45,432
9607.43,332
9609.40,248
9611.30,162
9613.30,98
9615.30,-32
9617.30,-32
9619.30,-94
9621.20,-134
9623.18,-192
9625.15,-192
9627.13,-206
9629.10,-206
9631.10,-166
9633.08,-166
9635.05,-82
9637.03,0
9639.00,70
9641.00,136
9642.98,212
9644.95,260
9646.93,320
9648.90,378
9650.90,406
9652.88,492
9654.85,534
9656.83,566
9658.80,590
9660.80,608
9662.78,614
9664.75,602
9666.73,620
9668.70,606
9670.70,578
9672.68,552
9674.65,530
9676.63,520
9678.60,520
9680.50,544
9682.48,576
9684.45,572
9686.43,590
9688.40,622
9690.40,632
9692.38,632
9694.35,638
9696.33,646
9698.30,644
9700.30,634
9702.28,622
9704.25,624
9706.23,600
9708.20,586
9710.20,574
9712.18,546
9714.15,532
9716.13,510
9718.10,490
9720.10,458
9722.08,436
9724.05,422
9726.03,438
9728.00,424
9730.00,402
9731.98,382
9733.95,372
9735.93,384
9737.90,400
9739.90,384
9741.88,386
9743.85,394
9745.83,414
9747.80,424
9749.70,402
9751.70,394
9753.70,382
9755.70,378
9757.70,378
9759.60,394
9761.58,378
9763.55,392
9765.53,392
9767.50,382
9769.50,392
9771.48,384
9773.45,378
9775.43,398
9777.40,390
9779.40,398
9781.38,406
9783.35,424
9785.33,420
9787.30,416
9789.30,438
9791.28,454
9793.25,446
9795.23,418
9797.20,388
9799.20,370
9801.18,364
9803.15,388
9805.13,418
9807.10,418
9809.10,418
9811.08,428
9813.05,476
9815.03,508
9817.00,516
9818.90,516
9820.88,516
9822.85,506
9824.83,496
9826.80,476
9828.80,446
9830.78,448
9832.75,442
9834.73,438
9836.70,458
9838.70,486
9840.68,518
9842.65,558
9844.63,568
9846.60,610
9848.60,636
9850.58,650
9852.55,656
9854.53,646
9856.50,630
9858.50,630
9860.48,624
9862.45,620
9864.43,602
9866.40,598
9868.40,588
9870.38,588
9872.35,562
9874.33,562
9876.30,556
9878.30,556
9880.28,578
9882.25,580
9884.23,570
9886.20,574
9888.10,596
9890.10,600
9892.10,604
9894.10,620
9896.10,642
9898.00,654
9899.98,642
9901.95,638
9903.93,652
9905.90,674
9907.90,698
9909.88,686
9911.85,674
9913.83,676
9915.80,708
9917.80,718
9919.78,690
9921.75,664
9923.73,636
9925.70,608
9927.70,596
9929.68,584
9931.65,600
9933.63,598
9935.60,588
9937.60,594
9939.58,580
9941.55,566
9943.53,580
9945.50,576
9947.50,560
9949.48,558
9951.45,572
9953.43,588
9955.40,604
9957.30,610
9959.28,604
9961.25,604
9963.23,596
9965.20,600
9967.20,600
9969.18,598
9971.15,582
9973.13,554
9975.10,540
9977.10,544
9979.08,542
9981.05,502
9983.03,480
9985.00,444
9987.00,438
9988.98,426
9990.95,418
9992.93,418
9994.90,396
9996.90,406
9998.88,404
10000.85,390
10002.83,388
10004.80,382
10006.80,390
10008.78,404
10010.75,416
10012.72,438
10014.70,464
10016.70,498
10018.67,536
10020.65,592
10022.63,658
10024.60,700
10026.50,720
10028.47,742
10030.45,748
10032.42,770
10034.40,736
10036.40,686
10038.38,632
10040.35,564
10042.33,502
10044.30,472
10046.30,402
10048.28,368
10050.25,340
10052.22,296
10054.20,284
10056.20,280
10058.17,288
10060.15,298
10062.13,326
10064.10,374
10066.10,410
10068.08,434
10070.05,458
10072.03,422
10074.00,378
10076.00,350
10077.97,332
10079.95,324
10081.92,340
10083.90,384
10085.90,424
10087.88,490
10089.85,538
10091.83,572
10093.80,602
10095.70,624
10097.67,652
10099.65,652
10101.63,680
10103.60,730
10105.60,904
10107.58,904
10109.55,996
10111.53,996
10113.50,1012
10115.50,1012
10117.47,952
10119.45,898
10121.42,822
10123.40,742
10125.40,660
10127.38,586
10129.35,534
10131.33,442
10133.30,340
10135.30,270
10137.28,200
10139.25,138
10141.22,106
10143.20,50
10145.20,-28
10147.17,-100
10149.15,-122
10151.13,-140
10153.10,-120
10155.10,-94
10157.08,-58
10159.05,-24
10161.03,10
10163.00,78
10164.90,142
10166.88,198
10168.85,254
10170.83,312
10172.80,366
10174.80,374
10176.78,418
10178.75,482
10180.72,522
10182.70,548
10184.70,566
10186.67,570
10188.65,576
10190.63,582
10192.60,620
10194.60,630
10196.58,610
10198.55,614
10200.53,620
10202.50,630
10204.50,630
10206.47,616
10208.45,654
10210.42,690
10212.40,694
10214.40,688
10216.38,698
10218.35,704
10220.33,694
10222.30,660
10224.30,634
10226.28,622
10228.25,636
10230.22,652
10232.20,652
10234.10,648
10236.08,608
10238.05,564
10240.03,534
10242.00,522
10244.00,518
10245.97,514
10247.95,488
10249.92,498
10251.90,502
10253.90,486
10255.88,486
10257.85,468
10259.83,454
10261.80,430
10263.80,416
10265.78,418
10267.75,418
10269.72,418
10271.70,418
10273.70,402
10275.67,402
10277.65,372
10279.63,368
10281.60,394
10283.60,404
10285.58,394
10287.55,368
10289.53,364
10291.50,368
10293.50,358
10295.47,378
10297.45,398
10299.42,386
10301.40,388
10303.30,376
10305.28,372
10307.25,374
10309.22,398
10311.20,456
10313.20,512
10315.17,536
10317.15,540
10319.13,500
10321.10,452
10323.10,426
10325.08,392
10327.05,408
10329.03,436
10331.00,426
10333.00,448
10334.97,480
10336.95,530
10338.92,600
10340.90,600
10342.90,622
10344.88,616
10346.85,580
10348.83,580
10350.80,528
10352.80,528
10354.78,500
10356.75,478
10358.72,432
10360.70,418
10362.70,408
10364.67,410
10366.65,414
10368.63,396
10370.60,404
10372.50,440
10374.47,432
10376.45,424
10378.42,428
10380.40,414
10382.40,390
10384.38,374
10386.35,356
10388.33,362
10390.30,350
10392.30,346
10394.28,356
10396.25,342
10398.22,348
10400.20,378
10402.20,400
10404.17,398
10406.15,386
10408.13,390
10410.10,410
10412.10,440
10414.08,478
10416.05,490
10418.03,510
10420.00,554
10422.00,608
10423.97,640
10425.95,676
10427.92,700
10429.90,714
10431.90,700
10433.88,666
10435.85,636
10437.83,602
10439.80,580
10441.70,566
10443.67,536
10445.65,534
10447.63,512
10449.60,470
10451.60,434
10453.58,420
10455.55,390
10457.53,368
10459.50,348
10461.50,314
10463.47,286
10465.45,276
10467.42,256
10469.40,234
10471.40,208
10473.38,168
10475.35,174
10477.33,192
10479.30,184
10481.30,174
10483.28,184
10485.25,170
10487.22,162
10489.20,140
10491.20,154
10493.17,166
10495.15,178
10497.13,208
10499.10,218
10501.10,232
10503.08,240
10505.05,252
10507.03,256
10509.00,254
10510.90,244
10512.88,222
10514.85,216
10516.83,174
10518.80,160
10520.80,152
10522.78,132
10524.75,116
10526.72,78
10528.70,50
10530.70,40
10532.67,42
10534.65,12
10536.63,16
10538.60,30
10540.60,32
10542.58,22
10544.55,38
10546.53,72
10548.50,124
10550.50,188
10552.47,224
10554.45,260
10556.42,280
10558.40,246
10560.40,226
10562.38,172
10564.35,122
10566.33,106
10568.30,96
10570.30,96
10572.28,76
10574.25,46
10576.22,12
10578.20,20
10580.10,24
10582.08,24
10584.05,26
10586.03,26
10588.00,82
10590.00,82
10591.97,116
10593.95,116
10595.92,128
10597.90,160
10599.90,168
10601.88,200
10603.85,220
10605.83,266
10607.80,326
10609.80,344
10611.78,344
10613.75,334
10615.72,306
10617.70,286
10619.70,242
10621.67,198
10623.65,184
10625.63,214
10627.60,238
10629.60,282
10631.58,366
10633.55,426
10635.53,450
10637.50,474
10639.50,456
10641.47,418
10643.45,382
10645.42,332
10647.40,286
10649.30,218
10651.28,120
10653.25,70
10655.22,-6
10657.20,-66
10659.20,-104
10661.17,-154
10663.15,-218
10665.13,-282
10667.10,-322
10669.10,-372
10671.08,-410
10673.05,-458
10675.03,-492
10677.00,-498
10679.00,-502
10680.97,-486
10682.95,-460
10684.92,-406
10686.90,-346
10688.90,-284
10690.88,-202
10692.85,-138
10694.83,-62
10696.80,2
10698.80,84
10700.78,142
10702.75,200
10704.72,238
10706.70,282
10708.60,320
10710.60,342
10712.60,334
10714.60,326
10716.60,324
10718.50,336
10720.47,336
10722.45,320
10724.42,310
10726.40,306
10728.40,310
10730.38,330
10732.35,348
10734.33,352
10736.30,380
10738.30,394
10740.28,390
10742.25,386
10744.22,382
10746.20,364
10748.20,368
10750.17,328
10752.15,296
10754.13,290
10756.10,246
10758.10,230
10760.08,216
10762.05,180
10764.03,148
10766.00,124
10768.00,110
10769.97,66
10771.95,14
10773.92,-10
10775.90,2
10777.90,-28
10779.88,-12
10781.85,-18
10783.83,-14
10785.80,-14
10787.70,-8
10789.67,-10
10791.65,12
10793.63,22
10795.60,16
10797.60,32
10799.58,24
10801.55,14
10803.53,14
10805.50,20
10807.50,-2
10809.47,-18
10811.45,-18
10813.42,-16
10815.40,-32
10817.40,-52
10819.38,-52
10821.35,-70
10823.33,-70
10825.30,-116
10827.30,-116
10829.28,-126
10831.25,-116
10833.22,-94
10835.20,-70
10837.20,-50
10839.17,-20
10841.15,-20
10843.13,-26
10845.10,-28
10847.00,-18
10849.00,-8
10851.00,0
10853.00,22
10855.00,22
10856.90,30
10858.88,66
10860.85,104
10862.83,156
10864.80,174
10866.80,178
10868.78,174
10870.75,174
10872.72,150
10874.70,126
10876.70,118
10878.67,84
10880.65,80
10882.63,102
10884.60,102
10886.60,120
10888.58,148
10890.55,172
10892.53,198
10894.50,220
10896.50,222
10898.47,232
10900.45,240
10902.42,218
10904.40,186
10906.40,132
10908.38,108
10910.35,100
10912.33,82
10914.30,58
10916.30,74
10918.28,82
10920.25,30
10922.22,30
10924.20,40
10926.10,52
10928.08,42
10930.05,58
10932.03,86
10934.00,108
10936.00,130
10937.97,126
10939.95,138
10941.92,156
10943.90,136
10945.90,136
10947.88,116
10949.85,120
10951.83,118
10953.80,130
10955.80,130
10957.78,118
10959.75,120
10961.72,122
10963.70,136
10965.70,148
10967.67,152
10969.65,142
10971.63,136
10973.60,136
10975.60,132
10977.58,132
10979.55,108
10981.53,88
10983.50,90
10985.40,100
10987.40,102
10989.40,114
10991.40,106
10993.40,104
10995.30,86
10997.28,70
10999.25,40
11001.22,32
11003.20,20
11005.20,32
11007.17,6
11009.15,-24
11011.13,-24
11013.10,-8
11015.10,2
11017.08,-2
11019.05,-2
11021.03,-28
11023.00,-32
11025.00,-14
11026.97,-12
11028.95,-34
11030.92,-16
11032.90,-12
11034.90,16
11036.88,10
11038.85,-4
11040.83,4
11042.80,-2
11044.80,-6
11046.78,2
11048.75,20
11050.72,30
11052.70,30
11054.60,4
11056.60,38
11058.60,84
11060.60,84
11062.60,122
11064.50,122
11066.47,204
11068.45,204
11070.42,268
11072.40,308
11074.40,310
11076.38,308
11078.35,302
11080.33,234
11082.30,136
11084.30,86
11086.28,36
11088.25,8
11090.22,-14
11092.20,-44
11094.20,-84
11096.17,-118
11098.15,-160
11100.13,-230
11102.10,-258
11104.10,-248
11106.08,-250
11108.05,-240
11110.03,-220
11112.00,-198
11114.00,-194
11115.97,-184
11117.95,-160
11119.92,-138
11121.90,-82
11123.80,-20
11125.80,64
11127.80,140
11129.80,216
11131.80,240
11133.70,268
11135.67,270
11137.65,236
11139.63,190
11141.60,154
11143.60,102
11145.58,88
11147.55,90
11149.53,140
11151.50,184
11153.50,240
11155.47,280
11157.45,282
11159.42,260
11161.40,232
11163.40,230
11165.38,214
11167.35,184
11169.33,132
11171.30,104
11173.30,80
11175.28,28
11177.25,-30
11179.22,-98
11181.20,-178
11183.20,-258
11185.17,-294
11187.15,-342
11189.13,-390
11191.10,-452
11193.00,-490
11195.00,-524
11197.00,-530
11199.00,-538
11201.00,-552
11202.90,-532
11204.88,-484
11206.85,-412
11208.83,-322
11210.80,-248
11212.80,-150
11214.78,-86
11216.75,-14
11218.72,60
11220.70,116
11222.70,184
11224.67,222
11226.65,246
11228.63,264
11230.60,292
11232.60,332
11234.58,338
11236.55,332
11238.53,304
11240.50,266
11242.50,250
11244.47,210
11246.45,204
11248.42,212
11250.40,218
11252.40,206
11254.38,212
11256.35,206
11258.33,210
11260.30,232
11262.20,260
11264.20,288
11266.20,304
11268.20,290
11270.20,284
11272.10,304
11274.08,288
11276.05,248
11278.03,212
11280.00,182
11282.00,160
11283.97,146
11285.95,152
11287.92,166
11289.90,156
11291.90,134
11293.88,134
11295.85,130
11297.83,130
11299.80,156
11301.80,156
11303.78,134
11305.75,134
11307.72,70
11309.70,62
11311.70,50
11313.67,36
11315.65,30
11317.63,14
11319.60,-18
11321.60,-48
11323.58,-44
11325.55,-62
11327.53,-80
11329.50,-62
11331.40,-60
11333.40,-46
11335.40,-36
11337.40,-28
11339.40,24
11341.30,54
11343.28,66
11345.25,42
11347.22,22
11349.20,30
11351.20,46
11353.17,70
11355.15,94
11357.13,138
11359.10,158
11361.10,180
11363.08,198
11365.05,192
11367.03,182
11369.00,196
11371.00,192
11372.97,174
11374.95,140
11376.92,122
11378.90,134
11380.90,122
11382.88,98
11384.85,98
11386.83,112
11388.80,128
11390.80,98
11392.78,68
11394.75,22
11396.72,-18
11398.70,-38
11400.60,-34
11402.60,-42
11404.60,-46
11406.60,-50
11408.60,-56
11410.50,-42
11412.47,2
11414.45,38
11416.42,70
11418.40,68
11420.40,58
11422.38,86
11424.35,110
11426.33,144
11428.30,158
11430.30,126
11432.28,108
11434.25,110
11436.22,146
11438.20,164
11440.20,172
11442.17,190
11444.15,186
11446.13,158
11448.10,176
11450.10,178
11452.08,190
11454.05,232
11456.03,248
11458.00,248
11460.00,260
11461.97,268
11463.95,282
11465.92,290
11467.90,274
11469.80,284
11471.80,282
11473.80,300
11475.80,276
11477.80,252
11479.70,246
11481.67,252
11483.65,232
11485.63,228
11487.60,228
11489.60,214
11491.58,222
11493.55,204
11495.53,184
11497.50,176
11499.50,168
11501.47,152
11503.45,160
11505.42,170
11507.40,160
11509.40,154
11511.38,168
11513.35,160
11515.33,144
11517.30,146
11519.30,162
11521.28,132
11523.25,132
11525.22,140
11527.20,132
11529.20,136
11531.17,136
11533.15,150
11535.13,150
11537.10,164
11539.00,164
11541.00,172
11543.00,172
11545.00,156
11547.00,160
11548.90,166
11550.88,170
11552.85,176
11554.83,156
11556.80,140
11558.80,106
11560.78,68
11562.75,68
11564.72,68
11566.70,84
11568.70,108
11570.67,116
11572.65,138
11574.63,152
11576.60,164
11578.60,182
11580.58,192
11582.55,210
11584.53,254
11586.50,280
11588.50,282
11590.47,270
11592.45,264
11594.42,244
11596.40,232
11598.40,212
11600.38,172
11602.35,106
11604.33,52
11606.30,16
11608.20,2
11610.20,6
11612.20,-2
11614.20,-24
11616.20,-24
11618.10,-16
11620.08,-22
11622.05,-36
11624.03,-46
11626.00,-62
11628.00,-28
11629.97,20
11631.95,22
11633.92,34
11635.90,32
11637.90,90
11639.88,150
11641.85,164
11643.83,194
11645.80,258
11647.80,296
11649.78,358
11651.75,404
11653.72,396
11655.70,384
11657.70,366
11659.67,332
11661.65,308
