t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
6033.9,84.23,63.043,-46.343,-8.93
6043.8,74.23,63.043,-53.343,-9.93
6053.7,74.23,63.043,-53.343,-9.93
6063.6,83.23,85.043,-58.343,-13.93
6073.5,83.23,85.043,-58.343,-13.93
6083.3,97.23,83.043,-65.343,-13.93
6093.2,97.23,83.043,-65.343,-13.93
6103.1,107.23,64.043,-65.343,-11.93
6113.0,107.23,64.043,-65.343,-11.93
6122.9,140.23,70.043,-43.343,-2.93
6132.8,140.23,70.043,-43.343,-2.93
6142.7,166.23,75.043,-19.343,1.07
6152.5,166.23,75.043,-19.343,1.07
6162.4,197.23,88.043,-7.3427,4.07
6172.3,197.23,88.043,-7.3427,4.07
6182.2,220.23,98.043,7.6573,5.07
6192.1,220.23,98.043,7.6573,5.07
6202.0,226.23,104.04,11.657,6.07
6211.9,232.23,106.04,11.657,6.07
6221.7,234.23,108.04,10.657,3.07
6231.6,236.23,111.04,10.657,3.07
6241.5,239.23,116.04,7.6573,1.07
6251.4,237.23,116.04,7.6573,0.069997
6261.3,238.23,116.04,4.6573,-1.93
6271.2,234.23,116.04,0.65733,-3.93
6281.1,234.23,115.04,-3.3427,-3.93
6290.9,230.23,114.04,-7.3427,-5.93
6300.8,228.23,113.04,-10.343,-4.93
6310.7,225.23,112.04,-14.343,-8.93
6320.6,222.23,112.04,-16.343,-8.93
6330.5,219.23,111.04,-19.343,-9.93
6340.4,216.23,110.04,-21.343,-11.93
6350.3,212.23,109.04,-23.343,-12.93
6360.1,210.23,110.04,-25.343,-14.93
6370.0,206.23,110.04,-26.343,-14.93
6379.9,200.23,107.04,-28.343,-15.93
6389.8,197.23,107.04,-29.343,-16.93
6399.7,190.23,104.04,-30.343,-17.93
6409.6,182.23,102.04,-35.343,-19.93
6419.5,178.23,102.04,-37.343,-21.93
6429.3,171.23,100.04,-38.343,-22.93
6439.2,164.23,96.043,-40.343,-22.93
6449.1,157.23,94.043,-45.343,-26.93
6459.0,148.23,92.043,-45.343,-26.93
6468.9,141.23,88.043,-48.343,-26.93
6478.8,134.23,86.043,-53.343,-31.93
6488.7,125.23,82.043,-54.343,-29.93
6498.5,117.23,81.043,-56.343,-32.93
6508.4,108.23,76.043,-58.343,-32.93
6518.3,99.23,72.043,-61.343,-35.93
6528.2,89.23,67.043,-63.343,-36.93
6538.1,77.23,63.043,-69.343,-37.93
6548.0,70.23,60.043,-69.343,-38.93
6557.9,65.23,60.043,-73.343,-40.93
6567.7,71.23,73.043,-75.343,-43.93
6577.6,87.23,87.043,-77.343,-42.93
6587.5,85.23,75.043,-79.343,-43.93
6597.4,80.23,55.043,-83.343,-44.93
6607.3,83.23,45.043,-80.343,-44.93
6617.2,97.23,45.043,-75.343,-41.93
6627.1,104.23,42.043,-66.343,-35.93
6636.9,112.23,40.043,-54.343,-32.93
6646.8,120.23,40.043,-43.343,-30.93
6656.7,133.23,47.043,-34.343,-30.93
6666.6,143.23,52.043,-28.343,-28.93
6676.5,152.23,57.043,-20.343,-26.93
6686.4,159.23,60.043,-18.343,-27.93
6696.3,161.23,63.043,-11.343,-26.93
6706.1,162.23,63.043,-8.3427,-25.93
6716.0,160.23,62.043,-10.343,-26.93
6725.9,161.23,65.043,-9.3427,-27.93
6735.8,156.23,63.043,-15.343,-29.93
6745.7,154.23,64.043,-18.343,-30.93
6755.6,153.23,64.043,-20.343,-31.93
6765.5,151.23,62.043,-27.343,-33.93
6775.3,146.23,60.043,-29.343,-33.93
6785.2,143.23,55.043,-32.343,-33.93
6795.1,138.23,54.043,-32.343,-33.93
6805.0,134.23,50.043,-36.343,-33.93
6814.9,133.23,51.043,-37.343,-32.93
6824.8,128.23,50.043,-39.343,-30.93
6834.7,125.23,49.043,-40.343,-31.93
6844.5,123.23,48.043,-41.343,-30.93
6854.4,120.23,48.043,-41.343,-30.93
6864.3,118.23,47.043,-45.343,-33.93
6874.2,112.23,45.043,-46.343,-31.93
6884.1,112.23,45.043,-46.343,-32.93
6894.0,98.23,41.043,-47.343,-32.93
6903.9,98.23,41.043,-47.343,-31.93
6913.7,86.23,36.043,-48.343,-31.93
6923.6,86.23,36.043,-50.343,-31.93
6933.5,75.23,32.043,-54.343,-32.93
6943.4,75.23,32.043,-55.343,-32.93
6953.3,61.23,26.043,-58.343,-33.93
6963.2,61.23,26.043,-60.343,-33.93
6973.0,48.23,21.043,-63.343,-33.93
6982.9,48.23,21.043,-65.343,-35.93
6992.8,32.23,16.043,-67.343,-35.93
7002.7,32.23,16.043,-69.343,-34.93
7012.6,18.23,11.043,-68.343,-35.93
7022.5,18.23,11.043,-72.343,-35.93
7032.4,1.2298,5.0428,-75.343,-36.93
7042.3,1.2298,5.0428,-74.343,-35.93
7052.1,-4.7702,6.0428,-77.343,-34.93
7062.0,-8.7702,4.0428,-81.343,-33.93
7071.9,-11.77,9.0428,-80.343,-34.93
7081.8,9.2298,32.043,-82.343,-33.93
7091.7,15.23,32.043,-82.343,-32.93
7101.6,9.2298,15.043,-82.343,-32.93
7111.4,19.23,11.043,-86.343,-31.93
7121.3,32.23,10.043,-86.343,-31.93
7131.2,39.23,9.0428,-68.343,-24.93
7141.1,47.23,7.0428,-68.343,-24.93
7151.0,54.23,5.0428,-48.343,-16.93
7160.9,56.23,4.0428,-48.343,-16.93
7170.8,57.23,5.0428,-33.343,-13.93
7180.6,62.23,9.0428,-33.343,-13.93
7190.5,69.23,14.043,-23.343,-11.93
7200.4,71.23,17.043,-23.343,-11.93
7210.3,71.23,18.043,-16.343,-8.93
7220.2,68.23,18.043,-16.343,-8.93
7230.1,70.23,20.043,-18.343,-10.93
7240.0,64.23,19.043,-18.343,-10.93
7249.8,62.23,17.043,-21.343,-11.93
7259.7,58.23,16.043,-21.343,-11.93
7269.6,55.23,14.043,-26.343,-13.93
7279.5,51.23,11.043,-26.343,-13.93
7289.4,48.23,6.0428,-30.343,-13.93
7299.3,46.23,7.0428,-30.343,-13.93
7309.2,43.23,5.0428,-30.343,-11.93
7319.0,41.23,3.0428,-29.343,-10.93
7328.9,39.23,4.0428,-29.343,-9.93
7338.8,36.23,3.0428,-29.343,-11.93
7348.7,35.23,4.0428,-31.343,-11.93
7358.6,33.23,2.0428,-33.343,-12.93
7368.5,28.23,3.0428,-33.343,-10.93
7378.4,25.23,3.0428,-32.343,-8.93
7388.2,18.23,0.042776,-32.343,-8.93
7398.1,12.23,-1.9572,-35.343,-9.93
7408.0,6.2298,-2.9572,-33.343,-7.93
7417.9,4.2298,-3.9572,-36.343,-8.93
7427.8,-5.7702,-8.9572,-36.343,-9.93
7437.7,-14.77,-12.957,-38.343,-9.93
7447.6,-18.77,-13.957,-41.343,-9.93
7457.4,-24.77,-16.957,-42.343,-8.93
7467.3,-30.77,-18.957,-44.343,-9.93
7477.2,-35.77,-18.957,-46.343,-9.93
7487.1,-40.77,-19.957,-49.343,-13.93
7497.0,-44.77,-19.957,-52.343,-13.93
7506.9,-50.77,-20.957,-57.343,-14.93
7516.8,-55.77,-19.957,-59.343,-16.93
7526.6,-61.77,-22.957,-61.343,-16.93
7536.5,-64.77,-19.957,-63.343,-16.93
7546.4,-69.77,-19.957,-63.343,-17.93
7556.3,-64.77,-8.9572,-67.343,-18.93
7566.2,-41.77,16.043,-69.343,-18.93
7576.1,-27.77,18.043,-67.343,-17.93
7586.0,-26.77,5.0428,-67.343,-15.93
7595.8,-12.77,3.0428,-67.343,-14.93
7605.7,2.2298,7.0428,-66.343,-13.93
7615.6,16.23,7.0428,-59.343,-10.93
7625.5,22.23,5.0428,-49.343,-8.93
7635.4,30.23,4.0428,-40.343,-6.93
7645.3,31.23,1.0428,-31.343,-6.93
7655.2,34.23,0.042776,-22.343,-4.93
7665.0,33.23,-0.95722,-12.343,-1.93
7674.9,39.23,5.0428,-8.3427,2.07
7684.8,47.23,10.043,-0.34267,4.07
7694.7,51.23,16.043,4.6573,5.07
7704.6,50.23,17.043,5.6573,5.07
7714.5,54.23,22.043,5.6573,3.07
7724.4,57.23,26.043,5.6573,1.07
7734.2,57.23,26.043,4.6573,0.069997
7744.1,54.23,28.043,-0.34267,-0.93
7754.0,54.23,28.043,-0.34267,-2.93
7763.9,47.23,22.043,-5.3427,-3.93
7773.8,47.23,22.043,-9.3427,-4.93
7783.7,41.23,17.043,-9.3427,-2.93
7793.6,41.23,17.043,-14.343,-4.93
7803.4,40.23,17.043,-14.343,-4.93
7813.3,40.23,17.043,-14.343,-4.93
7823.2,38.23,18.043,-16.343,-5.93
7833.1,38.23,18.043,-16.343,-5.93
7843.0,36.23,19.043,-20.343,-4.93
7852.9,36.23,19.043,-21.343,-5.93
7862.8,32.23,21.043,-21.343,-4.93
7872.6,32.23,21.043,-22.343,-5.93
7882.5,25.23,19.043,-25.343,-6.93
7892.4,25.23,19.043,-26.343,-7.93
7902.3,16.23,19.043,-28.343,-6.93
7912.2,16.23,19.043,-28.343,-6.93
7922.1,11.23,16.043,-32.343,-7.93
7932.0,8.2298,15.043,-32.343,-6.93
7941.8,0.22983,13.043,-31.343,-6.93
7951.7,-3.7702,12.043,-33.343,-5.93
7961.6,-10.77,11.043,-35.343,-6.93
7971.5,-15.77,9.0428,-38.343,-5.93
7981.4,-20.77,8.0428,-39.343,-5.93
7991.3,-27.77,6.0428,-43.343,-7.93
8001.2,-33.77,7.0428,-44.343,-5.93
8011.0,-38.77,6.0428,-49.343,-7.93
8020.9,-44.77,8.0428,-50.343,-8.93
8030.8,-45.77,10.043,-52.343,-6.93
8040.7,-48.77,13.043,-55.343,-8.93
8050.6,-28.77,40.043,-54.343,-6.93
8060.5,-20.77,42.043,-58.343,-6.93
8070.4,-11.77,34.043,-59.343,-6.93
8080.2,-3.7702,25.043,-60.343,-6.93
8090.1,9.2298,25.043,-54.343,-3.93
8100.0,27.23,29.043,-44.343,1.07
8109.9,41.23,28.043,-29.343,5.07
8119.8,48.23,28.043,-19.343,9.07
8129.7,55.23,28.043,-19.343,9.07
8139.6,60.23,26.043,-4.3427,11.07
8149.4,64.23,29.043,-4.3427,11.07
8159.3,78.23,35.043,11.657,15.07
8169.2,88.23,43.043,11.657,15.07
8179.1,97.23,46.043,16.657,14.07
8189.0,100.23,49.043,16.657,14.07
8198.9,100.23,50.043,18.657,13.07
8208.8,106.23,55.043,18.657,13.07
8218.6,107.23,59.043,12.657,8.07
8228.5,109.23,63.043,12.657,8.07
8238.4,114.23,67.043,5.6573,2.07
8248.3,116.23,70.043,5.6573,2.07
8258.2,121.23,72.043,-0.34267,-2.93
8268.1,124.23,73.043,-0.34267,-2.93
8278.0,123.23,73.043,-5.3427,-3.93
8287.8,125.23,77.043,-5.3427,-3.93
8297.7,123.23,78.043,-6.3427,-5.93
8307.6,121.23,77.043,-6.3427,-5.93
8317.5,118.23,76.043,-7.3427,-4.93
8327.4,112.23,72.043,-7.3427,-4.93
8337.3,105.23,69.043,-8.3427,-4.93
8347.2,98.23,63.043,-11.343,-5.93
8357.0,89.23,61.043,-11.343,-6.93
8366.9,84.23,58.043,-13.343,-7.93
8376.8,77.23,56.043,-14.343,-8.93
8386.7,73.23,55.043,-16.343,-7.93
8396.6,68.23,53.043,-18.343,-8.93
8406.5,63.23,51.043,-20.343,-10.93
8416.4,58.23,51.043,-21.343,-9.93
8426.2,55.23,50.043,-24.343,-10.93
8436.1,47.23,47.043,-26.343,-9.93
8446.0,43.23,46.043,-26.343,-8.93
8455.9,37.23,45.043,-28.343,-9.93
8465.8,30.23,43.043,-30.343,-9.93
8475.7,22.23,39.043,-32.343,-9.93
8485.6,14.23,37.043,-37.343,-8.93
8495.4,7.2298,35.043,-39.343,-8.93
8505.3,1.2298,32.043,-43.343,-10.93
8515.2,-3.7702,33.043,-46.343,-10.93
8525.1,-0.77017,42.043,-46.343,-9.93
8535.0,23.23,63.043,-49.343,-9.93
8544.9,26.23,60.043,-52.343,-10.93
8554.8,27.23,45.043,-52.343,-8.93
8564.6,32.23,36.043,-50.343,-5.93
8574.5,43.23,36.043,-51.343,-7.93
8584.4,58.23,36.043,-44.343,-2.93
8594.3,65.23,36.043,-33.343,1.07
8604.2,65.23,36.043,-21.343,6.07
8614.1,85.23,40.043,-11.343,7.07
8624.0,85.23,40.043,-3.3427,9.07
8633.8,101.23,49.043,4.6573,10.07
8643.7,101.23,49.043,10.657,12.07
8653.6,114.23,54.043,12.657,12.07
8663.5,114.23,54.043,14.657,12.07
8673.4,114.23,54.043,15.657,11.07
8683.3,114.23,54.043,14.657,9.07
8693.2,115.23,57.043,12.657,6.07
8703.0,115.23,57.043,8.6573,3.07
8712.9,113.23,57.043,3.6573,2.07
8722.8,113.23,57.043,2.6573,-0.93
8732.7,106.23,53.043,-2.3427,-1.93
8742.6,106.23,53.043,-6.3427,-3.93
8752.5,100.23,50.043,-8.3427,-4.93
8762.4,100.23,50.043,-9.3427,-3.93
8772.2,98.23,49.043,-13.343,-3.93
8782.1,99.23,48.043,-14.343,-5.93
8792.0,97.23,48.043,-13.343,-4.93
8801.9,94.23,49.043,-15.343,-5.93
8811.8,92.23,48.043,-16.343,-4.93
8821.7,91.23,49.043,-17.343,-3.93
8831.6,89.23,50.043,-17.343,-4.93
8841.4,86.23,49.043,-24.343,-6.93
8851.3,79.23,47.043,-24.343,-7.93
8861.2,78.23,47.043,-25.343,-8.93
8871.1,72.23,47.043,-30.343,-10.93
8881.0,67.23,45.043,-35.343,-12.93
8890.9,63.23,43.043,-34.343,-14.93
8900.8,55.23,40.043,-37.343,-15.93
8910.6,52.23,39.043,-37.343,-15.93
8920.5,45.23,38.043,-40.343,-16.93
8930.4,38.23,35.043,-41.343,-16.93
8940.3,32.23,34.043,-44.343,-16.93
8950.2,22.23,29.043,-45.343,-19.93
8960.1,16.23,28.043,-49.343,-20.93
8970.0,7.2298,25.043,-52.343,-22.93
8979.8,-1.7702,21.043,-55.343,-23.93
8989.7,-6.7702,19.043,-58.343,-24.93
8999.6,-9.7702,21.043,-61.343,-25.93
9009.5,-15.77,21.043,-61.343,-25.93
9019.4,-6.7702,33.043,-64.343,-23.93
9029.3,12.23,51.043,-65.343,-23.93
9039.2,16.23,47.043,-66.343,-22.93
9049.0,15.23,32.043,-66.343,-24.93
9058.9,22.23,27.043,-67.343,-20.93
9068.8,34.23,26.043,-56.343,-15.93
9078.7,47.23,26.043,-46.343,-11.93
9088.6,52.23,24.043,-35.343,-8.93
9098.5,59.23,23.043,-26.343,-5.93
9108.4,64.23,25.043,-18.343,-4.93
9118.2,71.23,30.043,-11.343,-3.93
9128.1,78.23,35.043,-7.3427,-2.93
9138.0,83.23,40.043,-4.3427,-1.93
9147.9,84.23,42.043,-2.3427,-2.93
9157.8,86.23,44.043,0.65733,-2.93
9167.7,80.23,40.043,-0.34267,-1.93
9177.6,83.23,44.043,-1.3427,-2.93
9187.4,76.23,43.043,-1.3427,-3.93
9197.3,75.23,42.043,-3.3427,-0.93
9207.2,73.23,40.043,-6.3427,-2.93
9217.1,69.23,37.043,-7.3427,-1.93
9227.0,66.23,35.043,-11.343,0.069997
9236.9,66.23,35.043,-11.343,0.069997
9246.8,64.23,33.043,-11.343,2.07
9256.6,64.23,32.043,-11.343,2.07
9266.5,64.23,32.043,-11.343,5.07
9276.4,60.23,30.043,-11.343,5.07
9286.3,58.23,31.043,-13.343,7.07
9296.2,58.23,32.043,-13.343,7.07
9306.1,54.23,32.043,-12.343,9.07
9316.0,51.23,31.043,-12.343,9.07
9325.8,47.23,30.043,-13.343,9.07
9335.7,42.23,30.043,-13.343,9.07
9345.6,40.23,28.043,-15.343,11.07
9355.5,30.23,23.043,-15.343,11.07
9365.4,25.23,22.043,-15.343,12.07
9375.3,19.23,21.043,-15.343,12.07
9385.2,14.23,18.043,-19.343,11.07
9395.0,7.2298,17.043,-19.343,11.07
9404.9,0.22983,13.043,-23.343,11.07
9414.8,-5.7702,10.043,-23.343,11.07
9424.7,-11.77,8.0428,-26.343,11.07
9434.6,-18.77,8.0428,-26.343,11.07
9444.5,-24.77,4.0428,-28.343,9.07
9454.4,-24.77,4.0428,-29.343,8.07
9464.2,-40.77,-1.9572,-33.343,7.07
9474.1,-40.77,-1.9572,-35.343,6.07
9484.0,-48.77,-0.95722,-36.343,6.07
9493.9,-48.77,-0.95722,-40.343,6.07
9503.8,-37.77,21.043,-41.343,5.07
9513.7,-37.77,21.043,-41.343,5.07
9523.5,-19.77,18.043,-42.343,6.07
9533.4,-19.77,18.043,-43.343,7.07
9543.3,6.2298,17.043,-45.343,6.07
9553.2,6.2298,17.043,-44.343,8.07
9563.1,24.23,13.043,-36.343,11.07
9573.0,24.23,13.043,-25.343,13.07
9582.9,34.23,8.0428,-16.343,16.07
9592.8,34.23,8.0428,-4.3427,19.07
9602.6,33.23,1.0428,0.65733,18.07
9612.5,33.23,1.0428,6.6573,19.07
9622.4,34.23,2.0428,11.657,20.07
9632.3,39.23,6.0428,16.657,22.07
9642.2,43.23,11.043,20.657,21.07
9652.1,43.23,12.043,20.657,22.07
9661.9,47.23,17.043,19.657,19.07
9671.8,49.23,19.043,16.657,18.07
9681.7,46.23,21.043,17.657,14.07
9691.6,45.23,22.043,12.657,14.07
9701.5,47.23,22.043,10.657,12.07
9711.4,45.23,24.043,8.6573,11.07
9721.3,47.23,23.043,3.6573,10.07
9731.1,47.23,23.043,5.6573,11.07
9741.0,46.23,22.043,3.6573,12.07
9750.9,45.23,22.043,3.6573,13.07
9760.8,48.23,24.043,3.6573,13.07
9770.7,45.23,26.043,4.6573,14.07
9780.6,44.23,26.043,4.6573,13.07
9790.5,44.23,29.043,1.6573,13.07
9800.3,44.23,31.043,-0.34267,13.07
9810.2,44.23,33.043,-0.34267,13.07
9820.1,44.23,34.043,-3.3427,13.07
9830.0,44.23,36.043,-3.3427,13.07
9839.9,40.23,39.043,-3.3427,13.07
9849.8,38.23,40.043,-5.3427,13.07
9859.7,36.23,40.043,-9.3427,12.07
9869.5,33.23,40.043,-11.343,10.07
9879.4,27.23,37.043,-11.343,11.07
9889.3,18.23,36.043,-14.343,10.07
9899.2,13.23,34.043,-16.343,10.07
9909.1,7.2298,30.043,-19.343,9.07
9919.0,-1.7702,27.043,-20.343,9.07
9928.9,-7.7702,25.043,-21.343,9.07
9938.7,-15.77,22.043,-22.343,7.07
9948.6,-22.77,20.043,-27.343,8.07
9958.5,-24.77,19.043,-27.343,7.07
9968.4,-30.77,20.043,-31.343,7.07
9978.3,-27.77,28.043,-32.343,6.07
9988.2,-5.7702,50.043,-37.343,7.07
9998.1,-0.77017,50.043,-37.343,6.07
10008.0,2.2298,36.043,-36.343,8.07
10018.0,11.23,31.043,-35.343,8.07
10028.0,26.23,33.043,-32.343,11.07
10038.0,36.23,30.043,-20.343,14.07
10048.0,46.23,29.043,-7.3427,16.07
10057.0,53.23,26.043,-0.34267,18.07
10067.0,59.23,26.043,6.6573,19.07
10077.0,62.23,25.043,15.657,20.07
10087.0,66.23,27.043,22.657,21.07
10097.0,78.23,33.043,26.657,24.07
10107.0,91.23,42.043,33.657,25.07
10117.0,96.23,46.043,37.657,25.07
10127.0,102.23,50.043,38.657,25.07
10137.0,106.23,53.043,38.657,23.07
10146.0,109.23,57.043,35.657,22.07
10156.0,110.23,60.043,33.657,19.07
10166.0,110.23,61.043,32.657,18.07
10176.0,109.23,59.043,28.657,17.07
10186.0,108.23,60.043,26.657,16.07
10196.0,108.23,60.043,24.657,15.07
10206.0,107.23,57.043,22.657,14.07
10216.0,109.23,59.043,20.657,14.07
10225.0,109.23,58.043,19.657,14.07
10235.0,111.23,60.043,19.657,15.07
10245.0,112.23,62.043,19.657,15.07
10255.0,110.23,63.043,16.657,13.07
10265.0,111.23,64.043,16.657,13.07
10275.0,109.23,67.043,13.657,12.07
10285.0,112.23,68.043,13.657,12.07
10295.0,106.23,69.043,11.657,12.07
10305.0,106.23,69.043,11.657,12.07
10314.0,103.23,70.043,10.657,12.07
10324.0,103.23,70.043,10.657,12.07
10334.0,94.23,66.043,6.6573,13.07
10344.0,94.23,66.043,6.6573,13.07
10354.0,82.23,62.043,2.6573,12.07
10364.0,82.23,62.043,2.6573,12.07
10374.0,70.23,59.043,-3.3427,13.07
10384.0,70.23,59.043,-3.3427,13.07
10394.0,57.23,54.043,-10.343,10.07
10403.0,57.23,54.043,-10.343,10.07
10413.0,43.23,48.043,-16.343,7.07
10423.0,43.23,48.043,-16.343,7.07
10433.0,30.23,45.043,-22.343,5.07
10443.0,30.23,45.043,-22.343,5.07
10453.0,36.23,62.043,-23.343,5.07
10463.0,36.23,62.043,-28.343,5.07
10473.0,56.23,77.043,-31.343,2.07
10483.0,56.23,65.043,-34.343,1.07
10492.0,56.23,51.043,-35.343,2.07
10502.0,64.23,42.043,-35.343,1.07
10512.0,82.23,49.043,-27.343,8.07
10522.0,95.23,50.043,-14.343,13.07
10532.0,106.23,52.043,-2.3427,17.07
10542.0,120.23,56.043,9.6573,20.07
10552.0,130.23,58.043,18.657,23.07
10562.0,142.23,63.043,24.657,23.07
10571.0,156.23,69.043,31.657,25.07
10581.0,167.23,75.043,36.657,26.07
10591.0,175.23,77.043,39.657,25.07
10601.0,178.23,79.043,41.657,24.07
10611.0,182.23,81.043,39.657,23.07
10621.0,184.23,85.043,40.657,22.07
10631.0,192.23,92.043,39.657,21.07
10641.0,192.23,93.043,33.657,17.07
10651.0,194.23,95.043,33.657,17.07
10660.0,192.23,94.043,27.657,13.07
10670.0,194.23,95.043,22.657,10.07
10680.0,192.23,94.043,18.657,9.07
10690.0,192.23,94.043,16.657,6.07
10700.0,190.23,93.043,14.657,7.07
10710.0,189.23,93.043,13.657,4.07
10720.0,187.23,93.043,9.6573,5.07
10730.0,185.23,93.043,11.657,5.07
10740.0,185.23,94.043,9.6573,5.07
10749.0,184.23,95.043,6.6573,2.07
10759.0,181.23,94.043,4.6573,2.07
10769.0,181.23,94.043,2.6573,-0.93
10779.0,177.23,94.043,0.65733,-2.93
10789.0,171.23,94.043,-3.3427,-3.93
10799.0,168.23,93.043,-5.3427,-5.93
10809.0,165.23,93.043,-5.3427,-7.93
10819.0,158.23,91.043,-8.3427,-6.93
10829.0,152.23,88.043,-8.3427,-7.93
10838.0,145.23,84.043,-9.3427,-7.93
10848.0,136.23,82.043,-10.343,-9.93
10858.0,129.23,78.043,-14.343,-11.93
10868.0,122.23,77.043,-16.343,-13.93
10878.0,118.23,75.043,-19.343,-14.93
10888.0,110.23,73.043,-19.343,-12.93
10898.0,104.23,70.043,-21.343,-14.93
10908.0,96.23,67.043,-25.343,-16.93
10917.0,86.23,61.043,-26.343,-17.93
10927.0,80.23,62.043,-29.343,-17.93
10937.0,78.23,64.043,-31.343,-17.93
10947.0,101.23,87.043,-33.343,-18.93
10957.0,105.23,84.043,-33.343,-18.93
10967.0,101.23,67.043,-36.343,-20.93
10977.0,102.23,56.043,-34.343,-17.93
10987.0,114.23,55.043,-32.343,-15.93
10997.0,128.23,56.043,-20.343,-10.93
11006.0,138.23,55.043,-7.3427,-6.93
11016.0,150.23,59.043,4.6573,-5.93
11026.0,165.23,64.043,11.657,-1.93
11036.0,174.23,66.043,19.657,-1.93
11046.0,181.23,67.043,26.657,0.069997
11056.0,187.23,68.043,31.657,1.07
11066.0,192.23,71.043,34.657,1.07
11076.0,194.23,71.043,36.657,-0.93
11086.0,196.23,71.043,38.657,0.069997
11095.0,195.23,73.043,38.657,-0.93
11105.0,202.23,79.043,38.657,-2.93
11115.0,201.23,81.043,32.657,-2.93
11125.0,202.23,83.043,29.657,-4.93
11135.0,200.23,81.043,27.657,-6.93
11145.0,197.23,81.043,22.657,-9.93
11155.0,197.23,81.043,21.657,-7.93
11165.0,193.23,76.043,17.657,-9.93
11175.0,193.23,76.043,18.657,-8.93
11184.0,191.23,75.043,12.657,-9.93
11194.0,191.23,75.043,13.657,-10.93
11204.0,184.23,71.043,15.657,-8.93
11214.0,184.23,71.043,13.657,-8.93
11224.0,179.23,72.043,12.657,-8.93
11234.0,179.23,72.043,9.6573,-7.93
11244.0,172.23,69.043,8.6573,-8.93
11254.0,172.23,69.043,7.6573,-9.93
11263.0,160.23,65.043,7.6573,-10.93
11273.0,160.23,65.043,6.6573,-10.93
11283.0,151.23,61.043,4.6573,-11.93
11293.0,151.23,61.043,3.6573,-10.93
11303.0,139.23,57.043,0.65733,-10.93
11313.0,139.23,57.043,0.65733,-10.93
11323.0,133.23,55.043,-0.34267,-11.93
11333.0,124.23,49.043,-0.34267,-11.93
11343.0,118.23,47.043,-3.3427,-12.93
11352.0,110.23,42.043,-3.3427,-12.93
11362.0,103.23,42.043,-5.3427,-13.93
11372.0,95.23,38.043,-5.3427,-13.93
11382.0,87.23,35.043,-10.343,-12.93
11392.0,81.23,33.043,-10.343,-12.93
11402.0,75.23,31.043,-13.343,-12.93
11412.0,67.23,27.043,-13.343,-12.93
11422.0,62.23,27.043,-17.343,-12.93
11432.0,57.23,26.043,-17.343,-12.93
11441.0,67.23,40.043,-22.343,-15.93
11451.0,81.23,56.043,-22.343,-15.93
11461.0,81.23,44.043,-26.343,-14.93
11471.0,77.23,30.043,-26.343,-14.93
11481.0,86.23,27.043,-23.343,-13.93
11491.0,100.23,27.043,-23.343,-13.93
11501.0,110.23,26.043,-1.3427,-4.93
11511.0,117.23,24.043,-1.3427,-4.93
11521.0,129.23,27.043,20.657,1.07
11530.0,137.23,33.043,20.657,1.07
11540.0,144.23,35.043,29.657,5.07
11550.0,151.23,40.043,34.657,6.07
11560.0,156.23,41.043,39.657,9.07
11570.0,158.23,44.043,43.657,9.07
11580.0,159.23,42.043,45.657,8.07
11590.0,156.23,43.043,46.657,7.07
11600.0,160.23,48.043,43.657,6.07
11609.0,157.23,47.043,44.657,6.07
11619.0,157.23,47.043,42.657,6.07
11629.0,152.23,45.043,40.657,4.07
11639.0,147.23,40.043,37.657,4.07
11649.0,143.23,38.043,36.657,6.07
11659.0,138.23,35.043,33.657,5.07
11669.0,139.23,33.043,33.657,7.07
11679.0,137.23,34.043,33.657,8.07
11689.0,134.23,33.043,33.657,7.07
11698.0,133.23,32.043,30.657,8.07
11708.0,132.23,33.043,31.657,10.07
11718.0,130.23,33.043,32.657,9.07
11728.0,126.23,31.043,31.657,12.07
11738.0,122.23,31.043,33.657,13.07
11748.0,118.23,28.043,35.657,15.07
11758.0,112.23,27.043,35.657,16.07
11768.0,106.23,23.043,34.657,17.07
11778.0,98.23,22.043,32.657,15.07
11787.0,94.23,19.043,35.657,16.07
11797.0,88.23,17.043,32.657,17.07
11807.0,82.23,14.043,30.657,17.07
11817.0,75.23,13.043,33.657,17.07
11827.0,68.23,9.0428,30.657,17.07
11837.0,63.23,7.0428,28.657,18.07
11847.0,55.23,6.0428,26.657,18.07
11857.0,51.23,4.0428,25.657,17.07
11867.0,44.23,2.0428,24.657,18.07
11876.0,39.23,1.0428,23.657,18.07
11886.0,31.23,-1.9572,20.657,18.07
11896.0,22.23,-5.9572,18.657,18.07
11906.0,15.23,-8.9572,17.657,19.07
11916.0,11.23,-8.9572,15.657,17.07
11926.0,2.2298,-10.957,14.657,17.07
11936.0,14.23,6.0428,12.657,17.07
11946.0,30.23,22.043,10.657,17.07
11955.0,33.23,11.043,11.657,18.07
11965.0,34.23,1.0428,11.657,19.07
11975.0,52.23,3.0428,8.6573,20.07
11985.0,66.23,4.0428,14.657,22.07
11995.0,78.23,5.0428,25.657,26.07
12005.0,78.23,5.0428,39.657,31.07
12015.0,99.23,8.0428,49.657,33.07
12025.0,99.23,8.0428,58.657,35.07
12035.0,112.23,8.0428,65.657,34.07
12044.0,112.23,8.0428,74.657,36.07
12054.0,134.23,22.043,81.657,40.07
12064.0,134.23,22.043,88.657,42.07
12074.0,144.23,31.043,92.657,42.07
12084.0,144.23,31.043,93.657,41.07
