t,lead_I,lead_II,v3,v4
17723.1,-24193,-47289,6944,-53928
17725.1,-24011,-46945,7385,-53641
17727.1,-23858,-46683,7836,-53341
17729.1,-23789,-46540,8348,-52998
17731.1,-23887,-46433,8803,-52658
17733.1,-24066,-46270,9071,-52426
17735.1,-24157,-46096,9145,-52397
17737.1,-24185,-46002,9061,-52574
17739.13,-24214,-45998,8912,-52803
17741.15,-24122,-46173,8858,-52886
17743.18,-23914,-46599,8960,-52795
17745.2,-23886,-46959,9120,-52647
17747.2,-24140,-46854,9227,-52533
17749.2,-24379,-46476,9243,-52495
17751.2,-24456,-46323,9212,-52518
17753.2,-24524,-46435,9230,-52523
17755.2,-24570,-46523,9310,-52478
17757.2,-24437,-46529,9343,-52458
17759.2,-24210,-46525,9262,-52535
17761.2,-24052,-46459,9091,-52702
17763.2,-23998,-46356,8931,-52833
17765.2,-24126,-46363,8972,-52730
17767.2,-24394,-46422,9235,-52426
17769.2,-24463,-46297,9404,-52257
17771.2,-24260,-46032,9334,-52331
17773.2,-24167,-45938,9320,-52353
17775.2,-24204,-46110,9478,-52237
17777.2,-24004,-46306,9522,-52243
17779.2,-23776,-46327,9413,-52365
17781.2,-24038,-46270,9427,-52353
17783.2,-24535,-46335,9527,-52293
17785.2,-24629,-46480,9470,-52420
17787.2,-24282,-46424,9367,-52594
17789.2,-23783,-46110,9424,-52606
17791.2,-23361,-45909,9501,-52579
17793.2,-23429,-46063,9456,-52609
17795.2,-24109,-46275,9459,-52530
17797.2,-24680,-46225,9586,-52350
17799.2,-24525,-46034,9626,-52332
17801.2,-24048,-45936,9543,-52454
17803.2,-23900,-45975,9579,-52414
17805.2,-24165,-46104,9730,-52238
17807.2,-24560,-46152,9699,-52242
17809.2,-24739,-45942,9518,-52363
17811.2,-24578,-45731,9553,-52264
17813.2,-24422,-45933,9786,-52027
17815.2,-24507,-46318,9825,-52016
17817.2,-24457,-46352,9643,-52187
17819.2,-24073,-46144,9581,-52240
17821.2,-23818,-46107,9706,-52154
17823.2,-23913,-46127,9800,-52074
17825.2,-23987,-45977,9781,-52037
17827.2,-23882,-45858,9717,-52032
17829.2,-23769,-45909,9716,-52009
17831.2,-23570,-45958,9820,-51903
17833.2,-23190,-45991,9860,-51868
17835.2,-23018,-46105,9688,-52045
17837.2,-23459,-46177,9562,-52172
17839.2,-24234,-46146,9720,-52020
17841.2,-24679,-46109,9888,-51866
17843.2,-24514,-45948,9831,-51932
17845.2,-24053,-45605,9817,-51963
17847.2,-23801,-45496,10038,-51782
17849.2,-23955,-45812,10263,-51586
17851.2,-24190,-45975,10323,-51509
17853.2,-24099,-45621,10306,-51493
17855.2,-23831,-45295,10278,-51503
17857.2,-23776,-45459,10240,-51534
17859.2,-23792,-45712,10203,-51584
17861.2,-23606,-45592,10180,-51650
17863.2,-23559,-45358,10240,-51639
17865.2,-23877,-45392,10411,-51507
17867.2,-24062,-45506,10575,-51370
17869.2,-23899,-45404,10694,-51246
17871.2,-23802,-45194,10834,-51064
17873.2,-23779,-45020,10879,-50974
17875.2,-23581,-44857,10767,-51062
17877.2,-23563,-44881,10790,-51021
17879.2,-23858,-45198,11054,-50736
17881.2,-23772,-45288,11218,-50552
17883.2,-23216,-44772,11220,-50537
17885.2,-23068,-44243,11384,-50382
17887.2,-23440,-44277,11639,-50162
17889.2,-23555,-44466,11675,-50165
17891.2,-23311,-44371,11663,-50197
17893.2,-23169,-44258,11891,-49974
17895.2,-23092,-44270,12158,-49701
17897.2,-22905,-44099,12213,-49623
17899.2,-22784,-43786,12197,-49607
17901.2,-22735,-43702,12257,-49514
17903.2,-22581,-43772,12336,-49401
17905.2,-22498,-43665,12429,-49278
17907.2,-22731,-43427,12594,-49097
17909.2,-23072,-43264,12767,-48907
17911.2,-23135,-43109,12860,-48761
17913.2,-22840,-42867,12919,-48632
17915.2,-22452,-42648,12991,-48538
17917.2,-22297,-42533,12999,-48563
17919.2,-22382,-42485,12907,-48665
17921.2,-22442,-42491,12875,-48653
17923.2,-22377,-42504,13023,-48463
17925.2,-22321,-42442,13197,-48269
17927.2,-22316,-42400,13226,-48198
17929.2,-22294,-42504,13178,-48193
17931.2,-22242,-42588,13131,-48225
17933.2,-22144,-42462,13014,-48340
17935.2,-22014,-42298,12855,-48463
17937.2,-22033,-42341,12808,-48467
17939.2,-22336,-42542,12864,-48402
17941.2,-22674,-42723,12835,-48436
17943.2,-22598,-42791,12645,-48636
17945.2,-22135,-42742,12434,-48882
17947.2,-21948,-42713,12381,-48967
17949.2,-22417,-42839,12468,-48890
17951.2,-22992,-42998,12489,-48902
17953.2,-23070,-43040,12338,-49126
17955.2,-22915,-43098,12138,-49382
17957.2,-22974,-43283,12000,-49531
17959.2,-23095,-43431,11897,-49631
17961.2,-23059,-43490,11793,-49744
17963.2,-22990,-43630,11630,-49926
17965.2,-22900,-43814,11345,-50222
17967.2,-22700,-43855,11067,-50488
17969.2,-22654,-43883,10994,-50555
17971.2,-23032,-44144,11040,-50532
17973.2,-23507,-44493,10991,-50580
17975.2,-23554,-44621,10852,-50667
17977.2,-23252,-44571,10741,-50764
17979.2,-23179,-44593,10670,-50908
17981.2,-23573,-44725,10611,-51040
17983.2,-24084,-44831,10555,-51107
17985.2,-24371,-44893,10514,-51141
17987.2,-24411,-45022,10524,-51130
17989.2,-24236,-45192,10520,-51114
17991.2,-23950,-45197,10361,-51256
17993.2,-23845,-45033,10127,-51512
17995.2,-23946,-45042,10050,-51631
17997.2,-23887,-45380,10092,-51598
17999.2,-23598,-45677,10044,-51626
18001.2,-23407,-45643,9892,-51775
18003.2,-23413,-45534,9732,-51958
18005.2,-23523,-45580,9612,-52081
18007.2,-23773,-45577,9620,-52043
18009.2,-24000,-45445,9749,-51907
18011.2,-23937,-45476,9810,-51876
18013.2,-23875,-45719,9804,-51910
18015.2,-24176,-45815,9908,-51820
18017.2,-24354,-45592,9998,-51752
18019.2,-23966,-45308,9850,-51912
18021.2,-23667,-45280,9678,-52060
18023.2,-24039,-45571,9736,-51962
18025.2,-24432,-45935,9824,-51854
18027.2,-24184,-46038,9741,-51941
18029.2,-23710,-45849,9659,-52045
18031.2,-23541,-45618,9705,-52025
18033.2,-23608,-45495,9760,-51974
18035.2,-23810,-45481,9771,-51946
18037.2,-24085,-45583,9788,-51923
18039.2,-24170,-45732,9795,-51929
18041.2,-24149,-45795,9808,-51932
18043.2,-24417,-45784,9892,-51859
18045.2,-24687,-45736,9979,-51782
18047.2,-24382,-45565,9936,-51834
18049.2,-23952,-45333,9824,-51942
18051.2,-24147,-45309,9834,-51913
18053.2,-24489,-45537,9948,-51773
18055.2,-24184,-45732,9943,-51742
18057.2,-23671,-45724,9811,-51836
18059.2,-23657,-45609,9809,-51834
18061.2,-23791,-45486,9958,-51734
18063.2,-23625,-45372,9966,-51768
18065.2,-23569,-45314,9794,-51940
18067.2,-23869,-45360,9727,-52011
18069.2,-23981,-45464,9832,-51926
18071.2,-23697,-45543,9923,-51827
18073.2,-23650,-45581,9966,-51767
18075.2,-24093,-45608,9993,-51758
18077.2,-24307,-45642,9910,-51841
18079.2,-23886,-45661,9778,-51910
18081.2,-23548,-45601,9842,-51792
18083.2,-23898,-45423,10061,-51570
18085.2,-24339,-45226,10124,-51503
18087.2,-24198,-45170,9994,-51610
18089.2,-23950,-45299,9933,-51670
18091.2,-24225,-45547,10026,-51588
18093.2,-24547,-45786,10127,-51500
18095.2,-24215,-45837,10162,-51508
18097.2,-23617,-45651,10164,-51569
18099.22,-23553,-45450,10111,-51663
18101.25,-23897,-45427,9978,-51824
18103.28,-23949,-45497,9831,-51996
18105.3,-23697,-45543,9756,-52053
18107.3,-23768,-45591,9807,-51950
18109.3,-24247,-45639,9962,-51760
18111.3,-24472,-45631,10060,-51626
18113.3,-24146,-45611,9946,-51664
18115.3,-23812,-45617,9747,-51794
18117.3,-23910,-45567,9711,-51831
18119.3,-24097,-45453,9775,-51812
18121.3,-23900,-45420,9721,-51899
18123.3,-23526,-45530,9620,-52005
18125.3,-23497,-45668,9652,-51960
18127.3,-23787,-45722,9714,-51891
18129.3,-23940,-45701,9674,-51951
18131.3,-23918,-45673,9650,-52017
18133.3,-24067,-45694,9700,-52010
18135.3,-24308,-45766,9694,-52041
18137.3,-24319,-45836,9649,-52071
18139.3,-24333,-45894,9693,-51978
18141.3,-24665,-45982,9763,-51870
18143.3,-24832,-46010,9771,-51870
18145.3,-24339,-45819,9782,-51884
18147.3,-23746,-45539,9811,-51857
18149.3,-23807,-45494,9791,-51873
18151.3,-24185,-45641,9759,-51932
18153.3,-24125,-45605,9722,-52007
18155.3,-23773,-45375,9606,-52126
18157.3,-23752,-45362,9489,-52224
18159.3,-23978,-45673,9489,-52212
18161.3,-23961,-45964,9522,-52143
18163.3,-23825,-46030,9551,-52028
18165.3,-23966,-45956,9683,-51836
18167.3,-24257,-45807,9833,-51717
18169.3,-24464,-45660,9838,-51792
18171.3,-24662,-45678,9787,-51915
18173.3,-24618,-45789,9730,-52010
18175.3,-23992,-45738,9519,-52192
18177.3,-23368,-45611,9263,-52361
18179.3,-23580,-45694,9251,-52309
18181.3,-24223,-45871,9382,-52165
18183.3,-24391,-45856,9413,-52130
18185.3,-24173,-45801,9431,-52123
18187.3,-24056,-45927,9493,-52103
18189.3,-23929,-46007,9427,-52192
18191.3,-23743,-45890,9305,-52296
18193.3,-23904,-45896,9398,-52207
18195.3,-24350,-46107,9605,-52029
18197.3,-24465,-46100,9638,-51992
18199.3,-24122,-45804,9537,-52056
18201.3,-23775,-45708,9457,-52110
18203.3,-23619,-45923,9346,-52206
18205.3,-23558,-46015,9192,-52345
18207.3,-23676,-45873,9141,-52370
18209.3,-24003,-45788,9208,-52243
18211.3,-24196,-45784,9266,-52127
18213.3,-24101,-45788,9298,-52132
18215.3,-24145,-46037,9352,-52211
18217.3,-24547,-46472,9378,-52301
18219.3,-24736,-46457,9343,-52359
18221.3,-24277,-45883,9326,-52344
18223.3,-23736,-45540,9333,-52318
18225.3,-23815,-45753,9274,-52386
18227.3,-24215,-45910,9207,-52456
18229.3,-24193,-45727,9267,-52375
18231.3,-23795,-45639,9357,-52269
18233.3,-23736,-45820,9338,-52295
18235.3,-24127,-46038,9329,-52313
18237.3,-24173,-46227,9373,-52273
18239.3,-23595,-46316,9269,-52402
18241.3,-23401,-46113,9112,-52603
18243.3,-24218,-45845,9267,-52480
18245.3,-24971,-45917,9600,-52167
18247.3,-24665,-46127,9647,-52146
18249.3,-24144,-46089,9506,-52302
18251.3,-24379,-45977,9555,-52219
18253.3,-24682,-45982,9629,-52070
18255.3,-24298,-45863,9410,-52238
18257.3,-23965,-45679,9150,-52509
18259.3,-24346,-45847,9223,-52451
18261.3,-24745,-46178,9475,-52160
18263.3,-24574,-46146,9563,-52017
18265.3,-24404,-45992,9517,-52051
18267.3,-24661,-46202,9547,-52032
18269.3,-24799,-46421,9599,-51984
18271.3,-24421,-46190,9490,-52097
18273.3,-23979,-45878,9322,-52266
18275.3,-23938,-45907,9337,-52245
18277.3,-24155,-46080,9458,-52151
18279.3,-24284,-46177,9414,-52271
18281.3,-24179,-46173,9233,-52517
18283.3,-23946,-45957,9158,-52596
18285.3,-23870,-45681,9221,-52487
18287.3,-24023,-45771,9278,-52381
18289.3,-24106,-46105,9312,-52325
18291.3,-24021,-46166,9427,-52221
18293.3,-24062,-46022,9593,-52071
18295.3,-24257,-46016,9628,-52045
18297.3,-24350,-46001,9479,-52197
18299.3,-24434,-45851,9353,-52315
18301.3,-24627,-45875,9354,-52287
18303.3,-24588,-46090,9293,-52326
18305.3,-24256,-46166,9148,-52490
18307.3,-24102,-46179,9180,-52509
18309.3,-24109,-46314,9344,-52377
18311.3,-23864,-46261,9314,-52382
18313.3,-23652,-45873,9207,-52428
18315.3,-23920,-45604,9363,-52243
18317.3,-24207,-45659,9556,-52062
18319.3,-24025,-45759,9425,-52188
18321.3,-23805,-45863,9243,-52353
18323.3,-23957,-46017,9362,-52270
18325.3,-24212,-45879,9591,-52118
18327.3,-24344,-45391,9725,-52027
18329.3,-24400,-45147,9869,-51896
18331.3,-24315,-45349,9969,-51818
18333.3,-24132,-45490,9862,-51911
18335.3,-24114,-45398,9721,-51981
18337.3,-24211,-45427,9754,-51913
18339.3,-24137,-45594,9802,-51916
18341.3,-23937,-45580,9724,-52024
18343.3,-23812,-45377,9687,-51992
18345.3,-23723,-45215,9783,-51819
18347.3,-23685,-45165,9867,-51744
18349.3,-23864,-45165,9885,-51762
18351.3,-24147,-45139,9941,-51681
18353.3,-24210,-45073,10014,-51566
18355.3,-24004,-45051,9936,-51647
18357.3,-23743,-45085,9729,-51862
18359.3,-23668,-45033,9689,-51870
18361.3,-23932,-44855,9962,-51586
18363.3,-24300,-44697,10266,-51327
18365.3,-24267,-44645,10330,-51281
18367.3,-23950,-44675,10292,-51261
18369.3,-24028,-44735,10329,-51174
18371.3,-24432,-44726,10293,-51228
18373.3,-24383,-44632,10089,-51466
18375.3,-23892,-44573,9942,-51632
18377.3,-23681,-44574,9961,-51651
18379.3,-23808,-44646,9925,-51749
18381.3,-23860,-45021,9701,-52006
18383.3,-23896,-45624,9487,-52212
18385.3,-24022,-45798,9460,-52214
18387.3,-23952,-45388,9517,-52127
18389.32,-23727,-45225,9493,-52116
18391.35,-23751,-45699,9423,-52177
18393.38,-23967,-46069,9406,-52215
18395.4,-24054,-45879,9405,-52224
18397.4,-24143,-45673,9360,-52235
18399.4,-24433,-45855,9335,-52241
18401.4,-24713,-46149,9376,-52247
18403.4,-24782,-46262,9414,-52269
18405.4,-24685,-46105,9406,-52287
18407.4,-24434,-45710,9378,-52300
18409.4,-24109,-45465,9338,-52329
18411.4,-23991,-45742,9286,-52355
18413.4,-24145,-46176,9223,-52370
18415.4,-24318,-46222,9155,-52399
18417.4,-24384,-46069,9107,-52418
18419.4,-24377,-46069,9076,-52434
18421.4,-24279,-46036,9010,-52549
18423.4,-24233,-45922,8972,-52698
18425.4,-24479,-46065,9098,-52639
18427.4,-24750,-46294,9295,-52411
18429.4,-24510,-46093,9325,-52318
18431.4,-24007,-45770,9238,-52379
18433.4,-24079,-46000,9273,-52339
18435.4,-24717,-46506,9391,-52192
18437.4,-24895,-46555,9350,-52187
18439.4,-24206,-46249,9150,-52368
18441.4,-23650,-46189,9069,-52473
18443.4,-24142,-46458,9237,-52332
18445.4,-25033,-46716,9394,-52215
18447.4,-25050,-46829,9215,-52512
18449.4,-24250,-46930,8892,-53036
18451.4,-23807,-47099,8991,-53143
18453.4,-24072,-47151,9620,-52717
18455.4,-24233,-46852,10275,-52300
18457.4,-23867,-46289,10631,-52128
18459.4,-23427,-45720,10883,-51865
18461.4,-23175,-45158,11250,-51293
18463.4,-22871,-44479,11693,-50506
18465.4,-22439,-43688,12082,-49583
18467.4,-22034,-42692,12320,-48573
18469.4,-21633,-41287,12435,-47522
18471.4,-21080,-39617,12552,-46426
18473.4,-20367,-38105,12649,-45383
18475.4,-19762,-36888,12644,-44521
18477.4,-19759,-35876,12694,-43728
18479.4,-20497,-35179,12784,-43069
18481.4,-21264,-35044,12344,-43201
18483.4,-21273,-35716,11039,-44518
18485.4,-20809,-37453,9410,-46450
18487.4,-20824,-40080,8006,-48386
18489.4,-21606,-42702,6662,-50440
18491.4,-22548,-44566,5279,-52626
18493.4,-23067,-45841,4388,-54270
18495.4,-23329,-46891,4433,-54814
18497.4,-23869,-47479,5176,-54491
18499.4,-24547,-47358,6046,-53934
18501.4,-24525,-46928,6680,-53577
18503.4,-23760,-46662,7098,-53445
18505.4,-23386,-46531,7547,-53284
18507.4,-23920,-46370,8116,-52932
18509.4,-24492,-46212,8635,-52520
18511.4,-24491,-46068,8965,-52250
18513.4,-24330,-45913,9127,-52181
18515.4,-24323,-45888,9144,-52267
18517.4,-24311,-46097,9058,-52420
18519.4,-24238,-46326,8976,-52535
18521.4,-24087,-46319,8943,-52579
18523.4,-23833,-46158,8942,-52555
18525.4,-23806,-46095,9004,-52459
18527.4,-24179,-46197,9100,-52364
18529.4,-24471,-46329,9131,-52359
18531.4,-24442,-46319,9166,-52338
18533.4,-24500,-46111,9335,-52167
18535.4,-24611,-45871,9459,-52049
18537.4,-24299,-45882,9294,-52238
18539.4,-23959,-46199,9079,-52477
18541.4,-24353,-46538,9195,-52368
18543.4,-24953,-46641,9426,-52152
18545.4,-24731,-46535,9312,-52324
18547.4,-24124,-46385,9050,-52656
18549.4,-24209,-46277,9137,-52585
18551.4,-24646,-46181,9394,-52285
18553.4,-24418,-46047,9344,-52290
18555.4,-23775,-45932,9142,-52486
18557.4,-23679,-45984,9185,-52482
18559.4,-24147,-46181,9335,-52377
18561.4,-24497,-46287,9324,-52379
18563.4,-24463,-46211,9256,-52387
18565.4,-24272,-46105,9254,-52333
18567.4,-24257,-46043,9300,-52255
18569.4,-24520,-45990,9441,-52103
18571.4,-24645,-46012,9581,-51992
18573.4,-24262,-46114,9478,-52144
18575.4,-23845,-46109,9263,-52376
18577.4,-24003,-45992,9259,-52368
18579.4,-24364,-46021,9363,-52260
18581.4,-24300,-46204,9346,-52282
18583.4,-24070,-46251,9354,-52290
18585.4,-24107,-46121,9473,-52212
18587.4,-24117,-46004,9464,-52250
18589.4,-23836,-45844,9324,-52389
18591.4,-23718,-45552,9337,-52394
18593.4,-24174,-45454,9510,-52268
18595.4,-24867,-45822,9626,-52152
18597.4,-25171,-46263,9679,-52051
18599.4,-24897,-46294,9734,-51973
18601.4,-24423,-46130,9728,-51992
18603.4,-24199,-46192,9643,-52068
18605.4,-24172,-46320,9556,-52105
18607.4,-23987,-46190,9484,-52118
18609.4,-23689,-45990,9440,-52136
18611.4,-23713,-45972,9516,-52093
18613.4,-24199,-45906,9739,-51935
18615.4,-24804,-45621,9981,-51740
18617.4,-25060,-45453,10068,-51660
18619.4,-24728,-45632,9971,-51726
18621.4,-24099,-45863,9841,-51789
18623.4,-23822,-45892,9838,-51729
18625.4,-24024,-45815,9927,-51625
18627.4,-24084,-45651,9963,-51604
18629.4,-23773,-45367,9931,-51630
18631.4,-23745,-45264,9976,-51552
18633.4,-24269,-45554,10161,-51328
18635.4,-24603,-45848,10339,-51122
18637.4,-24330,-45792,10356,-51102
18639.4,-24010,-45657,10279,-51225
18641.4,-23929,-45674,10237,-51346
18643.4,-23719,-45573,10237,-51397
18645.4,-23607,-45282,10319,-51308
18647.4,-24167,-45161,10562,-51050
18649.4,-24721,-45225,10781,-50848
18651.4,-24172,-45059,10698,-50939
18653.4,-23152,-44664,10466,-51157
18655.4,-22972,-44526,10455,-51175
18657.4,-23316,-44787,10680,-50979
18659.4,-23327,-45072,10918,-50743
18661.4,-23491,-45098,11103,-50547
18663.4,-24192,-44934,11267,-50398
18665.4,-24411,-44749,11399,-50285
18667.4,-23696,-44595,11498,-50190
18669.4,-23138,-44388,11579,-50123
18671.4,-23275,-44051,11701,-50011
18673.4,-23383,-43769,11928,-49758
18675.4,-23207,-43838,12105,-49557
18677.5,-23227,-44125,12041,-49644
18679.5,-23390,-44145,11946,-49780
18681.5,-23276,-43781,12104,-49640
18683.5,-22979,-43379,12308,-49436
18685.5,-22813,-43138,12296,-49427
18687.5,-22829,-43050,12328,-49348
18689.5,-23036,-43159,12673,-48940
18691.5,-23372,-43329,13063,-48478
18693.5,-23397,-43213,13142,-48328
18695.5,-22842,-42840,12968,-48455
18697.5,-22302,-42614,12842,-48553
18699.5,-22474,-42629,12920,-48440
18701.5,-22980,-42665,13061,-48267
18703.5,-23034,-42675,13086,-48239
18705.5,-22825,-42669,13079,-48258
18707.5,-22916,-42509,13166,-48178
18709.5,-22975,-42237,13181,-48178
18711.5,-22568,-42141,13006,-48367
18713.5,-22225,-42288,12869,-48472
18715.5,-22398,-42435,12904,-48350
18717.5,-22659,-42479,12901,-48257
18719.5,-22725,-42570,12756,-48333
18721.5,-22814,-42743,12624,-48419
18723.5,-22839,-42799,12592,-48421
18725.5,-22703,-42693,12614,-48397
18727.5,-22833,-42658,12651,-48419
18729.5,-23249,-42748,12623,-48550
18731.5,-23352,-42729,12492,-48777
18733.5,-23237,-42659,12360,-48971
18735.5,-23466,-42830,12278,-49087
18737.5,-23621,-43051,12166,-49220
18739.5,-23113,-42971,12001,-49400
18741.5,-22644,-42921,11794,-49616
18743.5,-22905,-43324,11505,-49898
18745.5,-23207,-43767,11229,-50162
18747.5,-23009,-43780,11159,-50253
18749.5,-22936,-43727,11189,-50267
18751.5,-23200,-43992,11037,-50443
18753.5,-23210,-44267,10784,-50692
18755.5,-23132,-44303,10754,-50723
18757.5,-23589,-44358,10900,-50599
18759.5,-24130,-44545,10883,-50659
18761.5,-24083,-44646,10680,-50920
18763.5,-23937,-44686,10571,-51067
18765.5,-24174,-44899,10588,-51035
18767.5,-24254,-45150,10520,-51052
18769.5,-23987,-45142,10363,-51164
18771.5,-24042,-45062,10269,-51237
18773.5,-24435,-45233,10214,-51299
18775.5,-24409,-45393,10127,-51420
18777.5,-23924,-45208,10068,-51521
18779.5,-23633,-45030,10033,-51573
18781.5,-23776,-45202,9947,-51625
18783.5,-24165,-45353,9899,-51621
18785.5,-24552,-45266,9949,-51558
18787.5,-24626,-45403,9977,-51542
18789.5,-24419,-45873,9973,-51516
18791.5,-24352,-46098,10020,-51422
18793.5,-24380,-45899,9971,-51487
18795.5,-24132,-45706,9745,-51781
18797.5,-23888,-45670,9628,-51964
18799.5,-24044,-45544,9745,-51928
18801.5,-24215,-45333,9821,-51930
18803.5,-24159,-45319,9765,-51972
18805.5,-24336,-45577,9763,-51868
18807.5,-24689,-45831,9803,-51735
18809.5,-24625,-45834,9786,-51697
18811.5,-24355,-45712,9831,-51593
18813.5,-24411,-45717,9958,-51426
18815.5,-24428,-45774,9965,-51451
18817.5,-24040,-45653,9842,-51664
18819.5,-23774,-45444,9765,-51819
18821.5,-23937,-45383,9742,-51858
18823.5,-24118,-45428,9702,-51857
18825.5,-24201,-45410,9728,-51788
18827.5,-24397,-45397,9889,-51618
18829.5,-24488,-45535,10069,-51426
18831.5,-24309,-45711,10142,-51313
18833.5,-24265,-45709,10111,-51328
18835.5,-24536,-45578,10052,-51431
18837.5,-24698,-45536,10018,-51508
18839.5,-24523,-45586,9994,-51526
18841.5,-24262,-45592,9944,-51567
18843.5,-24138,-45592,9902,-51645
18845.5,-24158,-45654,9937,-51647
18847.5,-24228,-45657,10008,-51556
18849.5,-24195,-45558,9985,-51540
18851.5,-24034,-45547,9853,-51686
18853.5,-23943,-45662,9769,-51806
18855.5,-24030,-45664,9835,-51741
18857.5,-24130,-45469,9914,-51658
18859.5,-24073,-45299,9858,-51756
18861.5,-23975,-45339,9784,-51902
18863.5,-24082,-45547,9835,-51912
18865.5,-24359,-45752,9872,-51908
18867.5,-24481,-45820,9778,-51995
18869.5,-24393,-45776,9759,-51972
18871.5,-24436,-45719,9960,-51723
18873.5,-24672,-45657,10146,-51477
18875.5,-24727,-45602,10118,-51409
18877.5,-24544,-45686,10020,-51411
18879.5,-24433,-45877,10001,-51387
18881.5,-24347,-45833,9990,-51397
18883.5,-24055,-45454,9933,-51469
18885.5,-23894,-45210,9885,-51547
18887.5,-24284,-45468,9852,-51619
18889.5,-24771,-45888,9792,-51710
18891.5,-24624,-45945,9740,-51774
18893.5,-24047,-45693,9763,-51744
18895.5,-23838,-45567,9808,-51705
18897.5,-24169,-45714,9768,-51797
18899.5,-24566,-45877,9728,-51907
18901.5,-24762,-45863,9848,-51811
18903.5,-24824,-45794,10002,-51645
18905.5,-24727,-45791,9924,-51714
18907.5,-24442,-45724,9712,-51908
18909.5,-24238,-45588,9674,-51896
18911.5,-24419,-45682,9793,-51725
18913.5,-24788,-45984,9847,-51654
18915.5,-24792,-46002,9786,-51727
18917.5,-24376,-45684,9664,-51882
18919.5,-24189,-45626,9546,-52051
18921.5,-24555,-45986,9581,-52061
18923.5,-24853,-46203,9774,-51887
18925.5,-24600,-46027,9853,-51803
18927.5,-24274,-45875,9693,-51953
18929.5,-24349,-46009,9527,-52104
18931.5,-24496,-46210,9550,-52061
18933.5,-24403,-46284,9685,-51929
18935.5,-24283,-46274,9761,-51905
18937.5,-24257,-46207,9680,-52038
18939.5,-24205,-46050,9514,-52184
18941.5,-24184,-45893,9454,-52172
18943.5,-24251,-45856,9543,-52036
18945.5,-24331,-45910,9643,-51919
18947.5,-24524,-45962,9698,-51831
18949.5,-24853,-46009,9727,-51764
18951.5,-24907,-46056,9675,-51818
18953.5,-24532,-46074,9546,-51966
18955.5,-24180,-46091,9461,-52043
18957.5,-24064,-46138,9421,-52064
18959.5,-23976,-46146,9350,-52137
18961.5,-24027,-46092,9307,-52189
18963.5,-24334,-46085,9360,-52142
18965.5,-24436,-46125,9424,-52115
18967.5,-24138,-46072,9429,-52188
18969.5,-23972,-45943,9390,-52272
18971.5,-24131,-45920,9323,-52296
18973.5,-24279,-46025,9287,-52240
18975.5,-24531,-46089,9381,-52064
18977.5,-25016,-46032,9538,-51834
18979.53,-25082,-45950,9576,-51725
18981.55,-24450,-45942,9501,-51770
18983.57,-23967,-46018,9465,-51816
18985.6,-24088,-46117,9484,-51815
18987.6,-24261,-46175,9464,-51891
18989.6,-24302,-46170,9391,-52106
18991.6,-24430,-46111,9281,-52382
18993.6,-24262,-46018,9107,-52619
18995.6,-23678,-45943,8979,-52676
18997.6,-23656,-45964,9105,-52425
18999.6,-24592,-46113,9409,-52037
19001.6,-25380,-46299,9557,-51872
19003.6,-25326,-46350,9502,-51937
19005.6,-25047,-46164,9499,-51937
19007.6,-24899,-45867,9547,-51875
19009.6,-24541,-45733,9462,-51954
19011.6,-24173,-45863,9362,-52050
19013.6,-24291,-46082,9424,-51990
19015.6,-24520,-46224,9479,-51943
19017.6,-24332,-46302,9418,-52003
19019.6,-24193,-46326,9437,-51984
19021.6,-24565,-46251,9527,-51917
19023.6,-24840,-46142,9453,-52000
19025.6,-24561,-46087,9319,-52088
19027.6,-24361,-46009,9386,-51981
19029.6,-24621,-45805,9493,-51907
19031.6,-24713,-45619,9366,-52105
19033.6,-24381,-45719,9138,-52385
19035.6,-24236,-46090,9069,-52485
19037.6,-24428,-46385,9188,-52375
19039.6,-24444,-46386,9396,-52135
19041.6,-24282,-46267,9538,-51933
19043.6,-24387,-46261,9485,-51929
19045.6,-24676,-46331,9353,-52008
19047.6,-24722,-46364,9352,-51952
19049.6,-24526,-46363,9429,-51831
19051.6,-24400,-46314,9433,-51820
19053.6,-24494,-46221,9407,-51875
19055.6,-24686,-46204,9393,-51927
19057.6,-24674,-46220,9326,-52028
19059.6,-24332,-46029,9275,-52124
19061.6,-23994,-45724,9364,-52100
19063.6,-24047,-45728,9477,-52027
19065.6,-24316,-46042,9458,-52026
19067.6,-24376,-46223,9410,-52035
19069.6,-24277,-46190,9441,-51989
19071.6,-24429,-46275,9453,-51974
19073.6,-24829,-46491,9381,-52025
19075.6,-24974,-46453,9333,-52060
19077.6,-24670,-46078,9342,-52064
19079.6,-24373,-45804,9333,-52078
19081.6,-24434,-45977,9337,-52058
19083.6,-24534,-46323,9402,-51989
19085.6,-24328,-46338,9424,-51998
19087.6,-24098,-46076,9343,-52106
19089.6,-24226,-46054,9323,-52140
19091.6,-24516,-46361,9422,-52072
19093.6,-24534,-46476,9445,-52089
19095.6,-24300,-46209,9348,-52189
19097.6,-24226,-46072,9347,-52157
19099.6,-24470,-46336,9461,-52008
19101.6,-24696,-46477,9473,-51961
19103.6,-24594,-46145,9378,-52028
19105.6,-24368,-45873,9354,-52069
19107.6,-24383,-46098,9409,-52061
19109.6,-24546,-46356,9444,-52024
19111.6,-24515,-46226,9442,-51971
19113.6,-24357,-46090,9435,-51969
19115.6,-24458,-46209,9485,-51973
19117.6,-24787,-46174,9656,-51821
19119.6,-24857,-45811,9848,-51574
