t,pcg
8372.8,7220
8373.8,9604
8374.8,10315
8375.8,10129
8376.8,10265
8377.8,9695
8378.8,6705
8379.8,2001
8380.8,-2491
8381.8,-6029
8382.8,-8396
8383.8,-8892
8384.8,-7656
8385.8,-5990
8386.8,-4637
8387.8,-3498
8388.8,-2530
8389.8,-1893
8390.8,-1425
8391.8,-918
8392.8,-528
8393.8,-353
8394.8,-205
8395.8,31
8396.8,321
8397.8,619
8398.8,840
8399.8,908
8400.8,861
8401.8,780
8402.8,622
8403.8,360
8404.8,141
8405.8,56
8406.8,77
8407.8,226
8408.8,515
8409.8,818
8410.8,1043
8411.8,1209
8412.8,1314
8413.8,1332
8414.8,1259
8415.8,1130
8416.8,952
8417.8,722
8418.8,474
8419.8,223
8420.8,-28
8421.8,-259
8422.8,-462
8423.8,-640
8424.8,-772
8425.8,-836
8426.8,-848
8427.8,-825
8428.8,-775
8429.8,-704
8430.8,-615
8431.81,-526
8432.82,-453
8433.83,-388
8434.84,-315
8435.85,-231
8436.86,-133
8437.87,-43
8438.88,17
8439.89,53
8440.9,90
8441.9,111
8442.9,81
8443.9,66
8444.9,66
8445.9,5
8446.9,-58
8447.9,-63
8448.9,-65
8449.9,-72
8450.9,-60
8451.9,-24
8452.9,27
8453.9,50
8454.9,61
8455.9,91
8456.9,81
8457.9,33
8458.9,1
8459.9,-18
8460.9,-26
8461.9,-18
8462.9,13
8463.9,36
8464.9,36
8465.9,50
8466.9,81
8467.9,82
8468.9,71
8469.9,82
8470.9,76
8471.9,52
8472.9,43
8473.9,44
8474.9,75
8475.9,154
8476.9,230
8477.9,284
8478.9,321
8479.9,342
8480.9,360
8481.9,355
8482.9,325
8483.9,286
8484.9,241
8485.9,208
8486.9,182
8487.9,167
8488.9,178
8489.9,183
8490.9,164
8491.9,152
8492.9,147
8493.9,137
8494.9,128
8495.9,124
8496.9,105
8497.9,60
8498.9,21
8499.9,-5
8500.9,-28
8501.9,-44
8502.9,-79
8503.9,-146
8504.9,-200
8505.9,-219
8506.9,-227
8507.9,-240
8508.9,-237
8509.9,-200
8510.9,-174
8511.9,-212
8512.9,-269
8513.9,-286
8514.9,-297
8515.9,-289
8516.9,-248
8517.9,-221
8518.9,-198
8519.9,-176
8520.9,-158
8521.9,-125
8522.9,-101
8523.9,-110
8524.9,-119
8525.9,-103
8526.9,-82
8527.9,-65
8528.9,-35
8529.9,11
8530.9,51
8531.9,86
8532.9,129
8533.9,166
8534.9,193
8535.9,216
8536.9,234
8537.9,244
8538.9,239
8539.9,220
8540.9,204
8541.9,186
8542.9,139
8543.9,74
8544.9,9
8545.9,-47
8546.9,-75
8547.9,-110
8548.9,-152
8549.9,-190
8550.9,-378
8551.9,-666
8552.9,-893
8553.9,-1081
8554.9,-859
8555.9,-185
8556.9,315
8557.9,661
8558.9,1132
8559.9,1517
8560.9,1694
8561.9,1683
8562.9,1433
8563.9,1022
8564.9,570
8565.9,151
8566.9,-167
8567.9,-420
8568.9,-633
8569.9,-746
8570.9,-808
8571.9,-858
8572.9,-838
8573.9,-747
8574.9,-627
8575.9,-497
8576.9,-374
8577.9,-261
8578.9,-165
8579.9,-97
8580.9,-52
8581.9,-10
8582.9,43
8583.9,108
8584.9,177
8585.9,238
8586.9,283
8587.9,295
8588.9,256
8589.9,180
8590.9,83
8591.9,-22
8592.9,-90
8593.9,-110
8594.9,-105
8595.9,-60
8596.9,18
8597.9,98
8598.9,173
8599.9,219
8600.9,213
8601.9,181
8602.9,139
8603.9,89
8604.9,52
8605.9,32
8606.9,14
8607.9,3
8608.9,-9
8609.9,-39
8610.9,-62
8611.9,-71
8612.9,-81
8613.9,-82
8614.9,-65
8615.9,-45
8616.9,-28
8617.9,-7
8618.9,15
8619.9,18
8620.9,13
8621.9,11
8622.9,-15
8623.9,-50
8624.9,-68
8625.9,-67
8626.9,-56
8627.9,-43
8628.9,-32
8629.9,-26
8630.9,-25
8631.9,-17
8632.9,-4
8633.9,9
8634.9,27
8635.9,48
8636.9,74
8637.9,87
8638.9,85
8639.9,92
8640.9,99
8641.9,95
8642.9,95
8643.9,98
8644.9,96
8645.9,90
8646.9,83
8647.9,79
8648.9,79
8649.9,72
8650.9,53
8651.9,46
8652.9,53
8653.9,59
8654.9,50
8655.9,23
8656.9,8
8657.9,11
8658.9,17
8659.9,29
8660.9,40
8661.9,24
8662.9,-11
8663.9,-37
8664.9,-55
8665.9,-68
8666.9,-73
8667.9,-81
8668.9,-78
8669.9,-53
8670.9,-40
8671.9,-39
8672.9,-21
8673.9,-5
8674.9,-17
8675.9,-21
8676.9,-10
8677.9,-18
8678.9,-33
8679.9,-17
8680.9,16
8681.9,42
8682.9,58
8683.9,65
8684.9,68
8685.9,57
8686.9,35
8687.9,20
8688.9,13
8689.9,5
8690.9,-10
8691.9,-24
8692.9,-23
8693.9,-16
8694.9,-13
8695.9,-17
8696.9,-16
8697.9,-7
8698.9,9
8699.9,31
8700.9,46
8701.9,50
8702.9,48
8703.9,48
8704.9,51
8705.9,46
8706.9,37
8707.9,36
8708.9,26
8709.9,21
8710.9,29
8711.9,20
8712.9,6
8713.9,10
8714.9,20
8715.9,22
8716.9,17
8717.9,12
8718.9,7
8719.9,-2
8720.9,-11
8721.9,-17
8722.9,-17
8723.9,-3
8724.9,12
8725.9,23
8726.9,33
8727.9,33
8728.9,26
8729.9,16
8730.9,4
8731.9,-1
8732.9,-8
8733.9,-14
8734.9,1
8735.9,29
8736.9,40
8737.9,43
8738.9,44
8739.9,33
8740.9,19
8741.9,5
8742.9,-13
8743.9,-19
8744.9,-17
8745.9,-12
8746.9,8
8747.9,39
8748.9,53
8749.9,58
8750.9,59
8751.9,44
8752.9,21
8753.9,4
8754.9,-13
8755.9,-26
8756.9,-22
8757.9,-14
8758.9,-14
8759.9,-14
8760.9,-13
8761.9,-16
8762.9,-19
8763.9,-24
8764.9,-28
8765.9,-26
8766.9,-21
8767.9,-16
8768.9,-12
8769.9,-2
8770.9,2
8771.9,-4
8772.9,2
8773.9,11
8774.9,13
8775.9,17
8776.9,17
8777.9,4
8778.9,-15
8779.9,-35
8780.9,-54
8781.9,-78
8782.9,-101
8783.9,-100
8784.9,-88
8785.9,-83
8786.9,-81
8787.9,-73
8788.9,-59
8789.9,-39
8790.9,-9
8791.9,22
8792.9,51
8793.9,81
8794.9,106
8795.9,114
8796.9,113
8797.9,105
8798.9,91
8799.9,72
8800.9,40
8801.9,14
8802.9,-4
8803.9,-31
8804.9,-42
8805.9,-37
8806.9,-38
8807.9,-38
8808.9,-39
8809.9,-50
8810.9,-50
8811.9,-46
8812.9,-41
8813.9,-23
8814.9,7
8815.9,49
8816.9,85
8817.9,89
8818.9,84
8819.9,80
8820.9,68
8821.9,65
8822.9,63
8823.9,59
8824.9,63
8825.9,62
8826.9,53
8827.9,43
8828.9,21
8829.9,-11
8830.9,-34
8831.9,-51
8832.9,-60
8833.9,-45
8834.9,-25
8835.9,-9
8836.9,14
8837.9,42
8838.9,90
8839.9,159
8840.9,215
8841.9,251
8842.9,289
8843.9,316
8844.9,303
8845.9,277
8846.9,255
8847.9,207
8848.9,146
8849.9,116
8850.9,103
8851.9,70
8852.9,34
8853.9,10
8854.9,-19
8855.9,-55
8856.9,-66
8857.9,-61
8858.9,-72
8859.9,-88
8860.9,-109
8861.9,-144
8862.9,-181
8863.9,-203
8864.9,-218
8865.9,-220
8866.9,-175
8867.9,-128
8868.9,-101
8869.9,-53
8870.9,-30
8871.9,-33
8872.9,-51
8873.9,-128
8874.9,-229
8875.9,-334
8876.9,-450
8877.9,-492
8878.9,-370
8879.9,-105
8880.9,243
8881.9,598
8882.9,870
8883.9,1003
8884.9,957
8885.9,710
8886.9,308
8887.9,-181
8888.9,-694
8889.9,-1123
8890.9,-1378
8891.9,-1392
8892.9,-1126
8893.9,-637
8894.9,-5
8895.9,691
8896.9,1311
8897.9,1722
8898.9,1906
8899.9,1886
8900.9,1682
8901.9,1473
8902.9,1278
8903.9,925
8904.9,405
8905.9,-378
8906.9,-1051
8907.9,-1119
8908.9,-1582
8909.9,-3057
8910.9,-4076
8911.9,-4072
8912.9,-4101
8913.9,-4212
8914.9,-3996
8915.9,-3885
8916.9,-3868
8917.9,-3491
8918.9,-2688
8919.9,-1278
8920.9,1023
8921.9,4040
8922.9,7317
8923.9,9658
8924.9,10241
8925.9,10211
8926.9,9535
8927.9,7532
8928.9,5176
8929.9,2787
8930.9,326
8931.9,-1851
8932.9,-4076
8933.9,-6070
8934.9,-6887
8935.9,-6596
8936.9,-5571
8937.9,-3997
8938.9,-2465
8939.9,-1358
8940.9,-599
8941.9,-173
8942.9,-43
8943.9,-68
8944.9,-153
8945.9,-260
8946.9,-324
8947.9,-277
8948.9,-150
8949.9,25
8950.9,204
8951.9,300
8952.9,310
8953.9,284
8954.9,258
8955.9,275
8956.9,334
8957.9,385
8958.9,419
8959.9,493
8960.9,631
8961.9,779
8962.9,929
8963.9,1134
8964.9,1332
8965.9,1394
8966.9,1328
8967.9,1208
8968.9,1031
8969.9,757
8970.9,414
8971.9,88
8972.9,-226
8973.9,-540
8974.9,-789
8975.9,-951
8976.9,-1061
8977.9,-1106
8978.9,-1055
8979.9,-941
8980.9,-827
8981.9,-718
8982.9,-593
8983.9,-467
8984.9,-307
8985.9,-142
8986.9,-71
8987.9,-2
8988.9,98
8989.9,139
8990.9,159
8991.9,175
8992.9,139
8993.9,97
8994.9,110
8995.9,105
8996.9,59
8997.9,61
8998.9,72
8999.9,35
9000.9,5
9001.9,-21
9002.9,-101
9003.9,-179
9004.9,-200
9005.9,-229
9006.9,-234
9007.9,-171
9008.9,-103
9009.9,-28
9010.9,72
9011.9,120
9012.9,88
9013.9,49
9014.9,24
9015.9,-7
9016.9,-4
9017.9,68
9018.9,128
9019.9,136
9020.9,157
9021.9,150
9022.9,96
9023.9,123
9024.9,204
9025.9,226
9026.9,237
9027.9,266
9028.9,270
9029.9,259
9030.9,263
9031.9,284
9032.9,295
9033.9,299
9034.9,328
9035.9,361
9036.9,353
9037.9,325
9038.9,317
9039.9,303
9040.9,262
9041.9,194
9042.9,95
9043.9,19
9044.9,-35
9045.9,-121
9046.9,-164
9047.9,-143
9048.9,-143
9049.9,-164
9050.9,-166
9051.9,-125
9052.9,-86
9053.9,-93
9054.9,-66
9055.9,-14
9056.9,-20
9057.9,-62
9058.9,-112
9059.9,-183
9060.9,-248
9061.9,-282
9062.9,-302
9063.9,-299
9064.9,-256
9065.9,-227
9066.9,-231
9067.9,-216
9068.9,-183
9069.9,-177
9070.9,-212
9071.9,-235
9072.9,-223
9073.9,-218
9074.9,-219
9075.9,-173
9076.9,-101
9077.9,-35
9078.9,42
9079.9,87
9080.9,92
9081.9,139
9082.9,187
9083.9,168
9084.9,144
9085.9,138
9086.9,126
9087.9,134
9088.9,176
9089.9,221
9090.9,214
9091.9,179
9092.9,180
9093.9,187
9094.9,158
9095.9,112
9096.9,-3
9097.9,-178
9098.9,-354
9099.9,-603
9100.9,-834
9101.9,-906
9102.9,-934
9103.9,-871
9104.9,-501
9105.9,6
9106.9,325
9107.9,690
9108.9,1295
9109.9,1705
9110.9,1715
9111.9,1593
9112.9,1365
9113.9,872
9114.9,363
9115.9,87
9116.9,-147
9117.9,-377
9118.9,-474
9119.9,-559
9120.9,-717
9121.9,-850
9122.9,-886
9123.9,-821
9124.9,-695
9125.9,-564
9126.9,-455
9127.9,-361
9128.9,-272
9129.9,-169
9130.9,-59
9131.9,17
9132.9,74
9133.9,143
9134.9,201
9135.9,247
9136.9,273
9137.9,251
9138.9,199
9139.9,125
9140.9,11
9141.9,-130
9142.9,-275
9143.9,-377
9144.9,-381
9145.9,-334
9146.9,-284
9147.9,-177
9148.9,-1
9149.9,153
9150.9,243
9151.9,300
9152.9,328
9153.9,314
9154.9,272
9155.9,228
9156.9,194
9157.9,170
9158.9,153
9159.9,135
9160.9,125
9161.9,122
9162.9,93
9163.9,62
9164.9,70
9165.9,82
9166.9,60
9167.9,21
9168.9,3
9169.9,19
9170.9,32
9171.9,21
9172.9,3
9173.9,-13
9174.9,24
9175.9,85
9176.9,78
9177.9,61
9178.9,78
9179.9,57
9180.9,8
9181.9,-8
9182.9,-15
9183.9,-27
9184.9,-26
9185.9,-43
9186.9,-62
9187.9,-36
9188.9,-1
9189.9,-20
9190.9,-55
9191.9,-29
9192.9,-1
9193.9,-43
9194.9,-88
9195.9,-60
9196.9,-24
9197.9,-40
9198.9,-66
9199.9,-78
9200.9,-79
9201.9,-75
9202.9,-84
9203.9,-88
9204.9,-65
9205.9,-49
9206.9,-17
9207.9,19
9208.9,-12
9209.9,-41
9210.9,-12
9211.9,7
9212.9,9
9213.9,37
9214.9,91
9215.9,133
9216.9,148
9217.9,153
9218.9,146
9219.9,136
9220.9,105
9221.9,43
9222.9,21
9223.9,12
9224.9,-20
9225.9,-25
9226.9,-31
9227.9,-39
9228.9,-10
9229.9,2
9230.9,-21
9231.9,-11
9232.9,17
9233.9,14
9234.9,-6
9235.9,-23
9236.9,-38
9237.9,-49
9238.9,-40
9239.9,-28
9240.9,-15
9241.9,11
9242.9,13
9243.9,13
9244.9,46
9245.9,52
9246.9,35
9247.9,56
9248.9,67
9249.9,35
9250.9,7
9251.9,-28
9252.9,-73
9253.9,-77
9254.9,-68
9255.9,-86
9256.9,-80
9257.9,-36
9258.9,3
9259.9,25
9260.9,27
9261.9,19
9262.9,44
9263.9,81
9264.9,95
9265.9,85
9266.9,50
9267.9,53
9268.9,91
9269.9,81
9270.9,49
9271.9,38
9272.9,37
9273.9,55
9274.9,75
9275.9,62
9276.9,40
9277.9,30
9278.9,17
9279.9,-6
9280.9,-14
9281.9,-12
9282.9,-18
9283.9,-4
9284.9,-4
9285.9,-40
9286.9,-41
9287.9,-4
9288.9,-6
9289.9,-8
9290.9,27
9291.9,-1
9292.9,-73
9293.9,-56
9294.9,-5
9295.9,-3
9296.9,20
9297.9,67
9298.9,58
9299.9,49
9300.9,102
9301.9,122
9302.9,89
9303.9,88
9304.9,60
9305.9,-14
9306.9,-26
9307.9,-18
9308.9,-55
9309.9,-74
9310.9,-50
9311.9,-37
9312.9,-56
9313.9,-79
9314.9,-76
9315.9,-40
9316.9,-34
9317.9,-55
9318.9,-36
9319.9,-26
9320.9,-60
9321.9,-56
9322.9,-23
9323.9,-38
9324.9,-62
9325.9,-64
9326.9,-65
9327.9,-71
9328.9,-87
9329.9,-78
9330.9,-64
9331.9,-69
9332.9,-52
9333.9,-1
9334.9,45
9335.9,66
9336.9,103
9337.9,128
9338.9,106
9339.9,120
9340.9,143
9341.9,128
9342.9,148
9343.9,172
9344.9,141
9345.9,118
9346.9,113
9347.9,70
9348.9,18
9349.9,8
9350.9,23
9351.9,15
9352.9,-25
9353.9,-74
9354.9,-104
9355.9,-102
9356.9,-108
9357.9,-160
9358.9,-189
9359.9,-143
9360.9,-128
9361.9,-187
9362.9,-210
9363.9,-151
9364.9,-82
9365.9,-52
9366.9,-62
9367.9,-91
9368.9,-71
9369.9,-13
9370.9,-26
9371.9,-83
9372.9,-61
9373.9,-2
9374.9,9
9375.9,19
9376.9,63
9377.9,103
9378.9,131
9379.9,139
9380.9,117
9381.9,109
9382.9,116
9383.9,99
9384.9,113
9385.9,165
9386.9,136
9387.9,76
9388.9,95
9389.9,104
9390.9,88
9391.9,101
9392.9,100
9393.9,94
9394.9,109
9395.9,122
9396.9,110
9397.9,91
9398.9,91
9399.9,89
9400.9,65
9401.9,42
9402.9,60
9403.9,72
9404.9,5
9405.9,-40
9406.9,-19
9407.9,-39
9408.9,-68
9409.9,-47
9410.9,-39
9411.9,-51
9412.9,-23
9413.9,27
9414.9,27
9415.9,11
9416.9,57
9417.9,98
9418.9,92
9419.9,114
9420.9,144
9421.9,156
9422.9,199
9423.9,237
9424.9,206
9425.9,127
9426.9,28
9427.9,-118
9428.9,-300
9429.9,-481
9430.9,-621
9431.9,-668
9432.9,-582
9433.9,-364
9434.9,-68
9435.9,254
9436.9,527
9437.9,679
9438.9,702
9439.9,534
9440.9,144
9441.9,-340
9442.9,-837
9443.9,-1295
9444.9,-1562
9445.9,-1521
9446.9,-1108
9447.9,-344
9448.9,596
9449.9,1522
9450.9,2259
9451.9,2616
9452.9,2532
9453.9,2283
9454.9,1985
9455.9,1383
9456.9,758
9457.9,220
9458.9,-485
9459.9,-629
9460.9,-303
9461.9,-716
9462.9,-1599
9463.9,-2102
9464.9,-2405
9465.9,-3114
9466.9,-4204
9467.9,-5272
9468.9,-6554
9469.9,-7743
9470.9,-7972
9471.9,-7718
9472.9,-6967
9473.9,-4807
9474.9,-1462
9475.9,3522
9476.9,8691
9477.9,10418
9478.9,10137
9479.9,10127
9480.9,10339
9481.91,9686
9482.92,5928
9483.93,586
9484.94,-3358
9485.95,-5527
9486.96,-6709
9487.97,-7105
9488.98,-6276
9489.99,-4606
9491.0,-2828
9492.0,-1168
9493.0,23
9494.0,482
9495.0,501
9496.0,339
9497.0,76
9498.0,-108
9499.0,-143
9500.0,-117
9501.0,-64
9502.0,-16
9503.0,22
9504.0,65
9505.0,82
9506.0,91
9507.0,149
9508.0,279
9509.0,448
9510.0,621
9511.0,800
9512.0,931
9513.0,940
9514.0,882
9515.0,856
9516.0,823
9517.0,738
9518.0,638
9519.0,489
9520.0,288
9521.0,78
9522.0,-164
9523.0,-434
9524.0,-700
9525.0,-927
9526.0,-1092
9527.0,-1219
9528.0,-1290
9529.0,-1289
9530.0,-1216
9531.0,-1094
9532.0,-1012
9533.0,-951
9534.0,-855
9535.0,-754
9536.0,-630
9537.0,-478
9538.0,-358
9539.0,-239
9540.0,-100
9541.0,-11
9542.0,52
9543.0,163
9544.0,265
9545.0,323
9546.0,388
9547.0,424
9548.0,391
9549.0,378
9550.0,418
9551.0,433
9552.0,413
9553.0,408
9554.0,445
9555.0,475
9556.0,448
9557.0,417
9558.0,431
9559.0,455
9560.0,469
9561.0,467
9562.0,426
9563.0,377
9564.0,330
9565.0,290
9566.0,295
9567.0,283
9568.0,213
9569.0,144
9570.0,111
9571.0,71
9572.0,28
9573.0,64
9574.0,145
9575.0,192
9576.0,208
9577.0,206
9578.0,184
9579.0,102
9580.0,-18
9581.0,-102
9582.0,-186
9583.0,-248
9584.0,-233
9585.0,-228
9586.0,-214
9587.0,-132
9588.0,-87
9589.0,-111
9590.0,-132
9591.0,-126
9592.0,-119
9593.0,-111
9594.0,-80
9595.0,-28
9596.0,23
9597.0,75
9598.0,117
9599.0,113
9600.0,75
9601.0,55
9602.0,40
9603.0,16
9604.0,-1
9605.0,-25
9606.0,-42
9607.0,-44
9608.0,-16
9609.0,63
9610.0,120
9611.0,108
9612.0,54
9613.0,-42
9614.0,-165
9615.0,-272
9616.0,-328
9617.0,-331
9618.0,-309
9619.0,-234
9620.0,-114
9621.0,-37
9622.0,10
9623.0,84
9624.0,152
9625.0,187
9626.0,198
9627.0,180
9628.0,123
9629.0,40
9630.0,-39
9631.0,-103
9632.0,-149
9633.0,-178
9634.0,-170
9635.0,-95
9636.0,-22
9637.0,-4
9638.0,45
9639.0,108
9640.0,93
9641.0,55
9642.0,36
9643.0,-5
9644.0,-32
9645.0,-2
9646.0,23
9647.0,28
9648.0,41
9649.0,43
9650.0,54
9651.0,99
9652.0,140
9653.0,147
9654.0,79
9655.0,-129
9656.0,-393
9657.0,-504
9658.0,-555
9659.0,-695
9660.0,-707
9661.0,-483
9662.0,-243
9663.0,-44
9664.0,420
9665.0,1131
9666.0,1646
9667.0,1928
9668.0,1974
9669.0,1535
9670.0,1034
9671.0,775
9672.0,493
9673.0,194
9674.0,-70
9675.0,-365
9676.0,-670
9677.0,-952
9678.0,-1172
9679.0,-1227
9680.0,-1125
9681.0,-992
9682.0,-834
9683.0,-593
9684.0,-382
9685.0,-273
9686.0,-191
9687.0,-128
9688.0,-77
9689.0,-32
9690.0,-1
9691.0,53
9692.0,110
9693.0,128
9694.0,155
9695.0,193
9696.0,217
9697.0,246
9698.0,213
9699.0,49
9700.0,-154
9701.0,-311
9702.0,-457
9703.0,-554
9704.0,-503
9705.0,-325
9706.0,-101
9707.0,134
9708.0,364
9709.0,542
9710.0,632
9711.0,641
9712.0,577
9713.0,475
9714.0,367
9715.0,258
9716.0,196
9717.0,168
9718.0,122
9719.0,84
9720.0,79
9721.0,85
9722.0,89
9723.0,89
9724.0,68
9725.0,7
9726.0,-70
9727.0,-138
9728.0,-189
9729.0,-198
9730.0,-183
9731.0,-174
9732.0,-153
9733.0,-110
9734.0,-63
9735.0,-9
9736.0,35
9737.0,36
9738.0,36
9739.0,43
9740.0,46
9741.0,63
9742.0,45
9743.0,35
9744.0,49
9745.0,26
9746.0,10
9747.0,20
9748.0,34
9749.0,63
9750.0,105
9751.0,120
9752.0,115
9753.0,108
9754.0,72
9755.0,32
9756.0,-4
9757.0,-50
9758.0,-59
9759.0,-32
9760.0,-18
9761.0,-17
9762.0,-10
9763.0,-17
9764.0,-30
9765.0,-14
9766.0,-5
9767.0,-18
9768.0,-4
9769.0,30
9770.0,34
9771.0,22
9772.0,33
9773.0,47
9774.0,47
9775.0,51
9776.0,62
9777.0,83
9778.0,110
9779.0,120
9780.0,100
9781.0,79
9782.0,62
9783.0,38
9784.0,32
9785.0,40
9786.0,37
9787.0,29
9788.0,31
9789.0,38
9790.0,34
9791.0,17
9792.0,2
9793.0,-10
9794.0,-21
9795.0,-23
9796.0,-11
9797.0,0
9798.0,8
9799.0,27
9800.0,32
9801.0,15
9802.0,9
9803.0,11
9804.0,1
9805.0,3
9806.0,23
9807.0,34
9808.0,30
9809.0,27
9810.0,38
9811.0,61
9812.0,75
9813.0,81
9814.0,82
9815.0,71
9816.0,52
9817.0,32
9818.0,16
9819.0,8
9820.0,6
9821.0,-2
9822.0,-16
9823.0,-22
9824.0,-17
9825.0,-27
9826.0,-37
9827.0,-31
9828.0,-34
9829.0,-34
9830.0,-23
9831.0,-28
9832.0,-27
9833.0,-4
9834.0,19
9835.0,32
9836.0,31
9837.0,18
9838.0,24
9839.0,40
9840.0,32
9841.0,24
9842.0,50
9843.0,67
9844.0,59
9845.0,62
9846.0,71
9847.0,62
9848.0,53
9849.0,51
9850.0,43
9851.0,36
9852.0,38
9853.0,42
9854.0,46
9855.0,37
9856.0,13
9857.0,-12
9858.0,-38
9859.0,-50
9860.0,-49
9861.0,-42
9862.0,-20
9863.0,9
9864.0,27
9865.0,47
9866.0,65
9867.0,60
9868.0,49
9869.0,48
9870.0,32
9871.0,10
9872.0,1
9873.0,-4
9874.0,-10
9875.0,-18
9876.0,-20
9877.0,-9
9878.0,-5
9879.0,-12
9880.0,-7
9881.0,7
9882.0,16
9883.0,28
9884.0,38
9885.0,37
9886.0,45
9887.0,52
9888.0,52
9889.0,58
9890.0,64
9891.0,62
9892.0,53
9893.0,41
9894.0,32
9895.0,28
9896.0,27
9897.0,26
9898.0,20
9899.0,12
9900.0,0
9901.0,-17
9902.0,-36
9903.0,-50
9904.0,-61
9905.0,-71
9906.0,-38
9907.0,-29
9908.0,-68
9909.0,-39
9910.0,-7
9911.0,-23
9912.0,-16
9913.0,-6
9914.0,-17
9915.0,-21
9916.0,-22
9917.0,-33
9918.0,-42
9919.0,-46
9920.0,-49
9921.0,-44
9922.0,-39
9923.0,-40
9924.0,-38
9925.0,-33
9926.0,-30
9927.0,-14
9928.0,-3
9929.0,-4
9930.0,6
9931.0,18
9932.0,27
9933.0,46
9934.0,58
9935.0,43
9936.0,33
9937.0,33
9938.0,4
9939.0,-28
9940.0,-33
9941.0,-23
9942.0,-10
9943.0,9
9944.0,36
9945.0,64
9946.0,90
9947.0,126
9948.0,144
9949.0,148
9950.0,155
9951.0,146
9952.0,142
9953.0,143
9954.0,130
9955.0,136
9956.0,155
9957.0,145
9958.0,144
9959.0,149
9960.0,123
9961.0,93
9962.0,60
9963.0,6
9964.0,-29
9965.0,-43
9966.0,-70
9967.0,-74
9968.0,-49
9969.0,-31
9970.0,-10
9971.0,23
9972.0,48
9973.0,70
9974.0,94
9975.0,132
9976.0,211
9977.0,203
9978.0,169
9979.0,275
9980.0,281
9981.0,136
9982.0,-20
9983.0,-246
9984.0,-513
9985.0,-709
9986.0,-801
9987.0,-769
9988.0,-590
9989.0,-293
9990.0,52
9991.0,399
9992.0,694
9993.0,873
9994.0,922
9995.0,816
9996.0,546
9997.0,167
9998.0,-255
9999.0,-643
10000.0,-826
10001.0,-628
10002.0,-134
10003.0,459
10004.0,1104
10005.0,1700
10006.0,1914
10007.0,1668
10008.0,1410
10009.0,1111
10010.0,389
10011.0,-296
10012.0,-741
10013.0,-1077
10014.0,-884
10015.0,-701
10016.0,-1227
10017.0,-1758
10018.0,-1986
10019.0,-2361
10020.0,-3038
10021.0,-3991
10022.0,-5143
10023.0,-6319
10024.0,-7182
10025.0,-7479
10026.0,-7107
10027.0,-5734
10028.0,-2968
10029.0,1088
10030.0,6151
10031.0,9796
10032.0,10346
10033.0,10086
10034.0,10258
10035.0,10209
10036.0,8233
10037.0,4030
10038.0,-571
10039.0,-4353
10040.0,-6894
10041.0,-8172
10042.0,-7883
10043.0,-6191
10044.0,-3922
10045.0,-1613
10046.0,336
10047.0,1515
10048.0,1922
10049.0,1774
10050.0,1251
10051.0,596
10052.0,-45
10053.0,-641
10054.0,-1038
10055.0,-1168
10056.0,-1085
10057.0,-776
10058.0,-320
10059.0,127
10060.0,517
10061.0,810
10062.0,947
10063.0,976
10064.0,942
10065.0,833
10066.0,696
10067.0,629
10068.0,645
10069.0,673
10070.0,717
10071.0,780
10072.0,788
10073.0,691
10074.0,496
10075.0,237
10076.0,-83
10077.0,-470
10078.0,-857
10079.0,-1158
10080.0,-1389
10081.0,-1552
10082.0,-1578
10083.0,-1493
10084.0,-1355
10085.0,-1197
10086.0,-1035
10087.0,-877
10088.0,-756
10089.0,-658
10090.0,-543
10091.0,-402
10092.0,-234
10093.0,-65
10094.0,76
10095.0,191
10096.0,272
10097.0,329
10098.0,379
10099.0,405
10100.0,417
10101.0,439
10102.0,469
10103.0,455
10104.0,419
10105.0,437
10106.0,430
10107.0,363
10108.0,322
10109.0,313
10110.0,315
10111.0,329
10112.0,316
10113.0,276
10114.0,228
10115.0,174
10116.0,113
10117.0,59
10118.0,47
10119.0,60
10120.0,79
10121.0,113
10122.0,164
10123.0,223
10124.0,251
10125.0,246
10126.0,231
10127.0,200
10128.0,154
10129.0,98
10130.0,39
10131.0,-21
10132.0,-70
10133.0,-68
10134.0,-34
10135.0,1
10136.0,40
10137.0,46
10138.0,34
10139.0,63
10140.0,95
10141.0,97
10142.0,106
10143.0,134
10144.0,128
10145.0,55
10146.0,10
10147.0,0
10148.0,-45
10149.0,-75
10150.0,-63
10151.0,-59
10152.0,-40
10153.0,-3
10154.0,9
10155.0,16
10156.0,50
10157.0,105
10158.0,154
10159.0,177
10160.0,191
10161.0,201
10162.0,173
10163.0,112
10164.0,78
10165.0,53
10166.0,0
10167.0,-32
10168.0,-42
10169.0,-66
10170.0,-85
10171.0,-84
10172.0,-99
10173.0,-154
10174.0,-210
10175.0,-242
10176.0,-266
10177.0,-281
10178.0,-292
10179.0,-308
10180.0,-284
10181.0,-221
10182.0,-156
10183.0,-101
10184.0,-66
10185.0,-38
10186.0,-12
10187.0,-21
10188.0,-51
10189.0,-68
10190.0,-72
10191.0,-67
10192.0,-53
10193.0,-31
10194.0,1
10195.0,40
10196.0,82
10197.0,128
10198.0,170
10199.0,208
10200.0,243
10201.0,274
10202.0,301
10203.0,285
10204.0,252
10205.0,258
10206.0,259
10207.0,229
10208.0,198
10209.0,225
10210.0,300
10211.0,322
10212.0,291
10213.0,238
10214.0,66
10215.0,-196
10216.0,-390
10217.0,-626
10218.0,-850
10219.0,-732
10220.0,-422
10221.0,-273
10222.0,8
10223.0,658
