t,az
7851.20,4944
7853.18,4962
7855.15,4946
7857.13,4926
7859.10,4888
7861.10,4842
7863.08,4800
7865.05,4768
7867.03,4750
7869.00,4750
7871.00,4760
7872.98,4760
7874.95,4756
7876.93,4752
7878.90,4772
7880.90,4768
7882.88,4788
7884.85,4774
7886.83,4786
7888.80,4794
7890.70,4790
7892.70,4784
7894.70,4814
7896.70,4820
7898.70,4784
7900.60,4768
7902.58,4766
7904.55,4776
7906.53,4752
7908.50,4722
7910.50,4740
7912.48,4752
7914.45,4762
7916.43,4740
7918.40,4732
7920.40,4752
7922.38,4770
7924.35,4774
7926.33,4792
7928.30,4822
7930.30,4854
7932.28,4866
7934.25,4852
7936.23,4850
7938.20,4862
7940.20,4880
7942.18,4888
7944.15,4910
7946.13,4906
7948.10,4876
7950.10,4876
7952.08,4882
7954.05,4886
7956.03,4878
7958.00,4880
7959.90,4886
7961.90,4908
7963.90,4896
7965.90,4902
7967.90,4898
7969.80,4874
7971.78,4868
7973.75,4896
7975.73,4920
7977.70,4920
7979.70,4896
7981.68,4896
7983.65,4900
7985.63,4912
7987.60,4912
7989.60,4900
7991.58,4894
7993.55,4846
7995.53,4846
7997.50,4824
7999.50,4824
8001.48,4782
8003.45,4782
8005.43,4738
8007.40,4738
8009.40,4696
8011.38,4660
8013.35,4616
8015.33,4578
8017.30,4532
8019.30,4520
8021.28,4540
8023.25,4562
8025.23,4594
8027.20,4624
8029.10,4666
8031.10,4738
8033.10,4778
8035.10,4796
8037.10,4846
8039.00,4874
8040.98,4906
8042.95,4932
8044.93,4932
8046.90,4922
8048.90,4884
8050.88,4858
8052.85,4850
8054.83,4842
8056.80,4810
8058.80,4782
8060.78,4780
8062.75,4796
8064.73,4826
8066.70,4852
8068.70,4882
8070.68,4886
8072.65,4900
8074.63,4956
8076.60,5006
8078.60,5008
8080.58,5018
8082.55,5020
8084.53,5000
8086.50,4994
8088.50,4982
8090.48,4960
8092.45,4934
8094.43,4914
8096.40,4892
8098.30,4842
8100.30,4808
8102.30,4778
8104.30,4762
8106.30,4746
8108.20,4724
8110.18,4716
8112.15,4710
8114.13,4666
8116.10,4658
8118.10,4674
8120.08,4666
8122.05,4682
8124.03,4654
8126.00,4662
8128.00,4686
8129.98,4706
8131.95,4730
8133.93,4764
8135.90,4776
8137.90,4776
8139.88,4786
8141.85,4826
8143.83,4862
8145.80,4874
8147.80,4890
8149.78,4882
8151.75,4866
8153.73,4870
8155.70,4886
8157.70,4884
8159.68,4886
8161.65,4874
8163.63,4902
8165.60,4912
8167.50,4928
8169.50,4914
8171.50,4916
8173.50,4938
8175.50,4922
8177.40,4920
8179.38,4920
8181.35,4908
8183.33,4890
8185.30,4860
8187.30,4854
8189.28,4872
8191.25,4878
8193.23,4874
8195.20,4874
8197.20,4874
8199.18,4862
8201.15,4864
8203.13,4848
8205.10,4816
8207.10,4834
8209.08,4858
8211.05,4852
8213.03,4862
8215.00,4854
8217.00,4874
8218.98,4876
8220.95,4852
8222.93,4818
8224.90,4814
8226.90,4820
8228.88,4808
8230.85,4786
8232.83,4782
8234.80,4794
8236.70,4790
8238.68,4780
8240.65,4798
8242.63,4800
8244.60,4816
8246.60,4818
8248.58,4830
8250.55,4842
8252.53,4874
8254.50,4856
8256.50,4872
8258.48,4890
8260.45,4868
8262.43,4846
8264.40,4850
8266.40,4826
8268.38,4826
8270.35,4844
8272.33,4864
8274.30,4846
8276.30,4846
8278.28,4818
8280.25,4818
8282.23,4810
8284.20,4810
8286.20,4796
8288.18,4796
8290.15,4794
8292.13,4808
8294.10,4808
8296.10,4804
8298.08,4798
8300.05,4818
8302.03,4804
8304.00,4818
8305.90,4808
8307.90,4794
8309.90,4800
8311.90,4792
8313.90,4784
8315.80,4800
8317.78,4836
8319.75,4822
8321.73,4842
8323.70,4836
8325.70,4842
8327.68,4836
8329.65,4830
8331.63,4838
8333.60,4840
8335.60,4860
8337.58,4878
8339.55,4896
8341.53,4904
8343.50,4894
8345.50,4884
8347.48,4874
8349.45,4870
8351.43,4876
8353.40,4870
8355.40,4870
8357.38,4864
8359.35,4876
8361.33,4870
8363.30,4870
8365.30,4870
8367.28,4872
8369.25,4858
8371.23,4862
8373.20,4846
8375.10,4844
8377.08,4848
8379.05,4862
8381.03,4866
8383.00,4880
8385.00,4882
8386.98,4852
8388.95,4842
8390.93,4854
8392.90,4850
8394.90,4872
8396.88,4898
8398.85,4914
8400.83,4922
8402.80,4896
8404.80,4872
8406.78,4892
8408.75,4912
8410.73,4918
8412.70,4922
8414.70,4890
8416.68,4866
8418.65,4862
8420.63,4850
8422.60,4842
8424.60,4840
8426.58,4830
8428.55,4816
8430.53,4808
8432.50,4810
8434.50,4782
8436.48,4770
8438.45,4784
8440.43,4778
8442.40,4774
8444.30,4766
8446.30,4770
8448.30,4780
8450.30,4766
8452.30,4752
8454.20,4760
8456.18,4754
8458.15,4762
8460.13,4792
8462.10,4760
8464.10,4738
8466.08,4730
8468.05,4730
8470.03,4702
8472.00,4712
8474.00,4732
8475.98,4730
8477.95,4742
8479.93,4750
8481.90,4756
8483.90,4772
8485.88,4782
8487.85,4810
8489.83,4840
8491.80,4844
8493.80,4850
8495.78,4832
8497.75,4840
8499.73,4858
8501.70,4872
8503.70,4910
8505.68,4916
8507.65,4904
8509.63,4886
8511.60,4880
8513.50,4884
8515.48,4890
8517.45,4872
8519.43,4874
8521.40,4864
8523.40,4862
8525.38,4880
8527.35,4874
8529.33,4868
8531.30,4866
8533.30,4880
8535.28,4874
8537.25,4882
8539.23,4896
8541.20,4908
8543.20,4960
8545.18,4972
8547.15,4956
8549.13,4944
8551.10,4940
8553.10,4942
8555.08,4928
8557.05,4928
8559.03,4928
8561.00,4902
8563.00,4906
8564.98,4898
8566.95,4816
8568.93,4816
8570.90,4780
8572.90,4780
8574.88,4748
8576.85,4748
8578.83,4710
8580.80,4682
8582.70,4650
8584.68,4670
8586.65,4692
8588.63,4702
8590.60,4752
8592.60,4788
8594.58,4804
8596.55,4832
8598.53,4862
8600.50,4866
8602.50,4882
8604.48,4878
8606.45,4876
8608.43,4848
8610.40,4828
8612.40,4828
8614.38,4810
8616.35,4790
8618.33,4792
8620.30,4804
8622.30,4816
8624.28,4826
8626.25,4842
8628.23,4876
8630.20,4898
8632.20,4912
8634.18,4944
8636.15,4990
8638.13,5010
8640.10,5038
8642.10,5046
8644.08,5034
8646.05,5028
8648.03,5034
8650.00,5022
8651.90,4988
8653.88,4954
8655.85,4896
8657.83,4848
8659.80,4830
8661.80,4818
8663.78,4816
8665.75,4814
8667.73,4764
8669.70,4726
8671.70,4688
8673.68,4666
8675.65,4664
8677.63,4634
8679.60,4630
8681.60,4652
8683.58,4650
8685.55,4640
8687.53,4652
8689.50,4652
8691.50,4660
8693.48,4680
8695.45,4714
8697.43,4756
8699.40,4768
8701.40,4764
8703.38,4778
8705.35,4786
8707.33,4798
8709.30,4808
8711.30,4846
8713.28,4862
8715.25,4868
8717.23,4886
8719.20,4892
8721.10,4898
8723.08,4906
8725.05,4898
8727.03,4896
8729.00,4890
8731.00,4872
8732.98,4874
8734.95,4852
8736.93,4838
8738.90,4850
8740.90,4858
8742.88,4864
8744.85,4872
8746.83,4878
8748.80,4866
8750.80,4874
8752.78,4874
8754.75,4890
8756.73,4916
8758.70,4924
8760.70,4910
8762.68,4902
8764.65,4888
8766.63,4868
8768.60,4868
8770.60,4860
8772.58,4850
8774.55,4852
8776.53,4854
8778.50,4868
8780.50,4848
8782.48,4816
8784.45,4810
8786.43,4810
8788.40,4804
8790.30,4808
8792.28,4818
8794.25,4802
8796.23,4790
8798.20,4806
8800.20,4808
8802.18,4810
8804.15,4820
8806.13,4804
8808.10,4824
8810.10,4846
8812.08,4858
8814.05,4860
8816.03,4884
8818.00,4886
8820.00,4890
8821.98,4902
8823.95,4888
8825.93,4914
8827.90,4918
8829.90,4922
8831.88,4914
8833.85,4900
8835.83,4874
8837.80,4874
8839.80,4872
8841.78,4884
8843.75,4864
8845.73,4840
8847.70,4842
8849.70,4842
8851.68,4852
8853.65,4852
8855.63,4834
8857.60,4834
8859.50,4834
8861.48,4836
8863.45,4836
8865.43,4842
8867.40,4840
8869.40,4866
8871.38,4856
8873.35,4850
8875.33,4846
8877.30,4862
8879.30,4860
8881.28,4878
8883.25,4876
8885.23,4872
8887.20,4876
8889.20,4874
8891.18,4870
8893.15,4868
8895.13,4862
8897.10,4866
8899.10,4898
8901.08,4914
8903.05,4914
8905.03,4902
8907.00,4882
8909.00,4862
8910.98,4866
8912.95,4894
8914.93,4894
8916.90,4890
8918.90,4908
8920.88,4898
8922.85,4898
8924.83,4894
8926.80,4914
8928.70,4924
8930.68,4902
8932.65,4904
8934.63,4924
8936.60,4932
8938.60,4942
8940.58,4942
8942.55,4920
8944.53,4924
8946.50,4936
8948.50,4934
8950.48,4948
8952.45,4962
8954.43,4960
8956.40,4966
8958.40,4948
8960.38,4944
8962.35,4956
8964.33,4956
8966.30,4946
8968.30,4942
8970.28,4938
8972.25,4954
8974.23,4942
8976.20,4940
8978.20,4924
8980.18,4892
8982.15,4886
8984.13,4900
8986.10,4868
8988.10,4864
8990.08,4874
8992.05,4870
8994.03,4858
8996.00,4854
8997.90,4860
8999.88,4860
9001.85,4860
9003.83,4850
9005.80,4838
9007.80,4834
9009.78,4818
9011.75,4788
9013.73,4782
9015.70,4780
9017.70,4774
9019.68,4800
9021.65,4814
9023.63,4802
9025.60,4812
9027.60,4810
9029.58,4838
9031.55,4836
9033.53,4832
9035.50,4852
9037.50,4872
9039.48,4874
9041.45,4890
9043.43,4902
9045.40,4900
9047.40,4880
9049.38,4856
9051.35,4866
9053.33,4882
9055.30,4896
9057.30,4916
9059.28,4912
9061.25,4916
9063.23,4918
9065.20,4934
9067.10,4934
9069.08,4902
9071.05,4888
9073.03,4892
9075.00,4890
9077.00,4884
9078.98,4882
9080.95,4894
9082.93,4902
9084.90,4892
9086.90,4900
9088.88,4894
9090.85,4886
9092.83,4882
9094.80,4878
9096.80,4900
9098.78,4904
9100.75,4926
9102.73,4944
9104.70,4994
9106.70,4994
9108.68,5002
9110.65,4986
9112.63,4976
9114.60,4974
9116.60,4964
9118.58,4964
9120.55,4942
9122.53,4942
9124.50,4948
9126.50,4948
9128.48,4950
9130.45,4950
9132.43,4908
9134.40,4864
9136.30,4844
9138.28,4820
9140.25,4754
9142.23,4682
9144.20,4638
9146.20,4600
9148.18,4570
9150.15,4564
9152.13,4610
9154.10,4648
9156.10,4676
9158.08,4732
9160.05,4764
9162.03,4826
9164.00,4894
9166.00,4924
9167.98,4932
9169.95,4966
9171.93,4988
9173.90,5002
9175.90,5016
9177.88,5004
9179.85,4992
9181.83,4976
9183.80,4960
9185.80,4930
9187.78,4902
9189.75,4882
9191.73,4852
9193.70,4844
9195.70,4848
9197.68,4876
9199.65,4898
9201.63,4900
9203.60,4912
9205.50,4928
9207.48,4968
9209.45,4984
9211.43,4992
9213.40,5008
9215.40,5030
9217.38,5020
9219.35,5016
9221.33,5002
9223.30,4960
9225.30,4912
9227.28,4902
9229.25,4878
9231.23,4858
9233.20,4836
9235.20,4822
9237.18,4784
9239.15,4762
9241.13,4750
9243.10,4726
9245.10,4696
9247.08,4678
9249.05,4670
9251.03,4702
9253.00,4714
9255.00,4710
9256.98,4708
9258.95,4728
9260.93,4744
9262.90,4740
9264.80,4766
9266.80,4784
9268.80,4802
9270.80,4814
9272.80,4818
9274.70,4824
9276.68,4834
9278.65,4852
9280.63,4874
9282.60,4908
9284.60,4938
9286.58,4952
9288.55,4954
9290.53,4966
9292.50,4982
9294.50,4990
9296.48,4986
9298.45,5012
9300.43,5018
9302.40,5038
9304.40,5030
9306.38,5030
9308.35,5032
9310.33,5028
9312.30,5024
9314.30,5018
9316.28,5010
9318.25,4992
9320.23,4958
9322.20,4948
9324.20,4936
9326.18,4920
9328.15,4918
9330.13,4902
9332.10,4882
9334.10,4876
9336.08,4894
9338.05,4876
9340.03,4848
9342.00,4844
9343.90,4866
9345.88,4878
9347.85,4862
9349.83,4838
9351.80,4796
9353.80,4778
9355.78,4768
9357.75,4774
9359.73,4782
9361.70,4768
9363.70,4770
9365.68,4752
9367.65,4744
9369.63,4796
9371.60,4812
9373.60,4818
9375.58,4824
9377.55,4814
9379.53,4814
9381.50,4830
9383.50,4818
9385.48,4796
9387.45,4796
9389.43,4812
9391.40,4812
9393.40,4796
9395.38,4796
9397.35,4794
9399.33,4794
9401.30,4824
9403.20,4824
9405.20,4794
9407.20,4828
9409.20,4814
9411.20,4818
9413.10,4818
9415.08,4814
9417.05,4808
9419.03,4794
9421.00,4792
9423.00,4814
9424.98,4812
9426.95,4824
9428.93,4826
9430.90,4828
9432.90,4816
9434.88,4824
9436.85,4844
9438.83,4862
9440.80,4868
9442.80,4844
9444.78,4834
9446.75,4836
9448.73,4838
9450.70,4832
9452.70,4856
9454.68,4882
9456.65,4878
9458.63,4872
9460.60,4864
9462.60,4864
9464.58,4874
9466.55,4852
9468.53,4848
9470.50,4860
9472.50,4888
9474.48,4914
9476.45,4894
9478.43,4890
9480.40,4900
9482.30,4888
9484.28,4898
9486.25,4904
9488.23,4914
9490.20,4908
9492.20,4900
9494.18,4902
9496.15,4870
9498.13,4860
9500.10,4852
9502.10,4866
9504.08,4848
9506.05,4848
9508.03,4842
9510.00,4834
9512.00,4842
9513.98,4826
9515.95,4830
9517.93,4844
9519.90,4872
9521.90,4876
9523.88,4886
9525.85,4864
9527.83,4872
9529.80,4892
9531.80,4912
9533.78,4910
9535.75,4918
9537.73,4924
9539.70,4914
9541.60,4902
9543.60,4890
9545.60,4880
9547.60,4856
9549.60,4856
9551.50,4870
9553.48,4878
9555.45,4852
9557.43,4804
9559.40,4792
9561.40,4774
9563.38,4750
9565.35,4740
9567.33,4740
9569.30,4740
9571.30,4728
9573.28,4712
9575.25,4728
9577.23,4698
9579.20,4680
9581.20,4674
9583.18,4664
9585.15,4684
9587.13,4710
9589.10,4714
9591.10,4728
9593.08,4746
9595.05,4774
9597.03,4804
9599.00,4834
9601.00,4834
9602.98,4824
9604.95,4838
9606.93,4842
9608.90,4832
9610.80,4830
9612.80,4816
9614.80,4820
9616.80,4836
9618.80,4824
9620.70,4830
9622.68,4834
9624.65,4822
9626.63,4806
9628.60,4788
9630.60,4776
9632.58,4776
9634.55,4772
9636.53,4764
9638.50,4736
9640.50,4728
9642.48,4726
9644.45,4736
9646.43,4744
9648.40,4744
9650.40,4758
9652.38,4750
9654.35,4776
9656.33,4776
9658.30,4782
9660.30,4782
9662.28,4808
9664.25,4808
9666.23,4848
9668.20,4848
9670.20,4914
9672.18,4914
9674.15,4932
9676.13,4938
9678.10,4932
9680.00,4944
9682.00,4936
9684.00,4930
9686.00,4936
9688.00,4946
9689.90,4948
9691.88,4936
9693.85,4900
9695.83,4906
9697.80,4900
9699.80,4906
9701.78,4890
9703.75,4854
9705.73,4814
9707.70,4760
9709.70,4694
9711.68,4654
9713.65,4596
9715.63,4548
9717.60,4542
9719.60,4542
9721.58,4534
9723.55,4552
9725.53,4594
9727.50,4662
9729.50,4706
9731.48,4764
9733.45,4816
9735.43,4828
9737.40,4862
9739.40,4902
9741.38,4966
9743.35,4990
9745.33,4990
9747.30,4994
9749.20,4974
9751.20,4942
9753.20,4914
9755.20,4884
9757.20,4830
9759.10,4796
9761.08,4742
9763.05,4706
9765.03,4696
9767.00,4714
9769.00,4724
9770.98,4734
9772.95,4738
9774.93,4760
9776.90,4802
9778.90,4826
9780.88,4866
9782.85,4890
9784.83,4926
9786.80,4928
9788.80,4922
9790.78,4912
9792.75,4908
9794.73,4904
9796.70,4866
9798.70,4812
9800.68,4766
9802.65,4730
9804.63,4716
9806.60,4694
9808.60,4672
9810.58,4664
9812.55,4644
9814.53,4624
9816.50,4602
9818.40,4596
9820.40,4606
9822.40,4608
9824.40,4642
9826.40,4658
9828.30,4694
9830.28,4718
9832.25,4706
9834.23,4726
9836.20,4720
9838.20,4744
9840.18,4802
9842.15,4800
9844.13,4804
9846.10,4818
9848.10,4828
9850.08,4838
9852.05,4844
9854.03,4842
9856.00,4856
9858.00,4858
9859.98,4856
9861.95,4874
9863.93,4878
9865.90,4882
9867.90,4890
9869.88,4896
9871.85,4914
9873.83,4888
9875.80,4876
9877.80,4894
9879.78,4890
9881.75,4860
9883.73,4826
9885.70,4852
9887.60,4846
9889.60,4802
9891.60,4774
9893.60,4754
9895.60,4744
9897.50,4718
9899.48,4706
9901.45,4716
9903.43,4718
9905.40,4732
9907.40,4714
9909.38,4708
9911.35,4706
9913.33,4730
9915.30,4740
9917.30,4740
9919.28,4732
9921.25,4742
9923.23,4730
9925.20,4738
9927.20,4718
9929.18,4718
9931.15,4734
9933.13,4734
9935.10,4718
9937.10,4718
9939.08,4734
9941.05,4734
9943.03,4740
9945.00,4740
9947.00,4708
9948.98,4708
9950.95,4714
9952.93,4744
9954.90,4782
9956.80,4796
9958.80,4780
9960.80,4786
9962.80,4794
9964.80,4798
9966.70,4808
9968.68,4832
9970.65,4844
9972.63,4816
9974.60,4828
9976.60,4844
9978.58,4860
9980.55,4844
9982.53,4854
9984.50,4842
9986.50,4816
9988.48,4800
9990.45,4802
9992.43,4796
9994.40,4762
9996.40,4734
9998.38,4742
10000.35,4728
10002.33,4712
10004.30,4726
10006.30,4736
10008.28,4740
10010.25,4754
10012.22,4772
10014.20,4768
10016.20,4772
10018.17,4762
10020.15,4770
10022.13,4764
10024.10,4752
10026.00,4760
10028.00,4762
10030.00,4756
10032.00,4756
10034.00,4746
10035.90,4736
10037.88,4740
10039.85,4754
10041.83,4756
10043.80,4770
10045.80,4778
10047.78,4776
10049.75,4794
10051.72,4802
10053.70,4780
10055.70,4758
10057.67,4756
10059.65,4778
10061.63,4782
10063.60,4788
10065.60,4790
10067.58,4760
10069.55,4750
10071.53,4738
10073.50,4734
10075.50,4746
10077.47,4752
10079.45,4728
10081.42,4704
10083.40,4716
10085.40,4730
10087.38,4744
10089.35,4752
10091.33,4758
10093.30,4750
10095.20,4746
10097.20,4770
10099.20,4786
10101.20,4802
10103.20,4796
10105.10,4796
10107.08,4804
10109.05,4804
10111.03,4822
10113.00,4870
10115.00,4872
10116.97,4888
10118.95,4896
10120.92,4872
10122.90,4872
10124.90,4866
10126.88,4846
10128.85,4836
10130.83,4836
10132.80,4832
10134.80,4814
10136.78,4792
10138.75,4782
10140.72,4754
10142.70,4720
10144.70,4692
10146.67,4676
10148.65,4698
10150.63,4690
10152.60,4660
10154.60,4654
10156.58,4666
10158.55,4664
10160.53,4660
10162.50,4654
10164.40,4672
10166.40,4682
10168.40,4666
10170.40,4670
10172.40,4674
10174.30,4684
10176.28,4676
10178.25,4694
10180.22,4694
10182.20,4706
10184.20,4740
10186.17,4726
10188.15,4720
10190.13,4714
10192.10,4712
10194.10,4700
10196.08,4682
10198.05,4682
10200.03,4670
10202.00,4662
10204.00,4666
10205.97,4666
10207.95,4664
10209.92,4664
10211.90,4648
10213.90,4648
10215.88,4654
10217.85,4672
10219.83,4676
10221.80,4674
10223.80,4680
10225.78,4682
10227.75,4672
10229.72,4680
10231.70,4682
10233.60,4710
10235.60,4712
10237.60,4740
10239.60,4762
10241.60,4804
10243.50,4822
10245.47,4836
10247.45,4868
10249.42,4860
10251.40,4850
10253.40,4866
10255.38,4868
10257.35,4878
10259.33,4894
10261.30,4892
10263.30,4908
10265.28,4928
10267.25,4918
10269.22,4900
10271.20,4864
10273.20,4820
10275.17,4762
10277.15,4738
10279.13,4712
10281.10,4648
10283.10,4582
10285.08,4548
10287.05,4534
10289.03,4522
10291.00,4498
10293.00,4490
10294.97,4518
10296.95,4526
10298.92,4574
10300.90,4642
10302.80,4708
10304.80,4752
10306.80,4780
10308.80,4826
10310.80,4870
10312.70,4894
10314.67,4888
10316.65,4872
10318.63,4870
10320.60,4844
10322.60,4792
10324.58,4772
10326.55,4748
10328.53,4714
10330.50,4694
10332.50,4698
10334.47,4714
10336.45,4698
10338.42,4718
10340.40,4720
10342.40,4766
10344.38,4800
10346.35,4816
10348.33,4826
10350.30,4852
10352.30,4870
10354.28,4892
10356.25,4916
10358.22,4902
10360.20,4896
10362.20,4890
10364.17,4852
10366.15,4802
10368.13,4760
10370.10,4724
10372.00,4714
10374.00,4684
10376.00,4642
10378.00,4612
10380.00,4576
10381.90,4552
10383.88,4550
10385.85,4558
10387.83,4552
10389.80,4546
10391.80,4568
10393.78,4580
10395.75,4584
10397.72,4586
10399.70,4616
10401.70,4624
10403.67,4626
10405.65,4646
10407.63,4644
10409.60,4666
10411.60,4678
10413.58,4706
10415.55,4682
10417.53,4668
10419.50,4668
10421.50,4684
10423.47,4700
10425.45,4696
10427.42,4704
10429.40,4726
10431.40,4754
10433.38,4750
10435.35,4766
10437.33,4756
10439.30,4776
10441.20,4774
10443.20,4778
10445.20,4784
10447.20,4798
10449.20,4782
10451.10,4794
10453.08,4798
10455.05,4810
10457.03,4782
10459.00,4780
10461.00,4780
10462.97,4782
10464.95,4758
10466.92,4758
10468.90,4754
10470.90,4758
10472.88,4744
10474.85,4736
10476.83,4740
10478.80,4740
10480.80,4748
10482.78,4748
10484.75,4742
10486.72,4742
10488.70,4750
10490.70,4750
10492.67,4798
10494.65,4798
10496.63,4764
10498.60,4742
10500.60,4732
10502.58,4732
10504.55,4724
10506.53,4714
10508.50,4714
10510.40,4700
10512.40,4688
10514.40,4664
10516.40,4670
10518.40,4688
10520.30,4692
10522.28,4706
10524.25,4714
10526.22,4700
10528.20,4714
10530.20,4732
10532.17,4760
10534.15,4772
10536.13,4796
10538.10,4800
10540.10,4782
10542.08,4764
10544.05,4736
10546.03,4728
10548.00,4728
10550.00,4696
10551.97,4676
10553.95,4674
10555.92,4658
10557.90,4658
10559.90,4634
10561.88,4644
10563.85,4644
10565.83,4620
10567.80,4632
10569.80,4658
10571.78,4638
10573.75,4630
10575.72,4632
10577.70,4638
10579.60,4640
10581.60,4648
10583.60,4656
10585.60,4672
10587.60,4682
10589.50,4694
10591.47,4700
10593.45,4698
10595.42,4716
10597.40,4714
10599.40,4716
10601.38,4726
10603.35,4720
10605.33,4706
10607.30,4710
10609.30,4696
10611.28,4704
10613.25,4720
10615.22,4740
10617.20,4756
10619.20,4772
10621.17,4776
10623.15,4758
10625.13,4760
10627.10,4762
10629.10,4752
10631.08,4760
10633.05,4760
10635.03,4752
10637.00,4740
10639.00,4750
10640.97,4774
10642.95,4798
10644.92,4796
10646.90,4784
10648.80,4790
10650.80,4798
10652.80,4774
10654.80,4788
10656.80,4820
10658.70,4814
10660.67,4804
10662.65,4804
10664.63,4778
10666.60,4778
10668.60,4802
10670.58,4812
10672.55,4792
10674.53,4798
10676.50,4840
10678.50,4838
10680.47,4822
10682.45,4812
10684.42,4806
10686.40,4818
10688.40,4822
10690.38,4830
10692.35,4808
10694.33,4800
10696.30,4796
10698.30,4794
10700.28,4812
10702.25,4796
10704.22,4774
10706.20,4766
10708.20,4760
10710.17,4740
10712.15,4738
10714.13,4714
10716.10,4690
10718.00,4702
10720.00,4708
10722.00,4716
10724.00,4708
10726.00,4696
10727.90,4684
10729.88,4706
10731.85,4704
10733.83,4694
10735.80,4694
10737.80,4664
10739.78,4656
10741.75,4664
10743.72,4658
10745.70,4656
10747.70,4656
10749.67,4674
10751.65,4682
10753.63,4676
10755.60,4690
10757.60,4712
10759.58,4712
10761.55,4730
10763.53,4730
10765.50,4738
10767.50,4738
10769.47,4724
10771.45,4750
10773.42,4752
10775.40,4740
10777.40,4714
10779.38,4712
10781.35,4710
10783.33,4716
10785.30,4702
10787.20,4740
10789.17,4762
10791.15,4774
10793.13,4770
10795.10,4788
10797.10,4824
10799.08,4850
10801.05,4870
10803.03,4880
10805.00,4910
10807.00,4938
10808.97,4944
10810.95,4970
10812.92,4984
10814.90,5042
10816.90,5076
10818.88,5072
10820.85,5052
10822.83,5026
10824.80,5010
10826.80,5016
10828.78,5010
10830.75,5006
10832.72,4982
10834.70,4958
10836.70,4918
10838.67,4892
10840.65,4850
10842.63,4816
10844.60,4798
10846.60,4760
10848.58,4696
10850.55,4650
10852.53,4586
10854.50,4532
10856.40,4506
10858.40,4470
10860.40,4468
10862.40,4472
10864.40,4488
10866.30,4534
10868.28,4596
10870.25,4662
10872.22,4700
10874.20,4722
10876.20,4744
10878.17,4772
10880.15,4800
10882.13,4828
10884.10,4844
10886.10,4872
10888.08,4876
10890.05,4846
10892.03,4814
10894.00,4780
10896.00,4756
10897.97,4734
10899.95,4710
10901.92,4702
10903.90,4710
10905.90,4728
10907.88,4734
10909.85,4750
10911.83,4810
10913.80,4854
10915.80,4884
10917.78,4906
10919.75,4932
10921.72,4952
10923.70,4940
10925.60,4952
10927.58,4970
10929.55,4994
10931.53,4972
10933.50,4944
10935.50,4902
10937.47,4852
10939.45,4808
10941.42,4770
10943.40,4752
10945.40,4728
10947.38,4704
10949.35,4676
10951.33,4650
10953.30,4614
10955.30,4588
10957.28,4580
10959.25,4564
10961.22,4574
10963.20,4590
10965.20,4616
10967.17,4642
10969.15,4648
10971.13,4672
10973.10,4710
10975.10,4756
10977.08,4778
10979.05,4796
10981.03,4836
10983.00,4874
10985.00,4884
10986.97,4892
10988.95,4880
10990.92,4884
10992.90,4902
10994.80,4896
10996.80,4866
10998.80,4870
11000.80,4864
11002.80,4858
11004.70,4866
11006.67,4870
11008.65,4882
11010.63,4886
11012.60,4874
11014.60,4874
11016.58,4844
11018.55,4846
11020.53,4844
11022.50,4846
11024.50,4852
11026.47,4852
11028.45,4852
11030.42,4844
11032.40,4826
11034.40,4804
11036.38,4804
11038.35,4800
11040.33,4800
11042.30,4778
11044.30,4778
11046.28,4778
11048.25,4762
11050.22,4742
11052.20,4736
11054.20,4734
11056.17,4748
11058.15,4762
11060.13,4778
11062.10,4796
11064.00,4806
11065.97,4824
11067.95,4806
11069.92,4804
11071.90,4810
11073.90,4786
11075.88,4768
11077.85,4756
11079.83,4752
11081.80,4732
11083.80,4724
11085.78,4746
11087.75,4770
11089.72,4784
11091.70,4798
11093.70,4808
11095.67,4802
11097.65,4828
11099.63,4844
11101.60,4868
11103.60,4874
11105.58,4882
11107.55,4908
11109.53,4902
11111.50,4884
11113.50,4870
11115.47,4846
11117.45,4810
11119.42,4796
11121.40,4806
11123.40,4798
11125.38,4796
11127.35,4796
11129.33,4786
11131.30,4764
11133.20,4746
11135.17,4732
11137.15,4736
11139.13,4740
11141.10,4752
11143.10,4748
11145.08,4752
11147.05,4760
11149.03,4774
11151.00,4760
11153.00,4746
11154.97,4772
11156.95,4790
11158.92,4812
11160.90,4808
11162.90,4800
11164.88,4810
11166.85,4814
11168.83,4814
11170.80,4826
11172.80,4856
11174.78,4860
11176.75,4856
11178.72,4838
11180.70,4830
11182.70,4850
11184.67,4840
11186.65,4824
11188.63,4834
11190.60,4834
11192.60,4870
11194.58,4856
11196.55,4848
11198.53,4854
11200.50,4854
11202.40,4842
11204.38,4824
11206.35,4810
11208.33,4834
11210.30,4824
11212.30,4830
11214.28,4822
11216.25,4844
11218.22,4854
11220.20,4862
11222.20,4860
11224.17,4874
11226.15,4888
11228.13,4904
11230.10,4908
11232.10,4920
11234.08,4916
11236.05,4900
11238.03,4878
11240.00,4866
11242.00,4886
11243.97,4888
11245.95,4898
11247.92,4898
11249.90,4858
11251.90,4862
11253.88,4874
11255.85,4872
11257.83,4900
11259.80,4876
11261.80,4846
11263.78,4818
11265.75,4800
11267.72,4766
11269.70,4732
11271.60,4722
11273.58,4724
11275.55,4704
11277.53,4704
11279.50,4720
11281.50,4744
11283.47,4752
11285.45,4764
11287.42,4776
11289.40,4758
11291.40,4768
11293.38,4786
11295.35,4828
11297.33,4828
11299.30,4850
11301.30,4834
11303.28,4804
11305.25,4794
11307.22,4812
