t,lead_I,lead_II,v3,v4
8439.2,-104561,-127556,68644,74387
8441.2,-104571,-127499,68675,74402
8443.2,-104443,-127388,68697,74407
8445.2,-104329,-127297,68711,74413
8447.2,-104322,-127235,68726,74428
8449.2,-104418,-127228,68724,74435
8451.2,-104483,-127228,68711,74424
8453.2,-104372,-127169,68742,74444
8455.2,-104186,-127210,68827,74516
8457.2,-104159,-127507,68906,74588
8459.2,-104292,-127771,68928,74610
8461.2,-104371,-127628,68888,74578
8463.2,-104306,-127271,68822,74534
8465.2,-104202,-127192,68829,74571
8467.2,-104175,-127388,68940,74703
8469.2,-104253,-127441,69009,74778
8471.2,-104365,-127295,68964,74730
8473.2,-104391,-127314,68968,74732
8475.2,-104297,-127557,69088,74853
8477.2,-104189,-127637,69134,74897
8479.2,-104164,-127416,69031,74790
8481.2,-104204,-127214,68945,74710
8483.18,-104221,-127225,68957,74739
8485.15,-104161,-127274,68978,74783
8487.13,-104075,-127238,68976,74811
8489.1,-104083,-127207,68968,74835
8491.1,-104191,-127242,68931,74817
8493.1,-104240,-127266,68883,74770
8495.1,-104114,-127188,68862,74750
8497.1,-103927,-127028,68836,74736
8499.1,-103898,-126942,68800,74717
8501.1,-104082,-127029,68824,74759
8503.1,-104264,-127124,68892,74845
8505.1,-104215,-127021,68888,74864
8507.1,-104029,-126847,68814,74815
8509.1,-104017,-126880,68780,74796
8511.1,-104237,-127082,68805,74827
8513.1,-104400,-127176,68822,74853
8515.1,-104307,-127090,68804,74842
8517.1,-104108,-126998,68766,74791
8519.1,-104028,-127006,68730,74737
8521.1,-104102,-127057,68737,74749
8523.1,-104215,-127092,68786,74819
8525.1,-104253,-127108,68821,74858
8527.1,-104190,-127100,68825,74851
8529.1,-104096,-127034,68837,74858
8531.1,-104080,-126909,68850,74868
8533.1,-104176,-126807,68835,74833
8535.1,-104284,-126821,68817,74786
8537.1,-104280,-126894,68811,74757
8539.1,-104192,-126879,68781,74709
8541.1,-104207,-126811,68746,74662
8543.1,-104373,-126847,68771,74685
8545.1,-104490,-126938,68827,74741
8547.1,-104422,-126936,68838,74752
8549.1,-104305,-126951,68834,74752
8551.1,-104319,-127133,68868,74780
8553.1,-104467,-127295,68895,74774
8555.1,-104627,-127234,68875,74710
8557.1,-104651,-127094,68857,74675
8559.1,-104489,-127042,68872,74686
8561.1,-104329,-126998,68873,74669
8563.08,-104389,-126935,68853,74623
8565.05,-104573,-126959,68864,74627
8567.03,-104643,-127039,68910,74686
8569.0,-104609,-127047,68924,74708
8571.0,-104639,-126992,68869,74649
8573.0,-104749,-126980,68809,74581
8575.0,-104847,-127078,68827,74598
8577.0,-104868,-127280,68900,74677
8579.0,-104803,-127444,68938,74714
8581.0,-104730,-127429,68913,74679
8583.0,-104763,-127323,68876,74638
8585.0,-104879,-127288,68860,74630
8587.0,-104944,-127276,68858,74641
8589.0,-104900,-127212,68851,74651
8591.0,-104807,-127231,68829,74637
8593.0,-104792,-127423,68815,74607
8595.0,-104931,-127571,68826,74591
8597.0,-105090,-127437,68806,74561
8599.0,-105037,-127160,68733,74493
8601.0,-104826,-127082,68723,74485
8603.0,-104749,-127270,68826,74602
8605.0,-104887,-127491,68896,74705
8607.0,-105051,-127601,68842,74672
8609.0,-105106,-127620,68780,74597
8611.0,-105063,-127569,68776,74572
8613.0,-104982,-127525,68769,74550
8615.0,-104952,-127598,68758,74523
8617.0,-105004,-127665,68774,74536
8619.0,-105027,-127548,68769,74552
8621.0,-104941,-127390,68741,74541
8623.0,-104855,-127388,68761,74552
8625.0,-104906,-127399,68796,74591
8627.0,-105073,-127306,68778,74610
8629.0,-105204,-127293,68751,74611
8631.0,-105151,-127415,68734,74585
8633.0,-104961,-127452,68663,74502
8635.0,-104893,-127373,68586,74427
8637.0,-105054,-127359,68605,74438
8639.0,-105179,-127411,68663,74479
8641.0,-105052,-127399,68661,74490
8642.98,-104869,-127369,68649,74513
8644.95,-104890,-127429,68680,74557
8646.93,-105068,-127521,68695,74565
8648.9,-105206,-127542,68671,74550
8650.9,-105194,-127510,68653,74557
8652.9,-105039,-127484,68646,74553
8654.9,-104915,-127464,68620,74507
8656.9,-105006,-127446,68584,74454
8658.9,-105193,-127440,68567,74424
8660.9,-105204,-127409,68565,74406
8662.9,-105076,-127320,68553,74388
8664.9,-105051,-127274,68515,74364
8666.9,-105136,-127402,68488,74349
8668.9,-105179,-127633,68507,74365
8670.9,-105172,-127726,68526,74381
8672.9,-105177,-127588,68479,74341
8674.9,-105188,-127413,68401,74270
8676.9,-105215,-127416,68369,74238
8678.9,-105262,-127557,68384,74255
8680.9,-105263,-127632,68410,74284
8682.9,-105225,-127572,68428,74303
8684.9,-105224,-127504,68424,74294
8686.9,-105255,-127558,68403,74270
8688.9,-105302,-127724,68411,74275
8690.9,-105409,-127872,68430,74287
8692.9,-105464,-127877,68394,74241
8694.9,-105303,-127780,68336,74179
8696.9,-105117,-127717,68345,74191
8698.9,-105198,-127687,68348,74205
8700.9,-105364,-127605,68264,74135
8702.9,-105306,-127540,68245,74136
8704.9,-105184,-127558,68367,74293
8706.9,-105234,-127519,68374,74328
8708.9,-105314,-127415,68184,74132
8710.9,-105322,-127529,68137,74067
8712.9,-105369,-127851,68273,74202
8714.9,-105328,-127926,68199,74118
8716.9,-105048,-127634,68006,73883
8718.9,-104895,-127432,68194,74064
8720.9,-105190,-127564,68567,74505
8722.88,-105538,-127752,68495,74490
8724.85,-105505,-127832,68123,74089
8726.83,-105313,-127935,68050,73959
8728.8,-105319,-128041,68226,74125
8730.8,-105453,-128006,68246,74159
8732.8,-105512,-127907,68158,74072
8734.8,-105452,-127877,68181,74097
8736.8,-105314,-127831,68230,74151
8738.8,-105212,-127713,68206,74119
8740.8,-105263,-127683,68219,74124
8742.8,-105390,-127840,68306,74222
8744.8,-105426,-128029,68356,74276
8746.8,-105370,-128085,68334,74238
8748.8,-105332,-128032,68289,74182
8750.8,-105346,-127988,68235,74130
8752.8,-105410,-127997,68210,74088
8754.8,-105487,-127990,68250,74101
8756.8,-105436,-127866,68285,74143
8758.8,-105235,-127644,68260,74151
8760.8,-105171,-127503,68280,74184
8762.8,-105403,-127553,68416,74306
8764.8,-105615,-127636,68556,74430
8766.8,-105570,-127559,68608,74478
8768.8,-105519,-127410,68605,74474
8770.8,-105619,-127394,68568,74432
8772.8,-105638,-127502,68515,74364
8774.8,-105553,-127600,68506,74337
8776.8,-105586,-127639,68533,74351
8778.8,-105605,-127585,68535,74349
8780.8,-105396,-127396,68533,74358
8782.8,-105249,-127181,68567,74417
8784.8,-105438,-127141,68627,74504
8786.8,-105652,-127281,68725,74621
8788.8,-105605,-127351,68821,74730
8790.8,-105490,-127154,68806,74712
8792.8,-105466,-126837,68734,74616
8794.8,-105422,-126720,68787,74654
8796.8,-105370,-126835,68919,74799
8798.8,-105450,-126886,68954,74856
8800.8,-105558,-126724,68938,74857
8802.78,-105463,-126521,68963,74912
8804.75,-105232,-126456,68950,74933
8806.73,-105163,-126544,68887,74890
8808.7,-105318,-126714,68874,74894
8810.7,-105445,-126842,68854,74896
8812.7,-105404,-126845,68753,74785
8814.7,-105355,-126843,68685,74686
8816.7,-105420,-126938,68715,74712
8818.7,-105491,-126987,68718,74729
8820.7,-105458,-126880,68654,74646
8822.7,-105373,-126805,68615,74571
8824.7,-105362,-126919,68614,74569
8826.7,-105520,-127129,68596,74567
8828.7,-105797,-127401,68514,74484
8830.7,-105961,-127785,68331,74291
8832.7,-105863,-128045,68104,74053
8834.7,-105681,-127874,67969,73897
8836.7,-105663,-127553,67931,73851
8838.7,-105759,-127674,67898,73844
8840.7,-105742,-128186,67899,73881
8842.7,-105593,-128469,67990,73988
8844.7,-105515,-128332,68058,74066
8846.7,-105593,-128154,67992,74003
8848.7,-105709,-128147,67878,73873
8850.7,-105782,-128221,67855,73824
8852.7,-105841,-128338,67907,73858
8854.7,-105858,-128424,67928,73870
8856.7,-105787,-128316,67891,73843
8858.7,-105728,-128141,67847,73832
8860.7,-105793,-128201,67826,73836
8862.7,-105861,-128384,67826,73827
8864.7,-105768,-128345,67837,73826
8866.7,-105623,-128207,67848,73839
8868.7,-105642,-128331,67862,73838
8870.7,-105795,-128588,67890,73828
8872.7,-105877,-128596,67906,73827
8874.7,-105826,-128448,67889,73824
8876.7,-105760,-128475,67893,73834
8878.7,-105813,-128570,67948,73877
8880.7,-106012,-128482,67997,73896
8882.68,-106216,-128395,68034,73859
8884.65,-106212,-128514,68110,73815
8886.63,-106002,-128587,68222,73797
8888.6,-105867,-128440,68410,73846
8890.6,-106000,-128343,68768,74047
8892.6,-106202,-128419,69198,74365
8894.6,-106130,-128418,69489,74649
8896.6,-105720,-128300,69689,74929
8898.6,-105217,-128239,69983,75418
8900.6,-104827,-128072,70327,76155
8902.6,-104492,-127536,70554,76943
8904.6,-104043,-126832,70619,77603
8906.6,-103496,-126274,70498,78106
8908.6,-103066,-125731,70144,78516
8910.6,-102896,-124981,69607,78870
8912.6,-102934,-124293,68935,79032
8914.6,-103109,-124206,68053,78725
8916.6,-103476,-124907,66935,77774
8918.6,-104094,-126061,65725,76262
8920.6,-104895,-127161,64582,74511
8922.6,-105717,-127943,63594,72951
8924.6,-106382,-128406,62882,71878
8926.6,-106736,-128577,62589,71319
8928.6,-106745,-128511,62738,71163
8930.6,-106563,-128450,63188,71298
8932.6,-106420,-128624,63731,71570
8934.6,-106403,-128894,64257,71825
8936.6,-106385,-128943,64788,72055
8938.6,-106208,-128744,65362,72340
8940.6,-105950,-128577,65911,72650
8942.6,-105860,-128659,66357,72900
8944.6,-105969,-128892,66731,73129
8946.6,-106019,-128942,67080,73389
8948.6,-105890,-128662,67329,73566
8950.6,-105783,-128410,67417,73577
8952.6,-105859,-128579,67460,73570
8954.6,-106015,-128918,67565,73662
8956.6,-106074,-128931,67646,73739
8958.6,-105983,-128707,67624,73726
8960.6,-105844,-128635,67594,73727
8962.58,-105845,-128661,67628,73776
8964.55,-106004,-128581,67666,73786
8966.53,-106082,-128520,67672,73766
8968.5,-105941,-128562,67675,73765
8970.5,-105769,-128524,67659,73729
8972.5,-105793,-128422,67618,73647
8974.5,-105983,-128473,67619,73623
8976.5,-106134,-128608,67669,73666
8978.5,-106081,-128635,67708,73699
8980.5,-105874,-128637,67738,73744
8982.5,-105759,-128750,67793,73834
8984.5,-105880,-128879,67826,73875
8986.5,-106082,-128905,67791,73817
8988.5,-106135,-128845,67739,73764
8990.5,-106034,-128790,67726,73771
8992.5,-105938,-128832,67737,73770
8994.5,-105944,-128920,67744,73746
8996.5,-106022,-128879,67738,73745
8998.5,-106073,-128748,67722,73759
9000.5,-106022,-128754,67719,73760
9002.5,-105914,-128813,67729,73764
9004.5,-105898,-128657,67710,73763
9006.5,-106036,-128450,67674,73751
9008.5,-106158,-128539,67701,73778
9010.5,-106067,-128723,67762,73831
9012.5,-105883,-128643,67754,73814
9014.5,-105912,-128554,67724,73776
9016.5,-106166,-128811,67797,73866
9018.5,-106331,-129074,67894,74008
9020.5,-106225,-128902,67853,73996
9022.5,-106002,-128575,67755,73885
9024.5,-105878,-128559,67769,73874
9026.5,-105927,-128764,67836,73926
9028.5,-106076,-128884,67826,73901
9030.5,-106144,-128863,67780,73841
9032.5,-106033,-128749,67769,73824
9034.5,-105924,-128610,67758,73816
9036.5,-106025,-128622,67751,73825
9038.5,-106197,-128807,67801,73908
9040.5,-106189,-128917,67857,73996
9042.48,-106064,-128852,67837,73987
9044.45,-106040,-128800,67783,73934
9046.43,-106114,-128845,67776,73932
9048.4,-106187,-128863,67795,73952
9050.4,-106234,-128813,67788,73940
9052.4,-106186,-128776,67766,73919
9054.4,-106009,-128750,67763,73922
9056.4,-105903,-128625,67771,73934
9058.4,-105997,-128385,67781,73958
9060.4,-106048,-128204,67817,74038
9062.4,-105857,-128231,67881,74159
9064.4,-105645,-128338,67915,74236
9066.4,-105646,-128324,67896,74231
9068.4,-105774,-128263,67878,74209
9070.4,-105884,-128324,67898,74217
9072.4,-105933,-128412,67919,74226
9074.4,-105859,-128345,67921,74228
9076.4,-105704,-128212,67922,74249
9078.4,-105676,-128223,67926,74284
9080.4,-105815,-128369,67934,74309
9082.4,-105872,-128441,67951,74328
9084.4,-105706,-128298,67950,74333
9086.4,-105511,-128056,67907,74304
9088.4,-105528,-127983,67872,74279
9090.4,-105722,-128148,67902,74308
9092.4,-105828,-128302,67955,74364
9094.4,-105708,-128236,67966,74386
9096.4,-105569,-128069,67946,74387
9098.4,-105646,-127997,67950,74422
9100.4,-105820,-128008,67978,74488
9102.4,-105825,-128009,67990,74534
9104.4,-105660,-127982,67974,74546
9106.4,-105501,-127911,67937,74536
9108.4,-105439,-127804,67887,74494
9110.4,-105495,-127802,67856,74451
9112.4,-105628,-127967,67889,74478
9114.4,-105663,-128094,67962,74558
9116.4,-105510,-128029,67979,74580
9118.4,-105386,-127926,67913,74527
9120.4,-105488,-127897,67838,74489
9122.38,-105646,-127812,67789,74476
9124.35,-105616,-127652,67741,74439
9126.33,-105466,-127632,67727,74443
9128.3,-105402,-127801,67799,74558
9130.3,-105462,-127941,67874,74669
9132.3,-105557,-127945,67839,74634
9134.3,-105606,-127925,67753,74538
9136.3,-105555,-127951,67755,74551
9138.3,-105442,-127963,67815,74639
9140.3,-105406,-127939,67791,74648
9142.3,-105517,-127923,67683,74581
9144.3,-105658,-127894,67617,74554
9146.3,-105638,-127803,67618,74575
9148.3,-105454,-127711,67602,74550
9150.3,-105364,-127723,67557,74478
9152.3,-105555,-127823,67544,74458
9154.3,-105805,-127905,67560,74505
9156.3,-105762,-127896,67535,74527
9158.3,-105519,-127833,67474,74490
9160.3,-105473,-127853,67468,74488
9162.3,-105692,-128028,67558,74585
9164.3,-105866,-128213,67662,74690
9166.3,-105826,-128236,67671,74680
9168.3,-105696,-128163,67599,74590
9170.3,-105643,-128140,67555,74543
9172.3,-105717,-128132,67580,74558
9174.3,-105843,-128059,67606,74559
9176.3,-105874,-127992,67595,74535
9178.3,-105787,-127999,67593,74529
9180.3,-105737,-128002,67599,74522
9182.3,-105808,-127964,67562,74463
9184.3,-105886,-127983,67517,74392
9186.3,-105877,-128080,67534,74371
9188.3,-105843,-128132,67558,74367
9190.3,-105872,-128099,67509,74322
9192.3,-105967,-128086,67445,74270
9194.3,-106081,-128117,67444,74260
9196.3,-106174,-128125,67461,74259
9198.3,-106220,-128143,67456,74247
9200.3,-106211,-128208,67472,74263
9202.28,-106189,-128209,67492,74289
9204.25,-106241,-128129,67451,74268
9206.23,-106382,-128164,67386,74223
9208.2,-106472,-128329,67366,74211
9210.2,-106405,-128354,67342,74196
9212.2,-106313,-128211,67280,74147
9214.2,-106370,-128212,67257,74125
9216.2,-106517,-128392,67280,74142
9218.2,-106557,-128394,67244,74116
9220.2,-106449,-128164,67160,74056
9222.2,-106330,-128095,67136,74052
9224.2,-106337,-128289,67150,74073
9226.2,-106462,-128370,67099,74024
9228.2,-106569,-128216,67024,73951
9230.2,-106543,-128149,67015,73946
9232.2,-106445,-128292,67051,73980
9234.2,-106447,-128414,67068,73995
9236.2,-106582,-128435,67056,73998
9238.2,-106679,-128471,67012,73987
9240.2,-106602,-128478,66945,73948
9242.2,-106444,-128376,66906,73917
9244.2,-106412,-128329,66917,73928
9246.2,-106558,-128461,66929,73948
9248.2,-106724,-128578,66897,73926
9250.2,-106738,-128479,66832,73866
9252.2,-106625,-128305,66778,73820
9254.2,-106549,-128324,66765,73829
9256.2,-106602,-128534,66769,73856
9258.2,-106740,-128641,66723,73828
9260.2,-106844,-128447,66628,73764
9262.2,-106772,-128145,66574,73754
9264.2,-106539,-128065,66596,73806
9266.2,-106424,-128220,66619,73831
9268.2,-106578,-128374,66592,73798
9270.2,-106721,-128453,66559,73768
9272.2,-106662,-128566,66548,73767
9274.2,-106630,-128675,66520,73747
9276.2,-106691,-128588,66461,73696
9278.2,-106593,-128327,66412,73668
9280.2,-106435,-128173,66398,73688
9282.18,-106537,-128250,66398,73716
9284.15,-106701,-128373,66383,73704
9286.13,-106637,-128420,66341,73658
9288.1,-106601,-128467,66284,73616
9290.1,-106767,-128501,66219,73574
9292.1,-106807,-128431,66143,73495
9294.1,-106645,-128364,66092,73415
9296.1,-106619,-128449,66119,73428
9298.1,-106736,-128596,66177,73511
9300.1,-106742,-128660,66145,73519
9302.1,-106708,-128648,66015,73422
9304.1,-106785,-128573,65913,73358
9306.1,-106830,-128439,65891,73382
9308.1,-106746,-128386,65878,73387
9310.1,-106687,-128528,65841,73335
9312.1,-106747,-128749,65823,73314
9314.1,-106832,-128858,65816,73329
9316.1,-106834,-128835,65770,73297
9318.1,-106741,-128768,65711,73236
9320.1,-106662,-128707,65686,73228
9322.1,-106730,-128648,65654,73237
9324.1,-106865,-128613,65576,73196
9326.1,-106850,-128670,65527,73171
9328.1,-106723,-128831,65558,73223
9330.1,-106738,-128963,65584,73259
9332.1,-106946,-128928,65533,73194
9334.1,-107152,-128796,65454,73096
9336.1,-107224,-128759,65413,73059
9338.1,-107152,-128849,65405,73073
9340.1,-106993,-128927,65408,73101
9342.1,-106943,-128921,65400,73115
9344.1,-107123,-128872,65353,73087
9346.1,-107283,-128812,65282,73032
9348.1,-107147,-128769,65238,73001
9350.1,-106910,-128802,65220,72984
9352.1,-106911,-128927,65186,72948
9354.1,-107090,-129057,65146,72915
9356.1,-107191,-129081,65124,72920
9358.1,-107154,-128976,65105,72927
9360.1,-107050,-128832,65062,72895
9362.08,-106956,-128774,65008,72843
9364.05,-106970,-128848,64975,72825
9366.03,-107100,-128964,64999,72873
9368.0,-107196,-128971,65050,72946
9370.0,-107151,-128844,65040,72952
9372.0,-107025,-128733,64958,72880
9374.0,-106952,-128728,64904,72825
9376.0,-106998,-128722,64906,72817
9378.0,-107069,-128656,64896,72806
9380.0,-107006,-128619,64888,72816
9382.0,-106854,-128560,64935,72887
9384.0,-106832,-128323,64974,72936
9386.0,-106977,-128075,64962,72918
9388.0,-107098,-128130,65000,72956
9390.0,-107059,-128329,65097,73075
9392.0,-106912,-128261,65081,73084
9394.0,-106831,-128006,64925,72933
9396.0,-106980,-127981,64838,72838
9398.0,-107254,-128185,64900,72906
9400.0,-107294,-128232,64958,72982
9402.0,-107025,-128034,64927,72968
9404.0,-106812,-127893,64905,72963
9406.0,-106873,-127954,64950,73035
9408.0,-107001,-127983,64995,73107
9410.0,-106998,-127804,64993,73119
9412.0,-106922,-127593,64998,73124
9414.0,-106872,-127571,65042,73170
9416.0,-106900,-127657,65072,73219
9418.0,-107022,-127646,65042,73230
9420.0,-107107,-127531,64995,73246
9422.0,-106992,-127426,64974,73300
9424.0,-106773,-127347,64950,73337
9426.0,-106705,-127276,64888,73300
9428.0,-106814,-127296,64804,73219
9430.0,-106884,-127440,64726,73150
9432.0,-106806,-127547,64668,73110
9434.0,-106705,-127471,64629,73087
9436.0,-106714,-127337,64582,73052
9438.0,-106826,-127359,64514,72994
9440.0,-106968,-127534,64475,72968
9441.98,-107069,-127728,64509,73020
9443.95,-107073,-127854,64544,73070
9445.93,-107023,-127874,64465,73000
9447.9,-107075,-127857,64275,72822
9449.9,-107274,-128006,64067,72643
9451.9,-107415,-128385,63917,72519
9453.9,-107313,-128748,63833,72429
9455.9,-107093,-128866,63759,72339
9457.9,-107040,-128832,63647,72251
9459.9,-107212,-128883,63550,72214
9461.9,-107368,-129067,63518,72228
9463.9,-107301,-129160,63464,72195
9465.9,-107137,-129006,63324,72078
9467.9,-107175,-128848,63215,71986
9469.9,-107439,-128985,63216,71984
9471.9,-107601,-129229,63221,71977
9473.9,-107427,-129242,63177,71926
9475.9,-107130,-129145,63182,71922
9477.9,-107065,-129187,63240,71986
9479.9,-107238,-129248,63238,72040
9481.9,-107365,-129158,63190,72065
9483.9,-107305,-129015,63171,72082
9485.9,-107188,-128936,63140,72056
9487.9,-107176,-128945,63054,71976
9489.9,-107299,-129057,62995,71911
9491.9,-107452,-129183,62993,71886
9493.9,-107473,-129180,62958,71848
9495.9,-107321,-129078,62876,71800
9497.9,-107183,-128955,62841,71807
9499.9,-107229,-128810,62897,71889
9501.9,-107392,-128746,62997,71983
9503.9,-107493,-128857,63083,71999
9505.9,-107476,-128936,63133,71924
9507.9,-107420,-128820,63201,71857
9509.9,-107417,-128721,63388,71899
9511.9,-107462,-128778,63685,72032
9513.9,-107415,-128784,63970,72213
9515.9,-107151,-128661,64201,72476
9517.9,-106749,-128571,64443,72864
9519.9,-106399,-128464,64712,73378
9521.88,-106151,-128158,64962,74047
9523.85,-105845,-127736,65163,74842
9525.83,-105340,-127309,65234,75562
9527.8,-104743,-126725,65038,76045
9529.8,-104344,-125920,64572,76384
9531.8,-104292,-125133,63968,76693
9533.8,-104453,-124612,63262,76826
9535.8,-104653,-124530,62366,76496
9537.8,-104933,-125053,61260,75521
9539.8,-105442,-126057,60046,73946
9541.8,-106201,-127092,58871,72133
9543.8,-107036,-127912,57897,70607
9545.8,-107674,-128563,57255,69622
9547.8,-107932,-128931,56990,69077
9549.8,-107912,-128936,57092,68871
9551.8,-107875,-128940,57488,68975
9553.8,-107876,-129202,58004,69227
9555.8,-107747,-129412,58506,69453
9557.8,-107474,-129342,59023,69688
9559.8,-107271,-129249,59587,70001
9561.8,-107236,-129292,60105,70306
9563.8,-107266,-129346,60513,70537
9565.8,-107290,-129402,60853,70742
9567.8,-107297,-129487,61142,70928
9569.8,-107257,-129474,61340,71032
9571.8,-107243,-129353,61424,71043
9573.8,-107375,-129243,61404,70985
9575.8,-107556,-129144,61340,70906
9577.8,-107551,-129088,61351,70916
9579.8,-107376,-129207,61460,71048
9581.8,-107281,-129377,61537,71163
9583.8,-107368,-129351,61522,71168
9585.8,-107495,-129223,61530,71159
9587.8,-107495,-129184,61602,71205
9589.8,-107332,-129099,61632,71226
9591.8,-107134,-128896,61586,71187
9593.8,-107105,-128834,61550,71169
9595.8,-107267,-128979,61557,71196
9597.8,-107379,-128990,61550,71206
9599.8,-107258,-128734,61508,71176
9601.78,-107051,-128546,61460,71146
9603.75,-107035,-128649,61442,71149
9605.73,-107224,-128829,61464,71184
9607.7,-107359,-128841,61487,71222
9609.7,-107265,-128727,61467,71227
9611.7,-107090,-128667,61428,71210
9613.7,-107090,-128739,61420,71195
9615.7,-107245,-128874,61419,71172
9617.7,-107287,-128924,61377,71121
9619.7,-107120,-128835,61314,71071
9621.7,-106952,-128739,61276,71053
9623.7,-106959,-128762,61266,71071
9625.7,-107087,-128838,61260,71107
9627.7,-107210,-128838,61220,71104
9629.7,-107252,-128767,61128,71021
9631.7,-107176,-128708,61053,70941
9633.7,-107053,-128691,61076,70971
9635.7,-107028,-128677,61129,71044
9637.7,-107106,-128634,61107,71052
9639.7,-107135,-128570,61066,71046
9641.7,-107060,-128506,61082,71088
9643.7,-106992,-128463,61081,71091
9645.7,-107021,-128486,61026,71029
9647.7,-107112,-128601,61010,71021
9649.7,-107177,-128721,61033,71063
9651.7,-107140,-128722,60984,71017
9653.7,-107030,-128628,60890,70905
9655.7,-106992,-128561,60861,70869
9657.7,-107091,-128524,60870,70911
9659.7,-107162,-128451,60849,70943
9661.7,-107030,-128367,60831,70963
9663.7,-106802,-128318,60837,70991
9665.7,-106766,-128300,60826,71012
9667.7,-106989,-128344,60808,71025
9669.7,-107195,-128453,60809,71027
9671.7,-107127,-128497,60793,71002
9673.7,-106917,-128410,60748,70973
9675.7,-106863,-128315,60714,70958
9677.7,-106976,-128302,60685,70925
9679.7,-107041,-128308,60653,70900
9681.68,-106991,-128281,60667,70963
9683.65,-106903,-128241,60726,71076
9685.63,-106830,-128238,60747,71105
9687.6,-106847,-128321,60701,71051
9689.6,-106982,-128425,60649,71014
9691.6,-107048,-128402,60639,71019
9693.6,-106918,-128299,60665,71029
9695.6,-106792,-128278,60684,71038
9697.6,-106841,-128251,60652,71040
9699.6,-106899,-128044,60587,71014
9701.6,-106800,-127781,60553,70982
9703.6,-106613,-127660,60570,70993
9705.6,-106442,-127650,60615,71059
9707.6,-106348,-127686,60676,71135
9709.6,-106405,-127779,60720,71163
9711.6,-106543,-127824,60698,71138
9713.6,-106568,-127744,60652,71121
9715.6,-106450,-127679,60668,71151
9717.6,-106342,-127719,60713,71185
9719.6,-106352,-127740,60710,71180
9721.6,-106479,-127705,60693,71178
9723.6,-106593,-127703,60721,71220
9725.6,-106495,-127657,60744,71260
9727.6,-106224,-127443,60703,71251
9729.6,-106099,-127242,60638,71217
9731.6,-106230,-127318,60603,71197
9733.6,-106348,-127549,60586,71192
9735.6,-106263,-127586,60566,71182
9737.6,-106107,-127386,60540,71162
9739.6,-106057,-127243,60510,71147
9741.6,-106146,-127278,60477,71155
9743.6,-106271,-127280,60440,71155
9745.6,-106277,-127159,60405,71128
9747.6,-106155,-127155,60404,71131
9749.6,-106110,-127341,60431,71171
9751.6,-106223,-127382,60402,71143
9753.6,-106288,-127127,60309,71040
9755.6,-106166,-126971,60276,71030
9757.6,-106010,-127179,60360,71171
9759.6,-105971,-127409,60443,71299
9761.58,-106017,-127349,60414,71290
9763.55,-106087,-127211,60323,71211
9765.53,-106119,-127190,60269,71158
9767.5,-106017,-127130,60267,71143
9769.5,-105856,-127037,60264,71141
9771.5,-105888,-127133,60225,71131
9773.5,-106103,-127292,60163,71101
9775.5,-106186,-127201,60122,71070
9777.5,-106079,-127019,60138,71086
9779.5,-106036,-127073,60188,71152
9781.5,-106069,-127199,60197,71187
9783.5,-106002,-127141,60138,71136
9785.5,-105960,-127086,60086,71071
9787.5,-106101,-127168,60088,71062
9789.5,-106191,-127144,60079,71042
9791.5,-106088,-127000,60030,70974
9793.5,-106083,-127051,60022,70946
9795.5,-106291,-127265,60067,70987
9797.5,-106407,-127312,60064,70988
9799.5,-106327,-127180,59994,70917
9801.5,-106281,-127061,59949,70861
9803.5,-106304,-126977,59965,70853
9805.5,-106257,-126941,59992,70850
9807.5,-106229,-127028,60002,70836
9809.5,-106354,-127138,59993,70816
9811.5,-106457,-127131,59964,70781
9813.5,-106347,-127068,59936,70742
9815.5,-106211,-127024,59938,70734
9817.5,-106298,-126965,59951,70750
9819.5,-106472,-126946,59944,70756
9821.5,-106464,-127047,59934,70754
9823.5,-106338,-127138,59954,70771
9825.5,-106319,-127064,59975,70788
9827.5,-106399,-126943,59956,70763
9829.5,-106447,-126985,59934,70724
9831.5,-106462,-127119,59941,70705
9833.5,-106454,-127056,59896,70638
9835.5,-106391,-126764,59752,70483
9837.5,-106340,-126595,59644,70371
9839.5,-106401,-126778,59692,70425
9841.48,-106490,-127063,59797,70545
9843.45,-106456,-127113,59826,70585
9845.43,-106356,-126997,59810,70564
9847.4,-106388,-126978,59806,70540
9849.4,-106567,-127071,59783,70503
9851.4,-106666,-127092,59748,70472
9853.4,-106540,-127009,59752,70490
9855.4,-106368,-126955,59764,70514
9857.4,-106386,-126971,59732,70482
9859.4,-106524,-126957,59703,70449
9861.4,-106555,-126909,59734,70478
9863.4,-106458,-126923,59755,70499
9865.4,-106374,-126967,59685,70426
9867.4,-106380,-126941,59574,70312
9869.4,-106474,-126918,59518,70259
9871.4,-106589,-127008,59522,70277
9873.4,-106590,-127111,59533,70304
9875.4,-106463,-127100,59527,70318
9877.4,-106384,-127054,59511,70324
9879.4,-106442,-127050,59495,70317
9881.4,-106518,-126997,59488,70299
9883.4,-106536,-126877,59479,70279
9885.4,-106532,-126836,59439,70233
9887.4,-106499,-126909,59380,70158
9889.4,-106450,-126962,59365,70122
9891.4,-106492,-126977,59411,70164
9893.4,-106596,-127078,59449,70213
9895.4,-106568,-127209,59424,70195
9897.4,-106412,-127147,59359,70133
9899.4,-106364,-126944,59301,70080
9901.4,-106491,-126911,59270,70053
9903.4,-106607,-127085,59260,70043
9905.4,-106594,-127179,59240,70022
