t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
5815.0,81.649,43.602,-220.89,-120.48
5824.9,78.649,43.602,-221.89,-121.48
5834.8,73.649,43.602,-222.89,-121.48
5844.7,74.649,44.602,-226.89,-123.48
5854.6,86.649,47.602,-230.89,-124.48
5864.5,107.65,54.602,-238.89,-128.48
5874.3,129.65,60.602,-247.89,-132.48
5884.2,150.65,65.602,-256.89,-135.48
5894.1,167.65,69.602,-260.89,-139.48
5904.0,178.65,72.602,-264.89,-143.48
5913.9,186.65,73.602,-264.89,-143.48
5923.8,191.65,74.602,-263.89,-144.48
5933.6,194.65,74.602,-262.89,-144.48
5943.5,196.65,74.602,-258.89,-143.48
5953.4,197.65,74.602,-253.89,-141.48
5963.3,196.65,73.602,-248.89,-137.48
5973.2,194.65,73.602,-241.89,-135.48
5983.1,189.65,70.602,-235.89,-134.48
5993.0,183.65,67.602,-233.89,-132.48
6002.9,176.65,64.602,-229.89,-131.48
6012.7,170.65,62.602,-228.89,-129.48
6022.6,163.65,60.602,-226.89,-129.48
6032.5,156.65,59.602,-225.89,-128.48
6042.4,151.65,56.602,-221.89,-127.48
6052.3,147.65,54.602,-221.89,-125.48
6062.2,144.65,53.602,-219.89,-124.48
6072.0,139.65,52.602,-218.89,-124.48
6081.9,136.65,51.602,-217.89,-121.48
6091.8,131.65,49.602,-214.89,-121.48
6101.7,126.65,47.602,-212.89,-120.48
6111.6,121.65,46.602,-213.89,-121.48
6121.5,117.65,44.602,-215.89,-119.48
6131.4,112.65,44.602,-215.89,-121.48
6141.2,108.65,42.602,-219.89,-121.48
6151.1,103.65,40.602,-221.89,-122.48
6161.0,97.649,39.602,-222.89,-121.48
6170.9,93.649,38.602,-223.89,-122.48
6180.8,88.649,36.602,-222.89,-121.48
6190.7,82.649,35.602,-220.89,-119.48
6200.6,78.649,33.602,-222.89,-120.48
6210.4,78.649,33.602,-225.89,-121.48
6220.3,67.649,30.602,-228.89,-123.48
6230.2,67.649,30.602,-230.89,-123.48
6240.1,55.649,27.602,-231.89,-124.48
6250.0,55.649,27.602,-232.89,-123.48
6259.9,45.649,23.602,-233.89,-122.48
6269.8,45.649,23.602,-233.89,-123.48
6279.6,35.649,19.602,-233.89,-123.48
6289.5,35.649,19.602,-235.89,-123.48
6299.4,23.649,17.602,-235.89,-123.48
6309.3,23.649,17.602,-239.89,-123.48
6319.2,10.649,12.602,-239.89,-123.48
6329.1,10.649,12.602,-238.89,-123.48
6339.0,0.64872,9.6023,-238.89,-123.48
6348.8,0.64872,9.6023,-237.89,-122.48
6358.7,-5.3513,9.6023,-237.89,-122.48
6368.6,-10.351,8.6023,-241.89,-123.48
6378.5,-7.3513,9.6023,-241.89,-123.48
6388.4,6.6487,14.602,-251.89,-127.48
6398.3,28.649,20.602,-251.89,-127.48
6408.2,50.649,26.602,-262.89,-131.48
6418.0,74.649,31.602,-262.89,-131.48
6427.9,93.649,36.602,-270.89,-137.48
6437.8,105.65,39.602,-270.89,-137.48
6447.7,114.65,40.602,-273.89,-142.48
6457.6,120.65,41.602,-273.89,-142.48
6467.5,123.65,42.602,-264.89,-139.48
6477.4,128.65,42.602,-264.89,-139.48
6487.2,128.65,43.602,-256.89,-137.48
6497.1,128.65,42.602,-255.89,-136.48
6507.0,125.65,40.602,-252.89,-137.48
6516.9,121.65,39.602,-249.89,-136.48
6526.8,115.65,37.602,-246.89,-134.48
6536.7,110.65,35.602,-241.89,-132.48
6546.6,106.65,34.602,-238.89,-130.48
6556.4,102.65,33.602,-236.89,-128.48
6566.3,99.649,32.602,-232.89,-126.48
6576.2,97.649,32.602,-229.89,-125.48
6586.1,96.649,30.602,-227.89,-123.48
6596.0,93.649,30.602,-221.89,-121.48
6605.9,91.649,29.602,-218.89,-118.48
6615.8,89.649,28.602,-215.89,-117.48
6625.6,86.649,28.602,-213.89,-115.48
6635.5,84.649,26.602,-217.89,-116.48
6645.4,80.649,25.602,-218.89,-117.48
6655.3,78.649,23.602,-219.89,-116.48
6665.2,73.649,23.602,-220.89,-118.48
6675.1,69.649,22.602,-218.89,-117.48
6685.0,64.649,20.602,-218.89,-116.48
6694.8,59.649,19.602,-220.89,-117.48
6704.7,53.649,17.602,-220.89,-117.48
6714.6,49.649,16.602,-220.89,-117.48
6724.5,43.649,14.602,-221.89,-118.48
6734.4,38.649,12.602,-224.89,-117.48
6744.3,33.649,9.6023,-224.89,-118.48
6754.2,28.649,8.6023,-225.89,-118.48
6764.0,22.649,7.6023,-225.89,-118.48
6773.9,19.649,6.6023,-224.89,-116.48
6783.8,13.649,4.6023,-221.89,-116.48
6793.7,8.6487,3.6023,-219.89,-114.48
6803.6,3.6487,2.6023,-217.89,-112.48
6813.5,-1.3513,0.60232,-219.89,-113.48
6823.4,-7.3513,-0.39768,-223.89,-114.48
6833.2,-11.351,-2.3977,-222.89,-115.48
6843.1,-16.351,-3.3977,-225.89,-116.48
6853.0,-22.351,-4.3977,-226.89,-116.48
6862.9,-25.351,-5.3977,-228.89,-117.48
6872.8,-27.351,-5.3977,-227.89,-118.48
6882.7,-19.351,-2.3977,-230.89,-117.48
6892.6,-3.3513,2.6023,-235.89,-120.48
6902.4,17.649,8.6023,-237.89,-121.48
6912.3,40.649,14.602,-242.89,-123.48
6922.2,63.649,20.602,-246.89,-124.48
6932.1,80.649,24.602,-252.89,-130.48
6942.0,80.649,24.602,-259.89,-133.48
6951.9,94.649,26.602,-260.89,-135.48
6961.8,94.649,26.602,-260.89,-136.48
6971.6,97.649,26.602,-255.89,-133.48
6981.5,97.649,26.602,-248.89,-130.48
6991.4,93.649,24.602,-239.89,-129.48
7001.3,93.649,24.602,-236.89,-127.48
7011.2,80.649,20.602,-232.89,-125.48
7021.1,80.649,20.602,-228.89,-124.48
7031.0,67.649,16.602,-225.89,-121.48
7040.8,67.649,16.602,-222.89,-121.48
7050.7,58.649,14.602,-222.89,-120.48
7060.6,58.649,14.602,-223.89,-120.48
7070.5,51.649,12.602,-222.89,-119.48
7080.4,51.649,12.602,-221.89,-118.48
7090.3,51.649,12.602,-218.89,-117.48
7100.2,50.649,11.602,-220.89,-117.48
7110.0,48.649,10.602,-218.89,-115.48
7119.9,47.649,11.602,-219.89,-117.48
7129.8,45.649,11.602,-221.89,-117.48
7139.7,43.649,9.6023,-221.89,-116.48
7149.6,42.649,9.6023,-222.89,-115.48
7159.5,39.649,9.6023,-224.89,-117.48
7169.4,36.649,7.6023,-223.89,-116.48
7179.2,33.649,6.6023,-223.89,-115.48
7189.1,28.649,6.6023,-222.89,-115.48
7199.0,25.649,4.6023,-226.89,-115.48
7208.9,21.649,4.6023,-229.89,-117.48
7218.8,20.649,3.6023,-230.89,-117.48
7228.7,16.649,2.6023,-233.89,-118.48
7238.6,11.649,1.6023,-234.89,-119.48
7248.4,9.6487,1.6023,-236.89,-119.48
7258.3,5.6487,0.60232,-237.89,-119.48
7268.2,2.6487,0.60232,-235.89,-119.48
7278.1,-0.35128,-1.3977,-233.89,-117.48
7288.0,-3.3513,-2.3977,-234.89,-116.48
7297.9,-6.3513,-2.3977,-230.89,-115.48
7307.8,-11.351,-2.3977,-230.89,-115.48
7317.6,-14.351,-3.3977,-233.89,-115.48
7327.5,-17.351,-3.3977,-233.89,-115.48
7337.4,-21.351,-4.3977,-232.89,-115.48
7347.3,-23.351,-4.3977,-232.89,-115.48
7357.2,-26.351,-5.3977,-233.89,-114.48
7367.1,-25.351,-3.3977,-233.89,-114.48
7377.0,-10.351,0.60232,-232.89,-113.48
7386.8,10.649,7.6023,-232.89,-113.48
7396.7,34.649,13.602,-244.89,-117.48
7406.6,60.649,20.602,-244.89,-117.48
7416.5,79.649,25.602,-264.89,-127.48
7426.4,95.649,29.602,-264.89,-127.48
7436.3,102.65,32.602,-274.89,-133.48
7446.2,107.65,31.602,-274.89,-133.48
7456.0,108.65,32.602,-264.89,-129.48
7465.9,109.65,31.602,-264.89,-129.48
7475.8,109.65,31.602,-252.89,-125.48
7485.7,107.65,31.602,-252.89,-125.48
7495.6,103.65,29.602,-247.89,-123.48
7505.5,97.649,28.602,-242.89,-121.48
7515.4,92.649,26.602,-241.89,-119.48
7525.2,87.649,25.602,-236.89,-117.48
7535.1,84.649,25.602,-232.89,-115.48
7545.0,81.649,24.602,-230.89,-112.48
7554.9,79.649,24.602,-224.89,-109.48
7564.8,78.649,23.602,-224.89,-108.48
7574.7,79.649,23.602,-223.89,-106.48
7584.6,79.649,23.602,-225.89,-105.48
7594.4,77.649,22.602,-226.89,-105.48
7604.3,77.649,23.602,-227.89,-104.48
7614.2,76.649,21.602,-223.89,-101.48
7624.1,72.649,21.602,-224.89,-100.48
7634.0,70.649,19.602,-224.89,-99.484
7643.9,65.649,19.602,-225.89,-98.484
7653.8,63.649,17.602,-224.89,-97.484
7663.6,58.649,16.602,-227.89,-96.484
7673.5,58.649,16.602,-225.89,-93.484
7683.4,50.649,13.602,-223.89,-89.484
7693.3,50.649,13.602,-223.89,-85.484
7703.2,43.649,11.602,-220.89,-81.484
7713.1,43.649,11.602,-217.89,-77.484
7723.0,37.649,9.6023,-212.89,-72.484
7732.8,37.649,9.6023,-208.89,-67.484
7742.7,29.649,6.6023,-198.89,-62.484
7752.6,29.649,6.6023,-192.89,-56.484
7762.5,23.649,3.6023,-185.89,-52.484
7772.4,23.649,3.6023,-180.89,-48.484
7782.3,14.649,2.6023,-172.89,-42.484
7792.2,14.649,2.6023,-166.89,-39.484
7802.0,9.6487,1.6023,-160.89,-36.484
7811.9,9.6487,1.6023,-156.89,-33.484
7821.8,7.6487,0.60232,-154.89,-31.484
7831.7,3.6487,-0.39768,-153.89,-29.484
7841.6,2.6487,-0.39768,-153.89,-28.484
7851.5,14.649,2.6023,-152.89,-26.484
7861.4,34.649,8.6023,-152.89,-28.484
7871.2,58.649,14.602,-158.89,-30.484
7881.1,84.649,21.602,-168.89,-35.484
7891.0,105.65,25.602,-177.89,-40.484
7900.9,119.65,30.602,-182.89,-45.484
7910.8,129.65,30.602,-183.89,-47.484
7920.7,135.65,33.602,-183.89,-50.484
7930.6,139.65,33.602,-180.89,-50.484
7940.4,142.65,34.602,-177.89,-51.484
7950.3,143.65,34.602,-172.89,-53.484
7960.2,141.65,33.602,-166.89,-52.484
7970.1,137.65,32.602,-162.89,-53.484
7980.0,135.65,30.602,-162.89,-54.484
7989.9,128.65,29.602,-160.89,-56.484
7999.8,122.65,27.602,-162.89,-58.484
8009.6,119.65,27.602,-166.89,-61.484
8019.5,115.65,26.602,-168.89,-63.484
8029.4,112.65,25.602,-169.89,-65.484
8039.3,112.65,25.602,-168.89,-66.484
8049.2,109.65,24.602,-166.89,-67.484
8059.1,108.65,25.602,-166.89,-67.484
8069.0,108.65,24.602,-165.89,-69.484
8078.8,107.65,23.602,-166.89,-72.484
8088.7,105.65,24.602,-166.89,-72.484
8098.6,103.65,23.602,-169.89,-73.484
8108.5,100.65,23.602,-170.89,-77.484
8118.4,97.649,23.602,-173.89,-78.484
8128.3,94.649,20.602,-171.89,-78.484
8138.2,92.649,20.602,-172.89,-79.484
8148.0,89.649,19.602,-173.89,-80.484
8157.9,86.649,19.602,-170.89,-81.484
8167.8,83.649,19.602,-169.89,-80.484
8177.7,80.649,19.602,-169.89,-80.484
8187.6,78.649,17.602,-167.89,-79.484
8197.5,75.649,18.602,-165.89,-79.484
8207.4,71.649,17.602,-165.89,-79.484
8217.2,69.649,16.602,-164.89,-79.484
8227.1,66.649,16.602,-164.89,-79.484
8237.0,62.649,16.602,-164.89,-79.484
8246.9,58.649,14.602,-165.89,-79.484
8256.8,54.649,14.602,-163.89,-79.484
8266.7,49.649,13.602,-162.89,-78.484
8276.6,46.649,12.602,-162.89,-78.484
8286.4,43.649,12.602,-163.89,-79.484
8296.3,39.649,10.602,-163.89,-79.484
8306.2,44.649,13.602,-165.89,-79.484
8316.1,60.649,17.602,-165.89,-79.484
8326.0,82.649,23.602,-168.89,-79.484
8335.9,108.65,31.602,-168.89,-79.484
8345.8,132.65,37.602,-181.89,-86.484
8355.6,148.65,41.602,-181.89,-86.484
8365.5,160.65,44.602,-190.89,-93.484
8375.4,167.65,46.602,-190.89,-93.484
8385.3,167.65,46.602,-185.89,-91.484
8395.2,176.65,49.602,-185.89,-91.484
8405.1,176.65,49.602,-176.89,-90.484
8415.0,177.65,50.602,-176.89,-90.484
8424.8,177.65,50.602,-170.89,-89.484
8434.7,172.65,49.602,-170.89,-89.484
8444.6,172.65,49.602,-167.89,-87.484
8454.5,163.65,47.602,-167.89,-87.484
8464.4,163.65,47.602,-163.89,-84.484
8474.3,156.65,47.602,-163.89,-84.484
8484.1,156.65,47.602,-160.89,-85.484
8494.0,153.65,46.602,-160.89,-84.484
8503.9,153.65,46.602,-158.89,-82.484
8513.8,152.65,47.602,-157.89,-81.484
8523.7,152.65,47.602,-156.89,-80.484
8533.6,151.65,46.602,-157.89,-81.484
8543.5,150.65,46.602,-161.89,-81.484
8553.4,148.65,47.602,-164.89,-85.484
8563.2,147.65,46.602,-164.89,-83.484
8573.1,143.65,45.602,-166.89,-84.484
8583.0,139.65,44.602,-166.89,-85.484
8592.9,137.65,44.602,-168.89,-83.484
8602.8,134.65,44.602,-169.89,-85.484
8612.7,130.65,43.602,-172.89,-86.484
8622.5,127.65,41.602,-176.89,-88.484
8632.4,123.65,41.602,-175.89,-86.484
8642.3,121.65,41.602,-174.89,-86.484
8652.2,118.65,40.602,-175.89,-86.484
8662.1,116.65,40.602,-174.89,-86.484
8672.0,113.65,40.602,-175.89,-86.484
8681.9,110.65,38.602,-175.89,-86.484
8691.8,105.65,37.602,-178.89,-86.484
8701.6,102.65,37.602,-181.89,-88.484
8711.5,98.649,36.602,-180.89,-88.484
8721.4,95.649,35.602,-182.89,-88.484
8731.3,91.649,34.602,-181.89,-89.484
8741.2,89.649,34.602,-182.89,-88.484
8751.1,84.649,33.602,-180.89,-88.484
8760.9,82.649,32.602,-181.89,-88.484
8770.8,88.649,35.602,-184.89,-89.484
8780.7,105.65,40.602,-188.89,-92.484
8790.6,129.65,48.602,-191.89,-92.484
8800.5,156.65,55.602,-194.89,-92.484
8810.4,179.65,61.602,-198.89,-95.484
8820.3,196.65,65.602,-204.89,-97.484
8830.1,208.65,68.602,-210.89,-101.48
8840.0,216.65,70.602,-214.89,-105.48
8849.9,222.65,71.602,-217.89,-107.48
8859.8,225.65,72.602,-215.89,-106.48
8869.7,227.65,72.602,-210.89,-105.48
8879.6,226.65,72.602,-203.89,-103.48
8889.5,224.65,71.602,-197.89,-101.48
8899.3,219.65,70.602,-191.89,-99.484
8909.2,214.65,69.602,-186.89,-97.484
8919.1,209.65,68.602,-185.89,-97.484
8929.0,203.65,66.602,-183.89,-95.484
8938.9,199.65,65.602,-181.89,-96.484
8948.8,197.65,65.602,-177.89,-93.484
8958.7,196.65,64.602,-176.89,-92.484
8968.5,194.65,64.602,-172.89,-89.484
8978.4,191.65,63.602,-170.89,-87.484
8988.3,190.65,62.602,-168.89,-86.484
8998.2,188.65,63.602,-169.89,-86.484
9008.1,187.65,61.602,-167.89,-85.484
9018.0,184.65,62.602,-165.89,-85.484
9027.9,181.65,60.602,-164.89,-82.484
9037.7,178.65,60.602,-163.89,-81.484
9047.6,175.65,58.602,-162.89,-82.484
9057.5,169.65,56.602,-162.89,-82.484
9067.4,164.65,56.602,-162.89,-81.484
9077.3,162.65,56.602,-159.89,-80.484
9087.2,159.65,54.602,-162.89,-81.484
9097.1,156.65,54.602,-161.89,-80.484
9106.9,151.65,51.602,-161.89,-81.484
9116.8,151.65,51.602,-160.89,-80.484
9126.7,145.65,51.602,-158.89,-79.484
9136.6,145.65,51.602,-158.89,-78.484
9146.5,138.65,49.602,-153.89,-77.484
9156.4,138.65,49.602,-155.89,-77.484
9166.3,128.65,46.602,-157.89,-77.484
9176.1,128.65,46.602,-156.89,-77.484
9186.0,115.65,42.602,-155.89,-75.484
9195.9,115.65,42.602,-155.89,-74.484
9205.8,106.65,40.602,-154.89,-73.484
9215.7,106.65,40.602,-154.89,-74.484
9225.6,105.65,40.602,-153.89,-75.484
9235.5,105.65,40.602,-155.89,-75.484
9245.3,139.65,51.602,-157.89,-75.484
9255.2,139.65,51.602,-160.89,-76.484
9265.1,165.65,58.602,-164.89,-77.484
9275.0,190.65,64.602,-170.89,-80.484
9284.9,208.65,69.602,-170.89,-80.484
9294.8,221.65,72.602,-175.89,-85.484
9304.7,232.65,75.602,-175.89,-85.484
9314.5,240.65,76.602,-173.89,-87.484
9324.4,244.65,77.602,-173.89,-87.484
9334.3,249.65,78.602,-163.89,-84.484
9344.2,250.65,77.602,-163.89,-84.484
9354.1,251.65,77.602,-148.89,-78.484
9364.0,249.65,76.602,-148.89,-78.484
9373.9,244.65,74.602,-137.89,-74.484
9383.7,235.65,72.602,-137.89,-74.484
9393.6,230.65,70.602,-131.89,-72.484
9403.5,224.65,68.602,-131.89,-72.484
9413.4,219.65,66.602,-130.89,-72.484
9423.3,212.65,65.602,-130.89,-72.484
9433.2,209.65,63.602,-128.89,-70.484
9443.1,206.65,63.602,-128.89,-70.484
9452.9,201.65,61.602,-126.89,-68.484
9462.8,198.65,60.602,-124.89,-67.484
9472.7,195.65,59.602,-123.89,-66.484
9482.6,192.65,59.602,-121.89,-65.484
9492.5,188.65,57.602,-118.89,-65.484
9502.4,184.65,56.602,-118.89,-64.484
9512.3,179.65,54.602,-116.89,-61.484
9522.1,174.65,51.602,-116.89,-61.484
9532.0,169.65,50.602,-118.89,-61.484
9541.9,163.65,48.602,-118.89,-63.484
9551.8,157.65,47.602,-122.89,-63.484
9561.7,152.65,46.602,-126.89,-65.484
9571.6,146.65,44.602,-127.89,-65.484
9581.5,140.65,42.602,-128.89,-64.484
9591.3,136.65,40.602,-128.89,-65.484
9601.2,132.65,40.602,-128.89,-64.484
9611.1,127.65,39.602,-128.89,-65.484
9621.0,123.65,38.602,-129.89,-64.484
9630.9,118.65,36.602,-131.89,-65.484
9640.8,114.65,36.602,-131.89,-66.484
9650.7,110.65,36.602,-131.89,-64.484
9660.5,106.65,35.602,-134.89,-66.484
9670.4,103.65,35.602,-137.89,-67.484
9680.3,100.65,35.602,-141.89,-67.484
9690.2,96.649,34.602,-143.89,-66.484
9700.1,95.649,37.602,-142.89,-69.484
9710.0,103.65,40.602,-142.89,-68.484
9719.9,121.65,47.602,-146.89,-70.484
9729.7,146.65,55.602,-148.89,-70.484
9739.6,171.65,62.602,-155.89,-73.484
9749.5,193.65,68.602,-162.89,-75.484
9759.4,209.65,73.602,-171.89,-80.484
9769.3,219.65,74.602,-178.89,-84.484
9779.2,227.65,75.602,-182.89,-87.484
9789.1,229.65,74.602,-181.89,-88.484
9798.9,231.65,74.602,-178.89,-86.484
9808.8,230.65,73.602,-174.89,-86.484
9818.7,231.65,71.602,-169.89,-84.484
9828.6,227.65,70.602,-163.89,-82.484
9838.5,223.65,67.602,-155.89,-80.484
9848.4,223.65,67.602,-152.89,-78.484
9858.3,209.65,62.602,-150.89,-78.484
9868.1,209.65,62.602,-146.89,-76.484
9878.0,194.65,57.602,-142.89,-74.484
9887.9,194.65,57.602,-137.89,-73.484
9897.8,184.65,53.602,-134.89,-70.484
9907.7,184.65,53.602,-133.89,-69.484
9917.6,177.65,51.602,-132.89,-68.484
9927.5,177.65,51.602,-127.89,-67.484
9937.3,173.65,49.602,-127.89,-66.484
9947.2,173.65,49.602,-127.89,-64.484
9957.1,169.65,48.602,-125.89,-64.484
9967.0,169.65,48.602,-124.89,-63.484
9976.9,167.65,47.602,-122.89,-61.484
9986.8,163.65,45.602,-121.89,-61.484
9996.7,160.65,45.602,-120.89,-60.484
10007.0,156.65,44.602,-122.89,-60.484
10016.0,153.65,43.602,-123.89,-60.484
10026.0,151.65,42.602,-124.89,-62.484
10036.0,147.65,41.602,-126.89,-62.484
10046.0,143.65,40.602,-128.89,-64.484
10056.0,138.65,39.602,-130.89,-64.484
10066.0,134.65,38.602,-132.89,-63.484
10076.0,131.65,37.602,-132.89,-64.484
10086.0,126.65,36.602,-132.89,-63.484
10096.0,124.65,34.602,-133.89,-65.484
10105.0,118.65,34.602,-133.89,-65.484
10115.0,114.65,33.602,-136.89,-65.484
10125.0,110.65,31.602,-135.89,-64.484
10135.0,105.65,29.602,-134.89,-64.484
10145.0,98.649,26.602,-136.89,-64.484
10155.0,93.649,23.602,-137.89,-64.484
10165.0,87.649,22.602,-136.89,-64.484
10175.0,81.649,19.602,-137.89,-63.484
10185.0,74.649,17.602,-136.89,-62.484
10194.0,68.649,15.602,-138.89,-62.484
10204.0,66.649,16.602,-141.89,-64.484
10214.0,76.649,18.602,-145.89,-64.484
10224.0,93.649,23.602,-146.89,-66.484
10234.0,114.65,30.602,-150.89,-68.484
10244.0,137.65,35.602,-158.89,-70.484
10254.0,153.65,39.602,-164.89,-72.484
10264.0,165.65,41.602,-166.89,-76.484
10274.0,171.65,42.602,-171.89,-79.484
10283.0,175.65,43.602,-171.89,-80.484
10293.0,177.65,43.602,-171.89,-82.484
10303.0,178.65,43.602,-168.89,-82.484
10313.0,177.65,43.602,-168.89,-82.484
10323.0,176.65,42.602,-156.89,-77.484
10333.0,171.65,42.602,-156.89,-77.484
10343.0,165.65,40.602,-151.89,-77.484
10353.0,159.65,37.602,-151.89,-77.484
10362.0,152.65,36.602,-152.89,-78.484
10372.0,146.65,34.602,-152.89,-78.484
10382.0,141.65,33.602,-153.89,-78.484
10392.0,137.65,33.602,-153.89,-78.484
10402.0,134.65,32.602,-155.89,-78.484
10412.0,132.65,32.602,-155.89,-78.484
10422.0,132.65,32.602,-149.89,-73.484
10432.0,130.65,32.602,-149.89,-73.484
10442.0,127.65,32.602,-143.89,-72.484
10451.0,125.65,31.602,-143.89,-72.484
10461.0,122.65,30.602,-139.89,-68.484
10471.0,119.65,29.602,-139.89,-68.484
10481.0,115.65,28.602,-137.89,-66.484
10491.0,111.65,27.602,-137.89,-66.484
10501.0,107.65,26.602,-137.89,-67.484
10511.0,103.65,25.602,-139.89,-67.484
10521.0,98.649,24.602,-141.89,-68.484
10531.0,92.649,22.602,-142.89,-68.484
10540.0,87.649,22.602,-142.89,-68.484
10550.0,85.649,21.602,-140.89,-66.484
10560.0,85.649,21.602,-138.89,-66.484
10570.0,77.649,20.602,-137.89,-65.484
10580.0,77.649,20.602,-139.89,-66.484
10590.0,71.649,19.602,-138.89,-65.484
10600.0,71.649,19.602,-136.89,-63.484
10610.0,63.649,17.602,-134.89,-60.484
10620.0,63.649,17.602,-130.89,-60.484
10629.0,53.649,15.602,-127.89,-59.484
10639.0,53.649,15.602,-123.89,-56.484
10649.0,43.649,12.602,-123.89,-55.484
10659.0,43.649,12.602,-124.89,-56.484
10669.0,31.649,7.6023,-125.89,-57.484
10679.0,31.649,7.6023,-128.89,-58.484
10689.0,21.649,4.6023,-129.89,-59.484
10699.0,21.649,4.6023,-131.89,-59.484
10708.0,15.649,3.6023,-133.89,-60.484
10718.0,12.649,2.6023,-132.89,-60.484
10728.0,19.649,5.6023,-133.89,-61.484
10738.0,35.649,9.6023,-135.89,-61.484
10748.0,55.649,15.602,-140.89,-62.484
10758.0,76.649,20.602,-142.89,-63.484
10768.0,94.649,25.602,-146.89,-63.484
10778.0,106.65,26.602,-150.89,-66.484
10788.0,111.65,28.602,-156.89,-70.484
10797.0,115.65,28.602,-159.89,-73.484
10807.0,114.65,28.602,-157.89,-73.484
10817.0,113.65,27.602,-154.89,-71.484
10827.0,109.65,27.602,-147.89,-70.484
10837.0,106.65,25.602,-142.89,-68.484
10847.0,99.649,22.602,-139.89,-69.484
10857.0,91.649,21.602,-135.89,-66.484
10867.0,84.649,19.602,-134.89,-66.484
10877.0,77.649,17.602,-130.89,-64.484
10886.0,71.649,15.602,-127.89,-63.484
10896.0,67.649,14.602,-125.89,-62.484
10906.0,63.649,13.602,-124.89,-60.484
10916.0,62.649,13.602,-121.89,-58.484
10926.0,60.649,13.602,-116.89,-57.484
10936.0,59.649,12.602,-114.89,-56.484
10946.0,57.649,12.602,-112.89,-53.484
10956.0,55.649,12.602,-110.89,-53.484
10966.0,52.649,11.602,-109.89,-51.484
10975.0,49.649,10.602,-111.89,-52.484
10985.0,47.649,9.6023,-113.89,-51.484
10995.0,42.649,8.6023,-114.89,-52.484
11005.0,39.649,7.6023,-115.89,-52.484
11015.0,34.649,6.6023,-111.89,-51.484
11025.0,30.649,5.6023,-111.89,-50.484
11035.0,25.649,4.6023,-108.89,-49.484
11045.0,21.649,4.6023,-107.89,-48.484
11054.0,17.649,3.6023,-108.89,-48.484
11064.0,12.649,2.6023,-110.89,-48.484
11074.0,11.649,1.6023,-109.89,-48.484
11084.0,5.6487,0.60232,-110.89,-47.484
11094.0,2.6487,-0.39768,-108.89,-46.484
11104.0,-1.3513,-1.3977,-104.89,-45.484
11114.0,-6.3513,-3.3977,-102.89,-43.484
11124.0,-9.3513,-3.3977,-96.889,-42.484
11134.0,-13.351,-4.3977,-95.889,-40.484
11143.0,-17.351,-5.3977,-94.889,-40.484
11153.0,-20.351,-6.3977,-92.889,-38.484
11163.0,-24.351,-7.3977,-92.889,-39.484
11173.0,-29.351,-7.3977,-93.889,-39.484
11183.0,-34.351,-9.3977,-91.889,-38.484
11193.0,-37.351,-9.3977,-90.889,-37.484
11203.0,-42.351,-11.398,-90.889,-36.484
11213.0,-41.351,-10.398,-89.889,-36.484
11223.0,-28.351,-5.3977,-87.889,-35.484
11232.0,-9.3513,0.60232,-87.889,-34.484
11242.0,15.649,8.6023,-87.889,-33.484
11252.0,37.649,14.602,-89.889,-33.484
11262.0,53.649,17.602,-91.889,-35.484
11272.0,63.649,19.602,-95.889,-36.484
11282.0,69.649,20.602,-95.889,-36.484
11292.0,69.649,20.602,-101.89,-42.484
11302.0,74.649,21.602,-101.89,-42.484
11311.0,74.649,21.602,-92.889,-41.484
11321.0,73.649,19.602,-92.889,-41.484
11331.0,73.649,19.602,-80.889,-36.484
11341.0,65.649,18.602,-80.889,-36.484
11351.0,65.649,18.602,-69.889,-33.484
11361.0,56.649,15.602,-69.889,-33.484
11371.0,56.649,15.602,-59.889,-30.484
11381.0,47.649,13.602,-59.889,-30.484
11391.0,47.649,13.602,-56.889,-26.484
11400.0,43.649,13.602,-56.889,-26.484
11410.0,43.649,13.602,-51.889,-23.484
11420.0,42.649,13.602,-51.889,-23.484
11430.0,43.649,12.602,-46.889,-19.484
11440.0,42.649,11.602,-46.889,-19.484
11450.0,41.649,11.602,-43.889,-17.484
11460.0,40.649,11.602,-43.889,-17.484
11470.0,38.649,10.602,-44.889,-17.484
11480.0,35.649,10.602,-44.889,-17.484
11489.0,33.649,9.6023,-43.889,-17.484
11499.0,31.649,9.6023,-42.889,-16.484
11509.0,27.649,8.6023,-42.889,-17.484
11519.0,24.649,7.6023,-42.889,-16.484
11529.0,21.649,7.6023,-44.889,-16.484
11539.0,18.649,6.6023,-44.889,-16.484
11549.0,15.649,5.6023,-45.889,-16.484
11559.0,12.649,5.6023,-45.889,-16.484
11569.0,10.649,3.6023,-44.889,-16.484
11578.0,6.6487,3.6023,-44.889,-16.484
11588.0,3.6487,1.6023,-44.889,-15.484
11598.0,-0.35128,1.6023,-44.889,-16.484
11608.0,-2.3513,0.60232,-46.889,-16.484
11618.0,-6.3513,-0.39768,-46.889,-15.484
11628.0,-9.3513,-1.3977,-46.889,-15.484
11638.0,-13.351,-1.3977,-46.889,-15.484
11648.0,-16.351,-2.3977,-45.889,-14.484
11657.0,-20.351,-3.3977,-46.889,-14.484
11667.0,-24.351,-4.3977,-46.889,-15.484
11677.0,-29.351,-4.3977,-48.889,-15.484
11687.0,-29.351,-4.3977,-49.889,-15.484
11697.0,-23.351,-1.3977,-51.889,-15.484
